Gene = Msto1
Position 1885: 0.2979759986655041
Position 3934: 0.26362900893806024
Position 2984: 0.26169510314920946
Position 279: 0.2097467110848422
Position 1591: 0.16511244135666683
Position 2058: 0.09011192594150098
Position 242: 0.07398482161108408
Position 752: 0.0451555697806195
Position 3260: 0.042907291293342496
Position 1860: 0.042094134470042094
Position 3231: 0.0361997347808513
Position 3716: 0.03547925383709497
Position 4091: 0.032043798425541885
Position 3433: 0.024397107104213306
Position 2336: 0.023024130368879136
Position 4354: 0.022701724511114865
Position 1042: 0.02042346478022017
Position 1845: 0.020246330607183935
Position 2125: 0.018408669046281696
Position 4064: 0.016231821199257635
Position 3480: 0.0143851176606542
Position 3725: 0.013772955697524692
Position 2881: 0.012892161246034716
Position 3944: 0.012322775422416377
Position 2949: 0.011080635072135666
Position 3822: 0.00993399660034922
Position 367: 0.009889909839091082
Position 1224: 0.009032872082041959
Position 1007: 0.008500570304966551
Position 3236: 0.008478466556639934
Position 1492: 0.007859351467682569
Position 660: 0.006518158791989322
Position 2627: 0.0056395470419797105
Position 2149: 0.005236703021734614
Position 2373: 0.004773720362588312
Position 1616: 0.004430258599039468
Position 2455: 0.004307946837603306
Position 246: 0.004233774726267848
Position 1702: 0.003503705314459853
Position 1626: 0.003334347898841023
Position 2952: 0.003176940874577077
Position 2063: 0.0030652051610264085
Position 3791: 0.0024211062251241282
Position 330: 0.002229079365959298
Position 1892: 0.0019300752154817191
Position 1095: 0.0017738046322838654
Position 947: 0.0016142266445528758
Position 3535: 0.001589495175865441
Position 4200: 0.001548753506192627
Position 3198: 0.00138679165041362
Position 4006: 0.0013775523082296206
Position 2121: 0.001355993891004213
Position 3024: 0.0013197026432326406
Position 2656: 0.0013124536021409628
Position 3550: 0.00114497998605124
Position 1075: 0.001138136015395403
Position 1401: 0.0010650741392859687
Position 3201: 0.0010590045148265422
Position 1795: 0.0010502090107930284
Position 3501: 0.0009654662120065615
Position 2562: 0.0009554523541909861
Position 1762: 0.0009387886958276475
Position 2174: 0.0009113556514850255
Position 206: 0.0008723717700495877
Position 3584: 0.0008230552825026861
Position 1513: 0.0008098631619902946
Position 3556: 0.0007716862908264492
Position 3490: 0.0007644930006611043
Position 4225: 0.0007358736114674146
Position 885: 0.0007202365391692076
Position 704: 0.0006906780570370702
Position 3979: 0.0006570535745479758
Position 1887: 0.0006452865396062517
Position 972: 0.0006177465810488546
Position 372: 0.0005966702631355644
Position 3267: 0.0005700858413217072
Position 1111: 0.0005673230505801265
Position 339: 0.0005649172032903088
Position 4343: 0.0005420452644034873
Position 3828: 0.0005361897488685171
Position 890: 0.0005320138902325558
Position 1278: 0.0005173332882020981
Position 4362: 0.0005128580961216538
Position 2290: 0.0005122224157456804
Position 1803: 0.0005003417070806113
Position 2066: 0.00046737514948040615
Position 766: 0.00046536889222883733
Position 3662: 0.0004502003227867122
Position 1092: 0.00041785053579314265
Position 1098: 0.00040599404630581917
Position 4024: 0.00039251446252898636
Position 2568: 0.0003922155334784955
Position 3594: 0.00038243847158200405
Position 3947: 0.0003539014360564239
Position 2156: 0.0003248238101367635
Position 3519: 0.00027844892936015355
Position 3332: 0.0002774523380198059
Position 798: 0.00026600395369072774
Position 3396: 0.0002259535133593485
Position 323: 0.0002213492611845797
Position 2790: 0.00021946853394454755
Position 1452: 0.00020937796517082148
Position 3639: 0.00019061156087330202
Position 4154: 0.00019050362644479362
Position 2857: 0.00018822608482011726
Position 2030: 0.00017855191315646954
Position 3270: 0.00016944134136435735
Position 675: 0.00016918902858516156
Position 503: 0.00015797210059986417
Position 3204: 0.00014760785633418372
Position 1919: 0.0001463655903738081
Position 4369: 0.00013801212564886086
Position 2886: 0.00013004558148944863
Position 1743: 0.00012556805811658135
Position 1421: 0.00012521509992522397
Position 656: 0.00012313608015580537
Position 3956: 0.00011639490116304452
Position 3972: 0.00011080590638871153
Position 3984: 0.00010681063442665093
Position 1548: 8.939145641238302e-05
Position 3642: 8.295381896515226e-05
Position 4096: 7.99471932182649e-05
Position 4222: 7.51264447767013e-05
Position 1375: 7.406340029451272e-05
Position 4176: 7.384451332383455e-05
Position 4166: 6.863642315958147e-05
Position 1263: 6.77623879945546e-05
Position 332: 6.60434231641177e-05
Position 1466: 6.26796224996926e-05
Position 853: 5.338084139517057e-05
Position 541: 5.3087993786538205e-05
Position 1525: 5.1886832028471386e-05
Position 1015: 4.960434119835953e-05
Position 392: 4.954413996084762e-05
Position 709: 4.8426433057486023e-05
Position 1184: 4.802890499075678e-05
Position 203: 4.5872671456218254e-05
Position 863: 4.4143251535150694e-05
Position 2958: 4.403377315023014e-05
Position 894: 4.370629490026596e-05
Position 726: 4.347004523817158e-05
Position 1294: 4.3014243008777345e-05
Position 225: 3.525518715718278e-05
Position 1121: 3.2507806517146646e-05
Position 1406: 3.2431278010399215e-05
Position 3869: 3.1392430244612913e-05
Position 1230: 2.944699264055414e-05
Position 2679: 2.7777653644059657e-05
Position 2388: 2.7603226261881423e-05
Position 4279: 2.381742109841277e-05
Position 2217: 2.2875095861734976e-05
Position 976: 2.1664679413914805e-05
Position 546: 1.98262205725192e-05
Position 2235: 1.9690777806266754e-05
Position 3665: 1.9051223031914007e-05
Position 612: 1.873180804636975e-05
Position 1369: 1.628325819283837e-05
Position 1727: 1.614179763381999e-05
Position 1403: 1.3604868567242098e-05
Position 219: 1.311627401653598e-05
Position 211: 1.268672248821589e-05
Position 3636: 1.1643424876968943e-05
Position 1712: 1.141692820087186e-05
Position 2838: 1.1202083177375434e-05
Position 487: 1.1122686656174802e-05
Position 578: 1.1107528570926327e-05
Position 3346: 1.0572453041552125e-05
Position 811: 9.783919416267174e-06
Position 2412: 8.976346477853493e-06
Position 1464: 7.783423652341315e-06
Position 344: 7.671656409902024e-06
Position 978: 6.997963992996771e-06
Position 957: 6.625592011916163e-06
Position 2822: 4.975407882393897e-06
Position 1244: 4.411934337111725e-06
Position 432: 2.6060998802230648e-06
Position 479: 2.5308186004891087e-06
Position 556: 2.3862428233258978e-06
Position 1020: 2.2351949663822634e-06
Position 1296: 1.667272671151505e-06
Position 4173: 1.5539360995634394e-06
Position 3832: 1.4410477672017086e-06
Position 2799: 1.412049297525792e-06
Position 1113: 1.4117854097500482e-06
Position 901: 1.2639754323942213e-06
Position 1127: 1.2566414369793028e-06
Position 493: 6.837782289156669e-07
Position 453: 5.990893937338917e-07
Position 590: 4.4442607032739475e-07
Position 1125: 4.181011036332588e-07
Position 898: 2.587386406929199e-07
Position 1134: 2.4850740026608676e-07
Position 1137: 2.0084454707914622e-07
Position 2537: 1.041918499142589e-07
Position 158: 7.797494706817733e-08
Position 458: 2.2933279143744e-08
Position 143: 1.3571872612362085e-08
Position 437: 1.2649807486446923e-08
Position 115: 2.676658167345019e-09
Position 1235: 1.9859284253189847e-09
Position 806: 1.9826178836081374e-09
Position 623: 1.6683593440993917e-09
Position 112: 9.970995807408739e-11
Position 1194: 7.044501562390518e-11
