Gene = 1110004F10Rik
Position 9421: 0.0003926983134598596
Position 8724: 0.0003876979027673017
Position 9351: 0.00035365478115307225
Position 687: 0.00034797316941285837
Position 9325: 0.00034617555772935434
Position 1665: 0.0002973552341871439
Position 9327: 0.00029104870615632685
Position 11153: 0.0002811412285640165
Position 10911: 0.0002705062141052854
Position 11159: 0.00025168529783103666
Position 11422: 0.00022228794268017193
Position 9467: 0.00021497697349118322
Position 11695: 0.00019809485253209858
Position 256: 0.0001919570858390851
Position 9348: 0.00019002359237488183
Position 500: 0.00018322324190232127
Position 728: 0.00016700612195488812
Position 102: 0.00014487266968230792
Position 9790: 0.00013078383280707047
Position 431: 0.00011751415835997414
Position 469: 0.00011301578170451262
Position 53: 9.59434461871093e-05
Position 11735: 8.669804892682424e-05
Position 617: 8.28803029849966e-05
Position 9794: 8.28320412586108e-05
Position 11559: 7.952488884421944e-05
Position 461: 7.905529846686538e-05
Position 282: 6.984191051455638e-05
Position 100: 6.723051917976571e-05
Position 11672: 6.649046450131474e-05
Position 406: 6.49486516395744e-05
Position 14: 5.797079483313758e-05
Position 1968: 5.1664968820667475e-05
Position 2046: 4.852623556170716e-05
Position 129: 4.598167965831627e-05
Position 753: 4.5496857380945645e-05
Position 329: 4.2902293845232574e-05
Position 1947: 3.600122829246937e-05
Position 127: 3.5268341372287285e-05
Position 3098: 2.747693312138619e-05
Position 3086: 2.605426107099637e-05
Position 4350: 2.4106996649098468e-05
Position 61: 2.4044028668023907e-05
Position 694: 1.8380356817749288e-05
Position 107: 1.3611907164387508e-05
Position 525: 1.107409983166003e-05
Position 537: 1.0775675268216441e-05
Position 568: 6.8268532664592955e-06
Position 4692: 1.8185320634370059e-06
Position 1447: 1.4926892846968585e-06
Position 519: 1.4881285067963292e-06
Position 1069: 1.047021268992095e-06
Position 796: 7.665467154170455e-07
Position 1109: 7.110071316828275e-07
Position 1670: 3.787048077604911e-07
Position 1034: 3.2244670545054486e-07
Position 1054: 2.9771494462177504e-07
Position 1232: 1.9959580305783145e-07
Position 1123: 1.0745491765444919e-07
Position 1700: 3.97334621294178e-08
Position 1574: 3.484357855017392e-08
Position 573: 1.233431288761206e-08
Position 832: 1.081890279051131e-10
Position 615: 2.3836998298455666e-13
Position 684: 2.071443019811203e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8642: 0.8889795217522968
Position 10890: 0.6206116225955242
Position 6138: 0.5374386533582167
Position 11421: 0.4726196313568144
Position 10910: 0.3292456129040814
Position 9909: 0.23261725020335927
Position 9893: 0.1804250848138918
Position 347: 0.17079733397270205
Position 788: 0.11866051524190878
Position 2667: 0.11708758556959963
Position 6106: 0.09942281276721121
Position 5821: 0.09065177089938699
Position 8478: 0.04038697255493502
Position 9918: 0.03978666424993316
Position 11879: 0.03400962471796911
Position 8670: 0.0326138122864724
Position 2131: 0.029576389785214697
Position 7156: 0.02832345490333928
Position 615: 0.023071465517685737
Position 8529: 0.022402295022863308
Position 832: 0.021490077506746943
Position 2448: 0.020796904863845105
Position 11457: 0.019361391180923677
Position 9745: 0.019315221287346376
Position 5914: 0.01883621362585363
Position 4460: 0.017806939741752396
Position 11304: 0.017544791146755008
Position 9262: 0.017272043659573664
Position 9742: 0.01253541248719785
Position 9608: 0.009902017886576167
Position 9915: 0.00836354060112361
Position 10333: 0.008264985839922473
Position 3520: 0.007506425537510568
Position 10385: 0.007295437096150622
Position 2637: 0.007256475492223767
Position 9763: 0.005468282343173911
Position 660: 0.005266317342276691
Position 11843: 0.0051242098154270915
Position 509: 0.005070675823022006
Position 2697: 0.004831839077524158
Position 8168: 0.004583230627373208
Position 11554: 0.004152587051227706
Position 10236: 0.00407966019884263
Position 10410: 0.004055024274506095
Position 2726: 0.0037808040289776233
Position 3324: 0.003585867365318675
Position 5777: 0.0027513549713633774
Position 757: 0.0027259986711505807
Position 10540: 0.002530581578078724
Position 11596: 0.002473899877170831
Position 9936: 0.0023754506931725618
Position 3477: 0.002149935620969205
Position 10314: 0.002080481458247351
Position 11625: 0.001781599602976658
Position 4405: 0.0017488551456628805
Position 10144: 0.0016604019719771912
Position 596: 0.0015329523244017981
Position 2402: 0.0015158673197927432
Position 11387: 0.0014965391450546847
Position 11243: 0.0014879116756837708
Position 10914: 0.0013558979894015965
Position 11067: 0.0012964213102719235
Position 10140: 0.00128412543276225
Position 2091: 0.0012721125215281231
Position 11800: 0.001212499357840163
Position 11021: 0.0010793186201880213
Position 10015: 0.0010396584807096623
Position 2171: 0.0010381474289262098
Position 897: 0.0010163493597813676
Position 11551: 0.0010132245292188943
Position 1772: 0.0008840061286340778
Position 11330: 0.0008795628433703874
Position 8818: 0.0007790726977944956
Position 11694: 0.0007345755302315019
Position 850: 0.0006848984586255514
Position 10528: 0.0006648146302326131
Position 11643: 0.0006489213530898317
Position 2386: 0.0005744254221461341
Position 9641: 0.0005579007644095039
Position 1367: 0.0004855059267762746
Position 8851: 0.0004758441090986655
Position 796: 0.0004648906600130232
Position 9098: 0.00045139676472383966
Position 2412: 0.0004501236643539642
Position 11265: 0.00044371693836735624
Position 9579: 0.0003877041960651795
Position 11585: 0.000362087147882346
Position 500: 0.0003554815422155272
Position 2045: 0.00031844700427167516
Position 1562: 0.00030456219968167655
Position 10512: 0.0003011630303406331
Position 11031: 0.00024379462009875422
Position 9055: 0.00022679847422146514
Position 9065: 0.00020488431913018973
Position 1573: 0.00020462354491939427
Position 1379: 0.00019778224204183254
Position 2175: 0.00016553828855188276
Position 2063: 0.00015604698498978618
Position 1596: 0.0001527276047901215
Position 1143: 0.00012002068635692037
Position 514: 0.00010732084620139885
Position 11371: 9.928786831183265e-05
Position 9633: 9.140000541467653e-05
Position 9494: 7.371489147505023e-05
Position 1488: 7.253359303160174e-05
Position 1683: 6.050461372912483e-05
Position 148: 5.728943047571103e-05
Position 11814: 4.7300823378858094e-05
Position 2876: 4.520627797029944e-05
Position 6737: 4.157869311540179e-05
Position 1330: 4.11871028086752e-05
Position 1863: 3.584133659847523e-05
Position 1700: 3.5052597234358074e-05
Position 1665: 3.4284728975962296e-05
Position 488: 3.276207862830188e-05
Position 1389: 3.189091933148172e-05
Position 573: 2.671222033872486e-05
Position 356: 2.5337714597722573e-05
Position 4266: 2.474781600288662e-05
Position 1790: 2.3170155203765065e-05
Position 8981: 2.2365198243756812e-05
Position 156: 2.2262237252091408e-05
Position 525: 2.1207693840420243e-05
Position 1397: 2.11314333906628e-05
Position 2010: 1.5179718262425194e-05
Position 662: 1.3282886093206306e-05
Position 6683: 1.1704341812767767e-05
Position 7466: 1.0852425097995933e-05
Position 1215: 9.646876113303106e-06
Position 2954: 9.084087284143261e-06
Position 903: 8.99391932990059e-06
Position 6680: 8.258350856664498e-06
Position 1185: 7.871706803105701e-06
Position 694: 7.799095237750894e-06
Position 1268: 7.4959415017686775e-06
Position 690: 7.287412681044302e-06
Position 6695: 6.031754311743537e-06
Position 1809: 5.701347861456498e-06
Position 397: 5.395755635392735e-06
Position 9688: 4.796769783151319e-06
Position 250: 4.412253707245694e-06
Position 385: 3.730238836161637e-06
Position 411: 3.0434021025094147e-06
Position 179: 2.858764393252568e-06
Position 415: 2.5786901797017185e-06
Position 207: 2.1925731510189194e-06
Position 311: 2.0372882408969296e-06
Position 307: 1.9579486183261995e-06
Position 680: 1.8469092437757674e-06
Position 113: 1.788138674803766e-06
Position 429: 1.7459227011419597e-06
Position 364: 1.7061488219141997e-06
Position 1227: 1.6597076904847514e-06
Position 724: 1.60409573159508e-06
Position 2024: 1.0848137813218961e-06
Position 674: 1.0578259912155714e-06
Position 5173: 1.0567007524595348e-06
Position 298: 9.761781724105254e-07
Position 4156: 9.039728351962767e-07
Position 728: 7.382973035835682e-07
Position 446: 4.647684540455145e-07
Position 116: 3.9994878324437743e-07
Position 324: 3.4720188949705705e-07
Position 374: 2.2480630850188625e-07
Position 295: 1.8294143810511377e-07
Position 941: 1.8137217409839088e-07
Position 379: 1.6652245195036436e-07
Position 280: 1.593118645348782e-07
Position 439: 1.5258258181250743e-07
Position 256: 1.1883525893068354e-07
Position 271: 6.908009640311501e-08
Position 366: 6.332400092576239e-08
Position 1023: 3.3021795227342876e-08
Position 448: 2.4246162146411755e-08
Position 291: 2.240338300218991e-08
Position 243: 1.955352054664031e-08
Position 717: 1.5993024815745506e-08
Position 722: 1.401148520042586e-08
Position 1289: 9.221947490652644e-09
Position 1240: 7.619940722834229e-09
Position 865: 6.586212654623435e-09
Position 924: 3.020132733125511e-09
Position 387: 2.4626736219277776e-09
Position 261: 1.7677408884132709e-09
Position 125: 1.0721167860717739e-09
Position 166: 1.0008309384222493e-09
Position 91: 7.180758041253948e-10
Position 426: 5.327601827926916e-10
Position 458: 5.086627803671829e-10
