Gene = Sertm1
Position 913: 0.0017775246906190333
Position 6106: 0.001767196327094499
Position 690: 0.001760296163251008
Position 4154: 0.0014771463620841146
Position 2522: 0.001444498514358107
Position 941: 0.0013122511842860835
Position 1185: 0.001291968911949187
Position 1928: 0.0010843059836360494
Position 11878: 0.0010692278864078409
Position 587: 0.0009414897201842566
Position 13269: 0.0008033589683684882
Position 6040: 0.0007911722822867814
Position 764: 0.0007733005074752332
Position 2341: 0.0007478448911156004
Position 1501: 0.0007041067263406554
Position 13390: 0.0007035017575673935
Position 10770: 0.0006038258080072135
Position 7968: 0.0005910996105884645
Position 919: 0.0005703628237468708
Position 2822: 0.0005393159980503576
Position 3626: 0.0005344340000604227
Position 12446: 0.0005076118020475175
Position 841: 0.00047472534804417096
Position 11444: 0.00045981382493754004
Position 895: 0.0004323692293299591
Position 1141: 0.0003991170508858867
Position 1373: 0.0003721294987091887
Position 2388: 0.0003473336345844165
Position 1741: 0.00032570970748752785
Position 10524: 0.00032303055452466195
Position 2808: 0.0003139427002759796
Position 825: 0.0002723051150230754
Position 1046: 0.0002309662454248703
Position 1154: 0.0001824474506413111
Position 785: 0.00017992120804623068
Position 6551: 0.00016922003379367184
Position 1189: 0.00011225085314263552
Position 1020: 0.00010820557895975722
Position 7553: 9.098860720103987e-05
Position 1977: 8.03469766845186e-05
Position 6300: 7.579954623626601e-05
Position 7743: 6.790428861156842e-05
Position 823: 5.782994212476581e-05
Position 5275: 5.726733821471186e-05
Position 7301: 5.064926707375645e-05
Position 755: 4.4232790253052117e-05
Position 7409: 4.0755055378971684e-05
Position 540: 3.324394310807989e-05
Position 6611: 3.252787364692882e-05
Position 984: 3.066713257508202e-05
Position 2070: 3.03127029403583e-05
Position 1074: 2.6142875431174476e-05
Position 1067: 2.5176934366551874e-05
Position 4741: 2.261597228675946e-05
Position 6274: 2.1438829810697014e-05
Position 4719: 1.974680993287686e-05
Position 2673: 1.4195018059461013e-05
Position 6133: 1.3036124195026603e-05
Position 948: 1.2859730376035968e-05
Position 503: 1.2195108499190415e-05
Position 830: 1.191226332222186e-05
Position 242: 1.0927169822672095e-05
Position 4409: 1.0074342051914972e-05
Position 979: 9.532742288697203e-06
Position 421: 9.18177179981533e-06
Position 4759: 7.782168337123398e-06
Position 520: 7.333213883400649e-06
Position 6339: 7.300373089335341e-06
Position 432: 6.8641117456152015e-06
Position 2273: 6.857480257606374e-06
Position 2529: 6.6922452103778025e-06
Position 2964: 6.472016668493324e-06
Position 720: 5.707087657175447e-06
Position 3646: 4.932351375882549e-06
Position 486: 4.516727666402993e-06
Position 1052: 4.264642186671618e-06
Position 2067: 3.8052134542447814e-06
Position 7255: 3.7132425596531384e-06
Position 2132: 2.7741284880284673e-06
Position 1596: 2.550405279556014e-06
Position 4574: 2.356820464916635e-06
Position 1931: 1.4709380143569266e-06
Position 408: 1.1675390172540368e-06
Position 262: 1.0368657808078102e-06
Position 303: 9.023935499560139e-07
Position 398: 6.629444419615687e-07
Position 364: 6.074571546818073e-07
Position 1334: 5.44622275959105e-07
Position 250: 4.211908545072173e-07
Position 482: 4.027606807543467e-07
Position 2018: 3.3300059272465305e-07
Position 1058: 2.1115126295028794e-07
Position 376: 2.0946827838082197e-07
Position 369: 1.7781617666104258e-07
Position 125: 1.4331663200454404e-07
Position 216: 8.885944227555603e-08
Position 388: 5.6876855806756687e-08
Position 596: 5.389804352060681e-08
Position 2359: 2.4506790056555137e-08
Position 491: 2.2747505651365856e-08
Position 598: 1.3349382724212464e-08
Position 2083: 1.0858902165893385e-08
Position 1238: 9.246095487547419e-09
Position 138: 4.468512156817144e-09
Position 1233: 3.925598552855618e-09
Position 190: 2.816581935476654e-09
Position 151: 1.562792569841184e-09
Position 106: 9.236709208781227e-10
Position 133: 6.797924058508228e-10
Position 220: 1.270318403276144e-10
Position 102: 5.246520431875156e-11
Position 161: 4.995570283122076e-11
Position 218: 4.687286740823501e-11
Position 201: 1.848169160637021e-11
Position 155: 6.913448643015719e-12
Position 192: 9.504868837421333e-17
