Gene = Ndufc2
Position 1796: 1.5513964240903152e-05
Position 2403: 1.404279809126127e-05
Position 145: 4.495327922999348e-06
Position 397: 4.361071356044029e-06
Position 10: 2.392027192319311e-06
Position 120: 1.9714752347603847e-06
Position 279: 1.0085191830763246e-06
Position 417: 6.531492525246113e-07
Position 524: 6.112157086596918e-07
Position 687: 5.523555596656696e-07
Position 133: 4.890558671089753e-07
Position 293: 4.867453868756735e-07
Position 485: 4.2762533910785377e-07
Position 910: 3.472844765363855e-07
Position 501: 2.265110003436934e-07
Position 2046: 1.3070993373215316e-07
Position 736: 1.15163467721567e-07
Position 169: 1.0338446072386226e-07
Position 657: 8.648558391653998e-08
Position 469: 8.310889610077036e-08
Position 561: 7.744268001933046e-08
Position 712: 6.951836591543629e-08
Position 1061: 4.9838024486883055e-08
Position 731: 1.0296990907936761e-08
Position 529: 8.872391778119662e-09
Position 619: 5.745012442472865e-09
Position 602: 3.1334505636818055e-09
Position 742: 3.1182243133628345e-09
Position 599: 3.0448177786675753e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6862: 0.5635873687967586
Position 7615: 0.3800992481499658
Position 4523: 0.18310441223668483
Position 3873: 0.1307765014513527
Position 7168: 0.05954543745809156
Position 5104: 0.039521862879519275
Position 7260: 0.03868594035124995
Position 6178: 0.034415390220381786
Position 7346: 0.03424643977583692
Position 4470: 0.03309924664818873
Position 6285: 0.03184193052829765
Position 492: 0.02552464366389756
Position 3890: 0.024926606519818383
Position 7070: 0.024550233194801818
Position 5984: 0.023155856231010966
Position 2876: 0.014917189061837692
Position 2856: 0.011359971778867542
Position 3841: 0.010595979840447389
Position 6765: 0.00981558021461404
Position 2257: 0.009775064937955154
Position 3773: 0.008807591833479322
Position 7542: 0.008212844417678
Position 5015: 0.007184576723165972
Position 2142: 0.006920499534015041
Position 1281: 0.006877790308476606
Position 5298: 0.006688719241037716
Position 5244: 0.006580823663161049
Position 6027: 0.006462846741697461
Position 6075: 0.005442959954946214
Position 1171: 0.005253253971998639
Position 5418: 0.005234254457808503
Position 7784: 0.004742076594925784
Position 1903: 0.0044150355517773915
Position 1421: 0.0043623179280269314
Position 1111: 0.00391399840691621
Position 641: 0.0036184306286299282
Position 5707: 0.0033870362567140298
Position 6876: 0.003120599924600979
Position 3923: 0.003011962424277651
Position 465: 0.0029575630979193986
Position 5818: 0.0029451618962140704
Position 5119: 0.0023980255946525492
Position 2359: 0.0021585551686820023
Position 185: 0.002103830337941345
Position 7620: 0.0020776253923427226
Position 5836: 0.002077130860122727
Position 7393: 0.0019902491063893894
Position 820: 0.001990228252328257
Position 1779: 0.0019879492360090835
Position 442: 0.0018133090119018438
Position 260: 0.0017365460371565821
Position 145: 0.0017200352076385335
Position 4704: 0.0016112835682375866
Position 2083: 0.001562953641723772
Position 7657: 0.001536136412168258
Position 4122: 0.0015208482226748692
Position 7077: 0.0014881927574464516
Position 6424: 0.0013848742766308958
Position 1847: 0.0013610634896423501
Position 5998: 0.0013369197054199017
Position 5638: 0.0013105602196428234
Position 4008: 0.0012311093144880705
Position 7118: 0.0012151408919181545
Position 3302: 0.0011760713312479899
Position 5356: 0.001165394174899739
Position 1288: 0.0011332823618702408
Position 236: 0.0011226487633007457
Position 1534: 0.0011098530426883137
Position 6151: 0.0010431392312644672
Position 5321: 0.0010397198192045086
Position 6951: 0.0009632787900466716
Position 3733: 0.0009362255520667662
Position 5710: 0.0008882762588630845
Position 2201: 0.0007920451115674666
Position 1197: 0.0007813712449284183
Position 4830: 0.0007402107383900569
Position 6118: 0.0007255165882416427
Position 1698: 0.0006923971326518864
Position 2122: 0.0006842399292358278
Position 2666: 0.0006450851878890331
Position 561: 0.0006405075618993442
Position 4537: 0.0006236915274251757
Position 7744: 0.0006187203187200698
Position 1037: 0.0006153436134481962
Position 2496: 0.0005940879737705638
Position 5600: 0.0005916904813942967
Position 1260: 0.0005885659992221375
Position 6988: 0.0005641430522938654
Position 6200: 0.0005590962011447086
Position 884: 0.0005516284817465555
Position 2821: 0.0005245081730443008
Position 1295: 0.0005164286532769715
Position 5153: 0.0005157332514335705
Position 5269: 0.0004918899652507035
Position 2173: 0.0004372992326036659
Position 5859: 0.000436608718752828
Position 1350: 0.0004354907458560083
Position 627: 0.00041055638503958736
Position 593: 0.0004000042348364378
Position 1405: 0.00038993961162607185
Position 7284: 0.00038557593586811183
Position 7144: 0.0003851760354302026
Position 3404: 0.0003512665949526987
Position 5737: 0.0003504697556276406
Position 2832: 0.00034948594746908997
Position 5431: 0.0003448255138383901
Position 7496: 0.0003422072252010667
Position 1830: 0.0003297985411395848
Position 3365: 0.0003246186815602803
Position 2374: 0.00032140244202811483
Position 1468: 0.00032108503879742874
Position 7554: 0.00032007080609945416
Position 4214: 0.0003196063936066505
Position 7265: 0.00030709382095437353
Position 4073: 0.00030194032453890524
Position 1374: 0.0002694141180104666
Position 3632: 0.00024670033034669263
Position 4574: 0.0002399805351861325
Position 3267: 0.00023848152960914427
Position 1396: 0.00023080755242540756
Position 4542: 0.00023073734894107548
Position 2412: 0.0002292415597878853
Position 6621: 0.00021412425032293775
Position 7667: 0.0002041070806651518
Position 4186: 0.00020001912285762014
Position 5198: 0.00019798324357324297
Position 2558: 0.0001971708736664057
Position 1760: 0.0001920504438230792
Position 2646: 0.00018542214220394572
Position 2003: 0.00018134196731722479
Position 2923: 0.0001709142204143288
Position 1796: 0.00017090209203486078
Position 1088: 0.0001704501497167997
Position 2469: 0.00016768735580828122
Position 2395: 0.0001576264372269871
Position 5172: 0.00015501637406494474
Position 2416: 0.00015167124497720893
Position 1138: 0.00014601617558908999
Position 2315: 0.00014478280385997626
Position 3078: 0.00013321643498871835
Position 2594: 0.00013269567899425714
Position 1432: 0.0001313756651000987
Position 1134: 0.00012382688996531352
Position 5057: 0.00012238501227888144
Position 3385: 0.00011902960913512845
Position 2019: 0.00011816284222166957
Position 2092: 0.0001114179734683293
Position 3237: 0.00010991945706385198
Position 244: 0.00010945702488835339
Position 1367: 0.0001000262623529997
Position 4308: 9.78771782065255e-05
Position 1440: 9.629965585952609e-05
Position 2071: 8.936446910222848e-05
Position 1309: 8.595900557533024e-05
Position 1504: 8.27427186392456e-05
Position 5100: 8.003132500397605e-05
Position 4717: 7.711494494320312e-05
Position 855: 7.566503483647965e-05
Position 751: 6.912730258822666e-05
Position 4796: 6.822912664880867e-05
Position 4221: 6.508707084203534e-05
Position 212: 6.294362965571572e-05
Position 4341: 6.183845466255285e-05
Position 499: 6.081506033021635e-05
Position 2671: 5.494898921459647e-05
Position 4261: 5.406834713683988e-05
Position 2532: 4.4350186882982993e-05
Position 712: 4.337798504356083e-05
Position 920: 4.2217693538901085e-05
Position 3597: 3.5242122010401456e-05
Position 795: 3.2139799624644695e-05
Position 2318: 3.1422661639617536e-05
Position 648: 2.948570493051387e-05
Position 2971: 2.7742443183945078e-05
Position 1383: 2.444889921726183e-05
Position 2836: 2.423334876617632e-05
Position 570: 2.3713645720703095e-05
Position 1997: 2.2811187931300153e-05
Position 2021: 2.2717381901675363e-05
Position 2207: 2.1725469212684063e-05
Position 428: 1.8875028712441897e-05
Position 524: 1.7263301254750787e-05
Position 4546: 6.137821765047378e-06
Position 1248: 3.3421434628819917e-06
Position 529: 3.1797023325688375e-06
Position 1201: 6.675396990440921e-07
Position 151: 6.070518278784683e-07
Position 515: 4.461498368391914e-07
Position 82: 1.6678517244328033e-07
Position 1378: 1.6147227471100654e-07
Position 1487: 1.4169267486607235e-07
Position 156: 1.3791749848365034e-07
Position 1512: 1.1995835691618367e-07
Position 4013: 1.1576977382898986e-07
Position 1329: 9.437427319444579e-08
Position 1319: 8.661213261272451e-08
Position 652: 8.546799445826703e-08
Position 1064: 6.622397732482033e-08
Position 2096: 6.14982759025651e-08
Position 504: 3.939509485726402e-08
Position 1550: 3.304086439976853e-08
Position 1302: 3.294661035573735e-08
Position 127: 2.569059048061324e-08
Position 1446: 2.3381690399415873e-08
Position 354: 2.2056168639240538e-08
Position 581: 2.119105687033403e-08
Position 1475: 2.098409258628709e-08
Position 578: 2.075178839189971e-08
Position 395: 1.4972928405505494e-08
Position 675: 1.093593841988972e-08
Position 973: 1.055519930629127e-08
Position 685: 8.226567219652095e-09
Position 501: 5.6775895729067325e-09
Position 389: 5.639384612395378e-09
Position 718: 4.815267168653905e-09
Position 667: 4.174637296557671e-09
Position 682: 4.141050169571695e-09
Position 349: 3.3203540920822384e-09
Position 87: 2.8066354367146463e-09
Position 107: 1.937943927936545e-09
Position 409: 1.0941437743755825e-09
Position 693: 1.0250774836767445e-09
Position 669: 1.0106447683887114e-09
Position 351: 6.968185442799917e-10
Position 386: 4.4851121995892536e-10
Position 89: 3.1361036122917826e-10
Position 96: 1.3476852207150119e-10
Position 99: 9.862119486194017e-11
Position 359: 8.162058564377753e-11
