Gene = Treh
Position 6341: 0.043554004125312934
Position 9635: 0.03995111939602977
Position 4724: 0.039835313079707016
Position 12767: 0.034495203097177865
Position 11889: 0.0319224080079079
Position 12082: 0.031807353918075223
Position 12336: 0.028563585461876675
Position 10634: 0.026774923708702093
Position 11990: 0.023900139970880627
Position 10289: 0.023525243564849065
Position 12903: 0.02349986589708037
Position 10070: 0.02136452640923405
Position 8529: 0.02078693940920241
Position 12646: 0.020328741042365577
Position 8279: 0.020145423523789358
Position 2214: 0.019279327564928547
Position 634: 0.018902811759937153
Position 4464: 0.017520845012390398
Position 5806: 0.01743161012084663
Position 6190: 0.01732507710539978
Position 11918: 0.017066220545614783
Position 4455: 0.017024771393432187
Position 3163: 0.016812087960859246
Position 6316: 0.016751791764757683
Position 10247: 0.016429878043378733
Position 5032: 0.015038991641993711
Position 5991: 0.014949908346971902
Position 11756: 0.01351226151817424
Position 8620: 0.01345576968741725
Position 10142: 0.013145278787337499
Position 406: 0.01299435791699853
Position 4467: 0.01250125745508405
Position 2053: 0.01190082699639676
Position 10960: 0.011666784840733658
Position 12870: 0.011587495043181574
Position 12212: 0.011448686992036397
Position 12780: 0.011447214299935898
Position 4157: 0.010151054761446367
Position 12282: 0.010122650572895998
Position 10084: 0.00999352406218562
Position 4458: 0.009750086317009833
Position 10612: 0.008542890029476299
Position 5393: 0.008416609614976114
Position 9150: 0.008315242628841837
Position 11013: 0.00825572458245853
Position 6529: 0.008107635400308991
Position 11461: 0.008075267234355648
Position 530: 0.008007774913881651
Position 10618: 0.007977370115088546
Position 4218: 0.007671960214782201
Position 12319: 0.007569846463736777
Position 5267: 0.006789510396021537
Position 11150: 0.006609978308664008
Position 8288: 0.006582145560342715
Position 9175: 0.006115081503683194
Position 8902: 0.0060785735251971925
Position 6635: 0.005865151114956733
Position 4698: 0.005632705825679678
Position 309: 0.005590033417161733
Position 2636: 0.005501590275994284
Position 10090: 0.00540813581854732
Position 12070: 0.005397034822821576
Position 4395: 0.005144265228543353
Position 8792: 0.005131936330668258
Position 9368: 0.00511298812574749
Position 11559: 0.005032706157564086
Position 11357: 0.0048516275717176375
Position 2134: 0.00466219769766271
Position 9111: 0.004634650138277387
Position 11260: 0.0046257624460808765
Position 1875: 0.004584003774284108
Position 1714: 0.004468092219239604
Position 4085: 0.004467614116475118
Position 12340: 0.004074932781427943
Position 9675: 0.0037995942002659617
Position 8096: 0.0035056703764734607
Position 9998: 0.0035032257740697467
Position 9933: 0.003369091114182139
Position 8532: 0.0032233841253230086
Position 4617: 0.003214911384741331
Position 12248: 0.0032036108773230362
Position 8601: 0.003021128105889784
Position 8456: 0.0029665675255628587
Position 8112: 0.0029337610247282624
Position 12952: 0.002830543102260677
Position 8499: 0.002815736907843996
Position 11539: 0.002760179435559943
Position 6656: 0.0027468387277739727
Position 11797: 0.002731581660172916
Position 8246: 0.0025715423878648453
Position 12361: 0.0025685046539224445
Position 12404: 0.0024664345850578875
Position 8908: 0.0023781605713050235
Position 2231: 0.002370565740522838
Position 9562: 0.002236408538860267
Position 12831: 0.002083196306131492
Position 8468: 0.0020610498213816638
Position 2385: 0.0020332740559196472
Position 1769: 0.002017212520276035
Position 8053: 0.001981043165631915
Position 2185: 0.0019626305915830256
Position 11706: 0.0019375347236437802
Position 8510: 0.0018208026674699086
Position 12421: 0.0017590949353041199
Position 8675: 0.001710442365821507
Position 8502: 0.0016843665313234443
Position 9596: 0.0016323108906582473
Position 8475: 0.0014607476337712977
Position 3294: 0.0014353186884368233
Position 9688: 0.001392582936093807
Position 12355: 0.0013328033793152012
Position 12091: 0.0013284357249742714
Position 9452: 0.0012953040471056006
Position 1896: 0.0011963527052823914
Position 2401: 0.0011585813854921195
Position 506: 0.00110296923797988
Position 540: 0.0009677674433947665
Position 2189: 0.0009443500444012092
Position 11274: 0.0009010554843707847
Position 8106: 0.0008885082650872999
Position 1194: 0.000864563618047831
Position 11318: 0.0008639505679672558
Position 12609: 0.0008567140092208363
Position 524: 0.0008284054457043981
Position 1797: 0.0008270973989408282
Position 11474: 0.0008118123205657393
Position 1851: 0.0007726368090880952
Position 12562: 0.0007685696727565813
Position 8083: 0.000755880838997857
Position 9525: 0.0007462271158702071
Position 10982: 0.0006960979138324202
Position 11390: 0.0006708474843587473
Position 9788: 0.0006667849154999772
Position 1914: 0.0006512827901059231
Position 10494: 0.0006277924001251764
Position 12748: 0.0006218217807702259
Position 9904: 0.0006203562078243275
Position 11337: 0.0006148951589777817
Position 10721: 0.0006077308306410898
Position 8061: 0.0005157272637563428
Position 8291: 0.0004847598137257433
Position 10343: 0.0004806191849957781
Position 2219: 0.0004369318731032272
Position 12050: 0.0004183010544389416
Position 9568: 0.00039945706739251744
Position 3251: 0.00039310908335981975
Position 9271: 0.0003786732861145884
Position 8142: 0.00036957598464007284
Position 9965: 0.0003590514654571396
Position 9800: 0.0003367066775337827
Position 1844: 0.00033600992181984264
Position 2705: 0.0003345375896536825
Position 10563: 0.0003329792365894436
Position 348: 0.0003056984860162602
Position 11253: 0.00030363920186188975
Position 1738: 0.0003018992121790703
Position 8979: 0.00029420268308553255
Position 12229: 0.0002852457213918893
Position 9048: 0.0002833975143872098
Position 9520: 0.00027448632492039425
Position 187: 0.0002736944929809228
Position 9658: 0.0002601096235680984
Position 1971: 0.0002555719185577015
Position 12222: 0.000246866430883469
Position 8696: 0.00024523538885156716
Position 11675: 0.00024394352315745618
Position 8856: 0.00023469380621114283
Position 2334: 0.0002312634065292963
Position 8118: 0.0002251043439707063
Position 8154: 0.00021211899773931892
Position 647: 0.00019455787624425114
Position 2544: 0.00019419995378449853
Position 8923: 0.0001844008933668926
Position 11286: 0.00018410660406428456
Position 1115: 0.00017786677843613906
Position 2191: 0.00017745198474703098
Position 11902: 0.00016794817661040708
Position 1351: 0.00016348163068793565
Position 12294: 0.00016164904823642759
Position 11924: 0.00015996863619653585
Position 2445: 0.00015746680674392507
Position 1348: 0.00015418172617736475
Position 1337: 0.00015404832852683497
Position 12601: 0.0001367765759503442
Position 11857: 0.00013602730425404678
Position 411: 0.0001323805733293913
Position 551: 0.0001318241499368641
Position 4461: 0.00013006502373991998
Position 1806: 0.00012901592022233565
Position 1819: 0.00012068237961570437
Position 12511: 0.00011543828561544227
Position 8941: 0.0001077746227717055
Position 2566: 0.00010629737029055205
Position 13054: 9.948061472046827e-05
Position 779: 9.939715368777663e-05
Position 7963: 9.851497131305506e-05
Position 1334: 9.828748601678906e-05
Position 291: 9.284749227531997e-05
Position 8489: 8.488076723807335e-05
Position 2712: 8.482650615867952e-05
Position 11970: 8.326324768443114e-05
Position 1001: 7.884017953582868e-05
Position 1274: 7.842504127434177e-05
Position 8324: 7.814608247737772e-05
Position 6223: 7.810848649915683e-05
Position 2666: 7.441892329493812e-05
Position 819: 7.021209279572675e-05
Position 8671: 6.589287517783336e-05
Position 12116: 6.073474173154243e-05
Position 8801: 5.388657588398115e-05
Position 1057: 5.335986496844214e-05
Position 441: 5.237239600551169e-05
Position 1217: 5.228480017604171e-05
Position 8130: 5.068739994577615e-05
Position 8625: 4.9414598698859936e-05
Position 311: 4.83530027246122e-05
Position 644: 4.591029900295024e-05
Position 9182: 4.010825412466556e-05
Position 8915: 3.9335548446977885e-05
Position 383: 3.890660073255454e-05
Position 9545: 3.741777588393251e-05
Position 8451: 3.645923471673303e-05
Position 1945: 3.572321470148894e-05
Position 12130: 3.381265994916393e-05
Position 1289: 3.262123179977544e-05
Position 1956: 3.0383278265872557e-05
Position 4470: 3.0213495965141464e-05
Position 665: 2.9831542109967952e-05
Position 11302: 2.710885960259856e-05
Position 9096: 2.532798486073518e-05
Position 8819: 2.462296052229823e-05
Position 1298: 2.383708643277453e-05
Position 1879: 2.2883633517189372e-05
Position 195: 2.2763052610290458e-05
Position 13030: 2.1038021181785923e-05
Position 12427: 1.9747797164275917e-05
Position 1036: 1.773414538265109e-05
Position 5520: 1.684055987358946e-05
Position 5565: 1.5566838446202546e-05
Position 466: 1.5382945288331975e-05
Position 471: 1.2377609894490826e-05
Position 8393: 1.1458726152238792e-05
Position 851: 1.1189262041279067e-05
Position 274: 1.1033387343276344e-05
Position 10693: 1.095387039329266e-05
Position 8211: 9.731591334286778e-06
Position 916: 9.507932446741866e-06
Position 1827: 9.449046533741513e-06
Position 3423: 9.365652445123203e-06
Position 8327: 9.260643031671594e-06
Position 287: 8.706161611862726e-06
Position 2003: 7.943965118831543e-06
Position 1283: 7.359704184217335e-06
Position 226: 6.946581157116257e-06
Position 181: 5.8754114568686464e-06
Position 12481: 5.8022183659240364e-06
Position 1530: 5.725725260221459e-06
Position 848: 5.65964565004676e-06
Position 1054: 5.0023513316326755e-06
Position 1150: 4.828718768331234e-06
Position 12565: 4.030020492980917e-06
Position 732: 3.8150239575496815e-06
Position 782: 3.51869545388555e-06
Position 854: 3.0182505972646552e-06
Position 425: 2.971851919086651e-06
Position 1207: 2.919520297164017e-06
Position 8215: 2.889435485977362e-06
Position 1305: 2.767338213458719e-06
Position 659: 2.6618199844570096e-06
Position 10726: 2.659207692807882e-06
Position 1422: 2.3588923499826654e-06
Position 218: 2.335805650887657e-06
Position 2243: 2.2588969256715902e-06
Position 2136: 1.8563496557289463e-06
Position 204: 1.7251087563103599e-06
Position 8605: 1.6123976556745968e-06
Position 2746: 1.32398340795671e-06
Position 380: 1.2539383302833235e-06
Position 717: 1.0713476524021468e-06
Position 2489: 1.0668890920526225e-06
Position 1086: 1.0624288824692327e-06
Position 420: 8.676054518143863e-07
Position 350: 6.038239294022857e-07
Position 860: 4.712329607396139e-07
Position 10774: 4.69256461989073e-07
Position 452: 4.00471384512702e-07
Position 207: 3.1997610355169186e-07
Position 762: 3.088207757073711e-07
Position 232: 3.0793244434506413e-07
Position 720: 2.846518213371955e-07
Position 8737: 2.1586782273599987e-07
Position 675: 2.0289656179490264e-07
Position 211: 1.462004933616109e-07
Position 8406: 1.2604057380304666e-07
Position 235: 1.188273835897487e-07
Position 197: 1.0004011933790447e-07
Position 785: 3.922985710304617e-08
Position 358: 3.1131573786996235e-08
Position 366: 2.8271357718524957e-08
Position 9726: 2.4602626241260545e-08
Position 363: 2.048076250724202e-08
Position 142: 5.978253107031663e-09
Position 147: 3.066239853249571e-09
Position 970: 2.091706503707095e-09
Position 431: 1.861253999789001e-09
Position 829: 1.4957474030161744e-09
Position 874: 1.313458445276219e-09
Position 687: 1.0101949144696692e-09
Position 682: 7.71594343583211e-10
Position 168: 2.835795410348085e-10
Position 111: 2.003385459345514e-10
Position 74: 1.9606308466495448e-10
Position 691: 1.8111783224260706e-10
Position 958: 1.5729071865786816e-10
Position 792: 1.1833458587164348e-10
Position 107: 9.066104434962972e-11
Position 105: 7.381544942426485e-11
Position 714: 6.063173094659195e-11
Position 734: 5.989585480411113e-11
Position 684: 2.1703486868166206e-11
Position 799: 1.5489352912539358e-11
Position 765: 1.481261336897924e-11
Position 436: 3.4938977829422524e-12
Position 694: 1.4560984023829915e-12
Position 155: 3.3864796942723905e-13
Position 166: 2.713717478656176e-13
Position 81: 1.8864212567338422e-13
Position 124: 1.7203694350456755e-13
Position 121: 7.439807119035682e-14
Position 115: 3.704659012784193e-14
Position 84: 1.5276722930779704e-14
