Gene = Zfp428
Position 1051: 2.0173200984950725e-06
Position 553: 1.8108425053740339e-06
Position 776: 1.6713561207371906e-06
Position 529: 1.3393505775660338e-06
Position 2647: 1.2245076239585585e-06
Position 2745: 1.0526671813666371e-06
Position 2944: 1.0225847862747392e-06
Position 1200: 8.644376441191686e-07
Position 342: 7.248925047025895e-07
Position 2804: 6.780811975096698e-07
Position 3760: 5.542812601667962e-07
Position 1105: 5.352747407003039e-07
Position 599: 3.913202518659006e-07
Position 1429: 2.2319505262680545e-07
Position 1886: 1.8389841782588754e-07
Position 1093: 1.2204735491349684e-07
Position 1861: 9.209741611120789e-08
Position 1736: 8.807535703801334e-08
Position 1278: 2.072230290239682e-08
Position 1361: 2.0130404808222568e-08
Position 1730: 1.7940158493316784e-08
Position 1110: 1.2797277133729766e-08
Position 174: 4.113223969385266e-09
Position 192: 3.3126529957787e-09
Position 141: 1.7399373933434484e-09
Position 541: 1.2769776064248761e-09
Position 166: 6.040946173409214e-10
Position 123: 1.3243764060863928e-10
Position 1150: 1.2783789966569433e-10
Position 135: 7.223222324290865e-11
Position 422: 4.362336397848215e-11
Position 410: 2.2270603821107256e-11
Position 2543: 2.004308733861624e-11
Position 118: 1.5174890119815687e-11
Position 143: 5.904301537869114e-12
Position 379: 5.40528801085173e-13
Position 371: 2.0986481878169815e-13
