Gene = Timm29
Position 3195: 0.0003119887369494111
Position 1047: 0.0002942244279416453
Position 1912: 0.0002847665288045003
Position 1059: 0.00027865815461214463
Position 2549: 0.00027851420920822984
Position 1020: 0.0002581240275459417
Position 1974: 0.0002560773581980763
Position 1793: 0.0002520093293593173
Position 2962: 0.00023776374437187387
Position 654: 0.0002350613969305959
Position 3011: 0.00019413346527735834
Position 2352: 0.000183709651653831
Position 2766: 0.00018014828963814461
Position 2918: 0.00017797324996735077
Position 2408: 0.0001756217276633932
Position 1995: 0.0001726746278680115
Position 897: 0.00017018516267350067
Position 285: 0.00016485070274354464
Position 569: 0.00013438309976340356
Position 952: 0.00013234113257267542
Position 2904: 0.00012901646282586726
Position 1667: 0.00012105729122798113
Position 2246: 0.0001201690910842668
Position 2167: 0.00011885607681309538
Position 3207: 0.00011388134009302364
Position 1414: 0.00011071711114261282
Position 233: 0.00010394665534545103
Position 2665: 9.970141445226001e-05
Position 1646: 9.630677850978756e-05
Position 2948: 9.302534603468032e-05
Position 1035: 9.199168423517086e-05
Position 257: 9.101869959483528e-05
Position 1923: 8.611756853844908e-05
Position 1280: 7.917989021802467e-05
Position 259: 7.598099267468448e-05
Position 291: 6.999943957370998e-05
Position 981: 6.915583858597734e-05
Position 1935: 6.854928657710204e-05
Position 1080: 6.636338409352288e-05
Position 1476: 5.8059148222581806e-05
Position 1462: 4.902947907899247e-05
Position 1053: 3.30565992987451e-05
Position 326: 2.880244861082393e-05
Position 987: 2.6101417314441053e-05
Position 330: 2.5371941188025785e-05
Position 1050: 9.007744206229633e-06
Position 465: 6.957040780168712e-06
Position 294: 6.494181719974189e-06
Position 1149: 5.7795917409819575e-06
Position 108: 5.289453938875022e-06
Position 296: 4.388664661231017e-06
Position 954: 3.899533426731068e-06
Position 978: 1.8011620411722895e-06
Position 1032: 1.2318161412153583e-06
Position 1286: 5.96737869616631e-07
Position 1320: 5.80881354444369e-07
Position 372: 5.220125215123742e-07
Position 362: 2.6202348032619306e-07
Position 588: 1.3265469896271317e-07
Position 573: 1.0149774814524258e-07
Position 496: 6.997290475581026e-08
Position 395: 6.099345505092813e-08
Position 349: 6.06959198005515e-08
Position 585: 5.439623021582766e-08
Position 356: 5.0733736118057994e-08
Position 387: 3.883944358010286e-08
Position 365: 2.510294080212666e-08
Position 353: 1.1104362242774146e-08
