Gene = Vcpip1
Position 156: 1.7872162469707742e-05
Position 833: 1.5179864522088928e-05
Position 789: 1.4896632066876056e-05
Position 294: 1.3003324029229168e-05
Position 365: 1.1625776203142139e-05
Position 538: 1.1045801892121556e-05
Position 1040: 1.0629408841107932e-05
Position 859: 9.029706518617642e-06
Position 297: 8.97400092608434e-06
Position 2901: 8.749153488089233e-06
Position 1674: 7.595286679555997e-06
Position 2750: 7.275935389249378e-06
Position 6: 6.47933588292295e-06
Position 693: 6.4031855612635556e-06
Position 1265: 5.904799053472454e-06
Position 431: 5.25016183507399e-06
Position 754: 4.90664577824074e-06
Position 2055: 3.7484389317571457e-06
Position 612: 3.5605669296815626e-06
Position 418: 3.0015234769743357e-06
Position 193: 2.2094171713280907e-06
Position 853: 1.960747566885851e-06
Position 907: 1.8395557156473402e-06
Position 1017: 1.4845519446376457e-06
Position 502: 8.117190999001507e-07
Position 25: 7.730365794668948e-07
Position 745: 7.62280433664905e-07
Position 228: 6.98001699998002e-07
Position 181: 4.856232640531793e-07
Position 11: 4.499325220554765e-07
Position 1069: 3.5930544662770796e-07
Position 1050: 3.259464696478801e-07
Position 429: 3.0424416673069334e-07
Position 14: 9.922586978295459e-08
Position 47: 7.204716852704821e-08
Position 475: 5.067887845136368e-08
Position 20: 3.5979235167547954e-08
Position 1446: 7.655971134951918e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11329: 0.7470581105614222
Position 8983: 0.6114187349089608
Position 13344: 0.06618795942111251
Position 11573: 0.05776988380359546
Position 422: 0.05744776785465845
Position 9410: 0.04607646931677471
Position 8680: 0.04508565099501624
Position 2818: 0.03875188113896327
Position 6704: 0.03736494649467455
Position 7967: 0.031808393327643375
Position 2712: 0.03105094255848097
Position 1141: 0.028650748476404714
Position 11202: 0.028255137992653813
Position 2667: 0.02358217150475871
Position 3927: 0.02312076673592172
Position 502: 0.020440190738988118
Position 8763: 0.01929211404562945
Position 8710: 0.019130609069364524
Position 1807: 0.01644837014822519
Position 3302: 0.015572262201306161
Position 3789: 0.015441150811363045
Position 2695: 0.01512890984644287
Position 4882: 0.012735270959377435
Position 6764: 0.012581516729899895
Position 13273: 0.010300667291121307
Position 1786: 0.009694643394495403
Position 1078: 0.009626182470040328
Position 4998: 0.008827742720280841
Position 2745: 0.008155771243646595
Position 3654: 0.008102276077795761
Position 12844: 0.008059453588543888
Position 2920: 0.007899073236105237
Position 2756: 0.007359499834558854
Position 5152: 0.007157597529894542
Position 11812: 0.006355135835253971
Position 3423: 0.006286060418918521
Position 480: 0.006092790890596605
Position 10948: 0.006030674801206677
Position 12275: 0.0053150112654127045
Position 10904: 0.005188790771099299
Position 10371: 0.005114011945868108
Position 3537: 0.005098893824952484
Position 6414: 0.004720596961116883
Position 2716: 0.004493063793354954
Position 447: 0.004477201412971717
Position 1210: 0.004233986240296443
Position 459: 0.004127621034296126
Position 6735: 0.003899820219482472
Position 465: 0.0036191680601098627
Position 3469: 0.003614313270116231
Position 8629: 0.0032079416779660437
Position 3584: 0.003135072123344426
Position 3449: 0.0029930026469162647
Position 387: 0.002848816635046527
Position 4693: 0.0028450292129974476
Position 2514: 0.0027949148407431803
Position 279: 0.0026056753399176635
Position 10767: 0.002396276754109151
Position 381: 0.0023425341115638518
Position 9013: 0.0021873720613860836
Position 3326: 0.002051191195941979
Position 4838: 0.002034753141190491
Position 4818: 0.0019971915800198877
Position 558: 0.001806624431193672
Position 6358: 0.0017503582850418294
Position 483: 0.0016937013777242988
Position 1066: 0.0016263581194331962
Position 9313: 0.0016092340137961886
Position 6232: 0.0015297900161153045
Position 288: 0.0015240220053445515
Position 1865: 0.0015045628486334197
Position 191: 0.0014299357220385481
Position 1368: 0.0014039364416249228
Position 3680: 0.0013398000588057302
Position 12076: 0.0012540907082908338
Position 2055: 0.0012522002595982777
Position 234: 0.001246786282234166
Position 4843: 0.0011949176944449685
Position 2541: 0.0011418934644122998
Position 7754: 0.0011354887040604482
Position 1351: 0.0011223649956227748
Position 7435: 0.0010370992269982352
Position 1966: 0.0009936960165003418
Position 1748: 0.0009206618908518715
Position 6904: 0.0008990051840335367
Position 3612: 0.0008854895840539222
Position 1907: 0.0008795892243506075
Position 214: 0.0008784458034010842
Position 1180: 0.0008636802682979591
Position 2767: 0.0008607731694706369
Position 2871: 0.000813801634942927
Position 2788: 0.0008107348594064192
Position 2406: 0.0007758400161992611
Position 1831: 0.0007611108487906198
Position 2227: 0.0007577389304613936
Position 429: 0.0007421023154783077
Position 1990: 0.0007366345297124907
Position 6935: 0.0006936461435153533
Position 9898: 0.000684600144181447
Position 210: 0.0006003259241420948
Position 2376: 0.0005461472479293239
Position 4539: 0.0005298809350127359
Position 4623: 0.0005285408793843344
Position 2625: 0.000524324973455562
Position 216: 0.0005073665961406561
Position 1919: 0.0004930775589881706
Position 341: 0.0004474575913715771
Position 2836: 0.00043644440222361794
Position 350: 0.0004263252717806674
Position 2779: 0.0004088674563849389
Position 10249: 0.00037827430785209685
Position 3853: 0.00034959979072014504
Position 1151: 0.00033636378577014183
Position 1511: 0.0003258746867237167
Position 1684: 0.000323777653039592
Position 1300: 0.00031936100879847784
Position 2313: 0.0002833586504009814
Position 1725: 0.00027348975487171106
Position 6124: 0.00023553105541152666
Position 1993: 0.00021290922539443375
Position 2081: 0.00020394316457975192
Position 7680: 0.00018487556013222793
Position 2128: 0.00018281617830299125
Position 739: 0.00017214808782306632
Position 2880: 0.00017000153286814666
Position 1792: 0.00015783287773904294
Position 7205: 0.00015340570544267036
Position 8655: 0.0001469653002030674
Position 7513: 0.00010822192500897306
Position 6158: 0.00010803702119075652
Position 3055: 9.880474878692981e-05
Position 6973: 9.532846266604829e-05
Position 5626: 9.48696303002696e-05
Position 5463: 8.064709606644019e-05
Position 6181: 7.779658726128037e-05
Position 5678: 7.278975195076199e-05
Position 6585: 6.692844037927777e-05
Position 1383: 6.60137921338623e-05
Position 4425: 5.746583078717684e-05
Position 6559: 5.659639932715329e-05
Position 963: 5.612730255750265e-05
Position 899: 5.311965337850024e-05
Position 5231: 5.2390072712032784e-05
Position 5267: 5.1654003599683354e-05
Position 5645: 4.808610556301637e-05
Position 5992: 4.554691746651222e-05
Position 5808: 4.49082161466858e-05
Position 5761: 4.420438519511834e-05
Position 4052: 4.270679617848603e-05
Position 4501: 4.16146714108651e-05
Position 6511: 4.051736927786384e-05
Position 3239: 3.8488797679636314e-05
Position 2598: 3.8023060708463266e-05
Position 5130: 3.753381147638343e-05
Position 4578: 3.6080807219424394e-05
Position 1533: 3.439860327043105e-05
Position 2547: 3.418496504533686e-05
Position 2468: 3.264586131204036e-05
Position 2619: 3.213009003052566e-05
Position 754: 3.0688966457586454e-05
Position 2184: 3.059056134366093e-05
Position 3081: 2.965967685663557e-05
Position 365: 2.9268499804197986e-05
Position 221: 2.79318916509437e-05
Position 2386: 2.2652392204308773e-05
Position 966: 2.038264127393972e-05
Position 2334: 1.885666099396422e-05
Position 1867: 1.851913200824369e-05
Position 438: 1.784200920826387e-05
Position 954: 1.7624079412172523e-05
Position 4497: 1.7474210700237872e-05
Position 4054: 1.6979810646117647e-05
Position 4553: 1.6056376540230436e-05
Position 1423: 1.5906822618280094e-05
Position 555: 1.5257240482016106e-05
Position 3342: 1.4411477292712343e-05
Position 1085: 1.3521131344529316e-05
Position 3084: 1.275912518792944e-05
Position 685: 1.235481061791251e-05
Position 938: 1.2083668851728612e-05
Position 4141: 1.2064235414938716e-05
Position 3208: 1.20438095574965e-05
Position 1871: 1.069590423074033e-05
Position 1972: 1.0524287448893135e-05
Position 4035: 1.0434350066931952e-05
Position 1903: 9.893098838305814e-06
Position 456: 9.80454597416663e-06
Position 2338: 9.499530070347011e-06
Position 1547: 9.100848185390756e-06
Position 942: 8.519568795079097e-06
Position 1544: 8.049590845782526e-06
Position 2244: 6.5547061409468904e-06
Position 663: 6.290564584743782e-06
Position 1392: 5.325412348668716e-06
Position 1163: 5.2945913810091014e-06
Position 2118: 5.237685896955579e-06
Position 907: 4.133397460540025e-06
Position 1671: 4.010033651273541e-06
Position 1712: 3.719846941827345e-06
Position 2697: 2.8927278079231817e-06
Position 1426: 2.8300854741125582e-06
Position 2024: 2.637152257429698e-06
Position 2013: 2.6221063666905456e-06
Position 1430: 2.1724322114390818e-06
Position 538: 1.817378260841404e-06
Position 910: 1.59105016177714e-06
Position 223: 9.60536880154692e-07
Position 951: 9.463778994593407e-07
Position 1023: 9.31492943218733e-07
Position 985: 4.780712261508857e-07
Position 741: 3.9749361016155567e-07
Position 475: 3.708208540920206e-07
Position 1398: 3.2166372508383106e-07
Position 1160: 2.2429329692087815e-07
Position 1268: 2.0307840077790416e-07
Position 853: 1.980059663872886e-07
Position 973: 1.9056825139525207e-07
Position 1212: 1.5310333709248236e-07
Position 576: 1.1783883178711228e-07
Position 1017: 1.1690087408200264e-07
Position 883: 8.882767587421662e-08
Position 768: 7.098624579019034e-08
Position 810: 2.4340083687727975e-08
Position 782: 2.151557946164329e-08
Position 170: 1.7017121230420144e-08
Position 150: 8.527824090429933e-09
Position 1730: 3.3241542009978636e-09
Position 96: 8.591646557154687e-11
Position 99: 2.8605477171097986e-12
Position 105: 2.6157449114990694e-12
Position 102: 2.239790989638359e-12
