Gene = Qdpr
Position 514: 6.113864151064481e-09
Position 827: 5.59094003970832e-09
Position 132: 1.0752020323997299e-09
Position 452: 1.0702983762795547e-09
Position 151: 1.0413963310795885e-09
Position 521: 9.679050745418914e-10
Position 380: 5.756070189542275e-10
Position 275: 3.4648154843391736e-10
Position 126: 3.450068278008344e-10
Position 490: 2.9985337870644096e-10
Position 480: 2.9068415735458944e-10
Position 442: 2.830555829469078e-10
Position 7366: 1.572429412284785e-10
Position 472: 1.3575196293770945e-10
Position 129: 1.2455629319698252e-10
Position 526: 6.919725129792048e-11
Position 282: 6.811737464233225e-12
Position 146: 9.57075933855405e-15
Position 272: 5.969637425772062e-15
Position 118: 1.4675575000301595e-15
