Gene = Etfdh
Position 8889: 0.0076915982867592336
Position 5970: 0.006924283842858847
Position 14703: 0.005703907438414163
Position 21558: 0.005682467441811499
Position 19145: 0.00492281526424618
Position 5070: 0.004910824220946814
Position 17339: 0.004902658590033322
Position 20108: 0.004794779907468241
Position 18974: 0.004756547771211465
Position 18708: 0.004737816572889488
Position 20050: 0.004717111427860703
Position 17757: 0.003980176312750062
Position 24200: 0.0037001765466484465
Position 14118: 0.0035622921127973477
Position 24436: 0.00342073623349947
Position 10336: 0.0033620845390607205
Position 17213: 0.003338982535348842
Position 20538: 0.003316710685044729
Position 3780: 0.0033150143492674555
Position 16463: 0.0032606140995579225
Position 18317: 0.003251088269783171
Position 8947: 0.0032503623978498947
Position 292: 0.0032256120641914274
Position 12322: 0.00320281793916296
Position 7069: 0.0027659395906073627
Position 22156: 0.00272001097904466
Position 17668: 0.0026934880009883574
Position 5219: 0.0026087442587745045
Position 9228: 0.0025812439682876675
Position 10411: 0.002463630992713487
Position 7104: 0.0024393579136724047
Position 17249: 0.002437749305204993
Position 19956: 0.002399016678269664
Position 3740: 0.0023675062586273744
Position 5958: 0.002352896820538003
Position 17090: 0.0023411600441189256
Position 21633: 0.0022945989585132632
Position 10621: 0.002277238356656406
Position 20439: 0.0022740752391491757
Position 17386: 0.0022030444039997403
Position 14308: 0.0020691317391626244
Position 537: 0.0020371294124791983
Position 9775: 0.0020138341531065807
Position 19704: 0.0019305857364697928
Position 17928: 0.0017986892415753487
Position 6388: 0.0017960169814232399
Position 8992: 0.0017123160301106334
Position 7403: 0.0016066742676953687
Position 2131: 0.0015988842535706882
Position 564: 0.0015898563948772743
Position 10379: 0.0015821123389781558
Position 471: 0.001503680794490504
Position 15362: 0.0014942830175372552
Position 260: 0.001475344572517782
Position 9122: 0.0014547612254948595
Position 21786: 0.0014122927669127125
Position 15338: 0.0013918804677495158
Position 544: 0.0013876110688693635
Position 9991: 0.0013698808797299354
Position 17106: 0.0013479495320903063
Position 22651: 0.0013373420297320942
Position 16858: 0.0013311333566148333
Position 12389: 0.0013184274897865258
Position 20427: 0.0013181984235467875
Position 10024: 0.0013128883894145329
Position 1658: 0.0012310628918777687
Position 17836: 0.0012156346907735058
Position 6084: 0.0011850299638834006
Position 7359: 0.0011307205167923372
Position 1575: 0.001057359193458297
Position 19725: 0.0009814542634958014
Position 19212: 0.0008815107559330503
Position 17113: 0.0008812979427140225
Position 20468: 0.0008753963694288237
Position 1726: 0.0008662721590698119
Position 1654: 0.0008213535563421718
Position 17081: 0.0007549329114134903
Position 233: 0.0007066691940509148
Position 17464: 0.000685763317242813
Position 1302: 0.0006695884961467301
Position 9441: 0.000659283928685276
Position 642: 0.0006403335568828485
Position 5898: 0.0006140027593639051
Position 20345: 0.0006100308872012128
Position 20709: 0.0006083387817461005
Position 20029: 0.0005985281131785697
Position 5919: 0.0005802602938557595
Position 20191: 0.0005757341131466617
Position 1860: 0.00046149048487999987
Position 16052: 0.00044295809715165204
Position 14494: 0.00043241114110915263
Position 528: 0.00042598262632151986
Position 20542: 0.0004182632961466654
Position 17616: 0.00040491651260068245
Position 17125: 0.0004027563542848896
Position 18476: 0.00039680954546554846
Position 5757: 0.000381723504076342
Position 17042: 0.0003789035394237929
Position 15409: 0.0003746539588366999
Position 332: 0.00037369838604101654
Position 6615: 0.0003482333953711963
Position 254: 0.0003436165394823019
Position 18828: 0.0003332591752032495
Position 17960: 0.0003078391649919411
Position 17132: 0.00028873843511186567
Position 19829: 0.00028666704888367526
Position 1687: 0.0002841631779687833
Position 1339: 0.0002684341774422378
Position 7304: 0.0002375206312669967
Position 18409: 0.00023524856170979992
Position 1382: 0.00022850439250979106
Position 7030: 0.00022070348875427082
Position 1196: 0.00020271724011869957
Position 492: 0.00020186558488331392
Position 478: 0.00019044154527376092
Position 372: 0.00018603321414684248
Position 1637: 0.00017976195419086146
Position 14943: 0.00017628118542677656
Position 1334: 0.0001616433092362786
Position 19148: 0.00015719430016535637
Position 1184: 0.00014583558860049034
Position 1249: 0.00012844758670460768
Position 5507: 0.0001235399240553003
Position 19487: 9.45861530090834e-05
Position 20247: 9.0288738467034e-05
Position 2175: 8.926580498116593e-05
Position 20774: 8.33820049674447e-05
Position 2146: 7.676222878271941e-05
Position 17129: 7.351671941381226e-05
Position 434: 7.026933735816777e-05
Position 4966: 5.076670569304104e-05
Position 1702: 4.27173650625921e-05
Position 16714: 3.725373123921141e-05
Position 4461: 3.6166740130400895e-05
Position 16771: 3.432764266983411e-05
Position 2748: 3.227467919979399e-05
Position 10248: 3.1196941610790984e-05
Position 236: 2.7318977953278927e-05
Position 2719: 2.1701954825753844e-05
Position 5955: 2.13025439446369e-05
Position 17729: 1.8322346123760338e-05
Position 927: 1.825095746311893e-05
Position 16632: 1.6949733737916223e-05
Position 17647: 1.588619631358474e-05
Position 17346: 1.5031084042432494e-05
Position 4979: 1.322222779378616e-05
Position 19150: 1.2770503484559315e-05
Position 6971: 1.1939241664011951e-05
Position 350: 9.889933914802293e-06
Position 2303: 9.783120906422216e-06
Position 17624: 8.76975654061024e-06
Position 2460: 7.460540168273694e-06
Position 1074: 6.196028284564325e-06
Position 19262: 5.845254947661747e-06
Position 5791: 5.539337561757171e-06
Position 19117: 5.154627542491612e-06
Position 2429: 4.7480857908061795e-06
Position 2318: 4.710656325089526e-06
Position 16678: 4.308241529486097e-06
Position 375: 3.3468642737122776e-06
Position 832: 2.439443946526395e-06
Position 3113: 2.233146641405663e-06
Position 872: 2.1898542616149853e-06
Position 17256: 2.140061326099191e-06
Position 731: 2.0048536559004623e-06
Position 6002: 1.8718687915059031e-06
Position 378: 1.8714388412235885e-06
Position 241: 1.7987715129610809e-06
Position 17170: 1.7658853962081948e-06
Position 17400: 1.5673073727868854e-06
Position 17045: 1.332312389033184e-06
Position 17708: 1.0338861133864233e-06
Position 17761: 1.0144134871879298e-06
Position 3307: 9.906766785398257e-07
Position 17177: 9.748348430217192e-07
Position 1058: 9.590210910025364e-07
Position 1077: 9.058883889635585e-07
Position 930: 6.711641522583849e-07
Position 7262: 6.479368043156742e-07
Position 1013: 5.203002119692134e-07
Position 3255: 3.654974882646253e-07
Position 1765: 3.438291793822236e-07
Position 607: 3.429317727574621e-07
Position 984: 3.073380759204898e-07
Position 17138: 3.0529446140852233e-07
Position 881: 2.99940889558537e-07
Position 1481: 2.455463817508791e-07
Position 1817: 2.4503484252276105e-07
Position 875: 2.2429029175520756e-07
Position 1613: 2.1982622024040487e-07
Position 1948: 1.8273212207073402e-07
Position 1786: 1.7771101992631254e-07
Position 1707: 1.7756305393241405e-07
Position 164: 1.6797132225544385e-07
Position 1870: 1.6637247599440435e-07
Position 124: 1.5892962937388978e-07
Position 670: 1.3548026811770734e-07
Position 121: 1.0613716000928519e-07
Position 152: 9.381852550447669e-08
Position 2404: 7.625112617393865e-08
Position 807: 6.101357317165017e-08
Position 181: 5.410908797197273e-08
Position 148: 5.0839364293247974e-08
Position 184: 4.2010915993698437e-08
Position 406: 4.046638082868376e-08
Position 757: 3.216760347158849e-08
Position 1447: 2.4788890993714936e-08
Position 127: 1.846707957129131e-08
Position 171: 9.339123758107904e-09
Position 192: 8.647594582166346e-09
Position 382: 8.340286012769787e-09
Position 2348: 6.106019986476825e-09
Position 189: 5.378352617604552e-09
Position 2281: 3.906913975812991e-09
Position 166: 1.589926321756455e-09
Position 129: 1.2502352885434908e-09
Position 391: 8.311140242446742e-10
Position 575: 4.361344166069849e-11
Position 577: 3.674939856481986e-11
Position 648: 1.0556955947400681e-11
Position 572: 1.4911405036110998e-13
