Gene = Paf1
Position 3441: 0.00025070937925315536
Position 2318: 0.00024398942117326533
Position 3807: 0.0002424099408357338
Position 2591: 0.00023012534520547556
Position 2540: 0.00022319392763934503
Position 62: 0.0002170865868958665
Position 3774: 0.00020719100905821353
Position 1815: 0.000206434943585868
Position 60: 0.00019562221461205147
Position 5508: 0.0001772079346662445
Position 4924: 0.00017656038251764706
Position 1718: 0.00016824710997645633
Position 840: 0.00015884935576954956
Position 308: 0.00015397737840588095
Position 2642: 0.00015391109555892805
Position 3397: 0.00014843851390121746
Position 3419: 0.00014335520935624397
Position 3463: 0.0001431226657932869
Position 4011: 0.00013691847738517147
Position 1474: 0.0001323450996056247
Position 243: 0.00012800838619892184
Position 340: 0.00012568602225743178
Position 187: 0.00011998257501441
Position 110: 0.00011757113700750975
Position 920: 0.00010829518962497363
Position 3486: 8.923420253567919e-05
Position 1960: 8.666412800938748e-05
Position 2296: 8.461615017480428e-05
Position 5610: 8.298729184647468e-05
Position 925: 7.943780024205126e-05
Position 6223: 7.540134283686394e-05
Position 876: 7.39717325426433e-05
Position 764: 7.10951812455803e-05
Position 3870: 7.004569232821705e-05
Position 923: 6.970532047017711e-05
Position 2754: 6.387542161621151e-05
Position 2917: 5.612216132779773e-05
Position 72: 5.398860697237403e-05
Position 927: 5.3879861679988704e-05
Position 76: 5.133609378694522e-05
Position 3574: 4.9998193128641244e-05
Position 5498: 4.752384332283005e-05
Position 3293: 4.4339025027942646e-05
Position 2373: 4.390957400799433e-05
Position 1937: 4.2714429646676165e-05
Position 2421: 3.857223899790002e-05
Position 929: 3.7622690360024796e-05
Position 1299: 3.3592159755079255e-05
Position 2344: 3.287712712204654e-05
Position 897: 3.2659711876855593e-05
Position 3507: 3.2337058595954375e-05
Position 2842: 3.2257949397189926e-05
Position 3314: 3.210709800884149e-05
Position 2839: 3.0213264675915554e-05
Position 2116: 3.0202464081984017e-05
Position 3234: 2.9832384197296313e-05
Position 3210: 2.973287468279651e-05
Position 931: 2.8778886708815166e-05
Position 778: 2.877414484844308e-05
Position 853: 2.8697328777770884e-05
Position 1771: 2.8116050149333166e-05
Position 2055: 2.5679203091387396e-05
Position 16: 2.5494110172763843e-05
Position 2467: 2.056257012784689e-05
Position 933: 1.875322078924287e-05
Position 3973: 1.7116607234990508e-05
Position 2225: 1.5067785042932774e-05
Position 935: 1.4922477640540615e-05
Position 2865: 1.4075258736820206e-05
Position 1141: 1.3280702179642619e-05
Position 1072: 1.3257893784039252e-05
Position 2092: 1.2655600130988844e-05
Position 3518: 1.2420379057984169e-05
Position 937: 1.1666114217261901e-05
Position 3823: 1.1253085900109888e-05
Position 6274: 1.0599648149839506e-05
Position 2614: 1.01274119397524e-05
Position 4491: 9.685595409712399e-06
Position 11: 9.462295150967752e-06
Position 3591: 8.962625781107426e-06
Position 3907: 8.93722277810945e-06
Position 3349: 8.190612032912309e-06
Position 2799: 7.683745828122144e-06
Position 3287: 7.1200996462800134e-06
Position 3298: 6.869103413340829e-06
Position 3335: 6.702261091452436e-06
Position 3149: 6.131329937819536e-06
Position 3137: 5.644645248197233e-06
Position 205: 3.992970852052186e-06
Position 37: 3.920597759898905e-06
Position 2155: 3.853869253396311e-06
Position 25: 3.5538942357683816e-06
Position 90: 3.528295619149027e-06
Position 2880: 3.287746293762021e-06
Position 4760: 3.280660071094329e-06
Position 2654: 3.094239913898698e-06
Position 3521: 2.409173839562605e-06
Position 3219: 2.1612367572979997e-06
Position 2476: 1.809782920639528e-06
Position 5120: 1.4983605372432757e-06
Position 177: 1.3259459078377821e-06
Position 4154: 1.1088286587473986e-06
Position 2847: 1.0796176789929352e-06
Position 2427: 1.0697869575556571e-06
Position 3686: 9.549635602148244e-07
Position 3139: 8.843457920484107e-07
Position 1462: 7.479376895140832e-07
Position 2964: 7.419738459438047e-07
Position 4035: 7.163181629827733e-07
Position 315: 5.382848218869099e-07
Position 4032: 3.976604759022818e-07
Position 5810: 3.641068936912626e-07
Position 162: 3.29967504016108e-07
Position 3008: 3.290343644826378e-07
Position 939: 2.948138535166635e-07
Position 859: 2.630332346500351e-07
Position 941: 2.1655686632023398e-07
Position 335: 2.0384720425275943e-07
Position 148: 1.683030989788917e-07
Position 3690: 1.5884672492659014e-07
Position 3025: 4.790532617036863e-08
Position 5663: 4.380230156294504e-08
Position 5902: 1.9535680152360598e-08
Position 5893: 1.3223443232895814e-08
Position 5835: 7.192629762455654e-09
Position 5944: 3.4555603537826e-09
Position 3708: 1.7754769951316869e-09
Position 6058: 1.0850040982918174e-09
Position 3014: 2.0621004953260317e-10
Position 1716: 1.8951529092498106e-10
Position 4313: 1.5544478674816674e-10
Position 4228: 1.209065495249831e-10
Position 3173: 4.8589446730295416e-11
Position 2770: 3.9138951256163297e-14
Position 5725: 1.38376032144807e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5707: 0.9986647145891387
Position 3869: 0.9866093739941197
Position 2819: 0.9856282715398805
Position 3658: 0.9844783617792895
Position 5874: 0.9794199134977274
Position 5496: 0.9468377568079834
Position 2466: 0.9379816763731526
Position 2677: 0.8903330349445133
Position 2091: 0.8814108407451158
Position 3182: 0.8330015164851297
Position 3332: 0.7123466942722191
Position 3000: 0.5036648257496062
Position 3022: 0.38353107913819373
Position 567: 0.3257247025797667
Position 6118: 0.14162432433043548
Position 717: 0.0908954206609812
Position 4062: 0.09022256971817973
Position 401: 0.07921901726727786
Position 3025: 0.05173865588994541
Position 6142: 0.0491391226805177
Position 6105: 0.04565183797127345
Position 1959: 0.04534663132059756
Position 6217: 0.04424150742675085
Position 3356: 0.041783165942082284
Position 6103: 0.038734528391799965
Position 5205: 0.027711870302997602
Position 5202: 0.027676084101860624
Position 5111: 0.025917409079653227
Position 6072: 0.025712652688063605
Position 6098: 0.02442823493796758
Position 6148: 0.024143262558269683
Position 4106: 0.02030663892005802
Position 2054: 0.016162663075126378
Position 4948: 0.014892855686133277
Position 5224: 0.014304528098853159
Position 4870: 0.01273255578258587
Position 622: 0.012589070617426397
Position 6075: 0.011181214267923378
Position 5885: 0.01045869993068065
Position 5178: 0.007915039249105579
Position 3372: 0.0070651049596023
Position 5175: 0.00677096127209878
Position 3959: 0.006067914472933925
Position 4077: 0.00545993509132234
Position 6223: 0.005338453113577071
Position 5154: 0.004975374249355218
Position 4895: 0.004679809016203568
Position 6274: 0.004551765097650436
Position 6058: 0.004200745457600345
Position 2014: 0.004128980779414669
Position 541: 0.003844570673206555
Position 2155: 0.003489326006828105
Position 3314: 0.003476517251562161
Position 3199: 0.003345072389136253
Position 4892: 0.003161611780869437
Position 2826: 0.003105214196727214
Position 3243: 0.0029127251075849237
Position 2829: 0.0027610782696102613
Position 6175: 0.0026965125635887597
Position 2503: 0.002635817837925046
Position 3538: 0.0026285520097147834
Position 5433: 0.002558209893494164
Position 4985: 0.002543524968209989
Position 3606: 0.0025341390618970425
Position 6110: 0.002183040140787291
Position 3032: 0.0021045759249942145
Position 5441: 0.0020741818574855327
Position 6343: 0.0018969885267001386
Position 141: 0.001859128146312705
Position 5156: 0.001729088598481302
Position 4471: 0.0016896288292910307
Position 5879: 0.0016006676165373236
Position 3191: 0.0014613080910197023
Position 5029: 0.0012212383797461637
Position 3586: 0.001170456423696866
Position 546: 0.0011314332925193933
Position 6169: 0.0011233217384114236
Position 1835: 0.0010649747355356482
Position 5710: 0.001010508848130374
Position 1599: 0.0009685252521434179
Position 2620: 0.0009611815217149269
Position 2838: 0.0008904364539355266
Position 1655: 0.0008759189941319078
Position 2102: 0.0008757452905780195
Position 187: 0.0008349189224432197
Position 6124: 0.0008085318653459114
Position 4991: 0.0007905386997560141
Position 423: 0.0007431456002840135
Position 1618: 0.0007249938239576514
Position 1889: 0.0007002556184676862
Position 1801: 0.0006812787641257528
Position 1010: 0.0006456316030963905
Position 5288: 0.0006405991935291431
Position 772: 0.0005842454635907084
Position 4111: 0.0005839204826436205
Position 6193: 0.000567425461287025
Position 1134: 0.000549527817531713
Position 1222: 0.0005394845273201026
Position 2042: 0.0005281798123402009
Position 1917: 0.0005213753857944073
Position 1703: 0.0005079970825306163
Position 2285: 0.00049923332961449
Position 5212: 0.0004900712020431419
Position 3714: 0.0004813249515621863
Position 4515: 0.0004718572156607814
Position 2179: 0.00046800335884992236
Position 6164: 0.000458071780556406
Position 3298: 0.00041126700845307775
Position 3378: 0.00040953113627432183
Position 441: 0.0003897726631461544
Position 1378: 0.00037790843256519567
Position 867: 0.0003755583994410259
Position 520: 0.0003428877509885368
Position 6187: 0.0003270286436580834
Position 5060: 0.0003246021025396716
Position 2476: 0.00029978754173483617
Position 4812: 0.0002888794240174429
Position 6166: 0.00027843958374323236
Position 978: 0.0002775913158282231
Position 4154: 0.0002751030593435544
Position 5459: 0.00024721271006134855
Position 5888: 0.00024406765282677578
Position 2127: 0.00024265213164920705
Position 6380: 0.00024161703114970523
Position 2531: 0.00023983683415266174
Position 4058: 0.00023637121725486422
Position 4524: 0.00023516795054734623
Position 2863: 0.00023458201293145866
Position 2497: 0.00022614519309313162
Position 4777: 0.00022133354969341784
Position 828: 0.00021079977049362998
Position 1990: 0.00020522021932012463
Position 5536: 0.00020320651207136954
Position 3686: 0.00020014354000402442
Position 414: 0.00018512717804354417
Position 2341: 0.00018064439462982262
Position 6184: 0.0001782068127531991
Position 2859: 0.00017756008941846368
Position 5041: 0.0001761495303562252
Position 1936: 0.00016871853851839038
Position 6278: 0.000166387355774239
Position 1497: 0.00016410095069365393
Position 3038: 0.0001599745857897013
Position 3918: 0.0001560795112128767
Position 6348: 0.0001551691841576274
Position 6364: 0.00013304914522013173
Position 1927: 0.00012885790167234653
Position 5891: 0.00012813256091199606
Position 5965: 0.00012647914127802344
Position 5913: 0.00012201344663897561
Position 3882: 0.0001178021840666248
Position 6227: 0.00011386760208863483
Position 576: 0.00011386095145014626
Position 2888: 0.00011050343706908242
Position 524: 0.00010945132797245566
Position 203: 0.00010833759164025037
Position 1840: 9.701778382890522e-05
Position 2371: 9.086861399032679e-05
Position 6325: 8.960546672784465e-05
Position 2483: 8.804211136411198e-05
Position 2625: 8.654310571035261e-05
Position 6181: 8.40162893041282e-05
Position 1973: 7.423579568199831e-05
Position 4814: 7.420464156577626e-05
Position 6205: 7.116223495545691e-05
Position 1258: 7.041943492073719e-05
Position 3203: 6.534327031432797e-05
Position 1122: 6.112515011668454e-05
Position 2703: 6.010523476526614e-05
Position 2344: 5.826519536979182e-05
Position 3912: 5.820945519948258e-05
Position 220: 5.798806320903084e-05
Position 3034: 5.743325172329111e-05
Position 5899: 5.598275978859842e-05
Position 4971: 5.563767925225537e-05
Position 3674: 5.410396306458942e-05
Position 1052: 5.036331464036375e-05
Position 2184: 4.987933343709865e-05
Position 274: 4.981494625730621e-05
Position 1062: 4.9495973947482504e-05
Position 2099: 4.923526923096326e-05
Position 2116: 4.907662304403408e-05
Position 5540: 4.8095380753044666e-05
Position 3054: 4.7942619483451735e-05
Position 4128: 4.603419811319746e-05
Position 3251: 4.5546570107966736e-05
Position 840: 4.519705922507959e-05
Position 5077: 4.314811990987077e-05
Position 1080: 4.1129988059988115e-05
Position 2604: 4.031141737526342e-05
Position 516: 3.989104326313944e-05
Position 3147: 3.9780105097441047e-05
Position 6179: 3.9430049162842546e-05
Position 6234: 3.689972930884816e-05
Position 1970: 3.663262666161069e-05
Position 3386: 3.6271310460654965e-05
Position 3678: 3.481360370833821e-05
Position 2910: 3.4293686834555523e-05
Position 5942: 3.2543195785643106e-05
Position 158: 3.20666540291626e-05
Position 3219: 3.158068724715768e-05
Position 4495: 3.0693755955994016e-05
Position 4962: 3.064144886502173e-05
Position 2448: 2.909037773635828e-05
Position 2309: 2.685178818169215e-05
Position 1176: 2.6042515419583562e-05
Position 2063: 2.5661032617042565e-05
Position 3394: 2.4691051757951726e-05
Position 2784: 2.3501166227256322e-05
Position 2865: 2.341775071919319e-05
Position 1741: 2.2312428957547596e-05
Position 1473: 2.2002920762057864e-05
Position 1815: 2.0551449691365536e-05
Position 5719: 2.0378156947313395e-05
Position 2724: 2.0120811822556936e-05
Position 1660: 2.0028702187680213e-05
Position 3060: 1.8231238706754316e-05
Position 2762: 1.743554495642883e-05
Position 5902: 1.5606653686474263e-05
Position 3092: 1.5022734003780673e-05
Position 5671: 1.4239912572764968e-05
Position 90: 1.3825678987094407e-05
Position 1090: 1.3583132523508216e-05
Position 3071: 1.3281919775320837e-05
Position 6243: 1.2707965127641626e-05
Position 5587: 1.2492374922005026e-05
Position 2527: 1.2173722402433236e-05
Position 1943: 1.1205280489685259e-05
Position 3123: 1.0351372545257928e-05
Position 5744: 1.0023404185410453e-05
Position 5725: 9.437287608034764e-06
Position 1058: 9.40231226454964e-06
Position 2630: 9.399220595584689e-06
Position 6307: 9.177989199429443e-06
Position 1267: 9.135543141657394e-06
Position 1929: 8.292830244738969e-06
Position 3224: 8.086474040256628e-06
Position 2386: 8.060618758789278e-06
Position 3425: 7.966092279576788e-06
Position 1109: 7.798759606376694e-06
Position 5938: 7.761617163752953e-06
Position 2710: 7.257045107444999e-06
Position 3411: 6.663928031501419e-06
Position 1869: 6.270941299424004e-06
Position 224: 5.915756107000964e-06
Position 2735: 5.902774229232093e-06
Position 3210: 5.86742040547122e-06
Position 1093: 5.751274339601086e-06
Position 2880: 5.391142341005397e-06
Position 1248: 4.9861182385299655e-06
Position 5896: 4.775676708582604e-06
Position 3502: 4.2802190151243836e-06
Position 531: 4.26729111408179e-06
Position 747: 4.032975884803849e-06
Position 2749: 3.989114325527056e-06
Position 368: 3.727018324554881e-06
Position 5917: 3.6820954012031698e-06
Position 5752: 3.5900638152625542e-06
Position 3082: 3.586699728895818e-06
Position 4376: 3.204883724673884e-06
Position 5955: 3.1999830457389296e-06
Position 5758: 3.0725592664065066e-06
Position 3050: 3.0703476003667233e-06
Position 4316: 3.040097490656143e-06
Position 2389: 2.7518262718968188e-06
Position 1421: 2.7142945640113987e-06
Position 4924: 2.589682646389389e-06
Position 4655: 2.567412974847736e-06
Position 1849: 2.4164009847600347e-06
Position 1112: 2.3520939106369015e-06
Position 5944: 2.2755224272117707e-06
Position 745: 2.026491829257001e-06
Position 3128: 1.9322897257219325e-06
Position 2700: 1.8509622048694228e-06
Position 3961: 1.7915813715053953e-06
Position 5910: 1.6538183109812503e-06
Position 3402: 1.4771002490085514e-06
Position 2288: 1.4371759448374705e-06
Position 2715: 1.4155197226107883e-06
Position 3492: 1.3903652556423294e-06
Position 344: 1.2899325298652032e-06
Position 4505: 1.2508938358826e-06
Position 280: 1.1711540499170675e-06
Position 2394: 1.0977061002090882e-06
Position 3100: 1.097176696926305e-06
Position 2425: 1.0809660808364231e-06
Position 4537: 9.965049302925173e-07
Position 2608: 9.151066007072696e-07
Position 2798: 9.088220596432433e-07
Position 3725: 8.453794285237066e-07
Position 5921: 7.92001306745224e-07
Position 5750: 7.544607406769969e-07
Position 2907: 7.426124567875604e-07
Position 2373: 6.979672118973661e-07
Position 5906: 5.209725223125078e-07
Position 4527: 5.116789180544666e-07
Position 2917: 5.023133584506627e-07
Position 3436: 4.7126639502872893e-07
Position 5755: 3.947107508489565e-07
Position 3923: 3.497926109142624e-07
Position 3734: 3.4155392810571945e-07
Position 4130: 3.27866204091613e-07
Position 2742: 3.146634371293079e-07
Position 5992: 3.093410539387993e-07
Position 2713: 2.9737087753518763e-07
Position 3963: 2.9310806602307395e-07
Position 351: 2.890700370639328e-07
Position 4442: 2.8763841543893366e-07
Position 1506: 2.7721500224332654e-07
Position 4411: 2.689272735420421e-07
Position 1430: 2.6281267605218557e-07
Position 5621: 2.619496843350995e-07
Position 2936: 2.6019962980742414e-07
Position 5972: 2.432968027515581e-07
Position 5746: 1.9104342106433834e-07
Position 362: 1.8841529094687725e-07
Position 3130: 1.8145749575807729e-07
Position 991: 1.6763360715703536e-07
Position 890: 1.5370398568196625e-07
Position 848: 1.51380853460772e-07
Position 2969: 1.3842577118585305e-07
Position 286: 1.193024333502485e-07
Position 4529: 1.1495798471711298e-07
Position 4560: 1.0751721065465845e-07
Position 3993: 9.623005740350988e-08
Position 5999: 8.700983816423457e-08
Position 101: 8.26248864958438e-08
Position 4352: 8.103766545981787e-08
Position 2952: 7.22229692935337e-08
Position 5856: 5.3208305160838875e-08
Position 3927: 5.073408755353928e-08
Position 3936: 5.0345407781421285e-08
Position 293: 3.7920331642213294e-08
Position 3987: 2.5919736282341256e-08
Position 6010: 1.9363053293879024e-08
Position 1334: 1.6462158044331904e-08
Position 303: 1.582128692671852e-08
Position 6021: 1.4942098327409767e-08
Position 1040: 1.2003208509002162e-08
Position 752: 1.194096368781967e-08
Position 1204: 8.793624155533118e-09
Position 5957: 8.273237534177962e-09
Position 6042: 7.368444992067667e-09
Position 1270: 5.09348581496318e-09
Position 3939: 5.077021685955502e-09
Position 1100: 4.628004719870914e-09
Position 3256: 4.501017461281163e-09
Position 907: 3.969565020405191e-09
Position 5967: 3.144462582372797e-09
Position 288: 1.7887110493298487e-09
Position 4603: 1.3682829880149186e-09
Position 4533: 1.290443066691262e-09
Position 307: 9.982633715380821e-10
Position 1022: 8.476533547230253e-10
Position 792: 6.323148246699228e-10
Position 904: 4.879459100674427e-10
Position 775: 4.053797132154579e-10
Position 985: 2.2884977179816102e-11
Position 1019: 2.2546102599891922e-11
Position 759: 3.262141605987758e-12
Position 797: 1.7580812346514634e-12
