Gene = Leng1
Position 2180: 1.849631040115194e-06
Position 2335: 1.8439864388543293e-06
Position 2207: 1.3681350565075733e-06
Position 2280: 4.2662886351467867e-07
Position 2072: 2.992002737998114e-07
Position 2289: 1.8100640086780455e-07
Position 2024: 1.7032303418684403e-07
Position 2469: 1.304685215576602e-07
Position 2433: 1.1705561677662193e-07
Position 2493: 3.8603958033062296e-08
Position 4642: 3.3770242677251183e-08
Position 694: 2.189188239073036e-09
Position 1017: 8.575378611824448e-10
Position 4708: 2.6526070397330857e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4479: 0.9459851126551223
Position 1978: 0.8768541501867276
Position 2933: 0.3201365334135483
Position 2815: 0.24058501666539336
Position 2572: 0.09504531734198829
Position 1937: 0.08066891132230102
Position 4851: 0.0677828245950214
Position 5037: 0.061587401752015686
Position 2655: 0.04615008851609593
Position 4843: 0.026086058660915137
Position 2909: 0.02318094703824877
Position 5320: 0.02085890440678118
Position 4946: 0.020327387638602964
Position 1878: 0.018899630509326328
Position 5092: 0.018895134880535826
Position 2899: 0.018677635656314726
Position 4785: 0.013338699606119827
Position 4977: 0.01290744901312042
Position 1781: 0.012754683634101965
Position 1648: 0.011267758038860015
Position 1785: 0.01103436518403096
Position 413: 0.009980005116900044
Position 4938: 0.008993471784370316
Position 2085: 0.008763573668203205
Position 5407: 0.008685106467121687
Position 2002: 0.008488217372586825
Position 2767: 0.008403504975539345
Position 5041: 0.007860598503199048
Position 410: 0.0077833396886951055
Position 4654: 0.0071550578451440505
Position 3476: 0.007014167902277192
Position 4062: 0.006407784996750055
Position 1207: 0.005854121626602086
Position 5572: 0.005726544795075908
Position 4181: 0.005595838083881443
Position 1171: 0.0054268327854666105
Position 722: 0.005347715523657878
Position 2248: 0.0045936391697989935
Position 5232: 0.004294269394525125
Position 5022: 0.00406431678649428
Position 4678: 0.003968112933466123
Position 2945: 0.003961029308744465
Position 2940: 0.0035426032820321147
Position 4493: 0.0028344821979500224
Position 2917: 0.0027453652624232308
Position 4968: 0.002733084870172329
Position 2597: 0.002575472886745406
Position 1680: 0.0023541717018094183
Position 4951: 0.0023453424855896556
Position 2524: 0.0023263872439902595
Position 2981: 0.0022693970582080697
Position 3646: 0.0019643885625906074
Position 5245: 0.001847672011466842
Position 5465: 0.0016157003004846442
Position 1421: 0.001462716917958423
Position 5273: 0.0014590240720531093
Position 415: 0.0014121301288955968
Position 1824: 0.001356677535406739
Position 5490: 0.0011023695470963606
Position 4675: 0.0009704731688742735
Position 5375: 0.0009617897873992616
Position 2860: 0.0009617423793650064
Position 3370: 0.000943705793010652
Position 1800: 0.0009395577019296579
Position 4717: 0.0009381698712224751
Position 4820: 0.0009317796695825359
Position 1361: 0.0009057171905645799
Position 4013: 0.0008904926874392874
Position 1720: 0.0008530004426818113
Position 5479: 0.0008432402860398969
Position 3192: 0.0008033963654182931
Position 2623: 0.0007984847296770635
Position 2818: 0.0007905649714906582
Position 3962: 0.0007315563117498052
Position 5176: 0.0007277906134438696
Position 5128: 0.0007189485598879837
Position 4033: 0.0007122405560041623
Position 1846: 0.0007115654702903412
Position 4909: 0.0006745294248557534
Position 5053: 0.0006578593118256892
Position 2989: 0.0006386492605320094
Position 4642: 0.0006216915336655007
Position 5101: 0.0005843613994314415
Position 2024: 0.0005283233960623384
Position 4000: 0.0005209828992841899
Position 4167: 0.00050494020830596
Position 289: 0.0004993858658744081
Position 3756: 0.00048624380601760935
Position 371: 0.00048491284053638187
Position 5523: 0.0004445088154729249
Position 349: 0.0004248044093792589
Position 434: 0.0004015419532203948
Position 3386: 0.0003939693697623854
Position 2358: 0.0003932867636035103
Position 3661: 0.00037600746309065147
Position 2363: 0.0003592544986053207
Position 1221: 0.0003288095341921748
Position 808: 0.0003261545279570701
Position 5440: 0.0003242573446265971
Position 2006: 0.00031891495312052137
Position 3036: 0.0003174979122417729
Position 1685: 0.00030556206617909926
Position 4995: 0.00029256547118857015
Position 3724: 0.00028257946198059357
Position 3965: 0.0002813924841102972
Position 5172: 0.0002769397406903936
Position 307: 0.00027175446037814194
Position 1054: 0.00025788877543979957
Position 2445: 0.00025612878243270397
Position 1464: 0.000248832623068136
Position 1626: 0.00022905413988948538
Position 1145: 0.00022683575172476394
Position 5059: 0.0002256347325192591
Position 1653: 0.0002213954178253511
Position 4856: 0.00021489620785740548
Position 5002: 0.00021400927990929163
Position 5516: 0.00020786052721194582
Position 1503: 0.00018200559717914598
Position 2820: 0.00017916583143473636
Position 260: 0.00017172381636004945
Position 470: 0.00017087599002895912
Position 2730: 0.0001498730344554195
Position 2039: 0.0001485317668794083
Position 3678: 0.0001478325288801952
Position 3233: 0.0001455547239354383
Position 377: 0.00014145979539292628
Position 2463: 0.000140708472325594
Position 2983: 0.00013723042903176274
Position 3413: 0.00013093792584437347
Position 2010: 0.00012482099835645007
Position 967: 0.00012260434427772027
Position 4066: 0.00012016849181946396
Position 464: 0.00011899625095214188
Position 328: 0.0001185549307665441
Position 1117: 0.00011393028410398417
Position 1227: 0.0001125092028475189
Position 4498: 0.0001110048610246127
Position 5340: 0.00010884368413174162
Position 2884: 0.00010873738703532709
Position 2459: 0.00010324144003287679
Position 5500: 0.00010215592882888564
Position 2045: 0.0001015672470571082
Position 781: 0.00010118717949036133
Position 2378: 9.858546394994195e-05
Position 4993: 9.593538751214227e-05
Position 2042: 9.522964918174754e-05
Position 647: 9.471937748737367e-05
Position 5711: 9.141915771745731e-05
Position 1724: 8.977535241795146e-05
Position 3440: 8.833004642904708e-05
Position 5107: 8.269995877001296e-05
Position 2862: 7.91832180303472e-05
Position 1557: 7.834950012133056e-05
Position 3199: 7.604627360021643e-05
Position 5590: 7.329743631222096e-05
Position 3258: 7.059334495383541e-05
Position 5487: 6.882527861415141e-05
Position 1223: 6.278854739582644e-05
Position 357: 6.21079987345737e-05
Position 2089: 5.8643660669189055e-05
Position 1848: 5.751902237200987e-05
Position 265: 5.727054327833758e-05
Position 1886: 5.693913078222215e-05
Position 5543: 5.6616491413738716e-05
Position 3138: 5.1357571697497614e-05
Position 4141: 5.1161157507193e-05
Position 2959: 4.9070997587053494e-05
Position 390: 4.79846238300564e-05
Position 1269: 4.608448361233527e-05
Position 2717: 4.593407011428544e-05
Position 3334: 4.4824175302385966e-05
Position 3400: 3.82219081862388e-05
Position 2294: 3.6964674216701187e-05
Position 635: 3.4391249558037975e-05
Position 1007: 3.394881912082918e-05
Position 1477: 3.345372993450129e-05
Position 1029: 2.9526309845350598e-05
Position 2051: 2.939837050324855e-05
Position 1245: 2.8728146539895534e-05
Position 1179: 2.6284595520665476e-05
Position 3103: 2.6127475475925192e-05
Position 857: 2.551543942329887e-05
Position 935: 2.544066907301699e-05
Position 3009: 2.4090818543540093e-05
Position 4519: 2.292659333497982e-05
Position 2867: 2.1606845164484584e-05
Position 359: 2.1530624637699575e-05
Position 2032: 1.98266175763718e-05
Position 2630: 1.8690364641780995e-05
Position 485: 1.7830312816636564e-05
Position 2431: 1.7230999931798515e-05
Position 215: 1.5178612920726396e-05
Position 2426: 1.4882271253876453e-05
Position 2660: 1.4651743083189831e-05
Position 794: 1.3572335512996402e-05
Position 338: 1.2914489726013557e-05
Position 667: 1.2643529113556154e-05
Position 2383: 1.2353233409255979e-05
Position 303: 1.220849556445432e-05
Position 3910: 1.1966356905286153e-05
Position 491: 1.0942865433109241e-05
Position 2061: 1.0842182895289709e-05
Position 1100: 9.305135180996357e-06
Position 488: 8.990688834633568e-06
Position 1217: 8.954352500036982e-06
Position 2108: 8.905532674876215e-06
Position 1259: 8.444902480343446e-06
Position 1240: 7.754430099048858e-06
Position 2103: 7.532860895890202e-06
Position 978: 7.515985025105385e-06
Position 4401: 7.3943208446218335e-06
Position 479: 6.0311821421921805e-06
Position 482: 5.631131342215496e-06
Position 674: 4.719085489060803e-06
Position 2776: 4.105932496380842e-06
Position 1581: 3.949221134574958e-06
Position 4369: 3.5908840199975367e-06
Position 843: 3.5440934123039285e-06
Position 2335: 3.3862057704590947e-06
Position 147: 3.3838539631818418e-06
Position 1481: 3.317450284770222e-06
Position 940: 3.1906770236071214e-06
Position 2342: 2.896575932378628e-06
Position 1080: 2.809618006641836e-06
Position 2118: 2.7838643362613143e-06
Position 4529: 2.5528230598470713e-06
Position 4204: 2.4941796898008376e-06
Position 518: 2.3801374998892364e-06
Position 522: 2.2976375792588506e-06
Position 4348: 2.251905477359095e-06
Position 871: 2.137241416306627e-06
Position 736: 2.131412337731324e-06
Position 4360: 2.0761300483525093e-06
Position 2276: 1.954283405617508e-06
Position 4327: 1.796594898787016e-06
Position 4526: 1.5971052934316854e-06
Position 2231: 6.583068677745095e-07
Position 2992: 6.428361782180306e-07
Position 2953: 5.483365046945966e-07
Position 2217: 4.985005737057801e-07
Position 5098: 4.1396687741512163e-07
Position 3421: 3.4446750089445117e-07
Position 3108: 3.4327315956835074e-07
Position 1062: 2.853637829876163e-07
Position 864: 2.679183536039696e-07
Position 861: 2.6611993234579603e-07
Position 3456: 2.5519292183729716e-07
Position 3156: 2.2479017666839705e-07
Position 4571: 1.5934932698448143e-07
Position 3144: 1.3924418807277397e-07
Position 3698: 1.3704105478140047e-07
Position 1012: 1.105042992463127e-07
Position 2260: 8.246868749930313e-08
Position 106: 8.13648827036893e-08
Position 2262: 7.883928582969913e-08
Position 2872: 7.740971434357996e-08
Position 3172: 7.510422272347369e-08
Position 3153: 6.968646375743755e-08
Position 177: 6.867940464666692e-08
Position 676: 5.795959584178813e-08
Position 1398: 5.1877630519375024e-08
Position 241: 3.977299829242293e-08
Position 3015: 1.6563616791294224e-08
Position 1274: 1.6099675051925622e-08
Position 1376: 1.4072778694589352e-08
Position 524: 1.2196423043127758e-08
Position 153: 1.193750525898153e-08
Position 1338: 1.0424756000877117e-08
Position 3018: 6.7897640844836724e-09
Position 233: 6.528454179259682e-09
Position 200: 6.163789194573001e-09
Position 2870: 5.710611903258508e-09
Position 497: 4.962833409408485e-09
Position 820: 4.094827732146202e-09
Position 562: 2.7224466469969866e-09
Position 1602: 2.3806547498280328e-09
Position 881: 2.0901769050535067e-09
Position 192: 1.9868860469835977e-09
Position 545: 1.8089784009871675e-09
Position 942: 4.5697789793806823e-10
Position 124: 3.35848603631781e-10
Position 582: 2.283672708255821e-10
Position 174: 2.0903521516426904e-10
Position 548: 2.0287121745084977e-10
Position 164: 1.211348233396139e-10
Position 226: 9.517799772879233e-11
Position 529: 5.899788496994101e-11
Position 502: 5.485503552734115e-11
Position 157: 4.359190274028933e-11
Position 130: 3.908735043924245e-11
Position 681: 4.75454680546113e-12
