Gene = Ppcdc
Sorted 3' Splice Sites (High to Low Probability):
Position 5029: 0.9643595553785398
Position 2632: 0.7616080344965899
Position 1964: 0.5977304625132881
Position 3768: 0.49581432935276
Position 5715: 0.36559855488545623
Position 10072: 0.2377613310084113
Position 4731: 0.2366721507362458
Position 6300: 0.234934724423829
Position 6882: 0.19884106623915543
Position 9262: 0.19315460920038569
Position 2918: 0.18264789768679654
Position 1194: 0.1420749503922059
Position 4046: 0.132899612713329
Position 11405: 0.12287086932543798
Position 19823: 0.1207485610946195
Position 2485: 0.11021723048102314
Position 752: 0.0965225361515726
Position 6386: 0.08016065665487444
Position 14017: 0.0773478356459418
Position 7286: 0.06502405560377189
Position 755: 0.052895270501193185
Position 10008: 0.04354132582422622
Position 4714: 0.04334876861400748
Position 3952: 0.04140972399516037
Position 2574: 0.03670966714944557
Position 7000: 0.029686322650168157
Position 246: 0.028630183291470913
Position 10632: 0.0284194647283451
Position 6283: 0.027831244487443643
Position 10339: 0.02575460991819748
Position 8672: 0.02001118598169119
Position 2592: 0.014133752114404772
Position 7515: 0.013693754806640625
Position 4608: 0.013434355695384457
Position 1473: 0.013370036385519127
Position 5117: 0.013315883933393134
Position 7240: 0.013174444716326787
Position 8239: 0.012947433511815347
Position 3957: 0.011982467165427623
Position 226: 0.011607693858035244
Position 6759: 0.011584989981778966
Position 3863: 0.011579453196887093
Position 1785: 0.010820356429862
Position 8518: 0.008060239806649798
Position 8631: 0.007905443765454528
Position 2598: 0.007640889938775268
Position 942: 0.007123003226972651
Position 7152: 0.006948602235221998
Position 3906: 0.006680668170564981
Position 4197: 0.00647049706177725
Position 804: 0.0064425418125104725
Position 10170: 0.006118026064839564
Position 8594: 0.005927500443860486
Position 3858: 0.0059238596990211535
Position 8459: 0.005651379744023036
Position 6855: 0.005509341089432664
Position 1251: 0.00547576554218782
Position 4785: 0.0053405191059879495
Position 3708: 0.005078196572020091
Position 10836: 0.0049903612241734355
Position 1967: 0.004845279670373168
Position 5551: 0.004680616179117424
Position 911: 0.004649050038392455
Position 2424: 0.004456500893881144
Position 2033: 0.004429969061123995
Position 5635: 0.0039949889246633
Position 4484: 0.003980051667076783
Position 1408: 0.003840767539166142
Position 8005: 0.0037460325741520747
Position 159: 0.0037107235212637626
Position 1971: 0.003378374630813318
Position 1209: 0.003000739008101372
Position 4771: 0.0029966167700792323
Position 806: 0.002776293067737517
Position 1941: 0.002460366900749665
Position 3668: 0.0024347914620391855
Position 3314: 0.002430944300985846
Position 863: 0.002354733411354279
Position 3772: 0.002085370704572514
Position 3338: 0.0020147449373612695
Position 9028: 0.0019892706189732273
Position 12710: 0.0019606485339520928
Position 4665: 0.0019464204290488092
Position 2822: 0.001897330315587954
Position 377: 0.0018732920004260435
Position 139: 0.0016906688939215325
Position 3622: 0.001544536924170652
Position 9127: 0.0015393820420082263
Position 4254: 0.0015130868192748967
Position 2511: 0.0015038320347258377
Position 3675: 0.0014902752818195784
Position 1991: 0.0014796327093558707
Position 6121: 0.0014469016292513962
Position 1980: 0.0013829745502525346
Position 901: 0.0013639171384553508
Position 5644: 0.00117262272993333
Position 8216: 0.0011069472970256639
Position 6503: 0.001080129677920081
Position 314: 0.0010469433862193302
Position 5971: 0.0010190223466785778
Position 2664: 0.001012633879908283
Position 291: 0.0010047098952318256
Position 2235: 0.0009738575592767435
Position 173: 0.0009695399774583341
Position 1920: 0.0008968772325242761
Position 1733: 0.0008834398219540707
Position 6189: 0.0008589572784999234
Position 6337: 0.0008502504135579111
Position 11323: 0.0008430454603271962
Position 1277: 0.0008292402586438673
Position 2421: 0.0007975286561090685
Position 3380: 0.0007929200193248855
Position 4211: 0.0007922760924196061
Position 835: 0.0007898204586859964
Position 3827: 0.0007832844862094296
Position 2798: 0.0007628668075986122
Position 1938: 0.0007138571410304068
Position 320: 0.0006810114647001125
Position 814: 0.0006338769030796528
Position 5059: 0.0006309281888423772
Position 1974: 0.000628533256649095
Position 6617: 0.0006185683845053312
Position 1969: 0.0005759980415817705
Position 3983: 0.0005612750133247637
Position 1215: 0.0005173003306172247
Position 3645: 0.0005034274151755516
Position 3986: 0.0004927798199444699
Position 2050: 0.00046881960313020755
Position 1848: 0.0004668799494638314
Position 5817: 0.0004542825594641956
Position 4152: 0.00043632480200464936
Position 1365: 0.0004241791120963181
Position 9941: 0.00040962571091003277
Position 826: 0.0003915967361253566
Position 7307: 0.00039122727807005327
Position 208: 0.00038882119715629056
Position 1221: 0.0003808522554597065
Position 6852: 0.00035794418217488245
Position 5755: 0.000349859349198554
Position 2958: 0.00031566785972305956
Position 414: 0.00030653323293329353
Position 5036: 0.0003058620534699241
Position 1892: 0.00029348271132558466
Position 394: 0.0002883769165969454
Position 1750: 0.00028408247882745334
Position 2540: 0.0002691060522018803
Position 5313: 0.0002481633677719075
Position 2459: 0.00021902841943051332
Position 1650: 0.00021589356182376664
Position 604: 0.0002122486556420625
Position 2447: 0.0002086640880665768
Position 2028: 0.0001943540911172401
Position 3425: 0.00018139943475104056
Position 191: 0.000179880108772122
Position 1829: 0.00016801231652991647
Position 2106: 0.00016740524501059336
Position 1823: 0.00016553023654884192
Position 2920: 0.00016452052576213145
Position 2774: 0.00015105914043192167
Position 917: 0.00014740171671629
Position 4830: 0.00014675882576740357
Position 4370: 0.00013473844754710086
Position 5102: 0.000132635931511385
Position 5157: 0.00012886003093238963
Position 426: 0.00012015812835985268
Position 766: 0.00011009241528403035
Position 6388: 0.00010772972996932252
Position 6398: 0.00010118854846120936
Position 1005: 9.707116822050212e-05
Position 1680: 9.564675407211936e-05
Position 185: 8.674150933460584e-05
Position 5748: 8.51869220021159e-05
Position 407: 8.07814899198442e-05
Position 7117: 7.553722557735033e-05
Position 254: 6.881118000277075e-05
Position 5587: 6.138686162517745e-05
Position 2886: 5.649887348856021e-05
Position 379: 5.565590125190391e-05
Position 2769: 5.108534314878455e-05
Position 1506: 5.034346873191575e-05
Position 3242: 4.8837726249873126e-05
Position 1413: 4.7840978423793634e-05
Position 6212: 4.778838449612958e-05
Position 463: 4.704855677120356e-05
Position 2892: 4.652398182844704e-05
Position 3651: 3.957800213515398e-05
Position 5273: 3.899951171974902e-05
Position 2208: 3.598492464935186e-05
Position 1688: 3.547060272021738e-05
Position 770: 3.152358045708404e-05
Position 2280: 3.1420183512451146e-05
Position 878: 2.4139115784817315e-05
Position 4102: 2.372834976333737e-05
Position 3351: 2.192456162412415e-05
Position 297: 1.7802382012251073e-05
Position 3435: 1.7360009769177844e-05
Position 2824: 1.6566558074203217e-05
Position 3229: 1.6313285288943393e-05
Position 2966: 1.5794308162039802e-05
Position 667: 1.4470418273670132e-05
Position 2854: 1.3688980277225065e-05
Position 2807: 1.165921423728589e-05
Position 837: 1.0657101320237044e-05
Position 5464: 8.430446236253307e-06
Position 3593: 6.741626916892349e-06
Position 6732: 6.7101450578048945e-06
Position 1852: 5.401348739385111e-06
Position 671: 2.990147781043121e-06
Position 1787: 2.8861506860284726e-06
Position 707: 2.3991195102644486e-06
Position 3172: 2.201068250344167e-06
Position 728: 2.0105083122656424e-06
Position 610: 1.1243066846931248e-06
Position 625: 1.087625199718959e-06
Position 5581: 9.76729807630122e-07
Position 701: 8.587720043186463e-07
Position 606: 8.154128417265011e-07
Position 3162: 7.404763320789088e-07
Position 433: 6.498350654288214e-07
Position 1291: 4.553739651080572e-07
Position 1431: 4.178431431965992e-07
Position 677: 3.339557726468466e-07
Position 471: 2.895643013880137e-07
Position 447: 2.765072730013376e-07
Position 1334: 1.9287478004599575e-07
Position 1793: 1.686631589607629e-07
Position 2928: 7.728845868834327e-08
Position 484: 7.4359501867744e-08
Position 2100: 3.355937609460846e-08
Position 109: 3.04848344409152e-08
Position 588: 2.96614761856903e-08
Position 542: 2.740890403415955e-08
Position 1512: 2.6898252277107306e-08
Position 545: 1.7590214950373875e-08
Position 563: 9.139042457209194e-09
Position 106: 2.163050026498624e-12
