Gene = Rpsa
Position 3969: 0.0004836865227699499
Position 3779: 0.0004729698305246404
Position 3005: 0.00042343208281467375
Position 600: 0.0004231396438544816
Position 3894: 0.0003965600730016931
Position 1906: 0.00038643273836119475
Position 146: 0.00037706944742018565
Position 3745: 0.00037552001830876787
Position 375: 0.0003623252627221025
Position 2755: 0.00034993925322686337
Position 1337: 0.00034529758980140297
Position 1819: 0.0003419045166864158
Position 510: 0.0003340669296597944
Position 938: 0.0003263077221413762
Position 908: 0.00032103427667352116
Position 279: 0.0003166097471262768
Position 2222: 0.0002979237882561507
Position 4346: 0.0002896599196847424
Position 2294: 0.00028742868673051013
Position 153: 0.0002861549655225648
Position 1155: 0.0002649392831902591
Position 418: 0.00024351491302741248
Position 2766: 0.00023630378769426817
Position 948: 0.00020744796066583714
Position 1873: 0.00020486091664742231
Position 3437: 0.00019138208446829264
Position 1603: 0.00018006723628355613
Position 1038: 0.00017669467126281733
Position 3878: 0.00017540826891780664
Position 1232: 0.00016752871250105337
Position 2092: 0.00016627873903782113
Position 1071: 0.0001643103382979984
Position 4211: 0.0001556181844258753
Position 2216: 0.00015136445831167653
Position 958: 0.0001410078319818409
Position 1469: 0.00014060449773925184
Position 4243: 0.00011535162981475547
Position 66: 0.00010756480461850788
Position 241: 0.00010642110891553721
Position 1267: 0.00010603441385731378
Position 546: 0.00010373831116315418
Position 690: 0.00010342704868936874
Position 2895: 9.466970529499615e-05
Position 4067: 9.284917490282027e-05
Position 662: 8.77067932875123e-05
Position 132: 8.49944950405488e-05
Position 1197: 7.882172947943883e-05
Position 2443: 7.825387849013323e-05
Position 2835: 7.105813116060366e-05
Position 4318: 5.8615818834839947e-05
Position 2370: 5.726412386266463e-05
Position 354: 5.340461610571009e-05
Position 3583: 5.328939287018003e-05
Position 519: 4.7765263248837904e-05
Position 1683: 4.703212498453404e-05
Position 1342: 4.6789310836169536e-05
Position 1623: 4.644473330701606e-05
Position 3452: 4.496233233981949e-05
Position 3554: 4.449553413482472e-05
Position 3799: 4.3949263246034416e-05
Position 777: 4.003742126989183e-05
Position 3223: 3.7954563880625044e-05
Position 3932: 3.578588054981634e-05
Position 3529: 3.517722070377969e-05
Position 723: 3.461459365132544e-05
Position 3623: 3.4342228615585546e-05
Position 592: 3.350382787627733e-05
Position 843: 3.0891855107833574e-05
Position 731: 2.76044007500285e-05
Position 3625: 2.713645636656685e-05
Position 819: 2.567701792764283e-05
Position 3091: 2.564990211963423e-05
Position 988: 2.5531356301534992e-05
Position 3466: 2.404239793035485e-05
Position 21: 2.3636862028402275e-05
Position 243: 2.2514747007988884e-05
Position 1148: 2.2000759623983577e-05
Position 79: 2.042207570504144e-05
Position 563: 1.869469678423944e-05
Position 1973: 1.809227584046843e-05
Position 1658: 1.6035624861830476e-05
Position 3524: 1.5760948762684764e-05
Position 1269: 1.4248544095555357e-05
Position 2329: 1.392266214949104e-05
Position 1329: 1.1197604381590708e-05
Position 1380: 9.640245696424981e-06
Position 1033: 9.079309888086314e-06
Position 674: 8.973426413979112e-06
Position 2302: 8.790432543885358e-06
Position 1368: 8.72341094259933e-06
Position 579: 7.518479793761487e-06
Position 3522: 7.325959721162356e-06
Position 135: 7.173664057102653e-06
Position 96: 6.795586112890287e-06
Position 2263: 5.201528734748875e-06
Position 1892: 5.020151219655977e-06
Position 3124: 4.553042577853975e-06
Position 1862: 4.230189750318438e-06
Position 1742: 4.120161889225305e-06
Position 3031: 3.6959954407728386e-06
Position 803: 3.5519900678811037e-06
Position 551: 2.9499953693807275e-06
Position 2228: 2.4881151701617207e-06
Position 3347: 1.879817064515758e-06
Position 2007: 1.2322935330372063e-06
Position 729: 7.862537397574516e-07
Position 2379: 3.3270649468326263e-07
Position 1635: 2.081984963705547e-07
Position 1592: 1.1833700658442422e-07
Position 1561: 1.1629916311125883e-07
Position 1959: 1.123187104493545e-07
Position 3796: 7.650924093932e-08
Position 1010: 3.9979066769696865e-08
Position 1531: 3.597037963409795e-08
Position 1824: 6.571809421671595e-09
Position 2749: 3.3404885454972795e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9548939710333896
Position 1468: 0.9317474224637683
Position 3310: 0.8873666776602888
Position 3710: 0.5475161934274042
Position 827: 0.41798035362805375
Position 767: 0.36853895832244926
Position 4113: 0.1466624267593962
Position 2428: 0.14580555688562202
Position 4087: 0.12818621036744526
Position 2459: 0.12011963052812742
Position 2627: 0.09382691966170865
Position 4675: 0.08144323147974841
Position 2355: 0.07839585392280114
Position 2690: 0.05441646477394577
Position 4129: 0.04203827165181699
Position 3676: 0.03618973318725105
Position 787: 0.035211688106192886
Position 2115: 0.033554282079045115
Position 1366: 0.0270986523326628
Position 3713: 0.02550085118992759
Position 3890: 0.02442085515492364
Position 899: 0.02166786946249321
Position 2967: 0.014796137838567511
Position 4256: 0.011648479256783187
Position 4303: 0.009902460632291282
Position 4066: 0.009845257548599108
Position 2509: 0.009633067637312564
Position 1708: 0.009015291301263067
Position 4189: 0.008935621848909456
Position 4442: 0.008189504910907391
Position 592: 0.0077261363476432195
Position 599: 0.006500809110135167
Position 876: 0.006445339020920974
Position 1267: 0.00591110382095265
Position 4539: 0.005553169215216066
Position 292: 0.005290851693911934
Position 2582: 0.005164316116108637
Position 3194: 0.005157860576264825
Position 1107: 0.0050536408889833
Position 2392: 0.004978916877675935
Position 1519: 0.004928913803403067
Position 2740: 0.0048766286832872706
Position 3119: 0.004403428489388119
Position 1446: 0.004387220694793582
Position 4276: 0.00437661634885467
Position 2559: 0.003912631801433443
Position 2462: 0.0035737645678887457
Position 3367: 0.0026845848783590494
Position 2674: 0.0025031843873706532
Position 1817: 0.002097986165521365
Position 1491: 0.0017980418919614732
Position 3463: 0.0016280322844359914
Position 2049: 0.0015772455337533667
Position 1438: 0.001558944162607692
Position 1179: 0.001532772798707154
Position 3522: 0.0014750460446988503
Position 2572: 0.0013779954107606043
Position 4315: 0.0011691193528881776
Position 833: 0.0011192621423297042
Position 651: 0.0011049812357503328
Position 4497: 0.0009041359252667886
Position 2443: 0.0008703964817503488
Position 1747: 0.0008395206826909256
Position 3583: 0.0008185886389461281
Position 4024: 0.0007269600621721405
Position 2432: 0.0007091577076056792
Position 347: 0.0006532639351307383
Position 1768: 0.000647654651105511
Position 551: 0.0006474584202438582
Position 1373: 0.0005888622537508307
Position 3316: 0.0005832388524470493
Position 2543: 0.0005679201000983189
Position 2204: 0.0005534314855932075
Position 4639: 0.0005446960506742785
Position 4169: 0.000525816140509451
Position 3325: 0.0005229194248765555
Position 3328: 0.0005018676438512087
Position 3082: 0.0004934923324629432
Position 3466: 0.00046069199352248254
Position 296: 0.00041454300174394594
Position 3270: 0.00041056899862485034
Position 4009: 0.0004003683612780117
Position 3343: 0.00039940456566655495
Position 579: 0.0003912997185135432
Position 1493: 0.0003862981256796535
Position 395: 0.0003336260062099745
Position 1981: 0.00032908765091182204
Position 3554: 0.0003000175657823128
Position 1420: 0.00029442905068069713
Position 810: 0.00029088296997384095
Position 3678: 0.00028168080055932524
Position 3091: 0.0002712222824807846
Position 2754: 0.000269703712013338
Position 3322: 0.00026448582678072273
Position 4414: 0.0002533202713179221
Position 1046: 0.00023167732718865712
Position 362: 0.00022035604914400828
Position 2302: 0.00021664868578994158
Position 1679: 0.00021401037493648162
Position 1574: 0.0002109505026667419
Position 272: 0.0001960202854996936
Position 2060: 0.0001934282435814777
Position 4582: 0.0001829040715475648
Position 3817: 0.0001738343312900846
Position 1408: 0.0001695469671981901
Position 839: 0.0001576719567578261
Position 2141: 0.00014991719026552817
Position 3409: 0.0001482787161989837
Position 1525: 0.00014782528470652493
Position 1883: 0.00014776460134843366
Position 2519: 0.00014301617989506362
Position 3319: 0.00013887572221534731
Position 3488: 0.00013687305481086887
Position 656: 0.00012917225598642283
Position 2742: 0.00011769402744635655
Position 2376: 0.00011436394278148727
Position 418: 0.00011184978132331973
Position 1068: 0.0001023784294826388
Position 2787: 9.800176708957803e-05
Position 1918: 9.679193088108558e-05
Position 2699: 9.514747798346576e-05
Position 2993: 8.560312007180509e-05
Position 2692: 8.546090074141276e-05
Position 2526: 8.294281520108058e-05
Position 3752: 8.254797520105743e-05
Position 3386: 7.869522537715062e-05
Position 2909: 7.828634881205564e-05
Position 2157: 7.602026553956003e-05
Position 1774: 7.42435006327222e-05
Position 2782: 7.115867199821216e-05
Position 1506: 6.915557440744318e-05
Position 1112: 6.818120287062681e-05
Position 702: 6.783439383802372e-05
Position 3355: 6.653131378020095e-05
Position 3020: 6.56434176623222e-05
Position 4040: 6.364849005070941e-05
Position 2016: 6.229281610348673e-05
Position 385: 6.197528202631857e-05
Position 4463: 5.65792275035849e-05
Position 729: 5.297544874126294e-05
Position 440: 4.9586527054920706e-05
Position 2379: 4.8837588975357174e-05
Position 1070: 4.690959342240878e-05
Position 905: 4.3288773172157614e-05
Position 3358: 4.254719701228188e-05
Position 1855: 4.253577720159666e-05
Position 1503: 3.81902097495044e-05
Position 1898: 3.572451753594215e-05
Position 674: 3.52326450371669e-05
Position 624: 3.329825874127114e-05
Position 2363: 3.000562393775379e-05
Position 2840: 2.964565810680908e-05
Position 1400: 2.8935898003831987e-05
Position 3168: 2.8789416083376553e-05
Position 1119: 2.8631619677118572e-05
Position 1896: 2.8622243913811872e-05
Position 2329: 2.7311244767626608e-05
Position 1048: 2.4443074546095292e-05
Position 607: 2.336269006641473e-05
Position 2324: 2.2239119968232012e-05
Position 836: 2.149627006665244e-05
Position 3275: 2.0344653754475916e-05
Position 3415: 2.032917642664037e-05
Position 2293: 1.940923601109331e-05
Position 3761: 1.8299727541775044e-05
Position 3501: 1.802742400798764e-05
Position 3538: 1.732375880630348e-05
Position 1831: 1.7086739129289558e-05
Position 619: 1.6017913162543603e-05
Position 2811: 1.5290618228023056e-05
Position 1716: 1.4282868894712716e-05
Position 3442: 1.40879947034928e-05
Position 3493: 1.3086530831608744e-05
Position 1862: 1.266282806768791e-05
Position 485: 1.1280257184018665e-05
Position 3548: 1.091230019138862e-05
Position 375: 1.0821692791468528e-05
Position 1018: 1.0480482592510366e-05
Position 235: 9.907029710683565e-06
Position 1200: 9.865389454616696e-06
Position 745: 9.570327234885834e-06
Position 709: 9.506680997884913e-06
Position 4071: 8.953501801388176e-06
Position 3196: 8.861431114802713e-06
Position 3509: 8.83286957070529e-06
Position 690: 7.93564043309419e-06
Position 226: 7.799914245857603e-06
Position 1380: 7.589248331711758e-06
Position 922: 6.818447321506069e-06
Position 1542: 6.459003413043016e-06
Position 1281: 4.584683692112456e-06
Position 1737: 4.39595978563586e-06
Position 2267: 4.354118994089022e-06
Position 1924: 4.030376734201539e-06
Position 1221: 3.7371780137903713e-06
Position 513: 3.7165498977640423e-06
Position 908: 3.7157831637781498e-06
Position 3766: 3.4564635487470748e-06
Position 705: 3.0487175325906524e-06
Position 634: 2.9599546026328237e-06
Position 1819: 2.7084861027430878e-06
Position 735: 2.5426743316550677e-06
Position 627: 2.0288896480957964e-06
Position 1726: 1.9607638947113324e-06
Position 488: 1.7460761833823428e-06
Position 1559: 1.591095924599011e-06
Position 2282: 1.4674990232771884e-06
Position 482: 1.2020770446589618e-06
Position 530: 1.1985064466456673e-06
Position 502: 1.1964421194697758e-06
Position 517: 1.103043560142989e-06
Position 2063: 9.937787948331573e-07
Position 1682: 9.526140727148417e-07
Position 1376: 8.30925334485786e-07
Position 1197: 4.804364762627447e-07
Position 1229: 2.9729718880332865e-07
Position 1623: 2.872517080568774e-07
Position 3720: 2.6770121068319877e-07
Position 1134: 1.870248413640482e-07
Position 1114: 1.7679506453499092e-07
Position 1885: 1.0573965180876843e-07
Position 199: 1.0546611417944936e-07
Position 499: 8.774174306145707e-08
Position 2366: 8.457103595387803e-08
Position 1061: 7.555503088866826e-08
Position 146: 4.9773716355110895e-08
Position 954: 2.994184644343769e-08
Position 988: 1.552635200836163e-08
Position 158: 8.728776777598078e-09
Position 928: 7.973883383333446e-09
Position 1202: 3.813645332694007e-09
Position 938: 3.154676015295626e-09
Position 738: 2.4580595735296355e-09
