Gene = Ctu1
Position 4410: 0.7734647648050188
Position 3087: 0.7300128937877792
Position 3520: 0.2698835422706187
Position 6012: 0.18026242954402333
Position 3860: 0.17273129502154097
Position 5622: 0.15541310489104823
Position 3931: 0.0778987656903287
Position 3480: 0.07785287884670276
Position 5556: 0.06968613765524763
Position 293: 0.041164861394261267
Position 1010: 0.03781113039172856
Position 4174: 0.031145466838036442
Position 2093: 0.027296429471784678
Position 3967: 0.023413586928667508
Position 4938: 0.02161606011225476
Position 477: 0.016311649982778596
Position 851: 0.01464599506247755
Position 4556: 0.014461914114383037
Position 5813: 0.014314786317771323
Position 336: 0.011458901928372104
Position 3541: 0.011456054310991202
Position 3047: 0.011278471161337568
Position 5270: 0.010779176056492411
Position 1036: 0.010320163763411879
Position 3893: 0.008939793618929315
Position 1038: 0.00880781863586982
Position 2507: 0.008575551739638108
Position 3528: 0.008505193540865522
Position 1043: 0.0081714504579026
Position 2842: 0.007936425215467864
Position 3122: 0.0075573980386140025
Position 2258: 0.007023959438198275
Position 3426: 0.00638745376058187
Position 2958: 0.006251953324458366
Position 3819: 0.005053660230849882
Position 4528: 0.005037246309826438
Position 5560: 0.0048282598342621295
Position 5881: 0.004320438572529787
Position 1965: 0.0038348945035838957
Position 3422: 0.0035862254872503405
Position 1873: 0.00356372131014829
Position 1145: 0.003378237678995626
Position 4544: 0.0032702779075627036
Position 2571: 0.0030184406032919
Position 3092: 0.0029866131655528986
Position 5081: 0.0029500717694311727
Position 4336: 0.00289778768228307
Position 5757: 0.0028170223390794717
Position 5138: 0.002484626765464367
Position 4607: 0.0022626798593863824
Position 4935: 0.00213957342790195
Position 6212: 0.001881106983485435
Position 6232: 0.0016792652403578058
Position 4755: 0.0016684460876595195
Position 2366: 0.001659400460643028
Position 5024: 0.0016569162979806233
Position 1644: 0.0015789995911658645
Position 2908: 0.0015626922033996839
Position 6056: 0.001492856528393748
Position 865: 0.0014287390490484023
Position 4713: 0.0013945764643145874
Position 5852: 0.0013351910296329585
Position 3389: 0.0012484767917622834
Position 1017: 0.001248139742119796
Position 4297: 0.0012249381737475498
Position 4661: 0.0011484418692715155
Position 1917: 0.0011466745926241308
Position 1544: 0.0011252419066058855
Position 3308: 0.0010263134443641562
Position 3155: 0.0009957229760690352
Position 5324: 0.0009937789995778886
Position 3318: 0.0009318718488957058
Position 2179: 0.0008641063122206165
Position 1687: 0.0008140662477208637
Position 2240: 0.0008103083686381248
Position 1627: 0.0007723163908349791
Position 3986: 0.0007396614616360135
Position 648: 0.0007353774407118923
Position 1654: 0.0007292307783634983
Position 6044: 0.000663880896417096
Position 517: 0.0006629545063121547
Position 2879: 0.0006284659366261641
Position 1672: 0.000588915182123267
Position 4610: 0.0005308611410295768
Position 2219: 0.0005063063874077284
Position 1663: 0.000495127951958621
Position 5343: 0.00047225272597189094
Position 1239: 0.00044127431315446033
Position 205: 0.00043458250050139725
Position 5942: 0.0004308479883107552
Position 4076: 0.00042968419477212654
Position 2395: 0.0004128483852169879
Position 1065: 0.00038035122280765456
Position 4737: 0.0003592579252783893
Position 2604: 0.00035746814960925
Position 5308: 0.00035623256610108046
Position 2169: 0.000355149959108459
Position 566: 0.00034249721540485545
Position 2924: 0.00033996778313115725
Position 445: 0.00033187556562729465
Position 341: 0.0003173187858590503
Position 4129: 0.000311822110753346
Position 1099: 0.0002552220173187983
Position 2419: 0.000250402895991521
Position 1888: 0.0002418006922965126
Position 2549: 0.00023545963350482467
Position 1267: 0.000227507644745021
Position 547: 0.00021963385723978562
Position 1730: 0.00021099597965194042
Position 4562: 0.00020670025658509072
Position 493: 0.00020626333569941639
Position 3341: 0.00020309999223718336
Position 1486: 0.00018882836432434138
Position 1869: 0.00018149868917828878
Position 2276: 0.00017553142540585657
Position 3227: 0.00016662753186935062
Position 232: 0.00015978178681401187
Position 1979: 0.0001554042713332134
Position 1371: 0.0001346437033024665
Position 3282: 0.0001341327440014321
Position 3191: 0.00011790761967440277
Position 2283: 0.00011068385544145993
Position 2659: 0.00011009819943051476
Position 179: 0.0001020476030678679
Position 634: 9.629342857440345e-05
Position 1609: 9.516268360493174e-05
Position 1079: 8.188785912154136e-05
Position 1343: 8.171499824328214e-05
Position 1082: 6.737757995802243e-05
Position 1124: 6.726096704729595e-05
Position 3101: 6.148606090261738e-05
Position 2348: 5.1612688877006606e-05
Position 1922: 4.9996389841776916e-05
Position 1171: 4.6046485382345854e-05
Position 873: 4.3039146922737186e-05
Position 400: 4.243964755361875e-05
Position 810: 4.056917294599151e-05
Position 729: 3.4719800705657015e-05
Position 1067: 3.423632356626651e-05
Position 654: 3.2849005380910625e-05
Position 3233: 2.8210371825527286e-05
Position 523: 4.407218100224628e-06
Position 360: 4.081579735945985e-06
Position 618: 3.740306709954066e-06
Position 778: 2.0345209894705247e-06
Position 2023: 2.007827132098376e-06
Position 2010: 1.9288516613063517e-06
Position 1694: 1.421874535426948e-06
Position 916: 1.4125869134093775e-06
Position 790: 1.397814816255117e-06
Position 2235: 1.3157810112470744e-06
Position 499: 1.2283287121277069e-06
Position 2203: 1.1205167378709993e-06
Position 979: 1.022098582324532e-06
Position 1286: 7.810295390614443e-07
Position 1376: 7.41666460925248e-07
Position 133: 6.077117676794201e-07
Position 386: 5.285175633160686e-07
Position 920: 5.237879730028683e-07
Position 2338: 5.063443853910263e-07
Position 298: 4.79470898679014e-07
Position 1021: 4.663677743379036e-07
Position 758: 4.4527729392126993e-07
Position 1355: 4.43854867683719e-07
Position 883: 4.1937480921010706e-07
Position 933: 4.1074616471215513e-07
Position 709: 3.9689356522786607e-07
Position 296: 3.7720143182168757e-07
Position 736: 2.905914412110113e-07
Position 712: 2.7848754751962866e-07
Position 668: 2.4317543180871093e-07
Position 135: 1.9424018861991702e-07
Position 732: 1.8384451965639515e-07
Position 189: 1.4412291149164775e-07
Position 123: 1.366148991183816e-07
Position 2126: 7.536232339840683e-08
Position 2070: 7.487905311961901e-08
Position 953: 7.403569728709708e-08
Position 1324: 7.156890653024094e-08
Position 799: 6.662672152967939e-08
Position 813: 6.389886253196162e-08
Position 1179: 3.9842082476841936e-08
Position 914: 3.765804796097858e-08
Position 879: 3.761712392712763e-08
Position 670: 2.6866147903217964e-08
Position 1212: 2.302962620214737e-08
Position 1222: 1.7661920255094643e-08
Position 837: 9.527884415723698e-09
Position 819: 4.472813060904221e-09
Position 312: 8.14450119422359e-11
Position 346: 4.439348067460922e-11
Position 1185: 2.0154531604003802e-12
