Gene = Mypop
Position 1021: 1.6818580371580124e-05
Position 1156: 1.3511979957347699e-05
Position 1720: 1.0572658053228909e-05
Position 1041: 7.678564768380954e-06
Position 794: 5.445911582072866e-06
Position 298: 3.82583560336311e-06
Position 1791: 1.641101414346836e-06
Position 1905: 1.0762609642082115e-06
Position 537: 8.638085787102525e-07
Position 753: 5.624236983327785e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 812: 0.8191438416582851
Position 8287: 0.7533062043044747
Position 1305: 0.37979915281005905
Position 2782: 0.36433143195401024
Position 1897: 0.33984770186507485
Position 9245: 0.3360267243838412
Position 10481: 0.2707617083805414
Position 3894: 0.1935683436362604
Position 6455: 0.1702750248883498
Position 10248: 0.1447061112848395
Position 1311: 0.13239188416481332
Position 9969: 0.1315885665031238
Position 1173: 0.10190555914335624
Position 736: 0.08355055630796826
Position 7633: 0.06244789247664233
Position 1856: 0.06013118514510787
Position 1215: 0.05878339262280113
Position 1790: 0.0512511516592536
Position 3936: 0.04281216984702244
Position 2883: 0.04209230211100338
Position 5509: 0.04115888912379807
Position 4397: 0.036884084131492786
Position 1218: 0.027470225092498128
Position 9700: 0.02665308130205259
Position 2460: 0.018933138810671043
Position 9229: 0.016799560103833707
Position 1079: 0.01585694606295676
Position 9479: 0.015743504427818213
Position 2558: 0.014958807802259695
Position 10031: 0.014109413905425586
Position 3970: 0.013839402421958663
Position 586: 0.013650782120138939
Position 835: 0.01355142900638662
Position 2489: 0.013514954110698914
Position 4040: 0.013353088732257254
Position 8733: 0.01249283474471614
Position 9453: 0.012169336407274406
Position 4185: 0.011695097769967976
Position 10303: 0.009976936710814096
Position 2649: 0.009575126830443313
Position 1348: 0.008657878622913175
Position 1567: 0.007474903258374641
Position 1325: 0.007193460805652267
Position 349: 0.006917875706400911
Position 10123: 0.006609410736068316
Position 9075: 0.00606176095182428
Position 1291: 0.005930636230386343
Position 4078: 0.005871533315033586
Position 814: 0.0056205177297849705
Position 2692: 0.005227548201871642
Position 8685: 0.005004823221340073
Position 603: 0.00453332345545775
Position 9350: 0.004468588340396223
Position 1140: 0.004267658385848866
Position 8590: 0.00406905938561422
Position 7672: 0.003966339067524911
Position 3818: 0.0037015835416042047
Position 2728: 0.0036453810435509433
Position 8533: 0.0035900048885447967
Position 8455: 0.003569851191128629
Position 2939: 0.003499481424429741
Position 10007: 0.0034473360732742214
Position 2004: 0.0033925654806623794
Position 1915: 0.003352130208393549
Position 6424: 0.003294492316030013
Position 6975: 0.0032795920908310007
Position 1278: 0.0032603848334451934
Position 1863: 0.003240342562321942
Position 9789: 0.0028462792323619215
Position 9562: 0.0027328372094171907
Position 3905: 0.002638350690604351
Position 2578: 0.002618666758223149
Position 1098: 0.0025956704603247952
Position 1128: 0.002312552671213763
Position 6866: 0.0021975568841287336
Position 358: 0.0020863347545390645
Position 1530: 0.0018435918316903077
Position 1146: 0.0017079323392274217
Position 2749: 0.0016795911344341028
Position 9623: 0.0016187348276807188
Position 245: 0.0016129957899224962
Position 10268: 0.0014586361317287407
Position 1358: 0.0014262062717194744
Position 2897: 0.0013924967959139786
Position 1487: 0.0013111362235909804
Position 990: 0.0012484483241511886
Position 839: 0.001192859332498263
Position 1447: 0.0011602021935080925
Position 2332: 0.0010943233572214424
Position 744: 0.0009941789157567054
Position 4360: 0.0008635715353263091
Position 389: 0.0008526899788979657
Position 9824: 0.0008500909021064789
Position 703: 0.0008482489652979037
Position 927: 0.000798061902297826
Position 4506: 0.0007653541565768129
Position 9864: 0.000759731171860389
Position 4294: 0.0006879828149330037
Position 2531: 0.0006607670112554462
Position 1212: 0.0006251127740786147
Position 4921: 0.000621931656336244
Position 1718: 0.0005773436097984772
Position 1107: 0.000562893583138315
Position 945: 0.0005276176286529953
Position 2320: 0.0004968465352923763
Position 1411: 0.0004756959327244665
Position 5031: 0.0004254333929754585
Position 1049: 0.0004051074179595292
Position 308: 0.00039893001306953447
Position 1281: 0.0003920075805479725
Position 1350: 0.00038258765094129966
Position 789: 0.00032130828756064096
Position 4509: 0.0003152873771440011
Position 2806: 0.0002837503572218737
Position 4552: 0.0002493137962387432
Position 625: 0.00024382121697520557
Position 1597: 0.0002400624800707883
Position 4615: 0.0002305155930435474
Position 901: 0.00022173863412844062
Position 1005: 0.000217917886738787
Position 1375: 0.00020908078953402138
Position 2288: 0.00020893032793795993
Position 1739: 0.00020287022770309942
Position 1101: 0.00017633235255654986
Position 274: 0.0001572824178778809
Position 1143: 0.00015371641091535359
Position 3077: 0.00014723425282185183
Position 948: 0.00013980677405994868
Position 1709: 0.00010233857622614587
Position 1194: 9.874439897009056e-05
Position 311: 9.573340892837985e-05
Position 954: 9.233826584747912e-05
Position 1868: 9.125025365526164e-05
Position 632: 8.5562230429256e-05
Position 2385: 8.058835614634242e-05
Position 1007: 7.900544109702014e-05
Position 1484: 7.824052168247303e-05
Position 1362: 7.10880687393177e-05
Position 432: 7.00468945274541e-05
Position 2022: 6.426304527679554e-05
Position 2502: 6.413437183449797e-05
Position 1490: 6.187564164493177e-05
Position 1537: 6.177541526092025e-05
Position 2471: 5.7804477503932734e-05
Position 779: 5.6860424324922815e-05
Position 1429: 5.4722627929567435e-05
Position 1917: 5.073981880627348e-05
Position 746: 4.692309805581357e-05
Position 4697: 3.8629696999419354e-05
Position 2554: 3.5473970847347384e-05
Position 1110: 3.403070884229261e-05
Position 4314: 3.1541858609977294e-05
Position 1039: 2.9999439118639686e-05
Position 1552: 2.7038843218949615e-05
Position 1977: 2.309148956777608e-05
Position 906: 2.2867541171413637e-05
Position 449: 2.0382307186481536e-05
Position 1456: 1.8086206519049264e-05
Position 8330: 1.5154085759584954e-05
Position 2044: 1.5053837208823372e-05
Position 684: 1.4471434776953976e-05
Position 4139: 1.3928317250497716e-05
Position 2424: 1.3812643994007951e-05
Position 2071: 1.3393465452897469e-05
Position 1702: 1.2975401038297802e-05
Position 651: 1.2450780261976104e-05
Position 1535: 1.2242503401800158e-05
Position 2026: 1.0724890939369077e-05
Position 1591: 9.16457861477381e-06
Position 1504: 9.045064051343577e-06
Position 1923: 9.002851607759103e-06
Position 1636: 7.758798988628588e-06
Position 254: 6.61418184027648e-06
Position 749: 6.325057422589054e-06
Position 282: 5.705541537299424e-06
Position 680: 3.865835740690786e-06
Position 1422: 3.809355787694904e-06
Position 645: 3.0520281229613963e-06
Position 909: 2.9338601152272164e-06
Position 1517: 2.302008133501336e-06
Position 1541: 1.7747208255045754e-06
Position 1495: 1.4209094617926324e-06
Position 969: 1.3986187090731301e-06
Position 1546: 1.2357152375934205e-06
Position 1798: 1.1657299254699914e-06
Position 1601: 1.1041295796557324e-06
Position 1955: 1.053438382079566e-06
Position 1974: 1.010813579441114e-06
Position 1752: 8.131329898195735e-07
Position 181: 6.010685209224019e-07
Position 2015: 5.631862240714621e-07
Position 1619: 2.558371328993997e-07
Position 3123: 2.1941790209529714e-07
Position 1029: 1.5838899589897535e-07
Position 967: 1.1911287063973848e-07
Position 1653: 9.87246023757904e-08
Position 170: 5.828683247621143e-10
Position 114: 1.2227777411471628e-12
