Gene = Poln
Position 3120: 0.00022914430924692134
Position 4285: 0.00022702477533507488
Position 13138: 0.00022700442594955167
Position 321: 0.00022639527207923217
Position 11056: 0.00022415390156630012
Position 1303: 0.00021506006754649164
Position 1917: 0.0002144759921070939
Position 10842: 0.00021030674662027591
Position 673: 0.0002089483109429133
Position 7720: 0.0002019733212391426
Position 334: 0.00020067494915402892
Position 7785: 0.00019515609695474145
Position 2642: 0.00019268091275290576
Position 11871: 0.00018897228200693856
Position 10447: 0.00018779252907631162
Position 7358: 0.00017856346822465628
Position 146: 0.00017816299104277282
Position 8837: 0.0001762424350456112
Position 11240: 0.00017339063482993771
Position 2294: 0.00017056050361388857
Position 3159: 0.00016731021003836932
Position 11316: 0.0001655171507093376
Position 4047: 0.00016358186175671473
Position 3828: 0.00016296660974509527
Position 12394: 0.00016271402858732045
Position 2411: 0.0001550917623710903
Position 2460: 0.00015367446054562355
Position 1189: 0.00015270197232111838
Position 6472: 0.00015229935289532852
Position 6040: 0.00015161039675615882
Position 1464: 0.00014628319916719352
Position 8372: 0.00014372365906244308
Position 10308: 0.00014288703359467589
Position 4622: 0.00014239112334927823
Position 7536: 0.00013977995583578935
Position 13993: 0.0001342678158506008
Position 10625: 0.00013318763318004282
Position 8594: 0.00013091436429518716
Position 13548: 0.00012711366565467983
Position 11124: 0.00012102061700534713
Position 11933: 0.00011739051788540706
Position 10839: 0.00011649497023118364
Position 13349: 0.00011465631048640562
Position 8632: 0.00011371797909103907
Position 6367: 0.00011099378189813275
Position 1794: 0.00010635346939421665
Position 1404: 0.00010236331513997131
Position 6977: 0.00010148088957995207
Position 1697: 9.759924180876761e-05
Position 5806: 9.700118482513834e-05
Position 1748: 9.544228955615382e-05
Position 9643: 9.082142651704078e-05
Position 8250: 8.568596959268127e-05
Position 1284: 6.754285827374312e-05
Position 423: 6.560139107657207e-05
Position 5719: 6.456568506168453e-05
Position 1083: 6.242231032323748e-05
Position 1210: 6.166158719999798e-05
Position 10382: 5.886391179037773e-05
Position 369: 5.7672580252490296e-05
Position 12191: 5.7296761501431406e-05
Position 6795: 5.728207574601099e-05
Position 8188: 5.268976175529313e-05
Position 12332: 5.080373250979335e-05
Position 11515: 5.0368765418855484e-05
Position 10344: 4.8062237039177174e-05
Position 8290: 4.6990984389862554e-05
Position 230: 4.583278758424056e-05
Position 7338: 4.541643159486881e-05
Position 8328: 4.5345509216962956e-05
Position 11650: 4.449566936681624e-05
Position 704: 4.221402791495104e-05
Position 11009: 3.844198847135576e-05
Position 8545: 3.828020434584415e-05
Position 11823: 3.355120907782268e-05
Position 8229: 3.168610533721811e-05
Position 8438: 3.146543311481016e-05
Position 8105: 2.9831087001808697e-05
Position 6264: 2.97395125137404e-05
Position 10524: 2.935680751786545e-05
Position 10679: 2.9323645415734668e-05
Position 7925: 2.9123695968180766e-05
Position 1096: 2.9041418807024754e-05
Position 8303: 2.8127749832540226e-05
Position 11140: 2.7456747496171375e-05
Position 421: 2.7054885237764313e-05
Position 6135: 2.60936474556933e-05
Position 130: 2.3522488592651902e-05
Position 7094: 2.3120655998717596e-05
Position 1329: 2.2809989292227332e-05
Position 6709: 1.973623453403866e-05
Position 1230: 1.8411802411758895e-05
Position 8315: 1.7841459083741468e-05
Position 436: 1.7416474747391072e-05
Position 6695: 1.6423585675449085e-05
Position 7100: 1.631436050477642e-05
Position 1635: 1.59161212917527e-05
Position 9072: 1.4901112049662517e-05
Position 6968: 1.411409126708446e-05
Position 2219: 1.3681679901774267e-05
Position 9471: 1.3467031510846028e-05
Position 8895: 1.284635785218467e-05
Position 658: 1.1806921755206371e-05
Position 110: 1.136195362466502e-05
Position 1488: 1.1252551930813527e-05
Position 264: 1.0706702334629198e-05
Position 6232: 1.0079420293947055e-05
Position 9277: 1.0009742555124689e-05
Position 6634: 9.439789217261327e-06
Position 616: 9.177662051878736e-06
Position 183: 7.633004728288675e-06
Position 185: 7.19929629104163e-06
Position 5976: 6.3675237404407804e-06
Position 8398: 6.329930128903598e-06
Position 1312: 5.924601510290594e-06
Position 132: 5.492916625246174e-06
Position 6312: 4.94846954516296e-06
Position 171: 4.934284061549542e-06
Position 7452: 4.814877434698481e-06
Position 8192: 4.68704122244326e-06
Position 7759: 4.3819843593675e-06
Position 2955: 4.221827392788697e-06
Position 1152: 3.882849277966061e-06
Position 377: 3.781406885371756e-06
Position 2150: 3.736044253943519e-06
Position 7804: 3.7047724125499e-06
Position 7543: 3.695943876814652e-06
Position 647: 3.5496534011315903e-06
Position 3130: 3.548261335779181e-06
Position 6757: 3.4263145269337108e-06
Position 751: 3.423186475977782e-06
Position 911: 3.1252659992542865e-06
Position 6801: 2.7681538172467637e-06
Position 6842: 2.5485731711859994e-06
Position 3242: 2.4276361580914024e-06
Position 6727: 2.3032922970958167e-06
Position 6527: 2.291677548322194e-06
Position 1617: 2.206567778555326e-06
Position 3180: 2.1794059388893465e-06
Position 2030: 2.1538731985754566e-06
Position 6310: 2.1212908634072216e-06
Position 2610: 2.070996731338547e-06
Position 2562: 1.9289414556764054e-06
Position 2538: 1.9138958233279887e-06
Position 6237: 1.8892794532595597e-06
Position 2527: 1.7683700232659434e-06
Position 6374: 1.6834952831714403e-06
Position 2483: 1.5703291652141075e-06
Position 4335: 1.278186745154528e-06
Position 4143: 1.2463586588967531e-06
Position 4212: 1.0552259209946446e-06
Position 3781: 7.709328188757376e-07
Position 1127: 2.0747005095620352e-07
Position 914: 1.8303206709391644e-07
Position 6848: 1.219535584889825e-07
Position 5560: 1.1258172412815256e-07
Position 3516: 1.0581119858449983e-07
Position 280: 1.0206663135750337e-07
Position 197: 6.3866682801536e-08
Position 165: 5.3178922753271566e-08
Position 5994: 1.5874085187634554e-08
Position 625: 9.725034974933106e-09
Position 6500: 8.798574221185938e-09
Position 6766: 6.305821266298938e-09
Position 779: 4.283318108559145e-09
Position 1319: 3.0882412377616056e-09
Position 677: 2.602815184453722e-09
Position 1336: 2.5239170515630583e-09
Position 1354: 2.45729260437735e-09
Position 840: 9.909807689049545e-10
Position 713: 4.562571826324559e-10
Position 120: 4.299590640757385e-10
Position 1052: 2.12164362347388e-12
