Gene = Sbsn
Position 183: 3.2861940050144175e-06
Position 1226: 2.2165737591208723e-06
Position 1317: 1.7854736712195162e-06
Position 1467: 1.5728497646278692e-06
Position 399: 1.443084509102671e-06
Position 1455: 1.3518594726761242e-06
Position 1325: 1.2755355301029973e-06
Position 403: 1.255914738581911e-06
Position 1341: 1.114383098283205e-06
Position 283: 9.642148093872318e-07
Position 278: 7.735838480416727e-07
Position 1513: 3.253024639980864e-07
Position 2052: 2.50903896378992e-07
Position 1545: 1.2142553025345945e-07
Position 1291: 6.48192053063816e-08
Position 1350: 5.842051936010263e-08
Position 190: 2.952598007147864e-08
Position 406: 2.193895232808524e-08
Position 1075: 1.6648690639349064e-08
Position 247: 1.5209381548049256e-08
Position 697: 1.1413998347507358e-08
Position 168: 7.646665705200562e-09
Position 200: 1.6303478360085456e-09
Position 180: 1.4937381924340638e-09
Position 237: 1.3609111298062975e-09
Position 193: 1.1526247055356899e-09
Position 212: 4.906625226366249e-10
Position 205: 3.3285105061996444e-10
Position 408: 2.488338358694484e-10
Position 226: 2.3264620104417464e-10
Position 411: 4.6983724848519093e-11
Position 224: 3.492131900875353e-11
Position 222: 1.0447298853580466e-11
