Gene = Bard1
Position 4175: 0.00014096480221577212
Position 101: 0.0001315422428800864
Position 4360: 0.00010689907470425075
Position 1354: 9.59725460002458e-05
Position 695: 9.550102813550973e-05
Position 179: 6.262269854540156e-05
Position 333: 5.7797020861673495e-05
Position 210: 1.6124458002845265e-05
Position 68: 1.5278114519093436e-05
Position 5121: 9.584049442140491e-06
Position 5983: 7.288109672170121e-06
Position 220: 6.903484576401576e-06
Position 519: 5.41642259413462e-06
Position 6296: 4.805971901936701e-06
Position 732: 3.7180428888085056e-06
Position 827: 2.394042856039425e-06
Position 507: 1.875279849387943e-06
Position 703: 1.5184956127299483e-06
Position 1671: 1.3551574651962683e-06
Position 521: 1.0130162700282805e-06
Position 684: 9.308640364244355e-07
Position 729: 9.063783481408162e-07
Position 504: 8.713509651816277e-07
Position 1034: 8.435401935983764e-07
Position 775: 7.853036163772277e-07
Position 724: 6.918125082151643e-07
Position 1627: 6.782522077395759e-07
Position 1373: 6.754308262548169e-07
Position 1662: 6.215617401629368e-07
Position 1106: 5.007274476436768e-07
Position 2122: 4.339873170106104e-07
Position 787: 4.3083152492399846e-07
Position 721: 4.1705602981385117e-07
Position 534: 3.8623219346908706e-07
Position 4554: 3.7131522792105676e-07
Position 511: 3.2270002327808274e-07
Position 895: 2.8657464615831175e-07
Position 855: 2.8270776172048024e-07
Position 502: 2.727259152805585e-07
Position 957: 2.6518792625644966e-07
Position 4381: 2.6509474934922927e-07
Position 1043: 2.425205326860914e-07
Position 879: 2.3269671182463998e-07
Position 543: 1.516182597788538e-07
Position 851: 8.655683232723537e-08
Position 387: 8.416053548572772e-08
Position 1075: 7.718284698222254e-08
Position 621: 7.578263856768705e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4314: 0.5514848027745876
Position 4872: 0.19527455746503794
Position 6081: 0.1683492207206486
Position 5872: 0.1277856953703134
Position 554: 0.10430707196060406
Position 430: 0.09541336479245204
Position 9906: 0.06655530714248495
Position 6590: 0.06179893284861076
Position 8353: 0.0537674153636241
Position 5906: 0.04856963270268491
Position 569: 0.04534452520692888
Position 12115: 0.03981382028088107
Position 3133: 0.03828324274812597
Position 377: 0.03514280709432593
Position 7244: 0.022620930723134838
Position 9486: 0.02162851364979383
Position 12662: 0.02108947377608148
Position 5550: 0.01974403355890357
Position 3051: 0.019338108099992833
Position 8236: 0.018962418969726905
Position 12888: 0.01871649765794937
Position 8994: 0.018355018468041773
Position 10819: 0.018206776734843305
Position 12584: 0.016968119803295423
Position 8332: 0.016067893133340914
Position 1215: 0.01603181792443094
Position 1274: 0.015930223666236473
Position 9695: 0.013951543588101741
Position 605: 0.012070613004505674
Position 3092: 0.010524413362952855
Position 5891: 0.009836417708005576
Position 8084: 0.009498879410618409
Position 3114: 0.00898146417179061
Position 3071: 0.008818626397887119
Position 2846: 0.00868805341950568
Position 11219: 0.008651517906959725
Position 8900: 0.008079991507567049
Position 5852: 0.007831726911960829
Position 401: 0.0076643859656395875
Position 1813: 0.00717995678306298
Position 657: 0.007176793020308636
Position 4794: 0.006698142044319011
Position 11059: 0.006608081146555254
Position 3095: 0.005830797407628289
Position 10659: 0.005707727426510646
Position 2877: 0.005452237352593188
Position 7896: 0.004946110804531649
Position 787: 0.004645682846957993
Position 2297: 0.004630545591828165
Position 9533: 0.004597494057124835
Position 4972: 0.0038203376430750217
Position 226: 0.0037709737692449116
Position 5848: 0.0036898629155837563
Position 1744: 0.0036676615802478346
Position 3174: 0.0035563331766468717
Position 2416: 0.003385835270245837
Position 8503: 0.0033660394600975394
Position 4456: 0.003326921467510283
Position 4331: 0.002580033072200142
Position 4477: 0.002373764210463669
Position 8830: 0.002172724770403434
Position 5641: 0.002114071339789631
Position 7765: 0.001997250767675754
Position 2152: 0.0018979624664909015
Position 10161: 0.0018827960562725116
Position 6913: 0.0018046746126245312
Position 2340: 0.0017728922285308022
Position 1601: 0.0015764080949046463
Position 1034: 0.0015637513111625655
Position 8450: 0.0014871558809987375
Position 5381: 0.0013434819230564816
Position 2987: 0.0013346409654306417
Position 790: 0.0012425888599274623
Position 6272: 0.0012329946293431204
Position 6341: 0.0012089875205632554
Position 3020: 0.0011647660122692351
Position 1323: 0.001141289511780161
Position 4405: 0.0010649168072930767
Position 1554: 0.0010514595471686299
Position 2259: 0.0010238139219934932
Position 2382: 0.0009740029047376728
Position 1706: 0.0009605393380248051
Position 1297: 0.0009210227322807616
Position 4344: 0.0009126890470745332
Position 4271: 0.0009118013530581728
Position 5233: 0.0008651455411920206
Position 7022: 0.0007765051871055386
Position 3786: 0.000722180678262667
Position 2782: 0.0005845496796946719
Position 3223: 0.0005639524116435294
Position 2596: 0.0005547422476357877
Position 5316: 0.0005357156778170882
Position 4215: 0.0005042481132727371
Position 6511: 0.0004997294761027338
Position 3744: 0.0004852650447509326
Position 2972: 0.0004835602665985586
Position 358: 0.0004718002108899788
Position 3499: 0.00045764080768897813
Position 938: 0.0003930857828174592
Position 631: 0.00035616195649956523
Position 5465: 0.00035552355925001365
Position 3723: 0.00033841023056309496
Position 1662: 0.00033511227114238343
Position 4097: 0.00029264706644045225
Position 1965: 0.00026542965947546276
Position 2674: 0.00026260854359020356
Position 4276: 0.00026142085648269716
Position 1185: 0.0002546508786331989
Position 2683: 0.0002230882087890801
Position 4877: 0.00021054011137237286
Position 2927: 0.00020299156668711373
Position 2012: 0.00019969902091520432
Position 2496: 0.00019791565727753638
Position 879: 0.00018861875752381678
Position 5801: 0.00015724159243475603
Position 4157: 0.00015421333275237778
Position 458: 0.00013542214195641584
Position 455: 0.00013380401064643914
Position 4363: 0.0001328365163894556
Position 1106: 0.00012030336875290728
Position 543: 0.00011888338132921742
Position 5037: 0.00010347289035334891
Position 4629: 9.540267252588251e-05
Position 1037: 8.780801168667864e-05
Position 976: 8.221489462138493e-05
Position 3815: 8.021740379596527e-05
Position 534: 7.46905524430757e-05
Position 3335: 6.676622703025048e-05
Position 2658: 6.579063665759338e-05
Position 2402: 6.18959177734267e-05
Position 1989: 5.4547412983113044e-05
Position 2697: 4.8573656231474763e-05
Position 2966: 4.5900068349507665e-05
Position 2879: 4.518025954705256e-05
Position 2364: 4.002878764832052e-05
Position 167: 3.959005216218867e-05
Position 2717: 3.632016048369298e-05
Position 1515: 3.6077734170438304e-05
Position 2239: 3.558532459126672e-05
Position 2268: 3.472225000547893e-05
Position 210: 2.9768185805253216e-05
Position 1475: 2.9755330742649145e-05
Position 1760: 2.9083655673919516e-05
Position 2103: 2.8022551438895533e-05
Position 1329: 2.706047170743778e-05
Position 4292: 2.6426147993098036e-05
Position 2537: 2.4836572926809172e-05
Position 240: 2.4559532714328917e-05
Position 1399: 2.0972188509337634e-05
Position 883: 1.894037142087051e-05
Position 675: 1.5421116027649924e-05
Position 793: 1.2922841561875789e-05
Position 851: 1.2775182985733391e-05
Position 957: 1.2676660252361758e-05
Position 257: 7.758889078022013e-06
Position 636: 4.813679113311634e-06
Position 189: 2.971626562551216e-06
Position 272: 2.358719970882652e-06
Position 275: 1.998471822675692e-06
Position 483: 1.9349070058728067e-06
Position 155: 1.785169248597792e-06
Position 234: 1.5697252405816205e-06
Position 1779: 1.4234683259221612e-06
Position 113: 4.049676051620035e-07
Position 837: 3.931752129275605e-07
Position 752: 3.1238679112298507e-07
Position 292: 3.0507850940377475e-07
Position 259: 2.866223870237473e-07
Position 97: 2.269553285654448e-07
Position 308: 2.259836767565494e-07
Position 175: 2.15195178040043e-07
Position 502: 1.9131631475220665e-07
Position 670: 1.8545748312426677e-07
Position 1565: 1.831287344953362e-07
Position 1506: 1.513460195329666e-07
Position 1220: 8.00938848383901e-08
Position 1611: 2.231822433481037e-08
Position 1626: 2.1650080962028646e-08
Position 1335: 1.0187497023199672e-08
Position 310: 2.6723686160459787e-09
Position 1575: 1.0396194741244573e-09
Position 684: 5.494468508162841e-10
Position 703: 1.4428860081331608e-11
Position 680: 1.3729457397429038e-11
Position 814: 4.1878050395481804e-12
Position 819: 8.184435171106394e-13
Position 719: 2.1264425487374175e-14
