Gene = 2410004B18Rik
Position 5189: 8.572289349854378e-06
Position 725: 6.146933053075168e-06
Position 720: 5.554893380606443e-06
Position 851: 5.179863965217108e-06
Position 1392: 4.543703944331559e-06
Position 3785: 3.7289176057394236e-06
Position 1587: 3.5235089094920705e-06
Position 6106: 2.335411127353561e-06
Position 1567: 2.2601610338793913e-06
Position 1605: 1.4955376341469173e-06
Position 1423: 1.347779572730391e-06
Position 1456: 1.2401276358164046e-06
Position 1150: 1.0242874441268043e-06
Position 991: 9.096441003062453e-07
Position 1253: 7.29534550215759e-07
Position 3839: 5.932306227731575e-07
Position 1411: 4.785712945959503e-07
Position 1554: 4.0366369263017113e-07
Position 1206: 2.028159449946797e-07
Position 1223: 7.883013306895579e-08
Position 1474: 3.889181992356611e-09
Position 745: 1.8435569265311287e-11
Position 715: 9.312622908256355e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5782: 0.7091171642503368
Position 932: 0.6079849529232293
Position 3180: 0.5842324722716341
Position 528: 0.5666594348247944
Position 5264: 0.2679089006437281
Position 883: 0.2520937496700945
Position 5747: 0.23757544232986663
Position 6406: 0.1507128055831264
Position 6683: 0.10997274614331594
Position 6341: 0.08737050123519277
Position 3127: 0.06458321821859016
Position 857: 0.05924824470271053
Position 5435: 0.05613639263909609
Position 5282: 0.039673155101367465
Position 5985: 0.03782483770284713
Position 715: 0.029999491633461498
Position 563: 0.02977911257180609
Position 5235: 0.02691772906761725
Position 3027: 0.02535362363124718
Position 5438: 0.01838062033607888
Position 1679: 0.018138014000983457
Position 5090: 0.017806510865661908
Position 6630: 0.014733138571997735
Position 6057: 0.012866659395336048
Position 3087: 0.010244391161625413
Position 5153: 0.009894556562591908
Position 754: 0.009345693979998893
Position 934: 0.00905339256415571
Position 955: 0.008587242364941414
Position 5441: 0.008066589991563006
Position 968: 0.008037801968262625
Position 3152: 0.007683454876755022
Position 952: 0.007634599974594349
Position 5501: 0.006854700479330975
Position 6212: 0.006417165210545597
Position 5524: 0.006399773068273292
Position 3505: 0.006173783822335376
Position 5417: 0.005918517475794558
Position 3592: 0.0056927675703564
Position 901: 0.005371865905692232
Position 484: 0.005131724632858899
Position 2217: 0.004486796700200278
Position 892: 0.0038705888796011284
Position 3949: 0.0037772489283255783
Position 3378: 0.003348410447577238
Position 2798: 0.0032305780126013765
Position 6653: 0.0030571905183995342
Position 540: 0.003057040122956642
Position 5368: 0.0029829139123066896
Position 5194: 0.0029671665381248787
Position 6096: 0.0028415426584400437
Position 3184: 0.002508283547586628
Position 761: 0.0021694884789976317
Position 3986: 0.0021125252303246683
Position 6687: 0.002076890612267791
Position 3737: 0.0020290819873714757
Position 3188: 0.0020220085419990026
Position 3535: 0.001985757533249345
Position 2417: 0.0018529603834128406
Position 2908: 0.0016668205565364093
Position 3108: 0.0016447852618412665
Position 2299: 0.0015941255020434906
Position 6351: 0.0014388741409430232
Position 3190: 0.0013168883329975657
Position 1633: 0.0012661120942244488
Position 1525: 0.0012313442901539702
Position 1007: 0.0011881135686636277
Position 3215: 0.001157084983620641
Position 784: 0.0011080650259838504
Position 2947: 0.0011042358167926826
Position 5695: 0.0011019101322268512
Position 2973: 0.0010926247416593248
Position 1837: 0.0010347694271791456
Position 5749: 0.0009394191170212162
Position 5718: 0.0009207076754972038
Position 5361: 0.000913769308947655
Position 1335: 0.0008134460242144373
Position 4046: 0.0008099569578212868
Position 2264: 0.0008089692539826917
Position 774: 0.0007607083139719922
Position 687: 0.0007391345218647097
Position 970: 0.0007353352105705245
Position 6223: 0.0007333718063056324
Position 782: 0.0007312528147436051
Position 2821: 0.0006749185948302578
Position 589: 0.0006638913060874544
Position 3417: 0.0006493919900147314
Position 6439: 0.0006364487490552962
Position 5285: 0.0006028996159296155
Position 2631: 0.0006009155742102326
Position 895: 0.000585955325888923
Position 778: 0.0005665506983199938
Position 6550: 0.0005634935611203458
Position 6604: 0.0005418950814863434
Position 743: 0.0005028590947275223
Position 2095: 0.0004994168805579017
Position 4987: 0.0004984922985330916
Position 1030: 0.0004907633034609743
Position 3796: 0.00046208114693767615
Position 1504: 0.00045931246573393994
Position 1816: 0.0004273446003454844
Position 1291: 0.0003708384478300388
Position 2375: 0.0003688041219851247
Position 2772: 0.0003100356969240609
Position 2851: 0.0002975419633519476
Position 3900: 0.0002669043769552926
Position 3789: 0.0002668278776984588
Position 2303: 0.00026145149898053474
Position 585: 0.000255578900764802
Position 4204: 0.00024850487813614857
Position 4032: 0.00023294517252079412
Position 949: 0.00022704062672013629
Position 3048: 0.00021910303192696645
Position 232: 0.00021018509513969546
Position 4353: 0.00017223930463653854
Position 2472: 0.00015438955761459434
Position 603: 0.0001345195611001326
Position 5920: 0.00011559765599641661
Position 3246: 0.00011353605470373338
Position 813: 0.00010833701997186185
Position 5971: 0.00010229593715560375
Position 2051: 8.923590969158987e-05
Position 2229: 8.436347476790238e-05
Position 399: 7.643113715152497e-05
Position 1942: 7.434461579522702e-05
Position 2586: 7.059468368018143e-05
Position 4129: 6.920036911246897e-05
Position 1149: 6.337561349205484e-05
Position 2986: 5.768791993549292e-05
Position 1750: 5.6628308304286344e-05
Position 2488: 5.6587152975679e-05
Position 1447: 5.599367930298337e-05
Position 1891: 5.062869903844856e-05
Position 2172: 4.9640405029178415e-05
Position 4399: 4.843051039631846e-05
Position 809: 4.584572284124103e-05
Position 3556: 4.5470729159214856e-05
Position 4661: 4.431865864099952e-05
Position 2738: 4.213108380477964e-05
Position 4229: 4.188082817364031e-05
Position 97: 3.818709974963382e-05
Position 1396: 3.7434703508665705e-05
Position 4428: 3.7048159152331845e-05
Position 2392: 3.67907831069842e-05
Position 3835: 3.4728952754771247e-05
Position 2156: 3.4652718130996854e-05
Position 3518: 3.464446018758511e-05
Position 4509: 3.4596140979972046e-05
Position 2430: 3.3394449791514634e-05
Position 2500: 3.263406550780747e-05
Position 1683: 3.1641467172281706e-05
Position 5794: 2.7572886004918727e-05
Position 1061: 2.6015823238753918e-05
Position 3421: 2.481817805945229e-05
Position 435: 2.1239067413769304e-05
Position 2249: 1.9622784635667182e-05
Position 1528: 1.9616685315621543e-05
Position 2035: 1.7141614676492716e-05
Position 2983: 1.605957363833763e-05
Position 3803: 1.597909709746879e-05
Position 6306: 1.5972386649213635e-05
Position 1343: 1.5568634998475806e-05
Position 1252: 1.524322960418843e-05
Position 275: 1.2885591599326454e-05
Position 666: 1.0596706949206823e-05
Position 2244: 7.925123368419561e-06
Position 100: 7.811751343359997e-06
Position 124: 7.169990892510545e-06
Position 1309: 6.406350730013767e-06
Position 221: 6.110951386286403e-06
Position 1357: 5.337051649206394e-06
Position 191: 5.2210855734489325e-06
Position 450: 5.111508796033309e-06
Position 789: 4.045907552196019e-06
Position 152: 3.2141302132943635e-06
Position 149: 3.143842779477635e-06
Position 94: 3.142231541154909e-06
Position 613: 1.875131866186971e-06
Position 188: 1.7038692517046235e-06
Position 272: 1.447236832721065e-06
Position 3862: 1.309233842780937e-06
Position 2858: 1.164043179948426e-06
Position 2720: 1.1457601436965754e-06
Position 135: 1.05699319723213e-06
Position 1157: 8.127370030273109e-07
Position 673: 7.726107338973082e-07
Position 620: 6.771903131553616e-07
Position 793: 5.366320558629866e-07
Position 4103: 4.4987480620066344e-07
Position 910: 4.1596878309816447e-07
Position 2800: 4.100729183814673e-07
Position 1247: 3.839580464223771e-07
Position 2930: 3.697849672811337e-07
Position 3568: 3.682186063149732e-07
Position 1110: 3.628979291138196e-07
Position 3748: 3.217177761534678e-07
Position 119: 3.1437086530269177e-07
Position 1552: 2.954147074243152e-07
Position 1066: 2.3466874622288671e-07
Position 1349: 2.3418884747108524e-07
Position 1296: 2.2567228428905307e-07
Position 631: 2.1005186283818554e-07
Position 1521: 1.8879752710068583e-07
Position 197: 1.8646810888226514e-07
Position 1117: 1.6358086947459766e-07
Position 2743: 1.273251294305011e-07
Position 200: 9.90473682369985e-08
Position 311: 7.236986599435161e-08
Position 1314: 6.902137142795677e-08
Position 128: 6.801311622208887e-08
Position 1073: 6.345271266383725e-08
Position 2267: 6.247042692175586e-08
Position 2826: 4.2476677157669754e-08
Position 1173: 4.17936814511642e-08
Position 1069: 2.4728719150198707e-08
Position 314: 6.961846876559127e-09
Position 287: 5.747149973119613e-09
Position 303: 5.5912724785306615e-09
Position 1319: 3.987103147531501e-09
Position 1449: 2.4247281248684435e-09
Position 1536: 1.7767355814948528e-09
Position 1544: 1.7288241121303819e-09
Position 1183: 1.1039358512575417e-09
Position 1699: 7.401200273228067e-10
Position 1039: 6.160867312100337e-10
Position 319: 6.05613870414026e-10
Position 806: 5.40543350274069e-10
Position 1131: 2.895024714781385e-10
Position 1760: 2.4331707902247834e-10
Position 797: 1.5947256365519873e-10
