Gene = 2310009A05Rik
Position 1751: 0.00031962014218801744
Position 2123: 0.00031190656846435684
Position 1451: 0.0003028338828173508
Position 924: 0.00029007746123181
Position 1503: 0.00026124763957081914
Position 1007: 0.0002595637220615052
Position 1203: 0.00025738548782210487
Position 1126: 0.0002540161130274651
Position 729: 0.00023079963598753963
Position 1725: 0.00022873643321297133
Position 500: 0.00021070635077186412
Position 844: 0.0001881783967761062
Position 892: 0.00018210551565098614
Position 2178: 0.00017721125762352712
Position 2257: 0.00016362313648657926
Position 1925: 0.00015358340578315485
Position 2306: 0.0001417912286592134
Position 1527: 0.00013975395157980505
Position 1592: 0.00012442751014900847
Position 1395: 0.0001163366298512735
Position 2287: 0.0001006208405579865
Position 1455: 9.604359705580019e-05
Position 393: 9.450767831548727e-05
Position 936: 9.380779367053974e-05
Position 2319: 9.349852483890964e-05
Position 635: 8.58003365372888e-05
Position 1509: 7.63687421030318e-05
Position 3011: 6.756421095020398e-05
Position 544: 6.55391568240635e-05
Position 2468: 6.27310471506922e-05
Position 2493: 5.914099232995046e-05
Position 887: 5.6670805046329294e-05
Position 1334: 5.4825736963720034e-05
Position 955: 5.363032868804138e-05
Position 2373: 4.69962609312362e-05
Position 2727: 4.6954949951593534e-05
Position 137: 4.5842547757944735e-05
Position 2423: 4.477519893774245e-05
Position 1534: 4.0713178059207754e-05
Position 2567: 3.994319622706262e-05
Position 1600: 3.710103973086849e-05
Position 2535: 3.452725357258039e-05
Position 2068: 3.279554347550616e-05
Position 1252: 3.120541644848091e-05
Position 239: 2.988303372962665e-05
Position 721: 2.6753560037228766e-05
Position 1667: 2.6495165912893253e-05
Position 2887: 2.582104235999425e-05
Position 1257: 2.5621457746815988e-05
Position 436: 2.265613505063897e-05
Position 1794: 2.2507444674847352e-05
Position 820: 2.231176560186172e-05
Position 2650: 2.2231612599676005e-05
Position 706: 1.9851765894368854e-05
Position 877: 1.9412517190900278e-05
Position 1481: 1.9085593605856846e-05
Position 2845: 1.8125551799077168e-05
Position 2429: 1.793861594560281e-05
Position 2910: 1.61784144840779e-05
Position 3016: 1.5376776974745078e-05
Position 134: 1.4822867275341783e-05
Position 2082: 1.4299279398726103e-05
Position 154: 1.3601807649183447e-05
Position 2309: 1.2659606865535458e-05
Position 2127: 1.2385648211776699e-05
Position 1650: 1.1897941455014865e-05
Position 1086: 1.1773661888591274e-05
Position 2795: 1.1259289397886397e-05
Position 611: 1.1118193084784756e-05
Position 1603: 1.0983347010291392e-05
Position 2473: 9.830887035250312e-06
Position 1387: 9.76181908537249e-06
Position 1929: 9.63190629677018e-06
Position 2543: 9.268521451451415e-06
Position 3027: 8.34995799914609e-06
Position 1032: 7.684107572139122e-06
Position 457: 7.3299434745286534e-06
Position 1672: 7.227447097980024e-06
Position 1170: 7.213062828302538e-06
Position 2186: 7.207271152700303e-06
Position 1612: 7.11576689423056e-06
Position 2916: 7.097173214793902e-06
Position 1654: 6.398708067555322e-06
Position 2495: 6.016131148379654e-06
Position 2007: 5.802363367941969e-06
Position 1985: 5.490936518720338e-06
Position 1688: 5.431960810542756e-06
Position 2515: 5.046596823037844e-06
Position 2548: 4.7393500411590595e-06
Position 413: 4.645944382864579e-06
Position 592: 4.623401236850098e-06
Position 861: 3.755816350502408e-06
Position 959: 3.576117676780093e-06
Position 1278: 3.3190092080894304e-06
Position 1404: 3.2652361574781173e-06
Position 1464: 3.0645685781143672e-06
Position 187: 3.0588850643762292e-06
Position 662: 2.9617412280809005e-06
Position 619: 2.4299722932976493e-06
Position 1268: 2.3616147103059802e-06
Position 817: 2.353946502237119e-06
Position 1347: 2.2464435606389168e-06
Position 1339: 2.0829717227217525e-06
Position 899: 2.0297492041083114e-06
Position 761: 1.731436352067773e-06
Position 159: 1.366865310615465e-07
Position 147: 1.1260996241810721e-07
Position 896: 9.400172996225088e-08
Position 161: 2.9544322639269258e-08
Position 165: 2.891381053201998e-08
Position 169: 2.328481376398341e-08
Position 651: 1.9617324527396452e-08
Position 84: 4.025786674341605e-09
Position 156: 7.650620842250271e-10
Position 181: 2.2586493688461064e-10
Position 272: 1.9929081979719046e-12
