Gene = Mterf4
Position 192: 8.616177793720899e-05
Position 862: 8.191862767051212e-05
Position 503: 7.212579363929438e-05
Position 1033: 7.126344173984339e-05
Position 3426: 6.236474149546669e-05
Position 2587: 6.196719703432299e-05
Position 2358: 6.059165921570029e-05
Position 3286: 5.508701977895296e-05
Position 1920: 4.7649897046822685e-05
Position 2340: 4.553646344053596e-05
Position 195: 4.472191916007581e-05
Position 883: 4.457447092101737e-05
Position 1647: 4.3173894573069655e-05
Position 1549: 4.222541364473053e-05
Position 1576: 3.7727831786883484e-05
Position 1128: 3.5765729254334126e-05
Position 2899: 3.2006314749370716e-05
Position 258: 2.9618149400047712e-05
Position 3415: 2.741627415091724e-05
Position 1135: 2.3004392371744367e-05
Position 957: 1.867456121192459e-05
Position 240: 1.8600197993266464e-05
Position 615: 1.4795080251020925e-05
Position 223: 1.4534439580903257e-05
Position 939: 1.2725754559795869e-05
Position 3613: 1.250766433731814e-05
Position 715: 1.0637664654302003e-05
Position 989: 8.857899819475002e-06
Position 774: 8.6521631178153e-06
Position 878: 7.418521362086162e-06
Position 1538: 7.039556749165981e-06
Position 290: 4.638835465919683e-06
Position 1400: 3.817191650589358e-06
Position 314: 3.558972546919363e-06
Position 1523: 3.309128650189395e-06
Position 1496: 3.1536275161494984e-06
Position 935: 2.8716187594380928e-06
Position 2845: 2.1259254057305557e-06
Position 665: 1.7787670430974698e-06
Position 889: 1.3918851645053724e-06
Position 329: 1.3379548917205952e-06
Position 316: 1.2987130048072759e-06
Position 1853: 1.2700947006028145e-06
Position 1807: 1.2672489030211298e-06
Position 1069: 1.2076739502829154e-06
Position 670: 1.079434933027245e-06
Position 1267: 1.0335047000952224e-06
Position 1051: 5.527808476587031e-07
Position 1291: 5.340252003043859e-07
Position 1655: 2.4896173965794897e-07
Position 947: 1.8887916811084123e-07
Position 722: 1.8048553992421212e-07
Position 667: 1.158863964999981e-07
Position 1385: 9.408515518039943e-08
Position 1430: 8.903649027573144e-08
Position 1372: 5.790061280278215e-08
Position 142: 4.07360602924074e-08
Position 86: 1.9788224426595733e-08
Position 734: 4.726430453816923e-09
Position 120: 2.292212860155515e-11
