Gene = 2900092C05Rik
Position 3237: 2.75723124934095e-05
Position 2056: 2.6034300288532994e-05
Position 550: 2.33618427378229e-05
Position 2026: 1.8431878555839404e-05
Position 148: 1.81343564540675e-05
Position 2750: 1.7224303818262442e-05
Position 2708: 1.7192070079445747e-05
Position 1658: 1.704708121334671e-05
Position 1989: 1.6175887769247838e-05
Position 1224: 1.615197817994498e-05
Position 828: 1.5809242211897105e-05
Position 1407: 1.4265061714112273e-05
Position 676: 1.375785767206347e-05
Position 1972: 1.371369162508338e-05
Position 975: 1.3206089850757919e-05
Position 182: 1.2362263402118711e-05
Position 1418: 1.1715413529876412e-05
Position 1063: 1.1245582527526675e-05
Position 376: 1.040908127704646e-05
Position 983: 8.765651600564566e-06
Position 622: 8.455379679330013e-06
Position 1401: 6.233900165172744e-06
Position 2678: 2.656846129282616e-06
Position 2629: 1.7780005977672036e-06
Position 2980: 1.7389114423249805e-06
Position 2584: 1.6895904328120758e-06
Position 173: 6.346133168812183e-07
Position 388: 4.0199329136350095e-07
Position 313: 3.8580102233436173e-07
Position 467: 3.8120408406880977e-07
Position 3309: 2.47840342532455e-07
Position 163: 2.0925485209790737e-07
Position 619: 1.1667751561321363e-07
Position 417: 9.64383935210905e-08
Position 186: 8.103196996318087e-08
Position 609: 5.811742817556659e-08
Position 1103: 4.704841929797526e-08
Position 643: 3.794746308924811e-08
Position 192: 1.4261072134613534e-08
Position 634: 1.1365994370870127e-08
Position 232: 5.92754976712001e-09
Position 647: 5.438078283053208e-09
Position 70: 3.767817147050283e-09
Position 627: 3.4035827596123367e-09
Position 637: 3.3268513486125203e-09
Position 2062: 2.708450979261475e-09
Position 427: 1.9255421535618705e-09
Position 396: 4.0727579972075336e-10
Position 78: 3.723905554167632e-10
Position 421: 2.1918772866892812e-10
Position 198: 1.505568417881317e-10
Position 1482: 6.761526091270276e-11
Position 1413: 4.741267611573732e-11
Position 840: 1.624600555044235e-11
Position 1229: 1.1248058495139927e-11
