Gene = Cspp1
Position 22528: 8.81332566950011e-05
Position 9618: 8.746857211029537e-05
Position 11118: 8.483392671049166e-05
Position 1996: 7.999541809100346e-05
Position 21786: 7.631180765825948e-05
Position 10452: 6.745524782803255e-05
Position 22300: 6.53995251777439e-05
Position 20844: 6.468152750566957e-05
Position 20672: 6.161747189805046e-05
Position 1743: 5.897131503300067e-05
Position 1435: 5.8890695090569684e-05
Position 20821: 5.731252623746048e-05
Position 991: 5.601118705607435e-05
Position 1294: 5.14678486514755e-05
Position 1366: 5.0413988773012184e-05
Position 721: 4.3406651569820726e-05
Position 9621: 4.3233173113447084e-05
Position 21807: 4.000964031539742e-05
Position 1804: 3.8308869153094934e-05
Position 970: 3.654274075543454e-05
Position 21721: 3.493489509040738e-05
Position 1299: 3.332580574160737e-05
Position 857: 3.1305546603279836e-05
Position 257: 3.037848216824363e-05
Position 164: 2.7715860212381068e-05
Position 21170: 2.642497683235146e-05
Position 576: 1.2265343006252538e-05
Position 20883: 1.0405522523066901e-05
Position 635: 1.0329699760979532e-05
Position 904: 1.0244836219826457e-05
Position 4152: 9.83132686519385e-06
Position 3405: 5.8044496004904696e-06
Position 986: 5.0472418274912104e-06
Position 796: 4.625079816249481e-06
Position 2618: 4.332044689811611e-06
Position 3301: 4.1395138888737224e-06
Position 1011: 3.824759653267142e-06
Position 3366: 3.0852396003396155e-06
Position 12841: 2.894104355964941e-06
Position 18266: 2.7363042282271984e-06
Position 286: 2.680491128401703e-06
Position 2536: 2.041789827209505e-06
Position 14609: 1.6788788206635427e-06
Position 10734: 1.0306595468607078e-06
Position 22027: 9.712404165352242e-07
Position 157: 5.917151256786848e-07
Position 115: 5.689237738691413e-07
Position 12251: 5.613956736476649e-07
Position 11675: 3.611483725064868e-07
Position 11924: 3.3608601616183193e-07
Position 11490: 3.230157207679836e-07
Position 12158: 3.095544109521057e-07
Position 805: 2.957634101867917e-07
Position 1152: 2.9071913507489977e-07
Position 9388: 2.869835458822468e-07
Position 732: 2.856156843532515e-07
Position 10687: 2.3907482670902224e-07
Position 655: 2.381592127933669e-07
Position 2346: 2.2134110075119095e-07
Position 619: 2.0279465908979874e-07
Position 744: 1.908304318995137e-07
Position 11434: 1.86940222449738e-07
Position 10944: 1.8544674161614166e-07
Position 338: 1.6985885830701014e-07
Position 10759: 1.1357611874852311e-07
Position 9867: 9.249236477578228e-08
Position 586: 8.717244131799567e-08
Position 9691: 8.627950027635379e-08
Position 265: 8.56852256673763e-08
Position 9840: 7.068040389993267e-08
Position 9395: 5.432187816381074e-08
Position 10909: 4.220776949398094e-08
Position 10638: 3.3124476221777755e-08
Position 117: 2.4761418323294675e-08
Position 10080: 2.4020483949332697e-08
Position 123: 1.7581436029688614e-08
Position 125: 1.1008051193593312e-08
Position 3665: 2.3619002147374166e-09
Position 271: 2.1490909141132083e-09
Position 2403: 1.8458257620409544e-09
Position 132: 1.3748887472120279e-09
