Gene = Dcps
Position 3098: 0.0008289751365829966
Position 894: 0.0007513200765603825
Position 1842: 0.0007372740532163137
Position 469: 0.000686578648360526
Position 218: 0.0005958934503265509
Position 5237: 0.0005946439897560224
Position 5944: 0.0005546960577268914
Position 1248: 0.000552655045716638
Position 3793: 0.0005454577116748822
Position 1929: 0.0005270816386272467
Position 3807: 0.0005169375837221896
Position 671: 0.00048652133834210597
Position 424: 0.0004708686501094925
Position 5275: 0.0004623724378479792
Position 6286: 0.0004422158267407234
Position 1827: 0.0004171656767784087
Position 3789: 0.0003944013173434857
Position 383: 0.0003037841830497608
Position 356: 0.0002893481866608514
Position 3102: 0.00024975957385563657
Position 608: 0.00023248330511172125
Position 254: 0.0002209398512121674
Position 3323: 0.00021636325864158999
Position 6863: 0.00020520775359081595
Position 596: 0.00020337477685544332
Position 1620: 0.00019501990689597642
Position 3891: 0.0001941850962489616
Position 402: 0.00017951896173332176
Position 1159: 0.0001630011399769557
Position 6861: 0.00015791198057326023
Position 2584: 0.0001567627613093642
Position 6829: 0.00014363323127001009
Position 5192: 0.00013800971074561563
Position 694: 0.0001315193792275431
Position 5670: 0.00012970211927021524
Position 341: 0.0001274525680566833
Position 183: 0.00010563623845423503
Position 674: 9.756394957405913e-05
Position 4083: 9.347469883044824e-05
Position 6814: 9.281762297212656e-05
Position 1789: 8.718448687355159e-05
Position 1712: 8.164170972587816e-05
Position 1919: 7.460453409028383e-05
Position 927: 6.586605135912736e-05
Position 1793: 6.015688438732234e-05
Position 3050: 4.91158907760155e-05
Position 2466: 4.418661491749582e-05
Position 4923: 4.38233031793123e-05
Position 1280: 4.2912335760695206e-05
Position 44: 4.130535766490227e-05
Position 1591: 3.823922965619092e-05
Position 2693: 3.816374620547618e-05
Position 5313: 3.4971400902378414e-05
Position 727: 2.6731352120939413e-05
Position 5886: 2.4449739645382647e-05
Position 738: 2.23486085609715e-05
Position 6715: 1.9809648524184936e-05
Position 3: 2.881932398910509e-06
Position 1479: 2.6646356107675004e-06
Position 696: 2.1653696661788124e-06
Position 5956: 1.995168196977722e-06
Position 404: 1.0257292242508142e-06
Position 378: 1.0175808076957774e-06
Position 8: 7.624616108424493e-07
Position 62: 4.797580017754315e-07
Position 1462: 3.8999207175998783e-07
Position 929: 3.8883580283193125e-07
Position 339: 2.437796231527193e-07
Position 333: 2.2646414592528024e-07
Position 798: 1.988243345990967e-07
Position 4962: 8.831183464198367e-08
Position 5293: 6.96248978380188e-08
Position 951: 6.656721164285689e-08
Position 5308: 6.54569267149515e-08
Position 5298: 6.357264745173407e-08
Position 441: 3.810555332927164e-08
Position 4888: 3.009952984957525e-08
Position 876: 1.2364111272418812e-08
Position 790: 1.0985939079787675e-08
Position 526: 4.5561329384684086e-11
Position 553: 4.373916940234437e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4809: 0.9863167398589514
Position 14195: 0.8699833200833842
Position 18287: 0.47910997832612123
Position 1683: 0.47299255532387247
Position 19362: 0.4495933669106361
Position 21943: 0.33459217481681613
Position 18497: 0.19042131794568723
Position 10137: 0.1568360114391343
Position 18942: 0.10903635554312796
Position 6673: 0.1010963847329985
Position 1723: 0.09425516572522011
Position 12721: 0.06695039068231518
Position 6787: 0.06500065963026752
Position 18945: 0.06440528191878817
Position 9992: 0.06233596308079718
Position 9848: 0.06225231517764255
Position 6935: 0.05414697148961301
Position 10006: 0.052558988454580215
Position 13909: 0.044584326087619044
Position 6700: 0.040559547942240363
Position 4078: 0.03769788883335409
Position 8092: 0.03610364821953125
Position 13791: 0.0326142122460432
Position 15882: 0.032384653367423036
Position 8108: 0.02977721102908907
Position 6975: 0.016084092438175452
Position 498: 0.015956920622059945
Position 11436: 0.01514767364675294
Position 5830: 0.014446381347276641
Position 1841: 0.01389811336302467
Position 1726: 0.013726421787673726
Position 6938: 0.013135552433548409
Position 8029: 0.013024069355107904
Position 1688: 0.011958037448261027
Position 9862: 0.010587263456652356
Position 3141: 0.010224525056304754
Position 14459: 0.009713441525370166
Position 5992: 0.008829318628889532
Position 12560: 0.008251264426065575
Position 10844: 0.00788662721525746
Position 4027: 0.007585385618892687
Position 4082: 0.007517468643496711
Position 7224: 0.0065607938848657316
Position 15001: 0.006500095646078552
Position 14437: 0.006408772027764469
Position 232: 0.006262909371305176
Position 15721: 0.006181404491114591
Position 1391: 0.005589876723799595
Position 14509: 0.0055819327609902495
Position 6001: 0.005562081569759831
Position 14879: 0.005445927224166544
Position 7276: 0.005219925837899036
Position 3792: 0.005200020715491187
Position 2556: 0.005190758725149273
Position 17341: 0.005001077023828362
Position 2388: 0.004871155983561327
Position 3833: 0.00447423468547749
Position 1779: 0.0044125979068574996
Position 3664: 0.004224021889037974
Position 3862: 0.00403816115641781
Position 2353: 0.0038353821168270403
Position 4973: 0.003796934894504226
Position 4127: 0.0035981329827226363
Position 4158: 0.003537060181543103
Position 4634: 0.0035341270316954936
Position 3997: 0.0033700532332501384
Position 2559: 0.0032842096585323863
Position 4741: 0.0030471068763967516
Position 6044: 0.003013970448882687
Position 15222: 0.0028920729150893596
Position 3308: 0.002827711168656374
Position 8052: 0.002708898309756076
Position 1820: 0.0026019907247292104
Position 19653: 0.0025796391121763337
Position 4581: 0.0025672064178350108
Position 13343: 0.002373616343483411
Position 4949: 0.002169351444156531
Position 4878: 0.00209329379942051
Position 14970: 0.0018367459115361084
Position 3049: 0.0017912026142024207
Position 10286: 0.0017280323826388052
Position 7204: 0.0017127189514802785
Position 10491: 0.0016896679566030701
Position 4101: 0.001640396642858979
Position 8118: 0.0015446869952474751
Position 3890: 0.0015086960564409148
Position 1558: 0.0014870333798157733
Position 1529: 0.0014575534646360667
Position 3488: 0.0014295261598371556
Position 15091: 0.001427902472731749
Position 18760: 0.0014070712640973937
Position 3820: 0.0013432042423850961
Position 12823: 0.0012511747776220742
Position 1597: 0.0012376238948841921
Position 4250: 0.0012321099825298735
Position 9824: 0.0010359705999119704
Position 14655: 0.0010328930581033457
Position 1879: 0.0009526752243415947
Position 571: 0.0009239182085830059
Position 2635: 0.0008774521801219793
Position 6751: 0.0008500664838351288
Position 5848: 0.0007081278129387334
Position 3468: 0.000706338445324325
Position 2572: 0.0006890027053412026
Position 3733: 0.0006472481392179205
Position 7126: 0.0006409738615899387
Position 1047: 0.0005839133163439691
Position 3529: 0.0005604785694799697
Position 4161: 0.0005591243125897205
Position 15240: 0.0005581561876046578
Position 819: 0.0005495897722254757
Position 1783: 0.0005115353193112517
Position 5081: 0.0005049569404919016
Position 15402: 0.0004913055144885069
Position 290: 0.0004765259734164719
Position 2914: 0.0004620050680945306
Position 1765: 0.0004519877031168968
Position 4759: 0.00044861244020694233
Position 6133: 0.00041069363943508616
Position 5123: 0.0003960870557529647
Position 14376: 0.0003883092579466858
Position 540: 0.0003852924198674748
Position 7513: 0.00038214329686914444
Position 1555: 0.00037364609374754547
Position 3697: 0.00033275587595985425
Position 11462: 0.0003325185320786177
Position 1218: 0.0003190846850805052
Position 3204: 0.00031028294136941444
Position 1271: 0.00030344029517282475
Position 1770: 0.0002951712636086012
Position 1291: 0.00029097155078067135
Position 5394: 0.00027722380500006216
Position 4030: 0.00025745135933868154
Position 9677: 0.0002312344602451796
Position 6164: 0.00022824710696345068
Position 1505: 0.0002259003744538242
Position 2682: 0.000222472849771678
Position 1735: 0.00021289917454543074
Position 3631: 0.00021274170838159006
Position 6704: 0.00020682734528401165
Position 6544: 0.0002043174765307074
Position 5192: 0.00020093228651626348
Position 3522: 0.0001810942167292923
Position 15058: 0.00017502544154904945
Position 3999: 0.00017133947249010898
Position 1827: 0.00016501458612416993
Position 6587: 0.00015850218901353408
Position 2461: 0.0001453043521833392
Position 11906: 0.00013923016816005476
Position 6258: 0.00013873072629729425
Position 6308: 0.0001373042983047392
Position 5720: 0.00013047870509517236
Position 830: 0.00012809018344719139
Position 165: 0.00012521743383688103
Position 1849: 0.00011966792990763423
Position 6485: 0.00011512109245248361
Position 160: 0.0001092121035401397
Position 1697: 0.00010888571249567319
Position 143: 0.00010065848977554655
Position 6185: 9.805006043592303e-05
Position 4114: 9.571504499423238e-05
Position 167: 9.558227118637198e-05
Position 2293: 9.513286593033584e-05
Position 5236: 9.155192075780612e-05
Position 378: 8.000667744677495e-05
Position 134: 7.76673207000642e-05
Position 1644: 7.627409499631887e-05
Position 4638: 7.613106123369416e-05
Position 7340: 7.308561422253965e-05
Position 141: 7.307386346837494e-05
Position 3848: 6.947099854306205e-05
Position 3869: 6.777349168802108e-05
Position 1614: 6.761593131441232e-05
Position 150: 6.32940143050974e-05
Position 6073: 6.181072532558335e-05
Position 5669: 5.828024142001299e-05
Position 322: 5.712980200583043e-05
Position 7366: 5.363005273074554e-05
Position 1436: 5.330055061149652e-05
Position 5640: 5.308069554712056e-05
Position 2960: 5.2879957364114884e-05
Position 7713: 5.22250543292905e-05
Position 91: 5.197834628410869e-05
Position 12698: 5.148631397081132e-05
Position 504: 5.1369504599950985e-05
Position 87: 4.8968694937901525e-05
Position 4866: 4.4077397523800036e-05
Position 173: 3.871416061250214e-05
Position 4748: 3.6759155756700857e-05
Position 1126: 3.566617372800021e-05
Position 2303: 3.5352131907531396e-05
Position 1515: 3.183575208907693e-05
Position 1186: 3.175976841454794e-05
Position 8291: 3.1203617949670464e-05
Position 5726: 3.062439759800454e-05
Position 11659: 2.949542180452437e-05
Position 11499: 2.8642938053436175e-05
Position 5144: 2.571336296079915e-05
Position 722: 2.3746999566414793e-05
Position 1359: 2.2609080797006577e-05
Position 1100: 2.231096747034569e-05
Position 665: 2.1052318786852365e-05
Position 8940: 1.9996988751306297e-05
Position 827: 1.9979607196017813e-05
Position 9458: 1.9784606078611275e-05
Position 7264: 1.7920811561858323e-05
Position 5851: 1.6189326087736142e-05
Position 9039: 1.5879021967816812e-05
Position 348: 1.564597370954931e-05
Position 6584: 1.3970157717643568e-05
Position 8869: 1.3363345737432206e-05
Position 8559: 1.2285276147669937e-05
Position 787: 1.191730123397514e-05
Position 234: 1.1859369356761501e-05
Position 345: 1.1707167089220803e-05
Position 9605: 1.074062754845935e-05
Position 8333: 1.0309462363133964e-05
Position 6981: 9.729166864590187e-06
Position 5751: 9.39830684194e-06
Position 1223: 8.741524426748274e-06
Position 180: 8.461870726256543e-06
Position 1129: 7.763363074511184e-06
Position 1252: 7.696571327444166e-06
Position 8985: 7.5008697869897876e-06
Position 177: 7.461610220232604e-06
Position 7291: 7.262736130202768e-06
Position 6363: 7.1599534035277e-06
Position 903: 6.975695773947541e-06
Position 6558: 6.453518690667641e-06
Position 1507: 6.285286614424875e-06
Position 333: 4.92495653720062e-06
Position 452: 4.823006425129847e-06
Position 468: 4.624346459814823e-06
Position 1157: 4.533212402651254e-06
Position 868: 4.522108482353309e-06
Position 146: 4.4623359238444304e-06
Position 6375: 4.224180775021309e-06
Position 578: 4.18179353833143e-06
Position 6450: 4.169938419217405e-06
Position 427: 3.4489149086374706e-06
Position 7549: 3.2953504337780683e-06
Position 105: 2.8218800925992697e-06
Position 6213: 2.765951989255189e-06
Position 7329: 2.3719246804239174e-06
Position 170: 1.832733352998042e-06
Position 5086: 1.7842009354162099e-06
Position 396: 1.7162562062177948e-06
Position 125: 1.6575693816267517e-06
Position 119: 1.3269676392774975e-06
Position 250: 1.3109117837220578e-06
Position 2575: 1.2889093864045972e-06
Position 121: 1.250176486105219e-06
Position 712: 1.233872506289846e-06
Position 5438: 1.1302154595777714e-06
Position 838: 1.1077747172361387e-06
Position 325: 8.207408874461297e-07
Position 2480: 7.956918018868076e-07
Position 137: 7.772457244112702e-07
Position 2608: 5.050314209647206e-07
Position 3149: 3.73689841268045e-07
Position 2438: 3.0028242641959243e-07
Position 5201: 2.9258095013763067e-07
Position 1569: 2.2568389371391016e-07
Position 4691: 1.84474117669502e-07
Position 1620: 6.807300793835779e-08
Position 2584: 2.3090048103259453e-08
Position 5108: 1.2320807760937216e-08
Position 5073: 8.436897984393516e-09
Position 876: 2.9874024338427653e-09
Position 849: 2.9526624543744412e-09
Position 67: 5.021382381073226e-11
Position 243: 4.720743090723639e-11
Position 254: 4.449628876849711e-11
Position 743: 2.6224301554624377e-11
Position 843: 1.9610652574965536e-11
Position 586: 1.6230205929096522e-11
Position 402: 6.0995025396576185e-12
