Gene = Dpagt1
Position 331: 0.00015757488463303868
Position 472: 0.00015466942210791803
Position 5668: 0.00013967815283808676
Position 1939: 0.00013784686965735005
Position 3963: 0.00013447719109407482
Position 275: 0.000130186997650321
Position 4365: 0.00011735979147807882
Position 3453: 0.00011480109250609983
Position 2931: 0.00011047138894848379
Position 1509: 0.00010611100299465738
Position 723: 0.00010201922858894049
Position 1284: 9.780366646631256e-05
Position 3470: 9.689075575514499e-05
Position 655: 9.222042609691106e-05
Position 2723: 8.351425191782406e-05
Position 4076: 8.236709244617449e-05
Position 1972: 7.976553487573109e-05
Position 429: 7.220088712984618e-05
Position 554: 6.864755643374107e-05
Position 1539: 6.750775619699976e-05
Position 2489: 6.729566099357415e-05
Position 2768: 6.51435845956394e-05
Position 1738: 5.552704966129229e-05
Position 2010: 5.4986814669302306e-05
Position 6471: 5.196213083793967e-05
Position 1673: 4.954416510857269e-05
Position 1002: 4.3003639464395676e-05
Position 1382: 4.02961700188848e-05
Position 973: 3.967881628890265e-05
Position 5566: 3.7524320054162076e-05
Position 1392: 3.52237744235993e-05
Position 3952: 3.384709000514443e-05
Position 501: 3.294134811272327e-05
Position 480: 2.9146101061500845e-05
Position 3209: 2.4712813801772267e-05
Position 2445: 1.928217351195466e-05
Position 1525: 1.9070784133431487e-05
Position 2378: 1.8243603411219582e-05
Position 463: 1.4790368341786941e-05
Position 855: 1.4493672478963294e-05
Position 1866: 1.4066634962208027e-05
Position 150: 1.3107471860704832e-05
Position 2229: 1.2581586836981367e-05
Position 1792: 1.2305877942332804e-05
Position 1992: 1.0539731005980991e-05
Position 1623: 1.0534452717323954e-05
Position 562: 7.2701663553820876e-06
Position 832: 6.85879937635835e-06
Position 2355: 6.268101120776032e-06
Position 992: 5.2866841475883736e-06
Position 1068: 5.171892414054994e-06
Position 2731: 4.874304223126707e-06
Position 616: 4.1627932122370495e-06
Position 548: 3.971489971500139e-06
Position 211: 3.768409079630322e-06
Position 436: 3.759252675247324e-06
Position 1981: 3.5304062932141714e-06
Position 2022: 3.1779109798880368e-06
Position 1046: 3.0587060968999896e-06
Position 491: 2.6158824451470335e-06
Position 809: 1.4641046429146442e-06
Position 123: 1.4622603927515754e-06
Position 186: 1.2872817468383572e-06
Position 2958: 1.1606819747965585e-06
Position 882: 9.014869829219982e-07
Position 154: 7.482103121152995e-07
Position 2319: 7.469790661181477e-07
Position 2507: 6.058602675499678e-07
Position 2316: 5.665416919214914e-07
Position 2745: 4.845949676177235e-07
Position 2034: 4.611284067951558e-07
Position 407: 2.903504768129284e-07
Position 422: 2.8426412821135195e-07
Position 103: 1.960257863417776e-07
Position 1074: 7.14060019826718e-08
Position 2739: 3.965881004063762e-08
Position 2402: 3.1721590521122435e-08
Position 417: 1.7774123211685455e-08
Position 2856: 1.7358746087453245e-08
Position 1050: 1.5165537713968865e-08
Position 162: 1.2030273440219262e-08
Position 343: 1.1481599917499416e-08
Position 556: 1.1456811777574319e-08
Position 358: 8.32009885330627e-09
Position 2292: 7.483346949506931e-09
Position 348: 3.790245806966957e-09
Position 355: 2.4641993608782816e-09
Position 379: 1.4612395224819725e-09
Position 352: 1.0572634601886014e-09
Position 159: 8.478135179985866e-12
Position 365: 5.481995969947374e-15
