Gene = Sepsecs
Position 20183: 0.0016472118631460275
Position 555: 0.0015702274776734698
Position 2222: 0.0015036906858945332
Position 12144: 0.0014979439051688622
Position 8938: 0.0014776921126919093
Position 25432: 0.001434411312208596
Position 1606: 0.0014230081170793405
Position 12009: 0.001398713909503606
Position 8762: 0.0013985540214447234
Position 3406: 0.0013829345085334416
Position 3744: 0.001381200914109212
Position 12223: 0.0013254916372333141
Position 13416: 0.0012657577802359043
Position 12307: 0.0010704832436660846
Position 397: 0.0010668737500422046
Position 3268: 0.00102069255259175
Position 10832: 0.001008867881957213
Position 13362: 0.0010036126263231037
Position 9995: 0.0009056957411432169
Position 224: 0.0008687359491657986
Position 22864: 0.000868179847854836
Position 1439: 0.0008623940833047782
Position 1409: 0.000855558591346735
Position 25253: 0.0008323451046398167
Position 16188: 0.0008167110323574992
Position 4414: 0.0006798654783302605
Position 13144: 0.0006659011227329867
Position 3770: 0.000656774873553643
Position 22139: 0.0006232183870686572
Position 1972: 0.0005981133576936639
Position 13006: 0.0005955787824624605
Position 5530: 0.0005658059383251819
Position 195: 0.0005579517157314108
Position 2134: 0.0005539385319825257
Position 22877: 0.0005122611940082048
Position 58: 0.0005117212390353404
Position 2016: 0.000474502428012704
Position 956: 0.00044444891357723644
Position 7350: 0.00043717296700690494
Position 490: 0.00043274704417792004
Position 324: 0.00035486151535806876
Position 5120: 0.0003523529401166118
Position 5286: 0.0003221865022001297
Position 5070: 0.0003125214754280667
Position 897: 0.0003041979600744507
Position 3335: 0.0002992258073807877
Position 2322: 0.00027036565155921875
Position 8380: 0.0002559042081806204
Position 3755: 0.00024957888400150066
Position 2430: 0.0002468439226744919
Position 3829: 0.00019023543921033726
Position 56: 0.0001873162846332034
Position 3705: 0.00017333144836014408
Position 3412: 0.00015019035360220857
Position 752: 0.00014743903106689306
Position 1217: 0.00014179961891945184
Position 4444: 0.00013202552670167676
Position 449: 0.00013070990920533972
Position 1078: 0.0001287836021221139
Position 13878: 0.00011901933772749855
Position 465: 0.00011569234851626953
Position 156: 0.00011249972179843062
Position 4659: 0.00011022602137804363
Position 158: 0.00010513296228569596
Position 432: 0.00010060332864132955
Position 193: 8.188254783214464e-05
Position 4496: 7.992732965548692e-05
Position 5099: 7.969863014371495e-05
Position 686: 6.809498359352071e-05
Position 3481: 6.74822531218089e-05
Position 2010: 6.522762195380248e-05
Position 4697: 6.459085657073694e-05
Position 211: 6.419340617910981e-05
Position 815: 6.356052308723564e-05
Position 4456: 6.287452886001529e-05
Position 528: 6.146953409519628e-05
Position 4806: 5.997117585504351e-05
Position 23375: 5.9738518949783465e-05
Position 24897: 4.7430632347530524e-05
Position 23950: 4.542409943001374e-05
Position 337: 4.539551085755878e-05
Position 7113: 4.522676001067277e-05
Position 2005: 4.120593355350766e-05
Position 2483: 4.086646803598414e-05
Position 509: 3.70739731803871e-05
Position 7095: 3.624664494210728e-05
Position 385: 2.8326740599189955e-05
Position 469: 2.627889315827962e-05
Position 24617: 2.3232232243070563e-05
Position 22597: 2.317312570808199e-05
Position 14013: 2.221144311881187e-05
Position 7051: 2.0272106736543634e-05
Position 8: 1.7202486035960406e-05
Position 13819: 1.1767527707158168e-05
Position 363: 1.0416207995427966e-05
Position 6208: 1.0199767161693556e-05
Position 22852: 9.061150814061574e-06
Position 23214: 8.801936823948882e-06
Position 22818: 8.574971690475357e-06
Position 23308: 7.75808054214935e-06
Position 22650: 6.835983140691801e-06
Position 22848: 6.6832726362239355e-06
Position 3: 4.554682983695606e-06
Position 17: 4.340302912544196e-06
Position 13969: 4.0490257392154225e-06
Position 23401: 3.943371512139204e-06
Position 22829: 3.833631055021138e-06
Position 5423: 3.3668764567232683e-06
Position 205: 3.3221372418183298e-06
Position 472: 3.0820158120781295e-06
Position 13726: 1.6729165676390086e-06
Position 963: 1.2321094238287508e-06
Position 594: 9.795622564096378e-07
Position 23029: 6.33609949428293e-07
Position 790: 4.762904043432873e-07
Position 891: 3.900847556422075e-07
Position 5674: 3.865190622504163e-07
Position 1021: 3.813422256074091e-07
Position 5638: 3.444339173782701e-07
Position 1106: 3.334298836048612e-07
Position 1065: 3.1869069669317533e-07
Position 660: 2.3526601853143514e-07
Position 1037: 1.874989173172118e-07
Position 918: 5.328559869110514e-08
Position 599: 6.4787976188679795e-09
Position 718: 4.7450024878697955e-09
Position 662: 3.5338147037179916e-09
Position 749: 2.7583200398674243e-10
Position 894: 2.0402769707413257e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13602: 0.996910113820401
Position 22016: 0.9764974643990957
Position 4313: 0.9399893448687071
Position 22501: 0.9312718858746427
Position 11795: 0.8441598863017612
Position 3601: 0.7426189924618493
Position 654: 0.6268327200683579
Position 13352: 0.5971517013937816
Position 5386: 0.5528020640339806
Position 25600: 0.5185804520478217
Position 8975: 0.39674197571318076
Position 21801: 0.3375030320322966
Position 12030: 0.30014754369731045
Position 21874: 0.24674138568539578
Position 8814: 0.17331323952666355
Position 28675: 0.1479301090439041
Position 25668: 0.14029736014056365
Position 28873: 0.11786341926787443
Position 28104: 0.1039271457206367
Position 22734: 0.10276714490551184
Position 4647: 0.1008241134658797
Position 12911: 0.09602521643072719
Position 5407: 0.09233936900343923
Position 28581: 0.09039453744772942
Position 24542: 0.08246303694769937
Position 22279: 0.07895611478443364
Position 26022: 0.07403880298479548
Position 23688: 0.06899120841035164
Position 24935: 0.0648113504270182
Position 12423: 0.06431133902888814
Position 12420: 0.05415712885798381
Position 12981: 0.053188392025205
Position 22668: 0.04517978359147018
Position 2931: 0.044672302873619785
Position 13253: 0.03875180745251541
Position 13388: 0.033306666521825276
Position 21605: 0.03297462131464619
Position 24261: 0.03270979601261593
Position 22467: 0.030839642965390438
Position 24470: 0.03024724243858444
Position 12454: 0.029826243678125614
Position 7543: 0.027973558414648533
Position 12290: 0.027062337187060408
Position 11716: 0.02561974419389422
Position 4343: 0.025442431339537917
Position 6975: 0.02357279543268884
Position 18594: 0.02038055720682828
Position 24358: 0.020321582253673004
Position 12342: 0.019937355558106565
Position 29248: 0.019417898758804272
Position 12269: 0.01868249152508911
Position 3253: 0.01848853192784088
Position 12467: 0.01769432700492538
Position 12111: 0.016984127940330232
Position 14099: 0.015685407309653746
Position 3129: 0.014899276530588729
Position 23256: 0.013439202038341605
Position 24792: 0.011914707075502186
Position 28353: 0.010801475619930214
Position 7203: 0.010459134388793749
Position 24948: 0.010430070653148943
Position 25122: 0.010426419099946436
Position 28181: 0.00861682534945015
Position 16738: 0.008047007423371605
Position 24995: 0.008035286538836716
Position 5422: 0.0077197984691618
Position 26426: 0.0076229236772141626
Position 15781: 0.0073601616513072525
Position 29594: 0.0063410684773813255
Position 2367: 0.006043734282539636
Position 25924: 0.005928153388148744
Position 25299: 0.005908179515047179
Position 12322: 0.005867081472148747
Position 22456: 0.005838447125870053
Position 22223: 0.005664457961307279
Position 14194: 0.005429473530834916
Position 3224: 0.005358427820809361
Position 1358: 0.00535509904464986
Position 20969: 0.004966941200920193
Position 5637: 0.004954031223164063
Position 6405: 0.004887240809942806
Position 2168: 0.00482547024810141
Position 16290: 0.004692198184814299
Position 25431: 0.004568579763169409
Position 1214: 0.004460961501446661
Position 23609: 0.004392720620408973
Position 23281: 0.0043602126624359815
Position 20986: 0.004257474311479511
Position 24737: 0.0042130902008428745
Position 22905: 0.0040753632925397305
Position 23134: 0.004029794762984512
Position 16716: 0.00397742452817283
Position 25488: 0.003952499311461538
Position 4325: 0.0038710301518657545
Position 12248: 0.0038287467480260145
Position 24443: 0.0037725135492041265
Position 25701: 0.0037392542068271873
Position 3332: 0.0035518374183650604
Position 25909: 0.0035102955005370993
Position 24419: 0.0035045311508837703
Position 5654: 0.0034980256348696964
Position 660: 0.0034873938840425914
Position 9025: 0.0034494930060092726
Position 13161: 0.0032876225298975733
Position 9834: 0.0032493595935881407
Position 15851: 0.0032018115309600456
Position 4658: 0.00313822155378069
Position 18129: 0.0030747233149005155
Position 5440: 0.0030153107624594825
Position 8602: 0.0030097395246371176
Position 7517: 0.003004702523132185
Position 16494: 0.0029149456526381744
Position 5598: 0.002889037708575761
Position 17893: 0.002868672752224495
Position 16541: 0.0028314458203007294
Position 4269: 0.002767935704884703
Position 23104: 0.002736760448810626
Position 27166: 0.0027033293192411695
Position 13416: 0.0026091530399593226
Position 718: 0.0026006423796207105
Position 22395: 0.002590802425609006
Position 5365: 0.002563822740284144
Position 4719: 0.002527023518014489
Position 4332: 0.002511061874166341
Position 12152: 0.0024851486869508026
Position 4053: 0.0024589171835086828
Position 7548: 0.0024291318978213483
Position 1445: 0.0024033524215366846
Position 22864: 0.0023888158413514966
Position 605: 0.0022725536849888114
Position 22574: 0.0021542091577745116
Position 12008: 0.0020022616331476797
Position 520: 0.001961716785732459
Position 4588: 0.0019369652701027073
Position 4618: 0.001894267353512814
Position 5512: 0.0018896642005682145
Position 28029: 0.0018859613121954544
Position 26288: 0.0018712457733108063
Position 6947: 0.0018199541086934847
Position 7199: 0.0017979772959077155
Position 16694: 0.0017845394817709325
Position 13629: 0.0017733716208172586
Position 22957: 0.0017718856055651724
Position 26150: 0.0017667920432547063
Position 1371: 0.0017515705240797705
Position 26893: 0.0017416601684336632
Position 711: 0.0016786698824026323
Position 13297: 0.001651156800733735
Position 19978: 0.0016472118631460275
Position 7434: 0.001594233238089862
Position 23079: 0.0015887617422762235
Position 3934: 0.001573018464163014
Position 1060: 0.001571621934232048
Position 24565: 0.0015224002454558572
Position 2015: 0.0014919344173776434
Position 1057: 0.0014500801723391868
Position 8428: 0.0014302790784862397
Position 4701: 0.0014200774019504044
Position 7231: 0.0013891582713070746
Position 24237: 0.0013432445919173276
Position 18771: 0.00128577743739397
Position 22472: 0.0012231698050770932
Position 3454: 0.0010704279588352912
Position 17692: 0.001068615796485122
Position 1471: 0.0010621024437276957
Position 1863: 0.0010574032153576954
Position 27709: 0.0010512894840179767
Position 25566: 0.0010425921037750963
Position 24613: 0.0010352367452507913
Position 24231: 0.001031737434218693
Position 7284: 0.001025349931054716
Position 12918: 0.0010156112851464794
Position 10712: 0.0010088678819572133
Position 5660: 0.0010065764226634176
Position 6229: 0.0010013951675247146
Position 22783: 0.0009326659184172437
Position 1106: 0.0009241845927045875
Position 22515: 0.0009219027884617516
Position 3469: 0.0008976438747155109
Position 5169: 0.0008776564364289962
Position 6113: 0.0008650249548569989
Position 24169: 0.0008522423925417118
Position 2429: 0.0008316456145390583
Position 6863: 0.0008090660886218431
Position 23815: 0.0008034440702351058
Position 15802: 0.0007885529313249205
Position 13606: 0.0007861825679812158
Position 25357: 0.0007705173642576779
Position 6325: 0.0007408557410523163
Position 3017: 0.0007104742149849993
Position 22241: 0.0007084898522281045
Position 16779: 0.0007024669920880401
Position 3415: 0.0006931309156995749
Position 1963: 0.0006729022751178334
Position 16064: 0.0006272799302742052
Position 23219: 0.0006142482151974689
Position 23152: 0.0005970964192201324
Position 3948: 0.0005321046938310351
Position 15742: 0.0005317686337579948
Position 4401: 0.0005263642973590288
Position 26256: 0.0005253444522819871
Position 23158: 0.0005155902093085615
Position 3139: 0.0005138609505533502
Position 6076: 0.000511885718195111
Position 432: 0.0004921624589818843
Position 22551: 0.0004802396100449854
Position 26223: 0.00046924652088825347
Position 22418: 0.00046282463198727135
Position 9918: 0.0004564659121557185
Position 3100: 0.0004558896691506791
Position 23214: 0.0004538844303955342
Position 6902: 0.0004462367605835721
Position 23963: 0.00042741380952987615
Position 4978: 0.0004271193200552268
Position 2466: 0.000417811864404885
Position 5348: 0.0004069767833805775
Position 2799: 0.00036194679340705347
Position 397: 0.0003402389966907583
Position 24740: 0.00033963569634289727
Position 2881: 0.00033811662547560036
Position 13569: 0.00033177334937545
Position 15687: 0.00032909069748101157
Position 14233: 0.00032408536953682426
Position 4762: 0.0003164843689026752
Position 809: 0.0003149091729903385
Position 1378: 0.0003122879013366202
Position 15810: 0.00029798321828872703
Position 5015: 0.00029544695333202963
Position 553: 0.0002931962726900327
Position 12848: 0.00028015901718735504
Position 4597: 0.00027857054689901014
Position 2884: 0.0002724054299413378
Position 8196: 0.0002605733101526685
Position 3843: 0.0002592099335287548
Position 16549: 0.0002582267379546191
Position 23101: 0.0002476793262167913
Position 1516: 0.00024371322417947991
Position 1991: 0.00024056517343056544
Position 22522: 0.00023438234312881008
Position 4095: 0.00022588129343636601
Position 1408: 0.00022271223791008786
Position 346: 0.00022100035507774597
Position 575: 0.00021231924691696044
Position 23500: 0.0002000382349823676
Position 15863: 0.00019481107344881485
Position 4472: 0.00019423842690761655
Position 4729: 0.0001907907545196932
Position 465: 0.0001892349995350708
Position 4737: 0.0001879498069532658
Position 3654: 0.00016891234081105728
Position 16001: 0.00016760827584934418
Position 1236: 0.00016402588615725203
Position 25511: 0.00016119837089437848
Position 16473: 0.00015819179332531922
Position 8259: 0.000153107100308926
Position 3953: 0.0001522286114282824
Position 5469: 0.0001460073356614807
Position 25379: 0.00014358181009405438
Position 25035: 0.00012576083960178834
Position 4408: 0.000118634064921046
Position 2856: 0.0001074002933541635
Position 5528: 9.747253814956307e-05
Position 6328: 9.269849510810057e-05
Position 1216: 9.011938895586575e-05
Position 3420: 8.797131768132667e-05
Position 929: 8.469322259170833e-05
Position 764: 8.423090651079549e-05
Position 1158: 8.27224184718619e-05
Position 4161: 7.279218675189749e-05
Position 8156: 6.577169544903925e-05
Position 23793: 6.115145803737754e-05
Position 2437: 6.0170761827646874e-05
Position 23177: 5.458239768912001e-05
Position 1568: 5.33384675717175e-05
Position 472: 5.271489336465531e-05
Position 4436: 5.0534116819127716e-05
Position 23362: 4.9233602240273135e-05
Position 3498: 4.776773538817269e-05
Position 1477: 4.5540771448803094e-05
Position 7083: 4.513168490861376e-05
Position 337: 4.273350076250489e-05
Position 16334: 3.991350903582183e-05
Position 2941: 3.775657705087224e-05
Position 1519: 3.747628050167948e-05
Position 8385: 3.5604017700086e-05
Position 3147: 3.520347824358052e-05
Position 3660: 3.50719853170665e-05
Position 4248: 3.4815806273775187e-05
Position 2827: 3.393266760287669e-05
Position 545: 3.3841296117457706e-05
Position 248: 2.8543592177693943e-05
Position 13877: 2.5207561557930783e-05
Position 2147: 2.3104187320744068e-05
Position 2134: 2.2753426464309793e-05
Position 4948: 2.2306719279230604e-05
Position 1490: 2.12128835141526e-05
Position 2060: 2.037897964013472e-05
Position 7453: 2.01808042173722e-05
Position 284: 1.9893476393723143e-05
Position 686: 1.7510589524253344e-05
Position 2063: 1.6032207967379986e-05
Position 584: 1.5199077897460998e-05
Position 22306: 1.5022373845050285e-05
Position 1133: 1.3730716873457325e-05
Position 4765: 1.2799362530085718e-05
Position 4546: 1.2136119968938931e-05
Position 16899: 1.1822011608296496e-05
Position 22746: 1.1765861275783328e-05
Position 416: 1.1741432298430802e-05
Position 918: 1.1720649067363226e-05
Position 7080: 1.134275403572987e-05
Position 22789: 1.0836296074767904e-05
Position 22881: 1.06472907646157e-05
Position 6978: 1.0618859527932204e-05
Position 7043: 1.0616006719127146e-05
Position 16076: 8.683485048072511e-06
Position 22579: 8.485948725178197e-06
Position 15537: 8.470979550137554e-06
Position 449: 7.100975579037502e-06
Position 5323: 6.405738254788354e-06
Position 13823: 5.815945353927257e-06
Position 363: 5.607662122266665e-06
Position 14109: 5.5380214944171955e-06
Position 15745: 5.448903849340775e-06
Position 5430: 5.079692894178526e-06
Position 381: 4.427374005935953e-06
Position 356: 4.182328038466709e-06
Position 217: 4.118494797179665e-06
Position 266: 3.2345946644627684e-06
Position 23089: 2.683407118097751e-06
Position 5644: 2.368019867844005e-06
Position 2106: 2.0908369009711233e-06
Position 13793: 1.924098791600873e-06
Position 16009: 1.8327375168488028e-06
Position 211: 1.7742471670219472e-06
Position 202: 1.7428445242578193e-06
Position 667: 1.4259591983497422e-06
Position 2406: 1.4060974847888246e-06
Position 2398: 1.3720416081384394e-06
Position 14131: 1.3317451713884302e-06
Position 324: 1.2644047217808526e-06
Position 4119: 1.125142049837185e-06
Position 4540: 1.1040389715926596e-06
Position 728: 1.0242934597356176e-06
Position 1389: 9.741846354374737e-07
Position 13729: 9.530106320778462e-07
Position 5261: 9.448025270125701e-07
Position 13834: 9.426036700073576e-07
Position 6045: 9.215762092834591e-07
Position 14235: 8.447030805840567e-07
Position 14281: 8.42683965030948e-07
Position 14053: 8.293777168999701e-07
Position 6079: 7.250994229638246e-07
Position 22813: 7.014205616737484e-07
Position 5235: 6.948222072412549e-07
Position 2525: 5.77214491749471e-07
Position 2371: 5.588461415219911e-07
Position 480: 5.21935982151895e-07
Position 1163: 4.967326236940718e-07
Position 2335: 4.933930357314423e-07
Position 128: 4.79069461014415e-07
Position 1021: 4.0642940466548147e-07
Position 14270: 3.9796682512094887e-07
Position 22683: 3.4700998046366596e-07
Position 1300: 3.0060396140144973e-07
Position 133: 2.9961109074307877e-07
Position 2390: 2.4845572487385566e-07
Position 2176: 2.229988555529472e-07
Position 1194: 2.186810562782853e-07
Position 599: 2.124886527748658e-07
Position 968: 2.070763085469202e-07
Position 3515: 1.2987810383463924e-07
Position 769: 7.037934400570936e-08
Position 1909: 6.67765322115918e-08
Position 1174: 6.356762295933068e-08
Position 1143: 5.48705163624777e-08
Position 760: 4.461211534570154e-08
Position 1598: 2.3257780436891476e-08
Position 79: 2.2368884372941926e-08
Position 669: 1.5404264360288215e-08
Position 75: 1.5180402879182434e-08
Position 775: 1.3598546408514214e-08
Position 528: 8.895009627149639e-09
Position 178: 8.124175136495991e-09
Position 165: 5.665881748925405e-09
Position 4880: 4.172993960779812e-09
Position 986: 1.9445644722669708e-09
Position 1177: 1.5894450076916357e-09
Position 1017: 1.4245743554753718e-09
Position 130: 1.1324899504022359e-09
Position 1196: 9.053137385209069e-10
Position 773: 6.314653156315013e-10
Position 167: 5.925030432800129e-10
Position 88: 3.863956311342238e-10
Position 1338: 1.6200181287606035e-14
Position 1311: 1.4386749127374916e-14
Position 875: 7.057173024700577e-17
