Gene = Trmt13
Position 403: 0.0001231981553985917
Position 2219: 0.0001149765420047793
Position 453: 0.00011095630063881965
Position 627: 0.00010516650070977654
Position 423: 9.29375056188797e-05
Position 420: 8.844827268708746e-05
Position 15156: 8.227851693584676e-05
Position 413: 8.057887696192455e-05
Position 302: 7.64047743364501e-05
Position 15025: 7.394712715374936e-05
Position 1933: 6.764076035403506e-05
Position 11537: 5.778244610946089e-05
Position 519: 4.752687770328318e-05
Position 11386: 4.632930440026282e-05
Position 393: 4.4992488694557625e-05
Position 2624: 3.174510337593316e-05
Position 2812: 3.066288758337127e-05
Position 11776: 2.822871740680825e-05
Position 13323: 2.788524460409383e-05
Position 4171: 2.063034491575115e-05
Position 11482: 1.7537036363647128e-05
Position 442: 1.590237787966191e-05
Position 4613: 1.4628813760695343e-05
Position 12034: 1.3036911956797074e-05
Position 7694: 1.298155523913088e-05
Position 241: 1.2707308463972408e-05
Position 458: 1.232372761786918e-05
Position 1576: 8.944781798415446e-06
Position 3209: 8.373094726457636e-06
Position 2126: 7.32578417977039e-06
Position 479: 7.2456860172172906e-06
Position 4464: 5.5105413962267675e-06
Position 507: 5.268658374349012e-06
Position 151: 4.52684462106422e-06
Position 732: 4.217740210227619e-06
Position 823: 4.180951226314833e-06
Position 4527: 4.140063036298328e-06
Position 720: 3.7838628597161655e-06
Position 828: 3.5679308136070148e-06
Position 6229: 3.5572527230985213e-06
Position 148: 2.6874723003301213e-06
Position 3284: 2.631570545571378e-06
Position 530: 2.244217242293509e-06
Position 572: 1.9049272664215753e-06
Position 220: 1.8995768275974548e-06
Position 214: 1.894369043280616e-06
Position 1609: 1.8931792376069193e-06
Position 439: 1.8693338041791668e-06
Position 2232: 1.800760760012657e-06
Position 405: 1.7789222507116928e-06
Position 2488: 1.7409569227077968e-06
Position 825: 1.6891426943953504e-06
Position 251: 1.6592117859910502e-06
Position 727: 1.5284359884199792e-06
Position 1884: 1.429660550541562e-06
Position 1938: 1.4010739041429114e-06
Position 431: 1.3242105598243137e-06
Position 1615: 1.225696132276636e-06
Position 4475: 1.1595331066968615e-06
Position 4426: 1.0714950042406411e-06
Position 1488: 1.0410876993471666e-06
Position 2244: 1.0357611709963452e-06
Position 1919: 9.641972989245675e-07
Position 127: 9.034760895607011e-07
Position 2001: 9.024202272822851e-07
Position 1941: 8.872380528505755e-07
Position 1072: 8.72427176669079e-07
Position 1298: 8.397364409538103e-07
Position 6080: 7.227843078472895e-07
Position 1549: 7.009842626654231e-07
Position 1084: 6.044825755233952e-07
Position 1531: 5.936098664640734e-07
Position 229: 5.83140058112158e-07
Position 2386: 5.554409852720853e-07
Position 137: 5.111912263404643e-07
Position 959: 4.5964930319755156e-07
Position 259: 4.300218875610227e-07
Position 864: 3.971445096286287e-07
Position 154: 3.0113099202943513e-07
Position 1458: 2.685556453388258e-07
Position 184: 1.8620350103101692e-07
Position 1824: 7.818054825519413e-08
Position 535: 7.486878173360182e-08
Position 131: 6.303199879650726e-08
Position 1980: 5.832858675647209e-08
Position 1798: 5.696812873777987e-08
Position 1490: 3.3314452543999103e-08
Position 1322: 3.152173274828318e-08
Position 1184: 3.026489302761188e-08
Position 2017: 4.819610455979939e-09
Position 561: 2.8586227470689015e-09
Position 833: 2.244509697326468e-09
Position 99: 2.009372470126955e-09
Position 910: 6.202447862332557e-10
Position 1122: 1.0595709240348283e-12
Position 1126: 1.0085889431426653e-12
Position 1021: 6.585244115042744e-13
Position 87: 7.145441459497297e-18
