Gene = Cth
Position 4295: 8.489280205055833e-06
Position 389: 7.3182956447849325e-06
Position 279: 7.217988448792182e-06
Position 955: 4.4141254605563976e-06
Position 28342: 4.354798496940515e-06
Position 152: 4.271922366197847e-06
Position 205: 4.137379387114832e-06
Position 169: 4.049646125679994e-06
Position 988: 3.523519511302128e-06
Position 299: 2.739422668513003e-06
Position 23390: 2.541766901879842e-06
Position 337: 2.4017865865282126e-06
Position 720: 2.1402744299201645e-06
Position 605: 2.0506335421776357e-06
Position 822: 2.0299998981440675e-06
Position 527: 1.974128223122449e-06
Position 399: 1.7160520867832253e-06
Position 28368: 1.663329990948547e-06
Position 147: 1.4733116435836846e-06
Position 22292: 1.1123981153084985e-06
Position 620: 1.076732703964284e-06
Position 241: 9.98867254362753e-07
Position 516: 9.796216390057017e-07
Position 819: 9.700540375193806e-07
Position 312: 8.508436421066219e-07
Position 6552: 5.494747716997527e-07
Position 836: 3.485008539541448e-07
Position 7123: 2.936936049584526e-07
Position 302: 1.0824932426215696e-07
Position 23217: 1.0321821761360872e-07
Position 6905: 7.64614052726552e-08
Position 21847: 4.33112437792535e-09
Position 570: 2.5073236544957505e-09
Position 22223: 2.0158329497575664e-09
Position 548: 1.3276600458265335e-11
Position 558: 3.6981431748742605e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27746: 0.9971033300880403
Position 4040: 0.9666636334523562
Position 18772: 0.964226967549115
Position 11345: 0.9541268533132264
Position 17604: 0.7401420982087948
Position 6541: 0.7357638946571597
Position 16100: 0.6921473211434588
Position 4964: 0.6549608686369145
Position 21276: 0.5075317678864774
Position 3690: 0.43604866188356994
Position 28287: 0.3772748774904088
Position 14136: 0.29846321166221434
Position 19879: 0.2813636916545039
Position 21232: 0.2531698437152015
Position 13932: 0.2530133928470403
Position 15006: 0.24621041609205802
Position 2836: 0.18329619002798664
Position 5505: 0.17188492357350382
Position 4349: 0.12779679088250417
Position 28438: 0.12089525958868653
Position 17883: 0.1154086633929503
Position 3150: 0.11526594632307141
Position 8436: 0.11248333385783313
Position 19815: 0.09808027142003149
Position 19787: 0.0887977506264791
Position 1069: 0.08877657094794436
Position 5485: 0.08711071714784045
Position 3727: 0.08488406140351792
Position 6601: 0.07471248134516556
Position 12899: 0.07016611334908235
Position 4839: 0.06700613050696556
Position 2097: 0.06674249411178995
Position 279: 0.06182613094234539
Position 28160: 0.06158452014835517
Position 2889: 0.058566298053361145
Position 19831: 0.05669310974993572
Position 5149: 0.0545246067162601
Position 4447: 0.04725421750879246
Position 30285: 0.04724114162579144
Position 27991: 0.04330548037152482
Position 30249: 0.04178662700868059
Position 28998: 0.039167632547157445
Position 18394: 0.03721027653862745
Position 17652: 0.03669601109835951
Position 543: 0.0365876723337633
Position 29921: 0.035067501113840834
Position 28415: 0.03506543653423939
Position 5208: 0.034052256698554384
Position 3710: 0.0340115112837496
Position 1918: 0.03246380337972787
Position 5024: 0.03226925295344306
Position 18792: 0.0317194386953886
Position 28933: 0.031686463229108855
Position 4937: 0.03159400756989759
Position 29066: 0.030404573935930664
Position 3242: 0.026056786884099268
Position 20266: 0.025760879554861265
Position 12049: 0.02442065878297596
Position 13509: 0.023869291874924873
Position 5558: 0.022803229672857975
Position 2251: 0.02237552455749553
Position 20812: 0.021996258803548545
Position 2819: 0.021939468495994156
Position 30297: 0.020624275174592713
Position 5168: 0.019676578755189706
Position 12003: 0.019109076542916305
Position 5021: 0.01875494725216597
Position 3581: 0.018466166140419186
Position 30560: 0.017998075886214625
Position 30459: 0.017731507586294472
Position 4570: 0.013398994352251762
Position 4481: 0.013201590710714353
Position 2222: 0.012239246005842343
Position 19818: 0.011937951951481897
Position 1854: 0.01160541653570249
Position 30817: 0.011151770515436523
Position 29380: 0.010300580997629349
Position 3194: 0.010059474911891573
Position 12952: 0.010028918423943677
Position 8097: 0.009823383086344199
Position 1885: 0.00920027093128221
Position 19212: 0.008769414622712916
Position 28616: 0.008084402609607995
Position 2860: 0.007988775124883035
Position 14418: 0.007987113584824542
Position 5194: 0.007715647318027689
Position 6551: 0.007638631784142983
Position 9969: 0.007601149899718946
Position 315: 0.0075463901925081995
Position 8248: 0.007528868035909866
Position 29990: 0.007338898617466454
Position 1921: 0.007185615975817121
Position 2556: 0.006634661712052821
Position 11147: 0.00634587426100031
Position 2397: 0.006307511985162896
Position 2142: 0.006248763031892664
Position 30135: 0.005994498362782596
Position 5420: 0.005803577164987737
Position 29775: 0.005617521544150907
Position 19895: 0.005563643273529218
Position 29138: 0.005514893330366918
Position 28905: 0.005139924565159282
Position 13554: 0.0049241556131128005
Position 19691: 0.00490004179634126
Position 30563: 0.004628140510350626
Position 28386: 0.004444480834939904
Position 2319: 0.004197610146083035
Position 28833: 0.004021982722784834
Position 5376: 0.00401038658873261
Position 19838: 0.003941131416608034
Position 27966: 0.003933437560739716
Position 20295: 0.0037909737242477126
Position 4517: 0.0037188913626302255
Position 12723: 0.00356144110351823
Position 18065: 0.0034076420971055066
Position 6415: 0.003376184039139535
Position 28952: 0.0032484620323854825
Position 29718: 0.003142480855897677
Position 3256: 0.003120769853283117
Position 4538: 0.0031204187787298296
Position 29566: 0.002919553611301692
Position 30261: 0.0028914379378958076
Position 12753: 0.002880103180753849
Position 18137: 0.0025821584841535065
Position 20036: 0.002544696727195596
Position 1128: 0.002521608751445311
Position 28290: 0.0023835170269516036
Position 16275: 0.002325581554949593
Position 30187: 0.0022882441981226134
Position 20877: 0.0022378915649206416
Position 11634: 0.002203300741257885
Position 11924: 0.0021875088883203503
Position 5082: 0.0021535521270495983
Position 5459: 0.002077921964078295
Position 3427: 0.0020228657956256365
Position 20100: 0.0019678482410327193
Position 29886: 0.0019261566553133598
Position 19484: 0.0018812621229623945
Position 2462: 0.0018384715452089346
Position 5211: 0.0018196469443062977
Position 4238: 0.0018075180081004519
Position 29869: 0.001788336864170557
Position 357: 0.0017634648349099192
Position 29383: 0.0017482467975021682
Position 3146: 0.0017166778361610122
Position 2948: 0.0016388149091215885
Position 4295: 0.0016322889936220453
Position 30786: 0.001623438535970329
Position 16603: 0.0015276233486968991
Position 29572: 0.001491517522086478
Position 30339: 0.0014648658246510665
Position 29789: 0.0014507065727447448
Position 8100: 0.0014506912973712657
Position 8340: 0.0014456336491287785
Position 20086: 0.0013508997121030404
Position 30303: 0.001349956297835934
Position 3472: 0.0012857768415669765
Position 29272: 0.0012718755707444558
Position 6220: 0.001260609735618428
Position 633: 0.001238022644113344
Position 29605: 0.0012207708494279105
Position 19850: 0.001166243441774632
Position 19594: 0.0010838687264233373
Position 20745: 0.0010792854608924233
Position 6141: 0.0010691871398779808
Position 6588: 0.001068779322161912
Position 13495: 0.0010595168478901922
Position 863: 0.0010501080074903303
Position 28699: 0.0010235833725153974
Position 28047: 0.000978644571909229
Position 20365: 0.0009750424693648249
Position 4242: 0.0009515256275678765
Position 3489: 0.0009412603500713515
Position 1723: 0.000923979676812468
Position 2435: 0.0008941912814073756
Position 2502: 0.0008882197070764582
Position 30508: 0.0008471765577583715
Position 19195: 0.0008444323348270723
Position 29174: 0.0008422141180823256
Position 5175: 0.000839514636037817
Position 28807: 0.0008220719783027087
Position 620: 0.0008165867775564874
Position 2905: 0.000794667068795182
Position 21012: 0.0007928244182200992
Position 28211: 0.0007915217549685674
Position 4054: 0.000785617675362681
Position 2181: 0.0007768085094051701
Position 1272: 0.0007728218164241862
Position 11781: 0.000768545537356086
Position 28458: 0.0007576257821001166
Position 2228: 0.0007421096866329707
Position 2125: 0.0007334189821333135
Position 19130: 0.0007032390757635767
Position 21327: 0.0006847873109551355
Position 12911: 0.0006687388170945758
Position 3914: 0.0006666875577423769
Position 1436: 0.0006646706133877993
Position 2185: 0.0006356084477998034
Position 13944: 0.0006090989130681462
Position 2256: 0.0005980172769498759
Position 28040: 0.0005918498027703226
Position 705: 0.0005862365333866991
Position 3293: 0.0005718811608252888
Position 548: 0.00055829884198778
Position 4490: 0.0005561448969781857
Position 3746: 0.000554864499098434
Position 4257: 0.000550361482783421
Position 12793: 0.00048521950038702777
Position 2536: 0.00047229557436665706
Position 19088: 0.0004691838121292332
Position 12554: 0.0004656648277481816
Position 15011: 0.00046529152381043703
Position 19613: 0.0004589871363392413
Position 2447: 0.00045752354185520463
Position 30019: 0.00045487456769829286
Position 30605: 0.0004490249312310488
Position 2424: 0.00044740604532348565
Position 29690: 0.0004256230201288641
Position 4843: 0.00042085879907153895
Position 11671: 0.0004122221384591656
Position 29890: 0.00040832877390090995
Position 29959: 0.0004066359395674921
Position 5522: 0.0004051504159739768
Position 27148: 0.00038854285529563853
Position 570: 0.00037429244240256876
Position 1974: 0.00036578370161128145
Position 2518: 0.00036140608161558825
Position 5438: 0.000357173075791225
Position 3199: 0.00035439167010311543
Position 2323: 0.00031855569116026594
Position 2103: 0.0003147373214939797
Position 399: 0.0002991026782367528
Position 20211: 0.0002983234751421454
Position 6091: 0.00029055582427990346
Position 5027: 0.0002894105633279559
Position 2305: 0.00028352061099723663
Position 2601: 0.0002652778601939389
Position 26346: 0.00025810735488400097
Position 567: 0.0002572090777373556
Position 2840: 0.00025657925012885404
Position 29120: 0.0002484290995025669
Position 20672: 0.0002437604731766972
Position 28311: 0.00023892961930263422
Position 3735: 0.00023868822809236786
Position 4499: 0.00022709210322833623
Position 19005: 0.00021349578970195513
Position 4822: 0.0002099943628630515
Position 4267: 0.00018883452498644294
Position 1459: 0.00018768122209729282
Position 3369: 0.00018628293003289926
Position 4299: 0.00018055212172135102
Position 2688: 0.0001739530801767293
Position 19258: 0.00016994088230965257
Position 1517: 0.00016548228866789056
Position 2984: 0.00016338287658339317
Position 1865: 0.00015850536836130956
Position 29508: 0.00015518920530353708
Position 2454: 0.00015459679146497465
Position 955: 0.00015033947184745684
Position 19638: 0.00014974709556193547
Position 4874: 0.00014809019833325563
Position 13443: 0.0001340851272598308
Position 19066: 0.0001339510400357252
Position 23376: 0.00012788394146086805
Position 4385: 0.00012034966814597016
Position 732: 0.0001194933727639984
Position 19249: 0.00011841961817669497
Position 3552: 0.000117947632358862
Position 1769: 0.00011776689175234587
Position 333: 0.00011623088296567288
Position 19283: 0.00011344247219343892
Position 1463: 0.00010861138865393982
Position 907: 0.00010743112310097223
Position 24360: 0.00010616598495217914
Position 421: 0.00010429307548394005
Position 290: 0.00010395087810119987
Position 7999: 9.453414010024395e-05
Position 8151: 8.24520648625037e-05
Position 19041: 8.042638912916026e-05
Position 1010: 8.039009983887497e-05
Position 26268: 8.016190169571048e-05
Position 28555: 7.707528535748478e-05
Position 2347: 7.235460533650552e-05
Position 495: 7.063104615648366e-05
Position 4546: 7.015328514493333e-05
Position 23089: 6.719019083774427e-05
Position 7623: 6.617091770072213e-05
Position 22657: 6.272887839456157e-05
Position 23288: 6.25688962140258e-05
Position 6436: 6.0706467319780025e-05
Position 4371: 6.006235795511435e-05
Position 4355: 5.663116821763538e-05
Position 22036: 5.433590606010808e-05
Position 386: 4.6719809987373314e-05
Position 2237: 4.530434043770074e-05
Position 1285: 4.399334768956368e-05
Position 23873: 4.343452688193153e-05
Position 2842: 4.2152459634832174e-05
Position 3104: 4.110930437348605e-05
Position 3389: 3.8928732275668045e-05
Position 1442: 3.768658705123465e-05
Position 22819: 3.7177926678497704e-05
Position 23661: 3.7170028083666995e-05
Position 25012: 3.449568238597803e-05
Position 5236: 3.396913401947363e-05
Position 4623: 3.374916569712477e-05
Position 23052: 3.1098050696223484e-05
Position 84: 2.909416546170198e-05
Position 1932: 2.6749070849051843e-05
Position 106: 2.5200048427551804e-05
Position 735: 2.4234603546363364e-05
Position 24224: 2.3587891277187294e-05
Position 463: 1.9510879149255702e-05
Position 22151: 1.807938208924613e-05
Position 299: 1.4624099361997452e-05
Position 1466: 1.3922728591333178e-05
Position 2723: 1.3784042736977831e-05
Position 23154: 1.28898936382998e-05
Position 2399: 1.1629201372265437e-05
Position 4075: 1.1512174685343518e-05
Position 11928: 1.1445896697587235e-05
Position 2122: 1.0732301204947958e-05
Position 22638: 1.0172670546014693e-05
Position 22705: 9.824083797905687e-06
Position 14006: 9.568208085895652e-06
Position 859: 9.48420092802371e-06
Position 3931: 9.465057446780141e-06
Position 19644: 8.062473007119838e-06
Position 190: 7.539404989026447e-06
Position 1239: 7.11803161795549e-06
Position 23972: 6.076479796706808e-06
Position 5280: 6.05921667224516e-06
Position 3895: 5.958535964291585e-06
Position 1178: 5.742961408623655e-06
Position 497: 5.221634749695704e-06
Position 21553: 4.652537225568044e-06
Position 3588: 4.334898014146562e-06
Position 383: 3.816564344935782e-06
Position 427: 3.4890181138305365e-06
Position 516: 3.0049141019430543e-06
Position 1425: 2.9590949259933955e-06
Position 1341: 2.0430712758357624e-06
Position 21846: 1.7422546397154118e-06
Position 594: 1.671207009861644e-06
Position 1274: 1.5550522637404784e-06
Position 187: 1.4929431746111178e-06
Position 432: 1.2006016772329119e-06
Position 91: 1.196919367474867e-06
Position 2010: 1.1208207219765875e-06
Position 988: 1.0121076109620739e-06
Position 323: 9.881571675194047e-07
Position 794: 9.364623823181587e-07
Position 1305: 6.126274702795392e-07
Position 425: 6.081493951127937e-07
Position 1316: 5.956906600771424e-07
Position 587: 5.452009916290272e-07
Position 205: 5.188338415181981e-07
Position 912: 4.573888477723524e-07
Position 460: 2.9870085510798354e-07
Position 7026: 2.818587369231314e-07
Position 969: 2.191043861169457e-07
Position 337: 1.9486289956225692e-07
Position 1337: 1.762787376908059e-07
Position 677: 1.1517906152504478e-07
Position 219: 7.915667820779203e-08
Position 429: 7.385859729832787e-08
Position 583: 5.574918515489957e-08
Position 468: 4.4130372955630775e-08
Position 591: 4.2610145693724734e-08
Position 1297: 3.620537048153135e-08
Position 6723: 3.5469241974563974e-08
Position 929: 3.4182411635661146e-08
Position 6857: 3.072732977261078e-08
Position 7029: 1.1834868035320798e-08
Position 6811: 1.0264833525480436e-08
Position 125: 5.26092419436364e-09
Position 759: 3.2772286673568874e-09
Position 227: 2.8207312886867803e-09
Position 127: 2.5730579208175423e-09
Position 21744: 2.376953921405456e-09
Position 216: 1.4478691316503545e-09
Position 447: 1.1071935804740698e-09
Position 878: 9.497229612865591e-10
Position 247: 3.060538152888471e-10
Position 479: 1.782102726638201e-10
Position 133: 1.716551429332265e-10
Position 510: 3.804809194574425e-11
Position 476: 7.656938452168494e-12
