Gene = Pop5
Position 385: 2.8754099243293433e-05
Position 1384: 2.855456249176253e-05
Position 289: 2.719956444290023e-05
Position 1248: 2.369762985787631e-05
Position 1802: 2.220422668921866e-05
Position 4912: 2.032697973287926e-05
Position 616: 1.9696654657613014e-05
Position 1768: 1.8971011365033997e-05
Position 323: 1.7878404969905185e-05
Position 1024: 1.6973549520746237e-05
Position 647: 1.5741791017650182e-05
Position 2020: 1.4873941968224936e-05
Position 1179: 1.3621471276849277e-05
Position 1734: 1.2612672622709502e-05
Position 374: 1.2087235164017768e-05
Position 2360: 1.1766082403742318e-05
Position 1923: 1.1285508033160013e-05
Position 31: 1.0171723882863866e-05
Position 1739: 9.834818756931808e-06
Position 2180: 9.807153448955773e-06
Position 215: 9.348016644434733e-06
Position 1214: 9.296979337809565e-06
Position 1748: 8.255126386623596e-06
Position 4440: 5.902801961658527e-06
Position 191: 5.661332888310024e-06
Position 685: 5.099302531827109e-06
Position 2879: 2.853518043204545e-06
Position 432: 1.514995475318236e-06
Position 2504: 1.3103328726041155e-06
Position 2529: 5.382343111060651e-07
Position 2659: 5.335473486778159e-07
Position 741: 5.311365008809113e-07
Position 1071: 4.6024546663845376e-07
Position 607: 4.2003981790881687e-07
Position 1141: 3.6061307777097674e-07
Position 39: 8.477792969780418e-08
Position 717: 7.755656898153395e-08
Position 888: 6.594440036912476e-08
Position 644: 5.783455693794469e-08
Position 763: 5.689260585761984e-08
Position 249: 4.845127502735746e-08
Position 4671: 4.2767718798530635e-08
Position 200: 2.7315411304179436e-08
Position 689: 2.5501847418352947e-08
Position 198: 1.9881811060483345e-08
Position 397: 9.49823979489843e-09
Position 497: 7.693161651848596e-09
Position 1182: 5.898891707512973e-09
Position 4881: 1.7143737192592865e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4325: 0.9879936832739373
Position 4802: 0.9649754450874323
Position 2298: 0.8234762321535022
Position 1987: 0.5820232680150187
Position 4636: 0.4578121440974763
Position 2522: 0.40994048319975307
Position 4585: 0.17502051108726657
Position 2089: 0.12569181859830672
Position 4704: 0.12156275415223451
Position 4604: 0.1001101253429813
Position 1718: 0.08308263915989202
Position 4620: 0.08060309808893375
Position 2135: 0.04294235034652074
Position 2441: 0.03313264159864039
Position 3026: 0.029612511560031547
Position 2535: 0.021321329741477494
Position 4555: 0.02042807561297627
Position 2101: 0.01861983818810136
Position 1480: 0.01053223367403311
Position 2020: 0.00897211021564809
Position 3924: 0.008309586404625272
Position 5011: 0.008071279476921258
Position 5101: 0.007566132383607956
Position 1536: 0.007145718104711689
Position 993: 0.006617719940263535
Position 4646: 0.005964115876484326
Position 1455: 0.005894232009843198
Position 4549: 0.005819579722075285
Position 4953: 0.0057390930982727795
Position 3826: 0.005416362269445676
Position 4807: 0.00483896969874087
Position 4976: 0.004468562706096885
Position 2346: 0.004419979680772941
Position 1494: 0.004032107396834824
Position 2025: 0.00383119028728611
Position 4375: 0.003783368306885031
Position 1519: 0.0036933537879080746
Position 2067: 0.003069529074935798
Position 4805: 0.0028783475146586454
Position 4925: 0.002803209161658313
Position 4943: 0.002767701380294064
Position 2141: 0.002504214267203743
Position 1497: 0.0022759639210034426
Position 2180: 0.002020287141531555
Position 829: 0.001917010426050817
Position 1500: 0.0018158877501299295
Position 3131: 0.0016681144446265797
Position 5004: 0.0014579722320300654
Position 1725: 0.001425059053891302
Position 4854: 0.0012047297696124706
Position 4839: 0.0011425374231888914
Position 2527: 0.0011296719868982797
Position 2060: 0.0011282007975077588
Position 5067: 0.0011234782495957152
Position 4352: 0.0011215145284390322
Position 414: 0.0010487567344173348
Position 187: 0.0010303798488871788
Position 4671: 0.0010131886616118171
Position 886: 0.0009023100740688536
Position 2484: 0.000869181526653842
Position 3830: 0.000793025534884569
Position 1466: 0.0007671840201281514
Position 4659: 0.0007100526670669943
Position 1524: 0.0007067169899685326
Position 2326: 0.0006815363318549052
Position 279: 0.000659521771742448
Position 4656: 0.0006571918175569577
Position 4901: 0.000637196213979297
Position 3469: 0.0006208392084581514
Position 1132: 0.0005961888290507481
Position 5106: 0.0005384306998126846
Position 5078: 0.0005354813906308428
Position 2929: 0.0005322511730211858
Position 4877: 0.0005299028943939247
Position 3607: 0.0005254685821337989
Position 2156: 0.0005234572726563123
Position 3620: 0.0004988049971906951
Position 2676: 0.0004929126599750719
Position 3006: 0.0004914740941778427
Position 798: 0.00047684784113109156
Position 1940: 0.00045148475837623853
Position 4836: 0.0003825445406231836
Position 1994: 0.00038238244922486706
Position 1771: 0.00038093679189049986
Position 4966: 0.00037860614831720094
Position 3930: 0.0002961922290626832
Position 4963: 0.00028990796540478156
Position 2982: 0.00028674765066887296
Position 4679: 0.0002806225842873681
Position 1548: 0.000261588997751838
Position 3625: 0.0002611052383422545
Position 4782: 0.0002563656484872591
Position 1158: 0.00024314453546496045
Position 3162: 0.00022628519923253922
Position 4387: 0.00022590682542827668
Position 4400: 0.00022533870098536177
Position 3800: 0.00021783849768201388
Position 3971: 0.0002068274968920596
Position 768: 0.00020057150520939214
Position 3806: 0.0001886297450533016
Position 4508: 0.00018784447443833652
Position 1565: 0.0001862326107739929
Position 4168: 0.00014913421904876354
Position 3531: 0.0001442770555318
Position 4264: 0.00014149888921951372
Position 1761: 0.0001226535137177286
Position 2233: 0.00012047611856032413
Position 1513: 0.00011303695983158801
Position 2314: 0.00010945770506935923
Position 3862: 0.00010485422552044711
Position 2490: 0.00010271813320192779
Position 320: 0.00010168480619147999
Position 470: 9.390363438840431e-05
Position 3855: 8.359338509071994e-05
Position 2228: 8.227517548624665e-05
Position 2464: 7.88963064982702e-05
Position 2148: 7.821925586673125e-05
Position 367: 7.010005343922774e-05
Position 2569: 6.84565213086537e-05
Position 4426: 6.670579212750713e-05
Position 5019: 6.268928862495144e-05
Position 4858: 6.248695813267754e-05
Position 4881: 6.184747928866109e-05
Position 1538: 6.158131952465457e-05
Position 5031: 6.0022403780330246e-05
Position 692: 5.7708509149640475e-05
Position 1013: 5.4557130705663604e-05
Position 155: 5.2579496597117065e-05
Position 4956: 5.199141202607323e-05
Position 943: 5.198295000578983e-05
Position 1236: 4.7706677762863086e-05
Position 1903: 4.2230962112900776e-05
Position 2587: 3.8639261325364106e-05
Position 736: 3.766030384593144e-05
Position 1279: 3.707837385894265e-05
Position 644: 3.66410571824611e-05
Position 1490: 3.3083311567251736e-05
Position 4087: 3.248881429475031e-05
Position 5026: 3.170551420902018e-05
Position 4825: 3.040242173093562e-05
Position 625: 2.9895996126490044e-05
Position 574: 2.9329122159555373e-05
Position 1777: 2.9139684960563248e-05
Position 4513: 2.8877246385204744e-05
Position 570: 2.5073545759510628e-05
Position 707: 2.3229237895404697e-05
Position 1328: 2.2344995713252208e-05
Position 4006: 2.0781013213232876e-05
Position 2175: 2.0264945844120648e-05
Position 419: 1.9865025416264745e-05
Position 4065: 1.9245269369554893e-05
Position 1300: 1.888716937010348e-05
Position 1078: 1.8703517022134924e-05
Position 695: 1.784800141910216e-05
Position 4126: 1.6118355070527865e-05
Position 610: 1.5624826881602667e-05
Position 4682: 1.5238960026179635e-05
Position 189: 1.4466089593401352e-05
Position 1553: 1.3587763300382734e-05
Position 1377: 1.3406965140189568e-05
Position 4686: 1.2068951467246333e-05
Position 1816: 1.1377825103814577e-05
Position 1542: 1.0349388647712314e-05
Position 191: 9.979268744303375e-06
Position 1853: 8.700547758903571e-06
Position 774: 8.343847716903526e-06
Position 1727: 8.225192920657571e-06
Position 1334: 8.189089692641346e-06
Position 161: 7.4176665264012125e-06
Position 715: 7.305023855510615e-06
Position 1146: 6.8952702457091345e-06
Position 1373: 6.0925559550088095e-06
Position 4109: 5.283859319724887e-06
Position 2751: 5.009258089564836e-06
Position 1631: 4.371955104683186e-06
Position 215: 3.9655866376301945e-06
Position 429: 3.348948596720327e-06
Position 4060: 2.694286942521873e-06
Position 1141: 2.6115221225391033e-06
Position 1048: 2.430279822619414e-06
Position 446: 2.31383290132277e-06
Position 1569: 2.2357779239326895e-06
Position 590: 2.0641935602899347e-06
Position 965: 1.7507406578373135e-06
Position 2702: 1.7472397702342343e-06
Position 2794: 1.3935463563592653e-06
Position 1082: 1.2730417486619096e-06
Position 289: 1.1538988941491836e-06
Position 385: 1.118041972575705e-06
Position 2572: 1.0397000214148443e-06
Position 2500: 5.855150538572461e-07
Position 1206: 5.289885041801434e-07
Position 1341: 4.934859099506393e-07
Position 4814: 3.2382065580419594e-07
Position 930: 2.202129675653507e-07
Position 4769: 2.1488976380551063e-07
Position 3573: 1.3197297373367164e-07
Position 840: 8.871577205979383e-08
Position 1001: 8.780445365477239e-08
Position 4856: 8.670177521179818e-08
Position 2875: 8.640443665292752e-08
Position 4868: 8.168350006662398e-08
Position 672: 8.034578517834682e-08
Position 969: 7.946279271711436e-08
Position 4720: 7.364809436429955e-08
Position 4762: 6.838022800117906e-08
Position 454: 6.383260336015214e-08
Position 680: 5.8013063555690924e-08
Position 3165: 4.7485339431180603e-08
Position 4822: 3.3173422460441575e-08
Position 2974: 3.2611663183836004e-08
Position 4734: 1.7429298751728528e-08
Position 4725: 1.3864820373755885e-08
Position 599: 7.568942144103187e-09
Position 371: 3.1986577637366604e-09
Position 894: 2.2794020854355175e-09
Position 298: 1.1924331008721846e-09
Position 336: 8.022297328715123e-10
Position 168: 6.942732309556282e-10
Position 582: 6.659019788879642e-10
Position 331: 4.49758853911683e-10
Position 917: 3.100395899369193e-10
Position 2616: 3.235589137003059e-11
