Gene = Msantd1
Position 2621: 0.0009114457573150126
Position 1796: 0.0009005938669328539
Position 4597: 0.0008983298025296722
Position 1664: 0.0008915760658026294
Position 1707: 0.0008494026117182777
Position 495: 0.0007506452289896765
Position 5763: 0.0007021332099297915
Position 6335: 0.0006792479101649363
Position 750: 0.000669072167141962
Position 769: 0.0006600736163698578
Position 2927: 0.0006295207028845596
Position 8242: 0.0006001037382681937
Position 1057: 0.0005936409274574921
Position 2726: 0.0005289624635571226
Position 655: 0.0005124107461002842
Position 1888: 0.000488960796304352
Position 2624: 0.00048050885282289405
Position 2082: 0.0004699650595149806
Position 1574: 0.00042974572182077317
Position 4816: 0.00042575536971779316
Position 1296: 0.0004188399134020086
Position 1765: 0.0004085601238602359
Position 979: 0.0004004484239501043
Position 2219: 0.0003996998380773166
Position 3315: 0.00037098117001663276
Position 1234: 0.0003440310541333435
Position 2655: 0.0003352094618166144
Position 3166: 0.00029922488122402974
Position 2359: 0.00029413282907798943
Position 8204: 0.000274682073515779
Position 1060: 0.00027201410546778923
Position 2738: 0.0002624152924953486
Position 2001: 0.00021768056625303528
Position 1017: 0.00021627115831491142
Position 7357: 0.0002080662331671536
Position 2334: 0.00020595045862349968
Position 955: 0.0002046437673796778
Position 3041: 0.00020167779316671253
Position 138: 0.0002003691957646414
Position 2902: 0.00018027922373751567
Position 1670: 0.00016277091075382087
Position 981: 0.00016237395580995194
Position 8240: 0.00015903572869551663
Position 2457: 0.0001440075920096065
Position 4508: 0.0001438614366890482
Position 993: 0.00014242472260774812
Position 1961: 0.0001297607696329194
Position 2301: 0.00012387413914919653
Position 6134: 0.00012159017635694137
Position 6099: 0.0001168871662750755
Position 1133: 0.00011361033268139577
Position 3119: 0.00010318208332415591
Position 2271: 0.00010250509939663754
Position 2134: 9.932115310322688e-05
Position 3273: 9.903593497201667e-05
Position 3130: 9.477962870090119e-05
Position 902: 9.027459433503672e-05
Position 2589: 8.480359868780045e-05
Position 772: 8.18054841354911e-05
Position 2822: 8.083319199447613e-05
Position 5389: 7.939232952051905e-05
Position 4017: 7.785320543727914e-05
Position 3552: 7.594873780272729e-05
Position 708: 7.516939884789347e-05
Position 908: 7.077740399225059e-05
Position 715: 7.060682734077757e-05
Position 777: 6.65514566038432e-05
Position 765: 6.474178789905174e-05
Position 2781: 6.389295873762517e-05
Position 422: 6.0793550228028266e-05
Position 7420: 6.004483708612919e-05
Position 2523: 5.990472522142054e-05
Position 3174: 5.951017684825989e-05
Position 152: 5.479906706900827e-05
Position 4789: 5.3305021363444344e-05
Position 3559: 5.09122385338292e-05
Position 3620: 5.0709354135346046e-05
Position 8464: 4.7295194186290475e-05
Position 1141: 4.5133818290295464e-05
Position 8165: 3.8134744740759314e-05
Position 4551: 3.135759659049439e-05
Position 3363: 3.0054445008095295e-05
Position 2934: 2.8705862849074095e-05
Position 3890: 2.5442266412862116e-05
Position 3976: 2.5439866889138207e-05
Position 2024: 2.5183564801420415e-05
Position 4221: 2.2113395474340108e-05
Position 8449: 2.1928012376368214e-05
Position 8392: 2.092351345567521e-05
Position 1901: 2.047899009865344e-05
Position 8266: 1.9787562420366513e-05
Position 3095: 1.5130619277123941e-05
Position 3813: 1.4798708631893829e-05
Position 3048: 1.3797228033014174e-05
Position 122: 1.3732568216355661e-05
Position 2991: 1.373193612397586e-05
Position 823: 1.3438273889912848e-05
Position 6822: 1.2680232593634664e-05
Position 551: 1.2549874999230138e-05
Position 2950: 1.2381000093684116e-05
Position 3455: 1.0418988450830081e-05
Position 851: 8.718451935309705e-06
Position 862: 8.245477445150008e-06
Position 8404: 7.755281377063333e-06
Position 785: 5.663730141200983e-06
Position 3065: 5.1325573648320325e-06
Position 353: 4.798595664018447e-06
Position 391: 4.737698771505576e-06
Position 1986: 4.344318825123907e-06
Position 3069: 4.281107907493052e-06
Position 339: 4.275684165964204e-06
Position 848: 2.9428270008541473e-06
Position 4750: 2.562092962717732e-06
Position 584: 1.6259364959116458e-06
Position 675: 1.4652948191805054e-06
Position 1738: 1.3109431003712887e-06
Position 196: 1.10450298330043e-06
Position 3770: 1.0988240973866397e-06
Position 844: 1.077723662660583e-06
Position 522: 8.323489183041394e-07
Position 241: 8.231365709027317e-07
Position 384: 6.132317976821902e-07
Position 262: 6.005348154477977e-07
Position 443: 5.49451255316127e-07
Position 593: 5.38982133272548e-07
Position 828: 4.897193955676248e-07
Position 669: 4.491755322909673e-07
Position 3625: 4.2841890153192595e-07
Position 3526: 3.3996646964100033e-07
Position 816: 3.313787580885488e-07
Position 1270: 3.1115876563499964e-07
Position 883: 3.0305939938164033e-07
Position 198: 2.9390901264055266e-07
Position 671: 2.9301002542955115e-07
Position 556: 2.2428196262113619e-07
Position 193: 2.2189331882347344e-07
Position 701: 2.1947083199098182e-07
Position 324: 1.9332701965912225e-07
Position 512: 1.7530034609873868e-07
Position 201: 1.6286295954337127e-07
Position 1340: 1.440479512105951e-07
Position 3438: 1.3553477353459492e-07
Position 889: 1.0868580497555182e-07
Position 475: 9.53691903253162e-08
Position 1097: 9.521647801580498e-08
Position 272: 8.922004302011753e-08
Position 929: 6.018655447394335e-08
Position 1437: 5.643648481455953e-08
Position 599: 4.7915929302979104e-08
Position 530: 3.817400652289605e-08
Position 315: 3.6696407608086e-08
Position 1300: 2.762867798597773e-08
Position 432: 2.325972292877386e-08
Position 371: 1.6740396652720923e-08
Position 312: 1.4499217065997706e-08
Position 208: 1.2096302559851353e-08
Position 608: 1.0889735675339477e-08
Position 1369: 9.15653956473572e-09
Position 627: 7.818708744303048e-09
Position 447: 6.010250254083363e-09
Position 259: 5.258462240019067e-09
Position 8257: 4.968906061887778e-09
Position 3968: 4.185013939192608e-09
Position 468: 1.8564717231007871e-09
Position 454: 1.7009874415282004e-09
Position 8112: 1.1779317944122362e-09
Position 395: 4.748908380167023e-13
Position 984: 6.395487335306466e-14
Position 362: 1.7851530323328195e-14
Position 71: 2.9140544608477984e-15
Position 76: 3.9124418122252583e-17
