Gene = 4931406P16Rik
Position 565: 0.0001557355625266042
Position 847: 0.00015108855410566948
Position 1249: 0.00012307762724221618
Position 499: 0.00010460317402707734
Position 1085: 9.726702880354375e-05
Position 1289: 8.124355515718083e-05
Position 159: 2.8360451866091507e-05
Position 1427: 1.620876954459694e-05
Position 860: 1.5479484605947383e-05
Position 910: 1.403752563982642e-05
Position 782: 1.3952706522780836e-05
Position 381: 1.3165847023136812e-05
Position 122: 1.1512631937261232e-05
Position 1508: 9.982277605959705e-06
Position 484: 9.381495013555285e-06
Position 1477: 9.322610512276103e-06
Position 11: 8.648731484687257e-06
Position 1441: 8.49896256837053e-06
Position 1722: 6.6006797431586095e-06
Position 1429: 6.400204431480111e-06
Position 763: 5.355433591044608e-06
Position 394: 5.247409596515123e-06
Position 291: 4.466965142707258e-06
Position 1240: 4.419315829326396e-06
Position 2814: 4.3783742576667e-06
Position 895: 4.367655582345011e-06
Position 618: 4.241143382071485e-06
Position 548: 3.7491918393837802e-06
Position 1106: 3.544094363774337e-06
Position 877: 3.0573041993392477e-06
Position 1026: 2.328408652928399e-06
Position 2758: 2.256734173479701e-06
Position 692: 2.028364707877805e-06
Position 1088: 1.933306513786746e-06
Position 576: 1.739942632455146e-06
Position 791: 1.728324502023231e-06
Position 179: 1.3280841092401363e-06
Position 13: 1.3147138654767403e-06
Position 1543: 1.2727078958722773e-06
Position 197: 1.161026447699331e-06
Position 1295: 1.1199923980347703e-06
Position 574: 1.0013044888741552e-06
Position 1585: 8.766198575819526e-07
Position 1104: 8.060066378152817e-07
Position 1194: 7.288222696601236e-07
Position 757: 6.887816755148603e-07
Position 1043: 6.204637041100398e-07
Position 1055: 5.871735239475297e-07
Position 793: 5.325612363055077e-07
Position 1649: 4.546355470989162e-07
Position 1000: 2.724014983741376e-07
Position 1467: 1.589409394367976e-07
Position 1449: 1.0214509201009668e-07
Position 1547: 9.041805695685061e-08
Position 591: 8.3395567332161e-08
Position 639: 7.301496471631404e-08
Position 727: 4.094901356637981e-08
Position 707: 3.557787073788516e-08
Position 898: 1.978352058726814e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16892: 0.9965853202357908
Position 7628: 0.8458737534651029
Position 27597: 0.7901056565123615
Position 21465: 0.6609095567709458
Position 1374: 0.6522705783177438
Position 10947: 0.29371792301761795
Position 31672: 0.273454296693583
Position 28368: 0.2543879310904682
Position 13359: 0.21829102632300845
Position 17252: 0.2078082297549079
Position 22816: 0.18528032399022135
Position 20174: 0.18353214859473133
Position 11913: 0.12750526823327804
Position 13664: 0.12547096540603223
Position 10931: 0.09117666366795432
Position 17182: 0.08793938212514266
Position 10737: 0.0822411259201904
Position 10688: 0.07556049241233721
Position 1184: 0.06649374081634288
Position 27645: 0.06415586382883422
Position 8046: 0.05599186420589594
Position 11917: 0.044530506454538765
Position 7584: 0.039907323242271406
Position 16197: 0.035080035330250364
Position 7995: 0.034969697881373524
Position 7605: 0.0329895432186133
Position 28249: 0.03284616751468688
Position 18995: 0.03282591823658461
Position 8060: 0.029153472288591362
Position 742: 0.028823940395879544
Position 887: 0.02585450619080785
Position 7708: 0.024928121334678838
Position 13595: 0.02062915824219535
Position 5737: 0.020208262349640287
Position 791: 0.017165072627125362
Position 17174: 0.015462931823592591
Position 11451: 0.015099832765697069
Position 6215: 0.014278082826189765
Position 703: 0.013425475130096022
Position 10124: 0.013278757490619896
Position 8002: 0.012686070780898511
Position 22167: 0.011499782676310537
Position 1199: 0.010858271252781033
Position 599: 0.006867973515985486
Position 8041: 0.006057815860086147
Position 797: 0.006011666408492563
Position 23776: 0.005645944139731491
Position 8108: 0.005356415219599271
Position 10810: 0.005194176868351488
Position 7933: 0.004646672193535355
Position 692: 0.004117197352661376
Position 13556: 0.0038894466733713135
Position 1309: 0.003707791002975976
Position 961: 0.003663800618304142
Position 1204: 0.003567490796083192
Position 7958: 0.00355340505511096
Position 1240: 0.003536317004740194
Position 5742: 0.0035341791582188904
Position 4735: 0.003292582637569845
Position 8068: 0.003235666662133628
Position 6250: 0.0024431672195783594
Position 676: 0.002400805819157851
Position 1621: 0.002167709322866075
Position 22834: 0.0021551625091620567
Position 7981: 0.0021331139632492988
Position 2928: 0.001951876904987438
Position 7398: 0.0018300041046630368
Position 6167: 0.0018055002326116747
Position 5985: 0.0015201135602408615
Position 596: 0.0010816634978966157
Position 1943: 0.0010324189143571518
Position 19548: 0.001022169964193654
Position 889: 0.0010099304554281536
Position 8126: 0.0009257535443513628
Position 901: 0.0007913689494179487
Position 8870: 0.0007824079334156711
Position 7901: 0.0006745742017725898
Position 5947: 0.0006683993946010394
Position 22015: 0.0006386701659204905
Position 4672: 0.0006095758651380261
Position 5899: 0.0005864091744917181
Position 2022: 0.0005646048642796047
Position 632: 0.0005561649822047386
Position 8843: 0.0005377144116950704
Position 2868: 0.0005310614162396415
Position 983: 0.0004939361078070793
Position 1670: 0.0004716176452366482
Position 8839: 0.0004313571996774162
Position 7431: 0.00038448719340322283
Position 1927: 0.00035609535423391473
Position 1249: 0.0003386865878796725
Position 1091: 0.0003309840314925148
Position 11615: 0.0002790836110510929
Position 1223: 0.0002384823584789229
Position 4625: 0.0002291713769205665
Position 856: 0.00020578370603360625
Position 18070: 0.00018998891120575528
Position 4592: 0.00016774532346031153
Position 1584: 0.00014731873230161856
Position 4739: 0.00014418058779856513
Position 427: 0.00014228131835692377
Position 14597: 0.00013183471599953988
Position 8630: 0.00010881912697182131
Position 1382: 0.00010783979315335991
Position 8160: 0.00010587713606270184
Position 898: 0.00010529483912378716
Position 1405: 0.00010502060018077813
Position 8157: 0.0001043353462428805
Position 1628: 0.00010006103978131883
Position 7461: 9.83858252738451e-05
Position 8908: 9.367805315537339e-05
Position 2009: 9.156082928724171e-05
Position 18384: 7.491075209405687e-05
Position 1216: 7.024083935131109e-05
Position 2999: 5.766826362225474e-05
Position 407: 5.5841418019907625e-05
Position 2044: 5.035942077699271e-05
Position 13264: 2.5435474290953787e-05
Position 569: 2.2556076760855233e-05
Position 16396: 2.0097554351785275e-05
Position 800: 1.9950751719042594e-05
Position 13873: 1.4658693708346345e-05
Position 557: 1.3859244354231001e-05
Position 8856: 1.3416050581715013e-05
Position 15672: 1.1583472357413421e-05
Position 15676: 1.048725126304725e-05
Position 608: 9.83365314779193e-06
Position 9647: 8.673765642864469e-06
Position 16349: 7.768193774149876e-06
Position 202: 4.783200062258535e-06
Position 865: 4.249398140363769e-06
Position 860: 3.496265859663291e-06
Position 347: 3.3413989540559526e-06
Position 4992: 3.2840718229448035e-06
Position 1329: 3.1720724872218578e-06
Position 11205: 3.054181248978369e-06
Position 480: 2.9236822441148535e-06
Position 303: 2.7763454035275445e-06
Position 685: 2.6270863720714887e-06
Position 14600: 2.4844726691980773e-06
Position 9668: 2.2143532851596625e-06
Position 2568: 2.2077479618748638e-06
Position 525: 1.925873566265461e-06
Position 515: 1.7527365008828807e-06
Position 11225: 1.6481089602700399e-06
Position 2728: 1.4485837859093427e-06
Position 2639: 1.396398677534775e-06
Position 11242: 1.347387173868959e-06
Position 910: 1.0575149948064342e-06
Position 532: 8.111970524529615e-07
Position 11358: 8.026967260761505e-07
Position 145: 7.470767281556294e-07
Position 2633: 6.167667758972599e-07
Position 1032: 5.69807507076791e-07
Position 3357: 5.419195369156549e-07
Position 2341: 5.37991622336695e-07
Position 9151: 5.336460318936872e-07
Position 6511: 5.29616469010193e-07
Position 1323: 5.14605109350481e-07
Position 241: 4.921908113982625e-07
Position 8324: 4.5288662822457673e-07
Position 503: 4.122141080954951e-07
Position 11185: 3.561243194767913e-07
Position 3596: 3.223259934639314e-07
Position 2421: 3.061703454998215e-07
Position 2513: 3.038935549905825e-07
Position 3757: 2.786001324008467e-07
Position 6693: 2.609427702836621e-07
Position 536: 2.583117421011357e-07
Position 276: 2.56977171366742e-07
Position 9740: 2.29173020096706e-07
Position 1491: 2.2220962286716235e-07
Position 1440: 1.9021908318477637e-07
Position 2177: 1.8065157535872535e-07
Position 9651: 1.763162345535433e-07
Position 129: 1.5636532374734936e-07
Position 9296: 1.4225754596316057e-07
Position 508: 1.3985487610070597e-07
Position 150: 1.3893330364130874e-07
Position 610: 1.3326066444051424e-07
Position 248: 1.300809898018856e-07
Position 1641: 1.250918263603814e-07
Position 2603: 9.292788764150802e-08
Position 505: 8.629451557913705e-08
Position 3313: 8.014103338689096e-08
Position 7215: 5.3027091689962216e-08
Position 4949: 5.257993682264376e-08
Position 1255: 4.7769274870957244e-08
Position 2396: 3.9249181243566896e-08
Position 1566: 3.79238309287124e-08
Position 5111: 3.764540464439189e-08
Position 1334: 3.718092167328866e-08
Position 1269: 3.0539547004998916e-08
Position 4119: 2.921081620933829e-08
Position 4531: 2.7682250668386168e-08
Position 1263: 2.663883055221907e-08
Position 1508: 2.6137167735731006e-08
Position 5162: 2.5118425016555838e-08
Position 6553: 2.4716381231935938e-08
Position 12016: 2.3847298421958854e-08
Position 2377: 2.341703034161179e-08
Position 2258: 2.3063856717288332e-08
Position 5040: 2.0078888934653825e-08
Position 3113: 1.849037396959643e-08
Position 3051: 1.7875320173961267e-08
Position 1463: 1.7781845050521227e-08
Position 3839: 1.620816105237582e-08
Position 4102: 1.4880731831242441e-08
Position 1721: 1.4756955581301534e-08
Position 1342: 1.4726850808969965e-08
Position 1417: 1.4151885895248921e-08
Position 3611: 1.3782636377531305e-08
Position 4405: 1.37740970474065e-08
Position 3780: 1.356053753284113e-08
Position 3252: 1.2388962729869137e-08
Position 4062: 1.0925972499610718e-08
Position 3592: 1.006785750506909e-08
Position 1513: 9.730846854611755e-09
Position 3076: 9.639999042366395e-09
Position 2120: 9.62189956527519e-09
Position 284: 9.532172274888622e-09
Position 1389: 9.034032507215896e-09
Position 3809: 7.46822666916547e-09
Position 3391: 7.3213269308885816e-09
Position 3991: 6.966576428616471e-09
Position 1683: 6.532185672976729e-09
Position 3187: 5.238801851669671e-09
Position 2409: 3.6969005777821232e-09
Position 3115: 3.5685569738821756e-09
Position 2843: 3.2230172143916277e-09
Position 1225: 2.663464461701454e-09
Position 2131: 2.5198390082270188e-09
Position 4711: 1.1248140910386731e-09
Position 4691: 6.76900225231708e-10
Position 1948: 1.414992498026464e-11
Position 1887: 6.7873704188548646e-12
Position 1896: 4.7722797434109775e-12
Position 1909: 4.467844903742163e-12
Position 1814: 3.446804481712253e-12
Position 1275: 4.2374983291522903e-16
Position 105: 1.1224236251882283e-16
Position 111: 7.219798613827589e-19
