Gene = Cdcp1
Position 1190: 0.0004575452566318242
Position 5223: 0.0004448533627336588
Position 4282: 0.000415694322338639
Position 3074: 0.00041320847622330464
Position 8334: 0.0004037720428221727
Position 336: 0.00039871668276969047
Position 2765: 0.00039685681104554253
Position 3679: 0.00039006321742715555
Position 114: 0.00038524116426867503
Position 436: 0.00037855717308797534
Position 2524: 0.00034480277710505545
Position 7705: 0.0003233940553602038
Position 2382: 0.000321912411893555
Position 5332: 0.00028979952938496103
Position 1377: 0.00028729964480709886
Position 5844: 0.0002871379352620062
Position 1701: 0.0002799519940000012
Position 4580: 0.00027994297992875135
Position 5173: 0.00027876292451042465
Position 7433: 0.0002785695936931617
Position 8700: 0.0002645265731847721
Position 4212: 0.0002536365394957301
Position 535: 0.00025315817360691234
Position 3842: 0.00024754256420959556
Position 343: 0.00023727362916410005
Position 1520: 0.0002364388939225969
Position 789: 0.00018990841291594124
Position 411: 0.00018201592029733156
Position 687: 0.0001734051964930214
Position 93: 0.00017010670125733657
Position 3895: 0.00016756016244006943
Position 2816: 0.00016559157714361324
Position 2908: 0.00014884246579755783
Position 3137: 0.00014600614213878591
Position 1560: 0.0001434423070380179
Position 5826: 0.000143139466951577
Position 2320: 0.00012672346577310831
Position 417: 0.0001136080941700443
Position 6551: 0.00010961120067560244
Position 210: 0.00010604222262485724
Position 2687: 0.0001057430712496619
Position 300: 0.00010559548557361187
Position 126: 9.924494160182948e-05
Position 2985: 9.9244714496781e-05
Position 4894: 9.578415736787797e-05
Position 7119: 9.514993042317062e-05
Position 2661: 8.78462712621419e-05
Position 6203: 8.644601352584756e-05
Position 771: 8.026972388256895e-05
Position 4416: 6.772498640459124e-05
Position 6472: 6.614160285282188e-05
Position 2866: 6.154501532701354e-05
Position 4371: 5.946486463378568e-05
Position 3857: 5.812342441185362e-05
Position 108: 5.204001559852922e-05
Position 189: 5.152602287190264e-05
Position 3654: 5.098154976371669e-05
Position 2088: 4.935593522090984e-05
Position 1634: 4.883192698606023e-05
Position 294: 4.3474373910606346e-05
Position 5719: 4.158580787318944e-05
Position 2938: 3.863443772319569e-05
Position 4953: 3.658628128418267e-05
Position 2491: 3.3766364041510046e-05
Position 3706: 3.297146046649845e-05
Position 2095: 3.2405315021364747e-05
Position 2226: 3.1439611317316865e-05
Position 2711: 3.085142267946603e-05
Position 4476: 2.437922853627207e-05
Position 2725: 2.2745759599536794e-05
Position 2584: 2.1097573874454255e-05
Position 676: 2.001140308080476e-05
Position 2034: 1.9812728975598285e-05
Position 4186: 1.959081306530997e-05
Position 2130: 1.852482757244003e-05
Position 720: 1.7562954402971444e-05
Position 923: 1.745685274016427e-05
Position 3587: 1.6233488080266882e-05
Position 1969: 1.5638731134425875e-05
Position 496: 1.4781259582121216e-05
Position 2351: 1.4403256104435447e-05
Position 735: 1.43103853309827e-05
Position 3804: 1.4029680509157524e-05
Position 3026: 1.3529111381016225e-05
Position 2256: 1.2237235512057832e-05
Position 1931: 1.0764196630474312e-05
Position 1465: 1.0340030567951424e-05
Position 1659: 1.0276745455939122e-05
Position 3864: 1.0091229228926177e-05
Position 769: 9.58193810085856e-06
Position 2211: 9.55892583660965e-06
Position 1041: 9.402626417371127e-06
Position 631: 9.06928551220188e-06
Position 652: 7.823419797173572e-06
Position 670: 6.4609888900874e-06
Position 538: 6.091870157781077e-06
Position 1252: 5.984465444027435e-06
Position 2819: 5.810478996209752e-06
Position 1565: 5.472809629798033e-06
Position 1381: 4.376200365714142e-06
Position 1935: 4.205997526795464e-06
Position 804: 4.040153970793666e-06
Position 995: 4.004013429072602e-06
Position 2235: 3.955195314060712e-06
Position 1920: 3.6857603598294873e-06
Position 1060: 3.6701338382258105e-06
Position 235: 1.8358859593465183e-06
Position 1154: 1.400575597274426e-06
Position 1917: 1.2072518045685335e-06
Position 398: 1.1732093782173484e-06
Position 464: 1.0827973536721612e-06
Position 851: 1.0530258065957913e-06
Position 2469: 1.0140363996321845e-06
Position 313: 8.684148147378077e-07
Position 809: 8.075728248691674e-07
Position 3117: 6.823355380286229e-07
Position 2240: 4.396047001772106e-07
Position 1469: 3.538678257936641e-07
Position 542: 2.8421132234518727e-07
Position 498: 2.841431726174237e-07
Position 831: 2.554123773749656e-07
Position 656: 2.2522541382784593e-07
Position 901: 2.0799768569378275e-07
Position 264: 1.358633806791283e-07
Position 659: 1.207649861959754e-07
Position 891: 1.2038565958523826e-07
Position 1884: 1.1135255151591054e-07
Position 645: 9.986236736386457e-08
Position 967: 9.790619661175507e-08
Position 750: 8.767369168009939e-08
Position 420: 6.455943872151392e-08
Position 1316: 5.150553258710493e-08
Position 239: 4.942655989565286e-08
Position 373: 4.505196613576105e-08
Position 766: 3.0615805674155715e-08
Position 1320: 2.5282944321882262e-08
Position 638: 2.2153052159529662e-08
Position 1487: 1.3798102796976005e-08
Position 828: 7.43029572203983e-09
Position 551: 5.038382320957294e-09
Position 356: 4.8265802214828195e-09
Position 548: 8.964995880973753e-10
Position 217: 7.068830372325679e-10
Position 249: 6.102312720308333e-10
Position 215: 1.7923645232050497e-10
Position 354: 1.6123177469960302e-10
Position 553: 2.1053885701407727e-11
