Gene = Ufm1
Position 435: 0.0002302688190270196
Position 208: 0.00021900739521249577
Position 515: 0.00020469715512612597
Position 1336: 0.00019638810283404188
Position 4245: 0.00019423794991364098
Position 2764: 0.00019046945960235308
Position 2100: 0.00017286001114460897
Position 835: 0.00017223022043403192
Position 3658: 0.00017112973726720167
Position 2651: 0.00016967905991371676
Position 1671: 0.00015275322230054485
Position 1078: 0.00015080663791619715
Position 3290: 0.00014942423839438005
Position 2365: 0.00013442668027619246
Position 2626: 0.00013271518343371138
Position 190: 0.00013207779989596433
Position 659: 0.00011807710386681989
Position 2449: 0.0001157928014054385
Position 133: 9.970744663925536e-05
Position 3471: 9.475302996675302e-05
Position 1091: 9.252686201327858e-05
Position 1194: 8.279520462373317e-05
Position 64: 7.43642910290668e-05
Position 2600: 7.057323697026847e-05
Position 3579: 6.851517933657755e-05
Position 304: 6.695723735105223e-05
Position 1653: 6.549945716551111e-05
Position 491: 5.876279331734315e-05
Position 2773: 5.8347494792279145e-05
Position 2620: 5.360484482416124e-05
Position 1826: 4.906299496304608e-05
Position 4388: 4.905444827493482e-05
Position 3683: 4.630194861483586e-05
Position 124: 4.120366614252442e-05
Position 2929: 4.1189165049141036e-05
Position 565: 3.946260927581162e-05
Position 496: 3.779218018492778e-05
Position 184: 3.604782772617717e-05
Position 3257: 3.459651565073544e-05
Position 3508: 3.2982254505702846e-05
Position 678: 3.100692293679679e-05
Position 1470: 3.0610909209076144e-05
Position 92: 2.2875037781924823e-05
Position 62: 2.080128654278515e-05
Position 5617: 1.6528831001801193e-05
Position 3648: 1.4818941668840607e-05
Position 98: 8.983075088212589e-07
Position 100: 3.4107768634402297e-07
Position 169: 2.3458960313195487e-07
Position 1019: 8.404058468915371e-08
Position 846: 5.560762002608114e-08
Position 117: 4.2661461909419814e-08
Position 146: 3.477166446226725e-08
Position 406: 4.222214276394342e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2557: 0.9099724086220264
Position 159: 0.8382886948657631
Position 3556: 0.6818243181845868
Position 9814: 0.6023905549419719
Position 10250: 0.4556942914332989
Position 4555: 0.18469636726380334
Position 3507: 0.15043479379766117
Position 10182: 0.11849638173091384
Position 7949: 0.09925122181733056
Position 6967: 0.08178556589244519
Position 2016: 0.08177659123287297
Position 2041: 0.06492862947043904
Position 4129: 0.05327935296961581
Position 8300: 0.04383320828194891
Position 4194: 0.0422160859164151
Position 4484: 0.0393067267328152
Position 2436: 0.038645059715062734
Position 3761: 0.038029149492160075
Position 5834: 0.032144754327200944
Position 4521: 0.03212583395582612
Position 3728: 0.028326225498848754
Position 3344: 0.024804385445937188
Position 386: 0.019375961204876353
Position 3026: 0.015127851549504585
Position 7278: 0.013751318476568066
Position 6630: 0.011799962497096238
Position 9566: 0.01114071695725202
Position 333: 0.01006215308917969
Position 4263: 0.00891966366567065
Position 4945: 0.008523385559321035
Position 5800: 0.007403613103527829
Position 2453: 0.007162703196404973
Position 8699: 0.006854901661135345
Position 5221: 0.005552345512418202
Position 3701: 0.005145785971965742
Position 7778: 0.005134887743070617
Position 5519: 0.0050025650696497
Position 3384: 0.004411050548530943
Position 3832: 0.0037940028529403163
Position 4240: 0.003732644221258401
Position 2491: 0.0036726670567875826
Position 300: 0.003593686158651793
Position 3288: 0.0035583945579008005
Position 4161: 0.0035390388429678075
Position 6213: 0.0032636613831478916
Position 2478: 0.00303179078144235
Position 2401: 0.0030310957167843226
Position 3829: 0.0028730541653144695
Position 3770: 0.002815787959911231
Position 5404: 0.0028132397724601682
Position 1729: 0.002808547384760195
Position 7069: 0.0027560121927135456
Position 10101: 0.002689966467333724
Position 2789: 0.0026510552517276056
Position 5465: 0.002397757538888702
Position 3810: 0.002335012112171252
Position 7388: 0.0022521708046812482
Position 10123: 0.0021709059925615476
Position 4643: 0.002098685606551886
Position 3888: 0.0017860579188768225
Position 7469: 0.001738827889541637
Position 3991: 0.0016898796027447916
Position 7975: 0.001586139404877495
Position 6609: 0.0015045293121290287
Position 10206: 0.001481715395241941
Position 5571: 0.0014699544523291042
Position 3943: 0.0014035737196067166
Position 8139: 0.0013705983291872716
Position 7096: 0.0011103979762693856
Position 3461: 0.0010998439145200698
Position 3041: 0.0010977904816708525
Position 1332: 0.0010885540069609679
Position 7290: 0.0010570348923778252
Position 7889: 0.0010537281306074885
Position 3022: 0.0010173668302113498
Position 3921: 0.0010132483740296371
Position 6407: 0.0010046981328362807
Position 835: 0.0009587019499838934
Position 166: 0.000900396058101778
Position 2563: 0.0008616183396682887
Position 4897: 0.0008552850188679479
Position 637: 0.000837191532104116
Position 5975: 0.0007747786086597659
Position 929: 0.0007417157582343752
Position 304: 0.000686842933246644
Position 10428: 0.0006679278802376987
Position 2029: 0.000665775296237576
Position 8975: 0.0006545651509576923
Position 634: 0.0006466442514859893
Position 743: 0.000609723083441871
Position 715: 0.0005928409328084617
Position 3722: 0.0005483125355966781
Position 658: 0.0005288359273765286
Position 1989: 0.0004972085346627344
Position 955: 0.0004846335565787492
Position 2382: 0.00047283748759907986
Position 791: 0.00045422636040091843
Position 2019: 0.00045356356488321137
Position 4410: 0.0004531714439017061
Position 2835: 0.00043352477444588125
Position 6180: 0.00043005164412214655
Position 4688: 0.00040778436476958445
Position 858: 0.0004041283695834237
Position 4006: 0.00039694131291237585
Position 3070: 0.0003860573819478915
Position 759: 0.0003724490853568365
Position 4029: 0.0003642437511879803
Position 4829: 0.0003570196968327948
Position 4524: 0.00035217488910098665
Position 3563: 0.0003444426628812051
Position 1860: 0.0002955891277650521
Position 2084: 0.00029061129731014566
Position 1782: 0.0002756506000164153
Position 7363: 0.0002637258954336754
Position 1366: 0.0002567951100668843
Position 4212: 0.00024643073500477504
Position 3316: 0.00024243504773803593
Position 2272: 0.00024225700299037548
Position 7500: 0.00023049597080058708
Position 3185: 0.0002144373813211577
Position 2832: 0.00021069076972592363
Position 451: 0.0001928863154290665
Position 2752: 0.00016651656591504458
Position 4847: 0.00015512722926364775
Position 1126: 0.00015382486361899925
Position 3155: 0.00015260776166715504
Position 6357: 0.00014873752887421747
Position 4078: 0.00011382669841462299
Position 2793: 0.00010308244750397378
Position 3369: 9.932969398615477e-05
Position 5061: 9.509027389205723e-05
Position 403: 9.00814369703755e-05
Position 2589: 8.908230481952743e-05
Position 4245: 7.976442823684257e-05
Position 5851: 7.689623423455282e-05
Position 5635: 7.332639879165848e-05
Position 4327: 7.18183421544895e-05
Position 4168: 7.137043332010067e-05
Position 1803: 7.014459609032662e-05
Position 691: 6.359221530135739e-05
Position 6696: 6.087192989470542e-05
Position 1894: 5.256592081188034e-05
Position 4581: 5.0939754044816e-05
Position 5292: 5.014584751826319e-05
Position 1891: 4.970546025112936e-05
Position 4865: 4.911475829590375e-05
Position 4000: 4.1690870801007165e-05
Position 4293: 4.089667853483186e-05
Position 1521: 3.9002891124839633e-05
Position 1240: 3.534196631529654e-05
Position 2592: 3.4944207743499394e-05
Position 2403: 3.0126464021176015e-05
Position 748: 2.846046225818458e-05
Position 1149: 2.7192662258413537e-05
Position 3572: 2.3904231806007417e-05
Position 678: 2.0152662873326944e-05
Position 2767: 1.7927507643364166e-05
Position 3656: 1.5810704616279185e-05
Position 2297: 1.5712380478829105e-05
Position 4754: 1.29516961067665e-05
Position 4457: 9.33426353239052e-06
Position 3648: 7.646219008380325e-06
Position 3703: 3.2929462801965413e-06
Position 2234: 3.0530848487187597e-06
Position 3846: 2.317901578021231e-06
Position 215: 2.299424731383363e-06
Position 278: 2.282465211389781e-06
Position 2100: 1.530872650439742e-06
Position 3601: 1.182660168465277e-06
Position 797: 1.1407518698624876e-06
Position 349: 1.0583355787765562e-06
Position 2211: 6.694928313212074e-07
Position 2919: 3.877670080117151e-07
Position 3075: 3.2661450476322493e-07
Position 2196: 2.387464298316647e-07
Position 261: 2.1930465520911582e-07
Position 3621: 1.4583287609400568e-07
Position 227: 5.6430785014283317e-08
Position 231: 3.36842384612312e-08
Position 3325: 3.188700687659191e-08
Position 420: 2.6883626743694896e-08
Position 2174: 2.160937080656682e-08
Position 271: 2.0284495731828407e-08
Position 478: 1.8190964934195088e-08
Position 346: 8.23184371711717e-09
Position 274: 5.743124079798389e-09
Position 239: 4.602208874392401e-09
Position 416: 3.812072016669146e-09
Position 263: 2.8243590454882315e-09
Position 221: 8.252837085569554e-10
Position 435: 3.783627379777148e-10
Position 522: 3.037634290623485e-11
Position 359: 1.702578724705733e-11
