Gene = Plrg1
Position 10713: 0.004035701808479519
Position 10719: 0.003717191761665614
Position 338: 0.0036242676463950334
Position 14462: 0.0029666693986400874
Position 13120: 0.0025695812060855133
Position 16504: 0.0024660452754510214
Position 13263: 0.0023447699529788686
Position 13506: 0.0022990989736960997
Position 13203: 0.0021643793807913066
Position 3538: 0.0020805112403357055
Position 13633: 0.0020714099448787392
Position 12548: 0.0019199644390900654
Position 6405: 0.001780403691177758
Position 13850: 0.0017397436673397219
Position 12173: 0.0017274019707320034
Position 12069: 0.0016743462650417366
Position 2674: 0.0016421946257020135
Position 15184: 0.00161478487058597
Position 5750: 0.0016047688178448636
Position 12850: 0.0015576236146741323
Position 4996: 0.0015374620643317334
Position 362: 0.001525763090692331
Position 15792: 0.0014864338299874352
Position 12094: 0.0014489178235096922
Position 10935: 0.0014377432554369698
Position 6356: 0.0014225216341455177
Position 10678: 0.001407195635848146
Position 11079: 0.0013070616223342438
Position 197: 0.0012902825355666156
Position 12136: 0.0011906771432598088
Position 503: 0.0011593085369347772
Position 12533: 0.0011571862809135233
Position 5427: 0.0011361621195901729
Position 12596: 0.0010124775593170492
Position 13097: 0.0009509182925098646
Position 293: 0.0009116650980917553
Position 11770: 0.0009066519068624062
Position 4879: 0.0008413667282411868
Position 14481: 0.0008286863146758851
Position 16105: 0.0008111101968140018
Position 5051: 0.0007679986768169033
Position 13639: 0.0007308300045504606
Position 765: 0.0007123964849203482
Position 543: 0.0006361095562549719
Position 11465: 0.0006101505227110762
Position 1719: 0.0006045310798828206
Position 12861: 0.0005804142152941821
Position 5233: 0.0005514717783978238
Position 819: 0.0005140353013083898
Position 12109: 0.0004880117483195924
Position 16357: 0.00048098621181121487
Position 12819: 0.00047766713958866585
Position 15800: 0.00045238252772002814
Position 10483: 0.0004517708511727719
Position 15269: 0.0004496947948759349
Position 2471: 0.00044603083143215965
Position 127: 0.00044029351932237473
Position 266: 0.0004181149730904662
Position 13761: 0.00041521739640438247
Position 14284: 0.0004104980413576986
Position 13074: 0.0003975350569452633
Position 211: 0.0003879464867419011
Position 12411: 0.0003862704200464868
Position 13449: 0.0003585199235526882
Position 13147: 0.00035813042558054483
Position 842: 0.00034156244644189366
Position 3058: 0.00033515202382692136
Position 1668: 0.00032987607769996126
Position 616: 0.00031944312674426036
Position 162: 0.00031263067413063596
Position 2951: 0.0002991530709294585
Position 14468: 0.0002877798947551845
Position 1647: 0.0002494997722874493
Position 13569: 0.0002473822792650112
Position 260: 0.00024533533477928395
Position 5362: 0.00023641425914706812
Position 6232: 0.0002347084618625419
Position 412: 0.00022599458290656474
Position 3170: 0.0002215060176363745
Position 4842: 0.00021825295454467542
Position 84: 0.00021218950043711552
Position 792: 0.000208937102461292
Position 3291: 0.00018981792178225483
Position 15243: 0.00018067758984047528
Position 16415: 0.00017931094092826455
Position 208: 0.00016863477786799427
Position 15238: 0.00016843397378367694
Position 708: 0.00014706719804331636
Position 11568: 0.0001457560610202117
Position 426: 0.00014148432085183034
Position 4713: 0.00013109003264478875
Position 15317: 0.00011782581351911347
Position 11551: 0.00010768437389532474
Position 12872: 0.0001041502107489836
Position 12601: 0.00010276209774050254
Position 3445: 0.00010027022028576925
Position 610: 9.760330771570209e-05
Position 12439: 9.131462625438105e-05
Position 772: 8.340578654534889e-05
Position 1142: 8.323628137127087e-05
Position 342: 8.037461647441907e-05
Position 11682: 7.566365270034178e-05
Position 12772: 7.283116344400794e-05
Position 466: 7.016725952820487e-05
Position 159: 6.509935090489685e-05
Position 471: 6.214812063842948e-05
Position 684: 5.817293327517226e-05
Position 1994: 5.814712911472864e-05
Position 1043: 5.773920637651948e-05
Position 1749: 5.615484714893458e-05
Position 340: 5.476889742910961e-05
Position 15959: 5.415033124666009e-05
Position 62: 5.283235708918955e-05
Position 15199: 5.111913301506904e-05
Position 247: 4.8506016258462315e-05
Position 1509: 4.3553572736970746e-05
Position 651: 4.144395859846316e-05
Position 11391: 3.7189912676755155e-05
Position 15406: 3.7011832146126524e-05
Position 345: 3.568100407672946e-05
Position 12897: 3.3465155492611055e-05
Position 14956: 3.329216575987079e-05
Position 195: 3.311746802920202e-05
Position 1385: 3.299243797556158e-05
Position 416: 3.1329833783605605e-05
Position 16490: 3.0652994950484594e-05
Position 16667: 2.9696826916348687e-05
Position 250: 2.8641441717132668e-05
Position 692: 2.8450071557419855e-05
Position 656: 2.5896003287812436e-05
Position 12: 2.540894242248492e-05
Position 989: 2.5154483566233903e-05
Position 2319: 2.4996948793971828e-05
Position 514: 2.4459810660983912e-05
Position 458: 2.36773609091642e-05
Position 13700: 2.2177597882369055e-05
Position 438: 2.2055698490360293e-05
Position 54: 2.1533581964646516e-05
Position 2297: 2.080017341631602e-05
Position 2008: 1.9657339345656903e-05
Position 562: 1.918748432255603e-05
Position 234: 1.798006834925348e-05
Position 13157: 1.791372732613503e-05
Position 430: 1.667223750785781e-05
Position 1640: 1.513070383241133e-05
Position 12777: 1.5077365692717468e-05
Position 1010: 1.4650339523851525e-05
Position 305: 1.318021289528059e-05
Position 1129: 1.1216698074006371e-05
Position 4723: 1.1046961954583712e-05
Position 1119: 9.812022790575102e-06
Position 648: 9.222560004840056e-06
Position 397: 8.51444043950086e-06
Position 166: 7.792156929928744e-06
Position 388: 7.426686350679968e-06
Position 16697: 7.14787865107998e-06
Position 5964: 5.797183078480433e-06
Position 950: 5.5945932107615685e-06
Position 696: 5.131268387575133e-06
Position 11773: 5.047508863490739e-06
Position 1103: 4.477983098465591e-06
Position 6446: 3.947680792431148e-06
Position 14286: 3.8989848694649325e-06
Position 1057: 2.755473973059709e-06
Position 676: 2.7251038744862366e-06
Position 15273: 2.5574481270282723e-06
Position 15255: 2.511574257169322e-06
Position 6481: 2.3040420182778688e-06
Position 11349: 2.056814305467373e-06
Position 5709: 1.951369349554746e-06
Position 6401: 1.530908384443561e-06
Position 1376: 1.515787898506541e-06
Position 2217: 1.1647916288434963e-06
Position 1439: 9.518506645617521e-07
Position 1252: 8.321744952661127e-07
Position 5996: 7.578162292522322e-07
Position 1287: 7.433629988351419e-07
Position 2001: 6.852439054270939e-07
Position 1406: 5.670099161276819e-07
Position 1935: 4.162572780338035e-07
Position 1651: 3.01819601753331e-07
Position 1311: 2.6829461369602564e-07
Position 14224: 2.2520512649655506e-07
Position 12856: 2.1934853571292132e-07
Position 12906: 2.0593032978660627e-07
Position 1971: 2.013982252907453e-07
Position 1688: 1.817450017161361e-07
Position 1503: 1.4697887707250354e-07
Position 553: 1.2110541996542945e-07
Position 2043: 9.709270997741272e-08
Position 1861: 7.548059421517728e-08
Position 11265: 7.242983461552145e-08
Position 1448: 6.780000745238239e-08
Position 1336: 6.530062572773082e-08
Position 1786: 5.5644308324619075e-08
Position 12816: 5.432078248254511e-08
Position 1584: 5.0327793719840226e-08
Position 2039: 4.497938354987515e-08
Position 2046: 3.731343223166351e-08
Position 1680: 3.417664487677957e-08
Position 1315: 2.9675940062359404e-08
Position 12803: 2.631289495281762e-08
Position 1700: 2.5277307377658752e-08
Position 1659: 2.3540889314985513e-08
Position 2054: 2.2253650724783094e-08
Position 12858: 1.1893451574119763e-08
Position 237: 4.76626787639835e-09
Position 1481: 2.5186985834405563e-09
Position 1494: 1.8289620629724058e-09
Position 483: 1.6982642101491465e-09
Position 487: 1.6790951165417025e-09
Position 7: 1.5598240441724126e-09
Position 491: 1.485864329747393e-09
Position 421: 7.634079972591173e-10
Position 1582: 5.586476475672378e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14170: 0.989236205679069
Position 15667: 0.9879478995970999
Position 1248: 0.9802750798011804
Position 10359: 0.9748263632943048
Position 11156: 0.9168415608549123
Position 12736: 0.9161635358715252
Position 12475: 0.864037936176271
Position 16588: 0.8395486999542491
Position 5511: 0.7180907665478325
Position 4314: 0.6527845026577621
Position 15100: 0.5801600253998018
Position 3804: 0.40052608362240766
Position 13439: 0.36092008002467124
Position 15074: 0.27079680312518956
Position 3133: 0.17221818317537485
Position 11970: 0.15416548094893265
Position 7095: 0.12271207938553454
Position 4805: 0.10894275936226555
Position 14371: 0.10641797068073185
Position 3465: 0.1025784746813674
Position 2998: 0.08353513548692969
Position 5435: 0.06588462140172278
Position 15298: 0.05773579069679781
Position 16001: 0.055126348660677366
Position 12357: 0.045191806041070356
Position 4340: 0.04467305177155054
Position 2969: 0.03989987183294265
Position 674: 0.03785166696482574
Position 10603: 0.035991651547345016
Position 3496: 0.0339274196719942
Position 5361: 0.03201489299730104
Position 7137: 0.027196831310219258
Position 4265: 0.026713746625608478
Position 4173: 0.025548670683722314
Position 195: 0.02550844735786889
Position 6333: 0.02421565461734614
Position 1542: 0.022444778427059095
Position 7057: 0.021524289088043706
Position 4248: 0.021310506178604288
Position 3062: 0.021213631115042545
Position 15951: 0.020443307395461727
Position 12057: 0.01922630813699035
Position 9676: 0.018763814541609972
Position 12411: 0.016652364315015353
Position 16592: 0.015111672695442925
Position 12587: 0.014197017046439784
Position 4212: 0.012948206456504397
Position 16244: 0.011755742163918448
Position 11927: 0.011734141079362981
Position 6292: 0.011186087559411265
Position 3315: 0.01092819534535476
Position 10130: 0.010678909053700857
Position 10570: 0.010662723172565974
Position 1219: 0.01044083909672964
Position 2125: 0.009824589326013164
Position 16388: 0.009794954820495222
Position 12528: 0.00972489017760663
Position 9259: 0.00902095494030968
Position 15313: 0.008231831928977676
Position 3852: 0.0081207435806822
Position 14543: 0.007862023850801992
Position 3094: 0.007509774209433924
Position 4226: 0.007451189196069218
Position 237: 0.007131635234188802
Position 15370: 0.006893516390022748
Position 7861: 0.006827509213442763
Position 16476: 0.006688039473425543
Position 7116: 0.006553909186928415
Position 12003: 0.006462918617324414
Position 14515: 0.006178804933022192
Position 228: 0.005884335151235051
Position 3519: 0.005875331026445244
Position 15720: 0.005651451293821163
Position 13020: 0.0056249376075926194
Position 935: 0.005510652238879627
Position 3333: 0.005468725066912638
Position 11439: 0.005394886555180508
Position 11064: 0.0052954730795571146
Position 14384: 0.005269848093089664
Position 9635: 0.005203459167860349
Position 3559: 0.0051561041652229194
Position 2979: 0.005117762255439232
Position 5204: 0.004725922848764384
Position 3831: 0.004664922350745432
Position 16105: 0.004596842083204894
Position 15355: 0.004518723023836311
Position 15036: 0.004369414366597911
Position 6467: 0.004206202125240102
Position 15922: 0.004197462734031958
Position 10991: 0.0041930540775353955
Position 12938: 0.004117596409506685
Position 7877: 0.004018886544196365
Position 7134: 0.003832893195292542
Position 16542: 0.003823412822769442
Position 12235: 0.003580279393290803
Position 14796: 0.003489320007649811
Position 747: 0.0031975844681397794
Position 16280: 0.0031818890388116057
Position 14425: 0.0031337839414093648
Position 3709: 0.0031236107393864307
Position 682: 0.0030632547738786847
Position 705: 0.0030373170320599895
Position 3751: 0.0029877631082050405
Position 542: 0.0027744152890501507
Position 16275: 0.002659719003239929
Position 1198: 0.0025716096496417764
Position 16335: 0.0025462078583137464
Position 4091: 0.002499117504424356
Position 3615: 0.002474848968235976
Position 9807: 0.0024235905573021348
Position 3662: 0.0023761324745996196
Position 4898: 0.0023108848297876106
Position 4300: 0.002206554136252351
Position 3357: 0.0020460693973826465
Position 200: 0.0020457755771031735
Position 3204: 0.0019757831007517065
Position 6733: 0.001956860397416596
Position 13384: 0.0018871875400904659
Position 3468: 0.001874678367263951
Position 10974: 0.0018038005377525456
Position 3158: 0.0017989538791631503
Position 13361: 0.0017951754456532536
Position 4062: 0.0017920624262135736
Position 16133: 0.0017861332508011776
Position 16200: 0.0017594418443305133
Position 10245: 0.001755823514056665
Position 792: 0.0017429942271629183
Position 15953: 0.0016784291432262839
Position 1251: 0.0016453389272169986
Position 1286: 0.0016110513486822689
Position 2558: 0.001565732686988266
Position 1647: 0.0015411078216365733
Position 243: 0.0014981613187331707
Position 9930: 0.0014903247610060415
Position 13787: 0.0014732934219741545
Position 16217: 0.0014473526534126188
Position 6251: 0.0014166641934835746
Position 14443: 0.0014076875798556354
Position 15133: 0.001395908270065208
Position 3140: 0.0013604197667606097
Position 16296: 0.0013365397327436371
Position 3215: 0.0013214923987359397
Position 5394: 0.0012569522573199106
Position 3620: 0.0012434374543032146
Position 13598: 0.0012376269803216098
Position 1163: 0.0012033863897160347
Position 1257: 0.0011785201771776339
Position 15758: 0.001168218475784463
Position 293: 0.001161224773809559
Position 3571: 0.0011287321729257374
Position 15796: 0.001124250863395281
Position 3434: 0.0011122798405425152
Position 351: 0.0010891806684835753
Position 16710: 0.0010852423184427847
Position 11837: 0.0010780182173959246
Position 3659: 0.001070222366314684
Position 15608: 0.0010459331384864935
Position 6314: 0.0009879415281176997
Position 16797: 0.0009360721101980945
Position 4280: 0.0009066970953576633
Position 16007: 0.0009020149497419147
Position 12819: 0.00089775741914212
Position 4543: 0.0008851307900883829
Position 3849: 0.0008810581673423851
Position 15733: 0.0008578121414510255
Position 12197: 0.0008546960693024779
Position 11034: 0.0008516066531379123
Position 11627: 0.0007913439022089246
Position 11007: 0.0007641203388819401
Position 14902: 0.0007634563935932789
Position 276: 0.0007621077727397316
Position 6362: 0.0007590221820580001
Position 15838: 0.0007425480422965042
Position 2924: 0.0007381127431924812
Position 272: 0.000731440124743303
Position 10608: 0.0007121556071101807
Position 15820: 0.0006976787982699768
Position 10774: 0.0006837353176832071
Position 1791: 0.000678707722890597
Position 16721: 0.0006629539867516359
Position 2860: 0.0006486795526393734
Position 3755: 0.0006402934297226851
Position 13542: 0.0006397961578176188
Position 14570: 0.0006312202344856823
Position 12706: 0.000617500427953301
Position 14889: 0.0006119812194665238
Position 4938: 0.0005893032740794487
Position 16291: 0.0005783272358931731
Position 6264: 0.0005777172969728289
Position 7828: 0.000562021721391386
Position 3699: 0.0005619550153929368
Position 13517: 0.0005510546708369463
Position 12492: 0.0005447209417572501
Position 13566: 0.0005158095378971228
Position 11164: 0.0005152116154446201
Position 3260: 0.0005039141627411168
Position 2845: 0.0004969050513905802
Position 1119: 0.000489296247775908
Position 4995: 0.0004849833849945059
Position 14886: 0.0004728306449170206
Position 5561: 0.00047218111783659314
Position 2889: 0.0004601630829332419
Position 430: 0.00045852788077424127
Position 12097: 0.0004430695199509459
Position 12770: 0.0004302438305325393
Position 15845: 0.0004163092567120229
Position 14474: 0.00040666499702579476
Position 3907: 0.00040274743459715325
Position 2745: 0.00039198817591134605
Position 16648: 0.00038162300024028976
Position 3810: 0.00035669207760902514
Position 2785: 0.000351417856227732
Position 14206: 0.0003510518425692391
Position 458: 0.00033985742148698783
Position 12584: 0.00030645355574662525
Position 4400: 0.00030236918486461535
Position 16444: 0.0002980181245345802
Position 16183: 0.00029268490071143624
Position 15958: 0.000292402661911224
Position 3396: 0.00026712340250832053
Position 4967: 0.00024245400624166424
Position 13497: 0.00023659546929023884
Position 707: 0.0002351552859497807
Position 867: 0.00023261170313383468
Position 10956: 0.00023237118819185383
Position 643: 0.0002319277844934784
Position 3030: 0.0002304789670216058
Position 15111: 0.00022518379180700278
Position 2121: 0.00022230382086883585
Position 1830: 0.00022017812152721206
Position 14485: 0.00021893964096406776
Position 10575: 0.00021617025786482103
Position 1010: 0.00021598016601270283
Position 16478: 0.0002106194537755338
Position 11226: 0.00020779043233959881
Position 14840: 0.00019596038034245711
Position 3276: 0.00019141963971762015
Position 12765: 0.00018927627796327192
Position 5513: 0.00018786419990869728
Position 2365: 0.00017852092563761825
Position 5581: 0.00017533016627984858
Position 869: 0.00017404831035134702
Position 4878: 0.00015896550817390918
Position 3083: 0.00015699709166708592
Position 4925: 0.00015350764979115555
Position 3206: 0.00015186043707571628
Position 16111: 0.00014922326008039272
Position 16607: 0.00014328880777325073
Position 16520: 0.00014159018685830558
Position 4749: 0.00013739196964006523
Position 4635: 0.0001350184673717131
Position 16517: 0.00013203760641309302
Position 14576: 0.00013027524264485203
Position 1046: 0.00012892667728169467
Position 12034: 0.00012585915159844403
Position 12157: 0.00012464357714515414
Position 5778: 0.00012136290743521972
Position 5181: 0.00012018008468563366
Position 15014: 0.00011979293663703603
Position 16622: 0.00011828557133007557
Position 13280: 0.00011729015662334526
Position 16595: 0.00011522886866866582
Position 16174: 0.00010929106004526202
Position 13760: 0.00010545378445608543
Position 16362: 0.00010207881688934543
Position 1129: 9.566582034775307e-05
Position 3441: 9.493713048389176e-05
Position 14432: 9.332724215904692e-05
Position 14490: 9.232321478574596e-05
Position 2470: 9.173398776706943e-05
Position 3004: 8.872846530216151e-05
Position 3257: 8.815153310772216e-05
Position 1567: 8.387974808685653e-05
Position 16688: 8.332732491933236e-05
Position 2071: 7.917447766425977e-05
Position 16810: 7.847753790307618e-05
Position 11012: 7.744117240946613e-05
Position 13399: 7.560303890111818e-05
Position 2046: 7.45857030269935e-05
Position 3170: 7.455597759011477e-05
Position 14990: 7.251849630095488e-05
Position 15382: 7.094741755880724e-05
Position 14462: 6.688977709677802e-05
Position 3221: 6.634734244775161e-05
Position 6094: 6.588318314064866e-05
Position 16072: 6.134184557627661e-05
Position 16804: 5.780707364559631e-05
Position 838: 5.760179431287633e-05
Position 14456: 5.525912915420524e-05
Position 305: 5.361515400934992e-05
Position 334: 5.192031140934209e-05
Position 606: 5.059176878145225e-05
Position 2169: 5.0491486941372723e-05
Position 13575: 5.003377724325064e-05
Position 3932: 4.9315960995217035e-05
Position 2525: 4.796721194034432e-05
Position 15701: 4.547830605497257e-05
Position 11577: 4.4404424746217504e-05
Position 5130: 4.380957983175248e-05
Position 14322: 4.37370258587053e-05
Position 16076: 4.3239008250375545e-05
Position 14174: 4.2576068660632606e-05
Position 16085: 3.9809097054866915e-05
Position 4949: 3.87979907450093e-05
Position 16611: 3.6515318421848756e-05
Position 16500: 3.650481686219192e-05
Position 1749: 3.540484671730068e-05
Position 1574: 3.358583896294793e-05
Position 16635: 3.2819453122237796e-05
Position 5588: 3.222908628219585e-05
Position 2217: 3.188571209556351e-05
Position 2327: 3.129352516639936e-05
Position 208: 3.028393216355306e-05
Position 1260: 2.874716814042104e-05
Position 3629: 2.7689414833566626e-05
Position 13958: 2.710270955874683e-05
Position 299: 2.6873405325173847e-05
Position 15387: 2.5896304961943208e-05
Position 2265: 2.5856484797171277e-05
Position 14572: 2.5095455203506714e-05
Position 1674: 2.3189450048199223e-05
Position 1461: 2.2918692799258584e-05
Position 3230: 1.9774082998777302e-05
Position 3240: 1.939787622688598e-05
Position 1697: 1.910840773398317e-05
Position 3335: 1.8490050677937508e-05
Position 6068: 1.776102039256283e-05
Position 1477: 1.705888069829363e-05
Position 461: 1.6914689908906416e-05
Position 1966: 1.6523093508387757e-05
Position 14857: 1.586004348221651e-05
Position 2084: 1.5424585128069607e-05
Position 5850: 1.4848953773946641e-05
Position 463: 1.4361942680514988e-05
Position 1614: 1.2455320041606601e-05
Position 2572: 1.0994039438300445e-05
Position 6300: 1.087073733989002e-05
Position 6196: 1.0800935230566938e-05
Position 1070: 1.0406923678660785e-05
Position 3318: 9.070996355760346e-06
Position 373: 8.96783547895608e-06
Position 2297: 8.514675068749678e-06
Position 1668: 8.333229661243915e-06
Position 567: 8.093892394656879e-06
Position 1296: 8.077532278616251e-06
Position 5853: 7.747503563261526e-06
Position 4000: 6.3531037997513785e-06
Position 684: 6.048719320747664e-06
Position 1716: 5.772148630164512e-06
Position 1856: 5.040110791431361e-06
Position 651: 4.838993520110281e-06
Position 1598: 4.826996936132057e-06
Position 5279: 4.555187554792339e-06
Position 646: 4.490971107437108e-06
Position 989: 4.433454248156184e-06
Position 2474: 4.294968950994027e-06
Position 553: 4.268860367672301e-06
Position 2521: 4.207924717985573e-06
Position 412: 3.8811264527454405e-06
Position 2488: 3.5956249886079934e-06
Position 2597: 3.2846410361965015e-06
Position 11328: 3.0790902972098966e-06
Position 1753: 2.9870861853593926e-06
Position 1692: 2.986726198671063e-06
Position 5915: 2.858957634068277e-06
Position 2801: 2.850690127032031e-06
Position 2371: 2.7199150036628133e-06
Position 175: 2.610499078517545e-06
Position 1448: 2.4694194767548177e-06
Position 656: 2.392261453908367e-06
Position 316: 2.3339995493091085e-06
Position 1438: 1.854447528344765e-06
Position 1086: 1.742466833354608e-06
Position 13869: 1.6287135260756795e-06
Position 2231: 1.5457411555901653e-06
Position 1351: 1.5010437413231787e-06
Position 2578: 1.4985305032977881e-06
Position 1904: 1.4540879936738303e-06
Position 2602: 1.3668402191884639e-06
Position 2394: 1.199833771931861e-06
Position 1492: 1.1584764412447292e-06
Position 1983: 9.130554393725907e-07
Position 1694: 7.405124858769763e-07
Position 1733: 6.689053548273632e-07
Position 2174: 3.4296938759000393e-07
Position 4974: 2.3310816999737677e-07
Position 1057: 1.1715976483966088e-07
Position 16253: 9.106248185380193e-08
Position 14445: 8.832810562831342e-08
Position 15414: 6.996732064641665e-08
Position 322: 6.948461434589463e-08
Position 2795: 4.609221475950308e-08
Position 4587: 4.082853311843945e-08
Position 4811: 3.9754275664663814e-08
Position 4675: 3.7863756688062706e-08
Position 1072: 3.1381909628565445e-08
Position 1376: 2.8787052900311447e-08
Position 772: 2.2496465148206077e-08
Position 1401: 1.831372244577004e-08
Position 1082: 1.5553861966192586e-08
Position 1582: 1.401336994152758e-08
Position 562: 1.2047466367035537e-08
Position 623: 1.1789215257174899e-08
Position 1089: 9.617135708113493e-09
Position 1723: 5.605392123593516e-09
Position 1837: 4.180673770055894e-09
Position 1503: 3.3420365972538504e-09
Position 1677: 3.1253476089061373e-09
Position 1016: 2.397120119872632e-09
Position 2332: 1.842233634996636e-09
Position 1404: 5.240278530589576e-10
Position 1481: 4.835979582225271e-10
Position 1600: 3.6375808775543255e-10
Position 1422: 2.0976718190597283e-10
Position 1425: 8.110418345663754e-11
Position 2015: 7.374902967330945e-11
Position 159: 2.8069095429483196e-11
Position 138: 1.489922502334209e-12
Position 107: 1.4442494664026134e-12
Position 132: 1.2516725696234518e-12
Position 101: 8.516008861125974e-13
Position 84: 4.89755994384907e-13
