Gene = Fam133b
Position 19475: 0.1438629983673085
Position 2028: 0.13913548055552336
Position 18616: 0.13533931504315344
Position 1331: 0.13352451678606742
Position 14980: 0.119216804848811
Position 15128: 0.10811650367593312
Position 8956: 0.10369854272216403
Position 15258: 0.0986281733208623
Position 15299: 0.08612537499945223
Position 21864: 0.07797674120511984
Position 14415: 0.07739941713656434
Position 4715: 0.06786448229396584
Position 14387: 0.060377989869681854
Position 14973: 0.057404833606333014
Position 10005: 0.05501264092986434
Position 17083: 0.04698726221138907
Position 14822: 0.045984136198029275
Position 1288: 0.04584349011539537
Position 15281: 0.04523371316826223
Position 14382: 0.04333252462558717
Position 25731: 0.041517641269502185
Position 24044: 0.04116726339064903
Position 14890: 0.03967950807345482
Position 10346: 0.03914887604334089
Position 15611: 0.035069102627649125
Position 25429: 0.0329140231147388
Position 15006: 0.028620924354494894
Position 15296: 0.0279365559850486
Position 8995: 0.02489482230798846
Position 15026: 0.022274328609643533
Position 23800: 0.022176866243331334
Position 17473: 0.021437906911195317
Position 2304: 0.02055436737164423
Position 15232: 0.020380121314679596
Position 6925: 0.01872154407328977
Position 15736: 0.017075319856284785
Position 1347: 0.016805705943945683
Position 21598: 0.01584689694187273
Position 14800: 0.015738658605886226
Position 3229: 0.015138807050333257
Position 20194: 0.015040252376762181
Position 16802: 0.013769802319616341
Position 24790: 0.013178073131651607
Position 268: 0.012933107449087296
Position 8878: 0.012791959647617993
Position 4376: 0.011721962053313557
Position 24827: 0.011035935581388037
Position 20330: 0.010157357358063057
Position 3039: 0.0099124850107918
Position 20600: 0.009384976084413263
Position 15998: 0.009359719798524981
Position 18403: 0.009180325966581644
Position 307: 0.008512524553765471
Position 21277: 0.008379593885826108
Position 21935: 0.008149935886851688
Position 3501: 0.008134750802518078
Position 23163: 0.007084374700009297
Position 8380: 0.00694853671253979
Position 21438: 0.006858112038118028
Position 4158: 0.006778382610360643
Position 21037: 0.006762441939077566
Position 18365: 0.006568288420673823
Position 1012: 0.00646093184005161
Position 21241: 0.005644612750872362
Position 24101: 0.005583440200806004
Position 1260: 0.005269585088163512
Position 22861: 0.004618306316694119
Position 21537: 0.004433543560645279
Position 226: 0.00438292402025015
Position 18637: 0.004357899669203359
Position 23277: 0.004338127946336719
Position 17049: 0.004205950593778039
Position 1131: 0.004203346856677829
Position 1107: 0.0038314013583190276
Position 22132: 0.003801872835225107
Position 17182: 0.0037360265783582896
Position 25337: 0.0037350699443242223
Position 16697: 0.0036450758569584415
Position 20882: 0.003570980777203802
Position 16116: 0.003433436367136863
Position 921: 0.003392460057115083
Position 4450: 0.0033130624320284858
Position 1307: 0.0030859652633064612
Position 23040: 0.0030632896825750623
Position 20836: 0.0030372545742278927
Position 8785: 0.00243432273516975
Position 17367: 0.0023780148111624787
Position 8401: 0.0023264397815088342
Position 20733: 0.0022708797755588393
Position 19912: 0.0022510768724718685
Position 21514: 0.002191841370849784
Position 4315: 0.0021450225922334107
Position 4089: 0.0019750279622888045
Position 1232: 0.0019189449116484318
Position 18451: 0.0019139379616956774
Position 16252: 0.0018449707183688132
Position 22017: 0.0017640076699869253
Position 19980: 0.0016628304868654626
Position 20618: 0.0016131428138475552
Position 4760: 0.0016020312262436808
Position 22488: 0.0015156449368675714
Position 2128: 0.0013906173395874964
Position 20570: 0.0012638138413075992
Position 1110: 0.0012477751745260197
Position 19789: 0.0012103508854486354
Position 3459: 0.0011871957700360424
Position 3088: 0.0009523475724874771
Position 21357: 0.0008902453745316296
Position 4602: 0.0008796207139760369
Position 22070: 0.0008276808740749068
Position 1063: 0.000821634844463482
Position 1377: 0.0008073762683393504
Position 3377: 0.0007960857172427076
Position 23625: 0.0007849631476036342
Position 1161: 0.0007844290367725186
Position 2050: 0.0007453258822566317
Position 4318: 0.0007255906674936325
Position 16057: 0.0007240136377056172
Position 970: 0.0007005157632523245
Position 2191: 0.0006632472028895783
Position 15924: 0.0006091967209780751
Position 3855: 0.0005570849156020898
Position 1037: 0.0005545803962167373
Position 24521: 0.0005203654104434318
Position 16004: 0.0004956246887170898
Position 20106: 0.000489937480027534
Position 2254: 0.000473592180964757
Position 2078: 0.00047030482947057757
Position 21155: 0.0004352065819080305
Position 1201: 0.00042101942244621507
Position 19093: 0.0004125952708094539
Position 20968: 0.00040361372606942874
Position 3368: 0.0004011493229709199
Position 928: 0.0003898593013112464
Position 15818: 0.00037065595450333456
Position 15790: 0.00035021317103801783
Position 23918: 0.0003369511234265122
Position 23206: 0.00032949027379214314
Position 22931: 0.00032937067810604614
Position 3334: 0.0003274710074810817
Position 1411: 0.0003078616268603292
Position 3300: 0.00029523184815527883
Position 1675: 0.0002923312454080678
Position 952: 0.00029081324163153136
Position 3405: 0.00028571229649911094
Position 3054: 0.0002777336686307452
Position 17928: 0.00026662961423344096
Position 21725: 0.0002628290602056273
Position 1315: 0.0002622629077995195
Position 17347: 0.0002534297077967789
Position 21040: 0.0002471805773557558
Position 1948: 0.00024689307164757945
Position 17833: 0.0002425535487385806
Position 76: 0.00022411485002361942
Position 15794: 0.00021168716217093064
Position 457: 0.00020631212533059348
Position 20573: 0.00020030943463157804
Position 22089: 0.0001804265149124905
Position 24226: 0.00017840948599222368
Position 15976: 0.00017499866794477235
Position 17280: 0.00017336652250576768
Position 21331: 0.00014681576216555583
Position 940: 0.00014107785606846268
Position 1052: 0.0001385532643268159
Position 5415: 0.00011279199373705778
Position 15590: 0.00011275412917952158
Position 174: 0.00011134140756294097
Position 16176: 0.00010103009867219112
Position 20812: 9.10867898094507e-05
Position 15503: 8.497929975490341e-05
Position 4496: 7.604709753547981e-05
Position 21317: 7.03709649629886e-05
Position 4136: 6.376117865284576e-05
Position 16091: 6.298036054303344e-05
Position 22370: 6.0476291555022605e-05
Position 728: 5.9355398053456546e-05
Position 417: 5.7299237934737113e-05
Position 508: 4.919335518972557e-05
Position 21542: 4.8562060333574474e-05
Position 846: 4.319263535198152e-05
Position 4062: 3.2596346747056026e-05
Position 1594: 2.849438997308776e-05
Position 16030: 2.740497355355238e-05
Position 703: 2.6076792909399247e-05
Position 17721: 2.4031055672316347e-05
Position 3277: 1.7593928282594543e-05
Position 3248: 1.7293289434328523e-05
Position 669: 1.6678178067971696e-05
Position 2666: 1.6307767486624616e-05
Position 15529: 1.5698509433241825e-05
Position 159: 1.3945475213456452e-05
Position 645: 1.3515316665094656e-05
Position 2030: 1.300793970628017e-05
Position 436: 1.2944198949059082e-05
Position 2062: 1.2443926129942768e-05
Position 1139: 1.0321843042920509e-05
Position 2084: 9.476891766717418e-06
Position 440: 9.078486486718685e-06
Position 3042: 8.17012933441941e-06
Position 3838: 8.042849234876227e-06
Position 3138: 7.843020727086217e-06
Position 1734: 6.166414920094436e-06
Position 2688: 5.416642336280533e-06
Position 489: 5.340181949805276e-06
Position 2263: 5.198695654990843e-06
Position 1381: 4.229561864872513e-06
Position 1206: 3.918406546005078e-06
Position 2435: 3.5788394478636187e-06
Position 314: 3.554700576392456e-06
Position 1168: 3.3512630148534415e-06
Position 810: 3.0785724298904386e-06
Position 16412: 2.6614516198943548e-06
Position 870: 1.973457687095654e-06
Position 424: 1.8504679304733767e-06
Position 1505: 1.8216820387135572e-06
Position 1912: 1.550989188238078e-06
Position 2634: 1.4638336671242255e-06
Position 1484: 1.1942116381646871e-06
Position 564: 1.112953128524661e-06
Position 142: 1.0616240495806068e-06
Position 3916: 9.465052010375169e-07
Position 3928: 9.124265407691339e-07
Position 21000: 8.962504114749102e-07
Position 2175: 8.952004412284974e-07
Position 138: 8.782632952556814e-07
Position 544: 6.805990048296965e-07
Position 2447: 6.720457775857927e-07
Position 2549: 5.84928936744426e-07
Position 479: 5.723756713447845e-07
Position 2620: 5.500850290867738e-07
Position 1212: 5.387261099586457e-07
Position 3236: 4.999198746278634e-07
Position 2520: 3.9344072490786785e-07
Position 1992: 3.702581226284957e-07
Position 2817: 2.9439143483704864e-07
Position 135: 9.04607218465712e-08
Position 521: 8.602067722309841e-08
Position 329: 6.800390067131076e-08
Position 392: 6.402019275970227e-08
Position 2775: 3.113773950601405e-08
Position 3148: 2.7798025534675956e-08
Position 2910: 2.463528960966918e-08
Position 2530: 9.768703903115665e-09
