Gene = Rab3gap2
Position 5258: 0.07733189519164001
Position 5819: 0.06921560645890387
Position 528: 0.06918354762195897
Position 17891: 0.04589657593394088
Position 8384: 0.043972037423877335
Position 368: 0.040846234762834
Position 20170: 0.03919094641929199
Position 23580: 0.035653719160965096
Position 19935: 0.034629374918732456
Position 3533: 0.03124575507210851
Position 22540: 0.024840642144841787
Position 2911: 0.02443721011933204
Position 976: 0.023962397213091197
Position 7412: 0.023539921934100514
Position 19344: 0.021217152629198932
Position 7452: 0.016288916109772632
Position 20227: 0.012648646193869118
Position 3828: 0.011742440403186298
Position 7097: 0.011088686480073807
Position 4212: 0.010548627142338571
Position 8739: 0.009663958928563601
Position 21031: 0.008720701585576588
Position 507: 0.00785036722852068
Position 4070: 0.007498266311019479
Position 3751: 0.007321304004776739
Position 1200: 0.006628087706217866
Position 2933: 0.006402812911139291
Position 1188: 0.005699693195605089
Position 18381: 0.0049023172558998246
Position 23776: 0.004631780780576443
Position 1572: 0.004263686238910551
Position 3024: 0.0038551184127442436
Position 2796: 0.003638782422173273
Position 930: 0.0033272680009633526
Position 530: 0.00265883316660447
Position 302: 0.0025201682699156434
Position 20821: 0.0024646155381532744
Position 3332: 0.002435836286752794
Position 2824: 0.0023785579760191218
Position 3966: 0.0019816185411458452
Position 1134: 0.0018948371833340083
Position 1017: 0.001841248865914092
Position 19259: 0.0017872896653123621
Position 1561: 0.0017033427525356896
Position 3583: 0.0016608463472797463
Position 18631: 0.001611239947562871
Position 2166: 0.0015926954672268068
Position 1112: 0.0014328372911785313
Position 3486: 0.0014063439018045093
Position 19740: 0.0013329502400600554
Position 3979: 0.0013002061551046131
Position 4761: 0.0012943772944431504
Position 2894: 0.0012485759420093798
Position 18465: 0.0012223403359370181
Position 18361: 0.0010542705685995194
Position 18447: 0.0010287204914048898
Position 4087: 0.0009616846899918079
Position 1782: 0.0008150104585416721
Position 2373: 0.0008104785937927013
Position 659: 0.0007988772910797152
Position 1370: 0.0007847912043712186
Position 410: 0.0007177951729302746
Position 1546: 0.0006789384257850486
Position 4601: 0.0006575216881260031
Position 4322: 0.0005894319873143353
Position 3013: 0.0005880690734576208
Position 374: 0.0005434284758100984
Position 448: 0.0005410028198653155
Position 1512: 0.0005362357641748617
Position 4183: 0.0005236743981784373
Position 2926: 0.00048531062947587466
Position 1433: 0.0004823399036419328
Position 2108: 0.0004751339445747676
Position 697: 0.00042964590767754086
Position 2989: 0.00042720238163748014
Position 1654: 0.0004220565835316408
Position 2339: 0.0004062511542992599
Position 7649: 0.00037312645946129333
Position 979: 0.0003432092302962388
Position 431: 0.00033447280876928575
Position 1067: 0.0003298167847146565
Position 2259: 0.00031702764159631443
Position 160: 0.00031557132727209024
Position 2837: 0.00031197984832439477
Position 4714: 0.00030968795009942725
Position 3899: 0.0002761797277177761
Position 1014: 0.00026652612909554974
Position 2872: 0.00025448432114203703
Position 1272: 0.00021091713097993369
Position 1454: 0.00019340347941714005
Position 4100: 0.00018835415732183623
Position 2353: 0.00017577897022519264
Position 145: 0.00017395273099756888
Position 2621: 0.00016008197080385616
Position 1580: 0.00014367791063982707
Position 308: 0.00012512682343765466
Position 3341: 0.00011882179244595
Position 1170: 0.00011683796194367888
Position 1622: 0.00010388921002540723
Position 874: 8.902434283835083e-05
Position 1451: 7.755371995818868e-05
Position 5227: 6.652203455935552e-05
Position 1317: 6.430390781550949e-05
Position 677: 6.27040683214834e-05
Position 4281: 6.0662865847391136e-05
Position 9597: 5.1774137507802985e-05
Position 996: 5.08152528326541e-05
Position 1514: 4.527337723406097e-05
Position 416: 4.369276820687499e-05
Position 2693: 4.318912945291781e-05
Position 3906: 3.326583391814393e-05
Position 1214: 3.214064848220508e-05
Position 619: 3.1613638019429136e-05
Position 3903: 2.9218907997025743e-05
Position 9295: 2.24094745125614e-05
Position 1852: 2.2084533713359417e-05
Position 538: 2.034107941939055e-05
Position 734: 1.5655758921768357e-05
Position 122: 1.227502082867492e-05
Position 1216: 1.0448538679693166e-05
Position 1218: 9.498577374159453e-06
Position 6190: 9.438568110960517e-06
Position 1225: 8.683913170200263e-06
Position 2426: 7.093494813687526e-06
Position 663: 7.010847463984248e-06
Position 4947: 6.945561358833648e-06
Position 7672: 6.058723773668579e-06
Position 6731: 4.742076924343699e-06
Position 1324: 3.4017970919107005e-06
Position 1712: 2.8492743952029702e-06
Position 1495: 2.7819329835697392e-06
Position 2070: 2.5053308028209656e-06
Position 169: 2.390127131834043e-06
Position 412: 2.2687251433245794e-06
Position 6158: 2.1396517176008264e-06
Position 7585: 1.9054204221596833e-06
Position 2114: 1.828334240585862e-06
Position 4915: 1.5672854262049632e-06
Position 88: 1.3424031527301054e-06
Position 4891: 1.3178711920371384e-06
Position 745: 1.1262927450051912e-06
Position 604: 1.0901381720712811e-06
Position 107: 9.550717760874852e-07
Position 205: 7.724178599801738e-07
Position 609: 5.432005284725125e-07
Position 4634: 3.115284335694392e-07
Position 1087: 3.024126866183821e-07
Position 667: 3.0118319131452523e-07
Position 6770: 2.882372188719336e-07
Position 1166: 2.5696505728645354e-07
Position 1120: 2.5536431441866e-07
Position 682: 2.527264096161157e-07
Position 208: 2.5037723756403435e-07
Position 715: 1.876114201639402e-07
Position 643: 1.8726436983184942e-07
Position 3222: 1.5557944339872044e-07
Position 5695: 1.5185220265555625e-07
Position 806: 1.382593885562034e-07
Position 1249: 1.1540663917564326e-07
Position 1032: 1.1486902341516703e-07
Position 1077: 1.0304452793936527e-07
Position 1492: 8.415772460567987e-08
Position 1222: 8.129315536391405e-08
Position 1460: 8.073487396688879e-08
Position 226: 6.999214187161634e-08
Position 1420: 6.922394675308351e-08
Position 936: 6.187904549250143e-08
Position 778: 5.669623068633973e-08
Position 710: 3.875174187696377e-08
Position 739: 3.759779639296353e-08
Position 1519: 2.9438248432627592e-08
Position 1400: 2.1544000307191332e-08
Position 70: 1.9788632551337734e-08
Position 988: 1.3858271191142085e-08
Position 228: 1.1730771609442395e-08
Position 670: 1.0966584444125662e-08
Position 98: 9.67481239594992e-09
Position 639: 7.863859878695927e-09
Position 648: 7.826857592400459e-09
Position 1482: 5.9529691773015475e-09
Position 1383: 2.9455137293803056e-09
Position 1374: 2.627318308767411e-09
Position 1060: 1.543393809576022e-09
Position 836: 1.1515353818139308e-09
Position 270: 7.211130113956143e-10
Position 241: 7.297125235379354e-11
Position 237: 3.908495821151441e-11
