Gene = E130311K13Rik
Position 3476: 0.0004437863712046224
Position 1031: 0.00039739092735927787
Position 2786: 0.0003914080454828525
Position 2213: 0.0003805890183950569
Position 3164: 0.00037883877240305584
Position 179: 0.0003723071997209658
Position 890: 0.0003712183426086538
Position 3885: 0.0003060906342773301
Position 852: 0.00026890208282605776
Position 3220: 0.000256220161994866
Position 3821: 0.00025444258831860793
Position 2248: 0.0002501115205886335
Position 3928: 0.0002310371784786602
Position 6951: 0.0002266893411892306
Position 504: 0.0002259651711893307
Position 1070: 0.00021418593662026101
Position 3446: 0.0002047021824286313
Position 1695: 0.00019837068500881544
Position 858: 0.00018784613513677216
Position 7183: 0.00017871304921211233
Position 1567: 0.00017042558600036223
Position 1564: 0.00016584536127455408
Position 3606: 0.0001626113050706391
Position 1110: 0.00013742070503609368
Position 917: 0.0001311263032928532
Position 987: 0.00013100473309935495
Position 3467: 0.00012157957677756165
Position 2625: 0.00011998744908944749
Position 1756: 0.00011770055277496579
Position 1658: 0.0001090674232550943
Position 1941: 0.00010680058597598237
Position 2280: 0.00010071348294325937
Position 3668: 9.060756382335015e-05
Position 3565: 8.951476402264898e-05
Position 1131: 8.798490080072002e-05
Position 984: 7.743395644102119e-05
Position 253: 7.641740327907213e-05
Position 542: 7.08147551065282e-05
Position 876: 6.359452661584171e-05
Position 4548: 6.249456022178997e-05
Position 2681: 5.6044536074172466e-05
Position 419: 5.3521884207360994e-05
Position 3709: 4.709409531100258e-05
Position 887: 4.51920669192747e-05
Position 2633: 4.371065639105189e-05
Position 2324: 4.28862878521945e-05
Position 1663: 4.0918087276033856e-05
Position 4928: 4.0827568640569027e-05
Position 3727: 4.052067825449558e-05
Position 3868: 3.9165531593650123e-05
Position 2110: 3.785897174414572e-05
Position 5237: 3.061668825514165e-05
Position 2069: 2.8395213012138732e-05
Position 6328: 2.7799528625932666e-05
Position 1245: 2.4894684177087217e-05
Position 4553: 2.3590884658892463e-05
Position 4412: 2.2456247538115907e-05
Position 5819: 2.047876297675529e-05
Position 4733: 1.958949384275306e-05
Position 824: 1.9040016094631427e-05
Position 4433: 1.6512993703036055e-05
Position 595: 1.5787679933228305e-05
Position 769: 1.4309466743893941e-05
Position 1675: 1.086208230612457e-05
Position 571: 1.0760622472076322e-05
Position 1006: 9.896735482154901e-06
Position 4765: 9.411434110724298e-06
Position 1545: 8.907363935770293e-06
Position 4222: 7.623556278019427e-06
Position 4558: 6.400492564245699e-06
Position 4491: 6.355111625554265e-06
Position 1065: 6.135558419794669e-06
Position 4972: 6.006055834635565e-06
Position 2452: 5.763762229524049e-06
Position 4045: 5.191633964856328e-06
Position 4995: 4.76140986868711e-06
Position 2089: 3.7171618245185055e-06
Position 8156: 3.1476652395530475e-06
Position 3050: 3.1335520999721727e-06
Position 8487: 3.04242265901383e-06
Position 2200: 3.0068156663474983e-06
Position 2117: 2.9133199176922934e-06
Position 3160: 2.8260429502837538e-06
Position 5006: 2.3085086654253672e-06
Position 3041: 2.2721467979665904e-06
Position 2815: 2.266932596626439e-06
Position 7293: 2.213589935851671e-06
Position 3223: 1.4869917343365624e-06
Position 587: 3.1985340692237146e-07
Position 545: 2.842115081369263e-07
Position 4453: 2.520172444203514e-07
Position 580: 1.802972491230373e-07
Position 38: 1.6691555631413865e-07
Position 4085: 3.696711767314843e-08
Position 616: 1.6360727331407155e-08
Position 4779: 7.986759128394333e-09
Position 676: 6.558828135208435e-09
Position 4178: 5.185058429139398e-09
Position 632: 5.0235434829569e-09
Position 574: 4.73334467220694e-09
Position 4055: 4.248880250729201e-09
Position 4181: 3.6709427795653064e-09
Position 668: 3.6194320684206377e-09
Position 636: 3.406737323440102e-09
Position 4080: 2.7571992545518902e-09
Position 640: 2.5049077735962545e-09
Position 690: 2.2542277637206186e-09
Position 598: 1.0288594972557691e-09
Position 653: 8.247458202875837e-10
Position 707: 1.7326277844827693e-10
Position 720: 1.4776331565818711e-12
Position 756: 1.4875162309354743e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2148: 0.9430687385039669
Position 3990: 0.8728595845053988
Position 13733: 0.2876606697502318
Position 3382: 0.10819967189297587
Position 10490: 0.07686088754491165
Position 3927: 0.06342429070334343
Position 5144: 0.060271663380523526
Position 13177: 0.05900488066190016
Position 8045: 0.050308454840583716
Position 10971: 0.04419084564127295
Position 8821: 0.0441464302146244
Position 4015: 0.04329622664960795
Position 9110: 0.03703236506211205
Position 769: 0.03649288702378467
Position 2085: 0.03421435266457286
Position 6579: 0.03402290161586227
Position 10616: 0.031765339666522216
Position 7536: 0.031747298503323515
Position 4870: 0.025232920585024247
Position 14753: 0.024392688537911628
Position 1425: 0.023733714276369035
Position 9081: 0.021709494029653505
Position 13806: 0.020874357286620807
Position 13364: 0.018796908090232947
Position 13246: 0.0185251637712645
Position 10953: 0.01741631600991937
Position 4850: 0.016040118283504344
Position 12614: 0.015453205132211862
Position 9551: 0.014321824222207269
Position 4335: 0.014260346416162053
Position 6817: 0.01348234610995135
Position 3353: 0.013246133421809405
Position 2471: 0.01281784341918464
Position 8383: 0.012509966743226021
Position 9513: 0.012131771633944435
Position 2445: 0.011144262905545209
Position 7910: 0.01113504979279412
Position 3125: 0.010779622327255357
Position 13199: 0.00963414249036525
Position 9220: 0.009453438733004294
Position 14592: 0.009413901375038006
Position 12535: 0.009125640965378686
Position 12849: 0.007599866975187727
Position 405: 0.007433407315394545
Position 7012: 0.0072790570116711166
Position 11003: 0.007034117946802106
Position 4456: 0.006271593399812519
Position 10935: 0.006151464892381464
Position 11035: 0.0059966783708822495
Position 10651: 0.005575887659498791
Position 8109: 0.005430636463225667
Position 11648: 0.005368865606207238
Position 10164: 0.005295626414563274
Position 11321: 0.005216194866166392
Position 8054: 0.005088337263975368
Position 5003: 0.005069749107277704
Position 3956: 0.005046466464472398
Position 9449: 0.004740138164235334
Position 9738: 0.004717568559911672
Position 5093: 0.004556195587581444
Position 9943: 0.004555574297077509
Position 2419: 0.004501212134617996
Position 5383: 0.004104084445953689
Position 14095: 0.003890013826429006
Position 2396: 0.003865791658172535
Position 4691: 0.003844457194175271
Position 9042: 0.0036112691083282824
Position 4359: 0.003396575569327313
Position 13659: 0.0033447418740622263
Position 666: 0.003248386294943506
Position 13846: 0.0030624932265373773
Position 7365: 0.00304093523257517
Position 990: 0.0029747709005460486
Position 13986: 0.0029649234293424548
Position 6862: 0.0029347600205947787
Position 1662: 0.0028240296289472494
Position 1778: 0.0025881131903868417
Position 6744: 0.002570562294015618
Position 887: 0.0025379270457752774
Position 4068: 0.002507489828552111
Position 10404: 0.002491266031652246
Position 1387: 0.0021121796951538256
Position 5188: 0.0019663416398000883
Position 1333: 0.0018979501370773478
Position 9453: 0.0018830095551368494
Position 9758: 0.0017208525504711003
Position 1022: 0.0016706442522480915
Position 984: 0.0015820424863785454
Position 9113: 0.0014194302305299336
Position 1935: 0.0014090933917965285
Position 8826: 0.0014074466477793208
Position 5202: 0.001380699680624932
Position 6971: 0.0013666838899083062
Position 6489: 0.0012832915731380754
Position 4207: 0.0012449315609984243
Position 8419: 0.0011486691679117524
Position 7551: 0.0011267913803811415
Position 434: 0.0010661531823899066
Position 285: 0.001053872810673534
Position 8402: 0.0010476983908924657
Position 4027: 0.0009897697685077663
Position 11606: 0.0009608803487158085
Position 5330: 0.0009271545976581104
Position 710: 0.0009187249133655538
Position 3745: 0.0008987543924030454
Position 1395: 0.0008937865076974756
Position 5264: 0.0008919126576943899
Position 11578: 0.0008757694406691489
Position 11122: 0.0008568518932734647
Position 6535: 0.0008505887515248065
Position 6017: 0.0008496827016949654
Position 1291: 0.0008135764809282662
Position 6257: 0.0007765757139961347
Position 6167: 0.0007659583052912119
Position 4024: 0.0007340886835989239
Position 1381: 0.0007288596660205756
Position 5459: 0.0007005379589434244
Position 5527: 0.0006815184756319597
Position 5935: 0.0006700254544850497
Position 5994: 0.0006606657836039662
Position 10178: 0.000659988368274313
Position 455: 0.0006099283380139113
Position 10806: 0.0006045014003449805
Position 2156: 0.0005858893303037441
Position 6186: 0.0005838709435285978
Position 11382: 0.0005718832515895142
Position 2372: 0.000547142186295695
Position 835: 0.0005405946864125223
Position 970: 0.0005301364012817221
Position 7028: 0.0004938932118149307
Position 7305: 0.0004745281361299945
Position 8470: 0.000463365543750949
Position 9946: 0.0004451646040839593
Position 962: 0.0004410084969983247
Position 6722: 0.00043766474398314017
Position 4556: 0.0004354986330992186
Position 4819: 0.00043206874171284275
Position 310: 0.00042304262787797725
Position 5598: 0.00041543749547035344
Position 1481: 0.0004017878472718404
Position 7580: 0.00037408891613512627
Position 3366: 0.00037185456799562473
Position 9672: 0.00036685951319071305
Position 2054: 0.0003540567515062437
Position 1004: 0.00033002655440360503
Position 6242: 0.000307857389907661
Position 2488: 0.0002921527496040939
Position 958: 0.00029202056206418533
Position 5493: 0.00029087043336021906
Position 8860: 0.00029032944531349537
Position 6327: 0.00027392168889931514
Position 732: 0.00027004967205133474
Position 4623: 0.00026124508456694216
Position 5116: 0.00026094807193932206
Position 803: 0.00025962028416651173
Position 4363: 0.00025780467406292704
Position 6939: 0.00023799100436092292
Position 6890: 0.00023111816221524288
Position 5401: 0.00022775946883356798
Position 2663: 0.00022654349395822128
Position 8280: 0.00022627034552284998
Position 1741: 0.00021957508508306707
Position 6586: 0.00020669149934470814
Position 6137: 0.00020606616722390565
Position 4518: 0.00020198800540023902
Position 388: 0.0002017958450070118
Position 1792: 0.00019488795558378921
Position 2680: 0.00019185882198834693
Position 6221: 0.00018979369099369586
Position 979: 0.00018643424403467381
Position 6556: 0.00018081083885801053
Position 945: 0.00018050155756606302
Position 2173: 0.00018001776735486038
Position 8113: 0.00017839418251319806
Position 8061: 0.0001777818226286912
Position 5562: 0.00017666157706212478
Position 1822: 0.00016955039405183055
Position 1836: 0.00016845798784536996
Position 417: 0.00016513425078649598
Position 2428: 0.00016057709608006455
Position 2297: 0.00015895163657572595
Position 681: 0.00015295170052325295
Position 4582: 0.00014535335437551412
Position 2329: 0.00014263072297444334
Position 8220: 0.00014235667190538184
Position 3302: 0.00014207898302660436
Position 3160: 0.0001410058454548712
Position 8527: 0.0001358051594251901
Position 6201: 0.000133484022769759
Position 3479: 0.00012924327053678747
Position 914: 0.0001238490327259671
Position 5270: 0.00012002932080738986
Position 1036: 0.00011985504251878133
Position 7141: 0.00011630119795249677
Position 4547: 0.00011199428784395615
Position 5051: 0.00011048857865139734
Position 4475: 0.0001067541197823406
Position 7532: 0.00010646885811475216
Position 5997: 0.00010382509834787183
Position 370: 0.00010128872951039135
Position 5568: 0.00010123983364725299
Position 2317: 9.998826906206007e-05
Position 1338: 9.492137239403882e-05
Position 1433: 9.229657403687897e-05
Position 4712: 9.140044554572118e-05
Position 3398: 9.137310311257869e-05
Position 7290: 9.078860195235203e-05
Position 6549: 8.73970839546654e-05
Position 1794: 8.512279812304063e-05
Position 4702: 8.275321782809116e-05
Position 4911: 8.12457111566783e-05
Position 2942: 7.902260927089798e-05
Position 1817: 7.700344880399055e-05
Position 1114: 7.468785870945357e-05
Position 920: 7.422558035083891e-05
Position 3333: 7.16107977601899e-05
Position 6172: 7.047911511450067e-05
Position 884: 6.908151496060404e-05
Position 3384: 6.804789089779795e-05
Position 4315: 6.801800474664809e-05
Position 4222: 6.646182029800975e-05
Position 1846: 6.48295444376081e-05
Position 4293: 6.304809073339093e-05
Position 4225: 6.289444289560737e-05
Position 1675: 6.21113581175447e-05
Position 7451: 6.203419276353186e-05
Position 7144: 6.11151565163561e-05
Position 1798: 6.094315898563201e-05
Position 7473: 6.032821514226496e-05
Position 2785: 5.915577047737523e-05
Position 4347: 5.45503763866668e-05
Position 5962: 5.053828959475839e-05
Position 4392: 5.051228822180539e-05
Position 265: 5.039067307700399e-05
Position 5782: 5.0331836404355447e-05
Position 487: 5.008478917464548e-05
Position 1976: 4.9451316159606265e-05
Position 2493: 4.8939304208542e-05
Position 1079: 4.792668330203707e-05
Position 2810: 4.6208245948318036e-05
Position 6662: 4.617216176470632e-05
Position 5674: 4.399851539997145e-05
Position 5976: 4.211078914462139e-05
Position 997: 4.1622979659910346e-05
Position 5791: 3.986935364205276e-05
Position 2335: 3.9113091130159953e-05
Position 4880: 3.8419473501132454e-05
Position 422: 3.780614637236022e-05
Position 5214: 3.7061309018260575e-05
Position 5355: 3.632655056649813e-05
Position 1473: 3.621504347934549e-05
Position 1644: 3.5871874386331334e-05
Position 5410: 3.5608062829444875e-05
Position 893: 3.3622804474922026e-05
Position 1865: 3.3618888275949326e-05
Position 1094: 3.212367974291869e-05
Position 3331: 3.1517475056279365e-05
Position 5095: 3.141024653239465e-05
Position 2195: 3.060871359755446e-05
Position 3668: 2.8795157030651863e-05
Position 323: 2.8432245577910405e-05
Position 1287: 2.6622942930270123e-05
Position 5761: 2.6368732099101108e-05
Position 4522: 2.535876548584926e-05
Position 5515: 2.47348033593737e-05
Position 1306: 2.352681431945197e-05
Position 1564: 2.1950833335489178e-05
Position 513: 2.1858109604178313e-05
Position 459: 2.138599803074387e-05
Position 3860: 2.0259693805437917e-05
Position 2198: 1.8448525232150938e-05
Position 1750: 1.740859100735321e-05
Position 4972: 1.5617036835427252e-05
Position 215: 1.528033381145539e-05
Position 378: 1.4797431422124453e-05
Position 3606: 1.4649658203249196e-05
Position 4939: 1.4342206415081982e-05
Position 662: 1.1628108172802117e-05
Position 1699: 1.1302671533249843e-05
Position 4585: 1.127746676479173e-05
Position 461: 1.126948364591301e-05
Position 1355: 1.1130603977898851e-05
Position 295: 1.0484510538049623e-05
Position 4090: 1.0338418558828334e-05
Position 841: 9.6686490022945e-06
Position 1529: 9.207945607577384e-06
Position 1620: 9.155905530254324e-06
Position 464: 9.06029813250895e-06
Position 1051: 8.920631715590277e-06
Position 1070: 7.765513832386575e-06
Position 299: 7.2062840806601205e-06
Position 715: 7.204163037819197e-06
Position 1453: 6.8817528514615865e-06
Position 419: 6.866841730396749e-06
Position 806: 6.751269855417421e-06
Position 2744: 5.427609281738138e-06
Position 327: 5.149437878461584e-06
Position 492: 4.413218570228432e-06
Position 6632: 2.437087306831362e-06
Position 3752: 1.4932326976557599e-06
Position 5706: 1.0739638244119666e-06
Position 3828: 1.0653124899048121e-06
Position 1995: 1.041872714521305e-06
Position 3104: 1.0095625746257179e-06
Position 5724: 9.621594535921146e-07
Position 2255: 9.492003637565656e-07
Position 2543: 7.858722087510309e-07
Position 2709: 7.367745745049685e-07
Position 2340: 5.781706173414388e-07
Position 2509: 5.044133633931679e-07
Position 2498: 5.003130546008607e-07
Position 2628: 4.808494332484711e-07
Position 2516: 3.627159100896576e-07
Position 2520: 3.494579350921353e-07
Position 1047: 3.152389452411883e-07
Position 1731: 3.124837847942116e-07
Position 1170: 2.2744846139135198e-07
Position 498: 1.4566914054375705e-07
Position 3689: 9.427868753677782e-08
Position 466: 8.419840404964257e-08
Position 816: 7.53064993756717e-08
Position 1085: 7.440170625561149e-08
Position 494: 6.569066708280524e-08
Position 852: 6.051241081574428e-08
Position 242: 5.8878572299695844e-08
Position 736: 5.545872036616908e-08
Position 1457: 4.1103272975462036e-08
Position 469: 3.340911019351675e-08
Position 475: 1.8860821827796358e-08
Position 1403: 1.6847326109179513e-08
Position 489: 1.4406979967823316e-08
Position 224: 1.3990728057036064e-08
Position 3424: 7.179854283563678e-09
Position 274: 7.1093089703637385e-09
Position 248: 5.543308367104422e-09
Position 778: 4.672634712077597e-09
Position 276: 3.065304239807124e-09
Position 253: 3.034887431996876e-09
Position 808: 2.813824970952718e-09
Position 477: 2.7978924488224754e-09
Position 1118: 2.6567936215968683e-09
Position 1041: 2.102701572398347e-09
Position 3755: 2.0393676015613702e-09
Position 1199: 1.7167280917466095e-09
Position 3731: 1.4839745333954994e-09
Position 545: 1.3092554794558628e-09
Position 4138: 1.2624757717086424e-09
Position 783: 8.574358870238743e-10
Position 537: 2.7196999570584115e-10
Position 192: 2.1491008918714582e-10
Position 134: 7.907235178752875e-11
Position 571: 7.213725541550649e-12
Position 121: 5.37675103989382e-13
Position 158: 8.054387153484968e-14
