Gene = Nprl2
Position 316: 0.00014218954941592012
Position 2946: 0.00013274543378268938
Position 1035: 0.00012856318905556688
Position 456: 0.00012628766104230086
Position 2394: 0.0001099404113203279
Position 371: 0.00010734071879084978
Position 46: 0.00010176874071101456
Position 1075: 8.915642741962514e-05
Position 897: 8.896895476002716e-05
Position 318: 8.757834802338407e-05
Position 1058: 8.471274449594438e-05
Position 2434: 8.42995450297269e-05
Position 2448: 7.993992928854613e-05
Position 1867: 7.66836007091528e-05
Position 978: 7.510082781392752e-05
Position 2842: 6.868809581017265e-05
Position 2591: 6.846672743871987e-05
Position 646: 6.786824479199369e-05
Position 93: 6.736772027864361e-05
Position 2429: 6.522666141718793e-05
Position 44: 5.454072771730223e-05
Position 2277: 5.339177574257232e-05
Position 2870: 5.2088638076213916e-05
Position 2595: 4.6328039329709703e-05
Position 1244: 3.8843925637972244e-05
Position 976: 3.846950946833806e-05
Position 2148: 3.4589911831529773e-05
Position 903: 3.456453471478793e-05
Position 785: 3.443803562836837e-05
Position 1296: 3.2321859896567435e-05
Position 382: 2.3584709169817417e-05
Position 414: 2.2278305336925803e-05
Position 2441: 2.071251019301461e-05
Position 369: 2.052859470437972e-05
Position 693: 2.020194235034571e-05
Position 2532: 1.8489748951765862e-05
Position 2520: 1.8483000768757703e-05
Position 2921: 1.669676402242629e-05
Position 21: 1.635319665446842e-05
Position 2563: 1.492201121793947e-05
Position 617: 1.3929760410890093e-05
Position 1178: 1.3224622624140194e-05
Position 1978: 1.215809615009017e-05
Position 301: 1.2050394606658759e-05
Position 387: 1.1720020233622833e-05
Position 577: 1.1628406639570474e-05
Position 3389: 9.904888768169973e-06
Position 2574: 8.993967786444013e-06
Position 2624: 8.678973934713507e-06
Position 716: 7.788653752147183e-06
Position 2174: 6.020523956664849e-06
Position 2551: 5.293964813221014e-06
Position 1186: 5.2207911784817585e-06
Position 678: 4.376296131653123e-06
Position 3202: 4.32931422074399e-06
Position 412: 3.831003386480694e-06
Position 425: 3.5066768391067767e-06
Position 2514: 3.2017044610310846e-06
Position 2663: 3.0485619262481236e-06
Position 2500: 2.5672611905251033e-06
Position 2602: 2.2898584112517474e-06
Position 568: 2.199676909778429e-06
Position 3352: 2.131654745498134e-06
Position 2530: 1.960773131385762e-06
Position 2714: 1.6914733811719982e-06
Position 430: 1.3619321042586079e-06
Position 619: 1.3542475634728495e-06
Position 2120: 7.15968981327889e-07
Position 2703: 5.209850453960285e-07
Position 2184: 8.405046947436212e-08
Position 2002: 3.0069968985804996e-08
Position 1847: 1.0436115896104738e-08
Position 3129: 7.487270919691238e-09
Position 2964: 4.035985096232019e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9570965889217762
Position 2153: 0.9426235573524546
Position 941: 0.9334628359786136
Position 2520: 0.8795058550317881
Position 3264: 0.8410096405372481
Position 755: 0.7177773382495892
Position 3018: 0.6711599739837075
Position 1924: 0.6392470845558242
Position 2687: 0.6214900591135132
Position 1950: 0.27219390498389434
Position 2722: 0.2501717419565784
Position 442: 0.10301445841091013
Position 2972: 0.1019607777491561
Position 2408: 0.09837154199115405
Position 1986: 0.03824866856039269
Position 1618: 0.03550887440173501
Position 2189: 0.031571281201066455
Position 946: 0.029699165129724807
Position 3067: 0.027027865967626245
Position 2371: 0.01910413857659848
Position 2493: 0.018165195942280766
Position 1047: 0.010577325756913936
Position 405: 0.008180584300426348
Position 1230: 0.007691555943501068
Position 448: 0.005066385586360041
Position 2192: 0.004916254780939437
Position 1200: 0.004604954328425818
Position 3022: 0.004555557300585496
Position 79: 0.00436138108491648
Position 2782: 0.0043094405175599475
Position 3031: 0.0037166772657907265
Position 2243: 0.0033621272816888397
Position 1962: 0.0031784804569707677
Position 2551: 0.0030531956599017373
Position 2733: 0.0029522553278213885
Position 2412: 0.002868490833045006
Position 2462: 0.002730014810508865
Position 1233: 0.0027236219089534653
Position 800: 0.0026123896410702786
Position 1291: 0.0025763623583226316
Position 1286: 0.0025277707184258686
Position 2013: 0.0019523205422825357
Position 2208: 0.0019329247005129807
Position 3458: 0.0019285970822183094
Position 3097: 0.001806525893769091
Position 1681: 0.0015829653616352018
Position 2955: 0.0015792151407218753
Position 3046: 0.001573131055400678
Position 2930: 0.0015686621619810204
Position 2926: 0.0014205973131905898
Position 369: 0.001361333277464784
Position 1737: 0.0011069312964011805
Position 2978: 0.0010768547947598527
Position 1989: 0.0008573985362863564
Position 1518: 0.0008450582076753664
Position 2785: 0.0007821921861090482
Position 1307: 0.0007556908782928016
Position 2583: 0.0007427504263088988
Position 3271: 0.0006992791806673572
Position 455: 0.0006985598971394539
Position 1890: 0.0005877976289674122
Position 1636: 0.000531575925263286
Position 3135: 0.0005205552427146142
Position 993: 0.0005099331946219656
Position 2697: 0.0005042164533409284
Position 1969: 0.000479944894116716
Position 729: 0.0004777613022695386
Position 1316: 0.00044708042792649533
Position 1310: 0.00042958460382608684
Position 1566: 0.0004204516776159217
Position 120: 0.0003828978239234988
Position 1695: 0.0003763549582468999
Position 725: 0.00037162123472538153
Position 129: 0.0003302610109673281
Position 2081: 0.0003207374925860422
Position 3114: 0.00031287871037754796
Position 1536: 0.0002822753766778993
Position 764: 0.00027738313791446264
Position 3060: 0.000272316680435598
Position 2556: 0.00022317360563927908
Position 1312: 0.00017652615851536577
Position 627: 0.0001719114803704364
Position 1720: 0.00015235590661570472
Position 564: 0.00014851249097976092
Position 1653: 0.00014313710757238895
Position 3094: 0.00013257274347103882
Position 2610: 0.00013229329964966588
Position 2058: 0.00013030660503153253
Position 2703: 0.0001298101444813518
Position 1053: 0.00012972430327874427
Position 1237: 0.00012851056428867522
Position 2429: 0.00012265346492268585
Position 960: 0.00012093450339989965
Position 1083: 0.00011532361110301739
Position 412: 0.0001148387231879677
Position 957: 0.00011420796155403404
Position 2458: 0.0001060257690370109
Position 2711: 0.00010516451860741633
Position 2019: 0.00010296727743313894
Position 780: 9.537665529964569e-05
Position 917: 8.817801841639377e-05
Position 2344: 8.604826622805952e-05
Position 1353: 8.51104594353164e-05
Position 3297: 7.688284738128636e-05
Position 1319: 7.613674519477082e-05
Position 1725: 7.537216859943469e-05
Position 1638: 7.007857012777399e-05
Position 187: 6.32588540252892e-05
Position 1583: 6.22679169716759e-05
Position 1697: 6.0895908228779604e-05
Position 145: 5.9613294074543376e-05
Position 1863: 5.621297996140249e-05
Position 613: 5.572327265097845e-05
Position 1207: 5.335584037398649e-05
Position 2033: 5.27788313588728e-05
Position 3379: 4.801455449328659e-05
Position 637: 4.6780965630330595e-05
Position 90: 4.54973414528412e-05
Position 337: 4.474019062413548e-05
Position 2586: 4.432991571302877e-05
Position 634: 4.358678735819223e-05
Position 2481: 4.116155825028291e-05
Position 2739: 4.082487414333738e-05
Position 2656: 4.0197541400526286e-05
Position 2945: 4.009427839133161e-05
Position 1210: 3.814533655077361e-05
Position 1901: 3.679684465672687e-05
Position 996: 3.562196575886727e-05
Position 1701: 3.520661468866302e-05
Position 3403: 3.513712932205576e-05
Position 1573: 3.465142980225537e-05
Position 251: 3.3154166428477134e-05
Position 1355: 3.2648105885153825e-05
Position 490: 3.20265407314656e-05
Position 2932: 3.180909600481175e-05
Position 425: 3.0430497694679053e-05
Position 1166: 2.8260543637254297e-05
Position 1813: 2.7372501145874027e-05
Position 1243: 2.595029384304638e-05
Position 2322: 2.3603847869739046e-05
Position 2861: 2.337184896395322e-05
Position 474: 2.096947130323901e-05
Position 1495: 2.069615802186069e-05
Position 1843: 2.0431437766646936e-05
Position 2084: 1.8364991315168464e-05
Position 281: 1.788967434544353e-05
Position 2061: 1.762045258286311e-05
Position 1288: 1.7434862685416006e-05
Position 160: 1.7123710333918552e-05
Position 2805: 1.673092341138315e-05
Position 3102: 1.641951999496536e-05
Position 568: 1.632830168484378e-05
Position 3219: 1.6282198471902925e-05
Position 3214: 1.613190963719861e-05
Position 2468: 1.4032266662713431e-05
Position 2574: 1.3967863741162436e-05
Position 1749: 1.3629360477753138e-05
Position 3333: 1.3110010609236994e-05
Position 227: 1.3009751155554238e-05
Position 2759: 1.2717281789349879e-05
Position 3329: 1.1968502079895664e-05
Position 2204: 1.1272794591441249e-05
Position 141: 1.1026543182398824e-05
Position 3161: 1.0911973809860708e-05
Position 2434: 1.0841015773607096e-05
Position 1570: 1.0773335144036692e-05
Position 2352: 1.0319752599584919e-05
Position 2347: 1.0238638917518087e-05
Position 2316: 1.0133708915058327e-05
Position 484: 9.934676589841004e-06
Position 2299: 9.547970976129862e-06
Position 466: 8.781298198859629e-06
Position 654: 8.120971239916978e-06
Position 3432: 8.075048197421262e-06
Position 295: 7.810924080777572e-06
Position 594: 7.6065183209203135e-06
Position 2261: 6.988031670016257e-06
Position 2040: 6.657664476778138e-06
Position 1110: 6.4523979964601915e-06
Position 2651: 6.413796129654343e-06
Position 1658: 6.262382824809732e-06
Position 539: 5.955323110936131e-06
Position 2331: 5.750175014136859e-06
Position 339: 5.599307050746948e-06
Position 2472: 5.464866430854932e-06
Position 1463: 5.321601285909691e-06
Position 3281: 5.100863930262133e-06
Position 2307: 4.8393566794905285e-06
Position 382: 4.607855810814611e-06
Position 1408: 4.578244391728332e-06
Position 1853: 4.338357829087831e-06
Position 2614: 4.250583753829683e-06
Position 669: 3.8110783177042734e-06
Position 1502: 3.717506969084104e-06
Position 1563: 3.653681748593146e-06
Position 1529: 3.5779491325901046e-06
Position 589: 2.996305737795127e-06
Position 3399: 2.8976477904598452e-06
Position 659: 2.822227926838232e-06
Position 577: 2.75678886392639e-06
Position 354: 2.651322486386768e-06
Position 157: 2.6401178267112553e-06
Position 1322: 2.479847993432995e-06
Position 3438: 2.1531419894984128e-06
Position 2326: 2.0185682394845335e-06
Position 422: 1.9118311190607377e-06
Position 348: 1.768158150753186e-06
Position 2417: 1.6249559267350655e-06
Position 1416: 1.6141715280336467e-06
Position 98: 1.2207240274912931e-06
Position 2637: 1.1860250595524509e-06
Position 96: 9.735144699578741e-07
Position 379: 9.38166117037218e-07
Position 830: 8.694541418432539e-07
Position 535: 8.054768202794812e-07
Position 517: 7.863576734075694e-07
Position 818: 7.205563520923154e-07
Position 191: 5.434795123758442e-07
Position 671: 4.268401690490351e-07
Position 549: 2.5497144398751416e-07
Position 500: 1.7378188100396208e-07
Position 598: 1.3959476441124367e-07
Position 553: 1.2772790357108222e-07
Position 256: 1.243320677592494e-07
Position 502: 5.314036371620034e-08
Position 1214: 3.4381672549167046e-08
Position 1001: 1.7834142528433738e-08
Position 954: 1.5315129213430796e-08
Position 276: 6.814622621382441e-09
Position 2624: 3.3691164854904656e-09
Position 261: 2.33513865007796e-09
Position 1484: 2.006089403179142e-09
Position 544: 1.658339662444079e-11
