Gene = Tfpt
Position 3817: 0.0013703240201208761
Position 1569: 0.0012754105853500857
Position 1017: 0.0012426387069695245
Position 1782: 0.0011199014553089392
Position 5248: 0.0010472429238829774
Position 564: 0.0009500072837184549
Position 6169: 0.00071996257636881
Position 5060: 0.0006998859164485941
Position 3889: 0.0006850292592039051
Position 633: 0.000547493755602434
Position 872: 0.00047514263307239216
Position 1489: 0.0003765642886415549
Position 5296: 0.00036949945707301314
Position 9462: 0.00036651879377765773
Position 4545: 0.000364062603441179
Position 1893: 0.00035214160981865357
Position 3557: 0.0003513293478116178
Position 462: 0.0003509280795871416
Position 989: 0.0003304030416782537
Position 1994: 0.00032808952309498345
Position 532: 0.00030923988948037444
Position 1213: 0.0002212229782656443
Position 3837: 0.0001950426595979973
Position 2968: 0.00017677903948096769
Position 544: 0.00015897413053586073
Position 337: 0.00014968124053642642
Position 932: 0.0001486681927845888
Position 3805: 0.00014205759060472052
Position 422: 0.00013110305436498886
Position 5695: 0.00012012893967835756
Position 614: 0.00011887022584379701
Position 3258: 0.00010687209716984807
Position 867: 0.00010326165819193096
Position 444: 9.750848841087856e-05
Position 5927: 9.406358968321725e-05
Position 352: 9.054315784335667e-05
Position 682: 7.372884549325037e-05
Position 2082: 6.831803054258012e-05
Position 231: 6.280281252804283e-05
Position 6401: 3.627491449142001e-05
Position 1507: 3.609186539047196e-05
Position 387: 3.490770141697728e-05
Position 229: 3.358227549811432e-05
Position 530: 3.2967743539033686e-05
Position 221: 3.198953496239752e-05
Position 1386: 1.715398252047711e-05
Position 2809: 1.6798982329372594e-05
Position 293: 1.4210895791186132e-05
Position 811: 1.4139988085223868e-05
Position 923: 1.2975949866304803e-05
Position 579: 1.2568627885576322e-05
Position 5305: 1.1008953858420484e-05
Position 1555: 1.036003816892082e-05
Position 12: 9.85528480066456e-06
Position 417: 7.791632115818473e-06
Position 668: 7.611404785350379e-06
Position 1199: 7.321439246202955e-06
Position 498: 7.283587948392372e-06
Position 684: 7.083071596758473e-06
Position 81: 6.621876950891806e-06
Position 30: 4.7302098382587495e-06
Position 5: 3.882760748610136e-06
Position 256: 2.7320189688402724e-06
Position 390: 2.564353220528337e-06
Position 1010: 2.4903059653097426e-06
Position 1382: 2.462799200127843e-06
Position 315: 1.9099750896950618e-06
Position 37: 1.394918667852558e-06
Position 5440: 5.019249913620599e-07
Position 1602: 1.2742128838751077e-07
Position 43: 4.446797315857133e-08
Position 5673: 1.0465706780418757e-08
Position 350: 3.058988596974086e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5214: 0.9933127999644418
Position 9409: 0.9211289326737004
Position 8751: 0.7176957807036776
Position 797: 0.4656274470140834
Position 940: 0.3317818757672939
Position 8989: 0.20134470579504635
Position 1648: 0.19000837874180942
Position 9216: 0.18473478808525
Position 5880: 0.1843145955271254
Position 8900: 0.1445958414966097
Position 5865: 0.14363307949528034
Position 5390: 0.11691467532526967
Position 8937: 0.10990608516572893
Position 5848: 0.10938165753944443
Position 8712: 0.06651123364496134
Position 5665: 0.061982119460637766
Position 1568: 0.05327509111996566
Position 1744: 0.04951170087539777
Position 2894: 0.049224561787914546
Position 886: 0.04800705134499507
Position 2987: 0.04090001224165302
Position 3613: 0.0352847891894718
Position 5796: 0.024728360741975153
Position 7774: 0.024022942059316963
Position 5741: 0.022163138765069455
Position 7862: 0.015100405986054975
Position 7090: 0.013308508874631586
Position 5520: 0.011966163505648709
Position 1467: 0.011500744915066127
Position 9006: 0.011402891856014416
Position 6118: 0.01115539527873931
Position 3122: 0.009352457542443982
Position 3384: 0.008768122645098186
Position 8656: 0.00808680269769189
Position 1403: 0.007596620983570041
Position 6962: 0.0075603571082467355
Position 8592: 0.00668564616823033
Position 9220: 0.006188408248215156
Position 8715: 0.006171810643307947
Position 9443: 0.006161269562805888
Position 3025: 0.005970568922248614
Position 3832: 0.005863771652909995
Position 3458: 0.005837223409023792
Position 1579: 0.005693616660936882
Position 3047: 0.0054826561023878315
Position 4287: 0.005275681845786384
Position 8618: 0.005116561444015755
Position 9548: 0.005029751159126098
Position 6054: 0.00500946399134423
Position 7739: 0.00474466284396764
Position 6063: 0.0042287427560869836
Position 2724: 0.0038771647671300893
Position 7778: 0.003580791771980717
Position 5912: 0.0034075110316186792
Position 1672: 0.0033222501961670168
Position 9090: 0.0031712233062713884
Position 238: 0.002856348917319378
Position 6005: 0.0027249625900231844
Position 583: 0.0026430119341163396
Position 4412: 0.0026140179974777234
Position 9016: 0.002572896587096459
Position 8843: 0.0024802400062715834
Position 5690: 0.0023456022774135383
Position 1659: 0.0023442338328913763
Position 5897: 0.0023401279796704823
Position 9415: 0.0023268953492359035
Position 1981: 0.0020875990306435106
Position 8922: 0.0018513875462004658
Position 2696: 0.0018373375673032051
Position 221: 0.0015876469854390833
Position 3542: 0.0014712430662030824
Position 5517: 0.0013779701369764283
Position 5128: 0.001275279055799633
Position 7559: 0.0012436985294810132
Position 305: 0.001197921429534115
Position 5948: 0.001158887685425831
Position 3341: 0.0011527216720120255
Position 3143: 0.0008610279714336355
Position 8553: 0.0007790971461649563
Position 4917: 0.0007337711492471459
Position 3481: 0.0006950572391343617
Position 290: 0.0006571881455441087
Position 399: 0.0006536737068077657
Position 2655: 0.0006147834907486312
Position 1695: 0.0006056958949262295
Position 961: 0.0006005759670191835
Position 9040: 0.000576850359273721
Position 4332: 0.0005346986888679746
Position 5804: 0.000530528385928201
Position 5571: 0.0005208566868400476
Position 1685: 0.00048133678758336746
Position 986: 0.0004674732742221977
Position 6056: 0.00046165789724071047
Position 374: 0.00045476653596726146
Position 8961: 0.0004417819220464183
Position 8911: 0.00042724713707115603
Position 5080: 0.0004248209983263015
Position 955: 0.0004247020226490752
Position 1617: 0.000421828085280257
Position 1988: 0.0004007497170007826
Position 1505: 0.00039043781873229083
Position 9440: 0.0003853899723561137
Position 5970: 0.0003408362753754772
Position 6281: 0.0003232908387964647
Position 4188: 0.00030968624841042015
Position 8524: 0.0003030431855960622
Position 823: 0.00030236191677094823
Position 6519: 0.00029601505972500164
Position 2010: 0.0002926513115547451
Position 8496: 0.0002905475563631117
Position 650: 0.00028219708507111013
Position 808: 0.00028052264921155746
Position 4479: 0.0002770744538222883
Position 5591: 0.0002567531210037004
Position 7743: 0.00024851699917109705
Position 3643: 0.00023539187693791036
Position 2729: 0.00023241709990446
Position 717: 0.00022951427832929705
Position 3761: 0.0002278643778078649
Position 1789: 0.0002207673972297472
Position 4214: 0.00022024757138298047
Position 6745: 0.00021299027471792317
Position 5707: 0.0001986228059813731
Position 1477: 0.00019667523007246374
Position 3135: 0.00018770866325158833
Position 5522: 0.00017957605113466633
Position 5159: 0.00017676964068415724
Position 390: 0.0001744076610786202
Position 6714: 0.00016368292167289809
Position 1782: 0.0001558164742251836
Position 841: 0.00012971399138800687
Position 450: 0.0001294601355955384
Position 9330: 0.00012785873274469043
Position 3358: 0.0001223523470463338
Position 2075: 0.00012010298711417281
Position 8138: 0.000108203899062177
Position 5414: 0.00010797235595400949
Position 7104: 0.00010722962733054884
Position 3164: 0.0001065901348275595
Position 307: 0.00010429089008109746
Position 5577: 0.00010344606654327565
Position 1097: 9.801785117461391e-05
Position 771: 8.732906160288558e-05
Position 283: 8.380682301675146e-05
Position 5524: 8.154124183570199e-05
Position 6926: 7.807071498230495e-05
Position 5633: 7.240282999884738e-05
Position 1623: 7.186727919195269e-05
Position 422: 6.994146329781037e-05
Position 478: 6.971758067288897e-05
Position 6157: 5.8135026267284393e-05
Position 9513: 5.176960321287345e-05
Position 969: 4.63135931802308e-05
Position 458: 4.553974128507452e-05
Position 5543: 4.381695339068038e-05
Position 900: 4.1410760656597766e-05
Position 890: 4.042358895119554e-05
Position 5648: 3.9424992006623846e-05
Position 832: 3.908008340763112e-05
Position 514: 3.6789177167869794e-05
Position 904: 3.453707828898755e-05
Position 736: 3.443530621903392e-05
Position 1352: 3.360952546768829e-05
Position 6291: 3.0514269716718008e-05
Position 462: 2.9579642983681576e-05
Position 1256: 2.7509010215568013e-05
Position 1337: 2.6257917602979185e-05
Position 1013: 2.548338503727121e-05
Position 2600: 2.4594470111922852e-05
Position 5421: 2.1565686787256142e-05
Position 544: 2.1235504044312374e-05
Position 5699: 2.1099080574200333e-05
Position 973: 2.024792532301627e-05
Position 758: 1.9712912485566386e-05
Position 847: 1.882407812798768e-05
Position 5408: 1.8822449499442307e-05
Position 1407: 1.7789585487398827e-05
Position 996: 1.7639458431039073e-05
Position 5247: 1.731638188487896e-05
Position 967: 1.6432872929014017e-05
Position 2752: 1.5528549037681077e-05
Position 137: 1.5458634231994014e-05
Position 199: 1.5051613055112355e-05
Position 101: 1.44084581565784e-05
Position 1553: 1.3444985361031305e-05
Position 267: 1.3178785799012119e-05
Position 324: 1.2640419556235561e-05
Position 520: 1.1930811315183317e-05
Position 413: 9.995613063546584e-06
Position 748: 9.61696314710566e-06
Position 614: 9.588658965307782e-06
Position 1543: 7.866403660870745e-06
Position 590: 7.704216868777967e-06
Position 764: 7.619848116795824e-06
Position 3186: 7.466803381496715e-06
Position 825: 7.3735268864607445e-06
Position 951: 6.717976095938963e-06
Position 3370: 6.691304749735111e-06
Position 516: 6.65160382651512e-06
Position 1602: 6.387600753654511e-06
Position 1769: 6.2449900029873815e-06
Position 2086: 6.101757652286257e-06
Position 557: 5.869275903628154e-06
Position 1299: 5.863257906059989e-06
Position 204: 5.695627788970756e-06
Position 3055: 5.183161873852513e-06
Position 907: 5.06426105329687e-06
Position 963: 5.047066326744186e-06
Position 1444: 4.8551095288018735e-06
Position 1056: 4.8295251160886e-06
Position 562: 4.819109754908218e-06
Position 252: 4.806759013428524e-06
Position 5529: 4.3663931998742285e-06
Position 5493: 4.2537723649123925e-06
Position 898: 3.7525043196302405e-06
Position 256: 3.748518030109308e-06
Position 7146: 3.6612296641997954e-06
Position 1792: 3.267260263120962e-06
Position 657: 3.0814119375379932e-06
Position 703: 2.591725611219271e-06
Position 1796: 2.583706529737357e-06
Position 1993: 2.4321766811620694e-06
Position 1809: 2.268519824973477e-06
Position 195: 1.9140412268833894e-06
Position 1510: 1.8924631381253249e-06
Position 660: 1.8863320574440492e-06
Position 1313: 1.6509848198425335e-06
Position 550: 1.5811581034009614e-06
Position 1357: 1.5259207968832372e-06
Position 1590: 1.327214833555791e-06
Position 97: 1.315712761144093e-06
Position 523: 1.278967213516677e-06
Position 5756: 1.0866136267219041e-06
Position 1331: 1.071286884099345e-06
Position 4876: 1.037798307498254e-06
Position 6009: 9.38128183458051e-07
Position 554: 8.536401875557288e-07
Position 104: 6.982271665014412e-07
Position 697: 6.784821685265519e-07
Position 81: 6.133495873793623e-07
Position 340: 5.708130418367638e-07
Position 330: 5.239109051038843e-07
Position 625: 4.6549837185459256e-07
Position 250: 4.5363394631431597e-07
Position 849: 4.472184469586504e-07
Position 653: 4.339637988458701e-07
Position 112: 4.1773199560401105e-07
Position 201: 3.815176648076984e-07
Position 179: 3.486861799002285e-07
Position 470: 2.8282337067020755e-07
Position 483: 2.1791866497397712e-07
Position 328: 1.7508323523993139e-07
Position 5924: 1.594787629628698e-07
Position 1786: 1.2779513607185969e-07
Position 530: 1.2704846274541887e-07
Position 315: 1.2448876512970752e-07
Position 692: 1.0769073174665474e-07
Position 144: 1.0564453867217853e-07
Position 695: 1.0310700322926685e-07
Position 1053: 1.019012609598781e-07
Position 1047: 7.724196883922157e-08
Position 760: 7.45280751095584e-08
Position 326: 6.255665259581392e-08
Position 109: 4.5015135708079095e-08
Position 1820: 3.74735218727005e-08
Position 5463: 1.7223504332447035e-08
Position 1023: 1.4039074138738191e-08
Position 1844: 1.0874326666952019e-08
Position 1233: 1.03358916754709e-08
Position 158: 1.0513291307960928e-11
Position 345: 9.583941367743108e-12
Position 166: 9.308566945988174e-12
Position 337: 8.923158422208133e-12
Position 146: 1.1444603576815263e-12
