Gene = Tpbg
Position 1297: 3.229921185720218e-05
Position 548: 3.0889121955627057e-05
Position 780: 2.422689063903128e-05
Position 1065: 2.2173403877714868e-05
Position 492: 1.9473126376077393e-05
Position 487: 1.7426617174086216e-05
Position 162: 1.499052170994841e-05
Position 876: 1.1809987874802226e-05
Position 1781: 1.085362603625006e-05
Position 1456: 9.483476113999092e-06
Position 1072: 8.931005271141352e-06
Position 1311: 8.88093618531904e-06
Position 848: 8.793699951819777e-06
Position 1356: 8.714682436814829e-06
Position 489: 8.441728109800458e-06
Position 521: 7.812431684880424e-06
Position 1112: 6.88756246555266e-06
Position 1976: 4.876932467152877e-06
Position 1048: 4.2100012905436915e-06
Position 2130: 3.5786559583457502e-06
Position 1068: 3.1326571861607457e-06
Position 165: 3.0360924849169283e-06
Position 181: 2.585657369655531e-06
Position 168: 2.293236144509615e-06
Position 1827: 2.0717358146993075e-06
Position 1162: 1.8494974329024236e-06
Position 393: 1.450824258619886e-06
Position 626: 1.3998383148725896e-06
Position 268: 1.3479887876729303e-06
Position 1319: 1.0009594253003877e-06
Position 601: 8.894253178076047e-07
Position 1350: 6.530736917308212e-07
Position 1158: 6.172615048833475e-07
Position 192: 4.5968649674808627e-07
Position 99: 4.225225770493009e-07
Position 1353: 2.6032316045950375e-07
Position 183: 1.5400737589226802e-07
Position 247: 1.4949014163702463e-07
Position 580: 1.0486437212888553e-07
Position 653: 5.1857427703692486e-08
Position 801: 4.368801012569785e-08
Position 575: 4.3551771974558636e-08
Position 616: 3.8122984368518503e-08
Position 808: 3.8039262144426924e-08
Position 583: 2.4141919384550046e-08
Position 798: 4.344269823088693e-09
Position 259: 2.6825962674258912e-09
Position 271: 1.171573031311866e-09
Position 878: 8.243564166188403e-10
