Gene = Thyn1
Position 3060: 0.0005686597830102956
Position 6211: 0.0005539205875202978
Position 5667: 0.0005458409360446127
Position 660: 0.0005215620678998238
Position 6137: 0.00048354846441590595
Position 43: 0.00048311653244701623
Position 3925: 0.00044140605573626297
Position 2593: 0.00043950325976778584
Position 3627: 0.0004363182224482637
Position 1473: 0.0004304488477314935
Position 1382: 0.00040919051727691475
Position 197: 0.0003996209344149623
Position 6349: 0.0003740483375510251
Position 5080: 0.00034481343968914677
Position 7213: 0.00032745477999869175
Position 386: 0.0003078414088940437
Position 4016: 0.00028994303003016106
Position 1204: 0.0002770313081429124
Position 3146: 0.0002316471411783092
Position 4331: 0.00021436268428314643
Position 6443: 0.00021428905578996935
Position 2073: 0.00020819503587962262
Position 5589: 0.0002039645509495438
Position 6781: 0.0001919214957019881
Position 5915: 0.00019158795228866967
Position 666: 0.00018949817946793313
Position 3470: 0.00018823852662036398
Position 708: 0.00018190974929880333
Position 664: 0.0001812105374921805
Position 2092: 0.00017736668792566309
Position 1293: 0.0001762357625950026
Position 6042: 0.00017557448911422575
Position 662: 0.00017338740075534812
Position 6305: 0.00016655145216899091
Position 378: 0.00016468558295759577
Position 754: 0.00016052785551757965
Position 6489: 0.00015984169661239098
Position 6355: 0.00015178875815576818
Position 668: 0.0001504811788994007
Position 6472: 0.00014256675594450643
Position 6906: 0.00013363235376073195
Position 670: 0.0001314483869407958
Position 3262: 0.00012356129542955173
Position 557: 0.0001191134225886887
Position 672: 0.0001103360071857148
Position 5070: 0.00010580971364830704
Position 4073: 9.504626480483923e-05
Position 1856: 9.389661717466737e-05
Position 601: 8.929643501763215e-05
Position 266: 8.906771832073347e-05
Position 674: 8.887998023643021e-05
Position 554: 8.857923899370877e-05
Position 3901: 8.83017369744451e-05
Position 586: 8.68491447782636e-05
Position 821: 8.352755115280122e-05
Position 1496: 7.894493836868632e-05
Position 4368: 7.829279511615754e-05
Position 5022: 6.928078382581545e-05
Position 160: 6.91635973238842e-05
Position 5111: 6.897621644577073e-05
Position 676: 6.806141877723179e-05
Position 1197: 5.7141920664654906e-05
Position 678: 5.7134789213907746e-05
Position 690: 5.4605483699573826e-05
Position 7252: 4.473890726004778e-05
Position 5806: 3.929708283224265e-05
Position 25: 3.688800769003876e-05
Position 6791: 3.4359197366211496e-05
Position 6060: 3.073423970852981e-05
Position 37: 1.8983788266717675e-05
Position 6675: 1.5848873246361843e-05
Position 7320: 1.5751530736390456e-05
Position 5975: 1.26771720346054e-05
Position 50: 1.2075987026300182e-05
Position 6416: 9.947383207660164e-06
Position 5675: 9.690616107191458e-06
Position 5687: 8.721313893701982e-06
Position 6201: 6.230746376973405e-06
Position 6743: 6.103586145013959e-06
Position 6062: 6.045874152595122e-06
Position 1257: 5.160518323707085e-06
Position 4610: 2.93741630988728e-06
Position 680: 2.554181196075771e-06
Position 1406: 2.2044540495245704e-06
Position 682: 1.956273639042343e-06
Position 331: 1.9264812656928753e-06
Position 1350: 1.578914379047265e-06
Position 381: 1.3687080049340475e-06
Position 684: 1.2113126745339602e-06
Position 7081: 1.063180228586014e-06
Position 421: 9.738295761102335e-07
Position 686: 9.198053649155211e-07
Position 185: 8.317497727113011e-07
Position 4386: 7.846039008380448e-07
Position 393: 4.4966467221988485e-07
Position 1175: 4.4750593733600573e-07
Position 341: 3.4260605448810485e-07
Position 231: 3.071457412114813e-07
Position 1035: 2.8108394197034917e-07
Position 1103: 2.5032166154316546e-07
Position 505: 2.435919157058091e-07
Position 972: 2.342337914528896e-07
Position 261: 1.278579069938277e-07
Position 965: 1.2311208878499162e-07
Position 488: 1.2116549015132634e-07
Position 521: 1.1209527711527012e-07
Position 5810: 8.843823963755476e-08
Position 438: 5.519161349485478e-09
Position 6926: 3.852868192350534e-09
Position 250: 2.4641244168636035e-09
Position 688: 1.6093924106259893e-09
Position 441: 2.9813895556404207e-10
Position 451: 3.062776788895531e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6631: 0.9777672745098366
Position 3876: 0.9583321560011082
Position 5836: 0.8782274375953876
Position 5425: 0.8499061640590039
Position 230: 0.8301847150354759
Position 7080: 0.648864410040079
Position 7437: 0.47762301164415266
Position 7320: 0.1424608376629987
Position 5365: 0.06251358401562478
Position 7346: 0.05704574021098065
Position 7034: 0.04511663351791634
Position 7203: 0.042549874369679636
Position 4965: 0.036020893656966445
Position 270: 0.03357246371005104
Position 1581: 0.033065774450380586
Position 5025: 0.03247050466129642
Position 7363: 0.029737379083301617
Position 5798: 0.02921259224062692
Position 473: 0.026981115312082245
Position 2124: 0.02619122911532248
Position 7440: 0.023436129355334855
Position 1372: 0.0220774629428042
Position 5430: 0.021974002433849536
Position 4256: 0.021198126867332627
Position 2936: 0.021069511517957253
Position 6392: 0.017771088235975334
Position 4877: 0.017487670122986448
Position 6289: 0.015800072246625507
Position 4480: 0.014387022344871285
Position 7110: 0.012706471168898708
Position 2982: 0.011763035202595192
Position 7128: 0.010207425743543124
Position 4154: 0.010127990772130713
Position 7131: 0.010125760181295294
Position 5368: 0.00909519748089416
Position 4948: 0.009067894425037833
Position 7459: 0.008328456253257357
Position 6853: 0.008077451277972405
Position 4215: 0.006303646871798452
Position 3649: 0.006014478808037744
Position 185: 0.005422369705258926
Position 3880: 0.005248212817428243
Position 7335: 0.005154878976694488
Position 4127: 0.005101095620963799
Position 3839: 0.004734580545630464
Position 3193: 0.004461903518518354
Position 276: 0.004143526281237865
Position 4515: 0.003946351309024832
Position 1697: 0.0037698336191004005
Position 6915: 0.003502757300558918
Position 6211: 0.0034702721392609755
Position 7326: 0.0032790978288322666
Position 7150: 0.0031965266729466544
Position 5319: 0.0030416685122436372
Position 7092: 0.0028494485818754854
Position 6395: 0.00281261642640952
Position 2953: 0.0027859078093166747
Position 4282: 0.0023795105639626197
Position 6795: 0.0023101714713032145
Position 7442: 0.002267046373898984
Position 754: 0.0022078363256139433
Position 488: 0.0021774152960452155
Position 7466: 0.0021636128444448197
Position 4924: 0.0021398027567364297
Position 7366: 0.0020645981883751665
Position 6893: 0.001971441481352655
Position 7602: 0.00196122601512454
Position 4734: 0.0018381866250711248
Position 3599: 0.0018249067944851865
Position 4746: 0.0017405045244219888
Position 5853: 0.001703210604191773
Position 1102: 0.0016104101495232506
Position 1203: 0.0015956055327320947
Position 4680: 0.001576655146597159
Position 7205: 0.0014674607119713084
Position 5224: 0.0014156564808346342
Position 7218: 0.001410436292604525
Position 6876: 0.0013699160608357777
Position 6440: 0.0013542985428413212
Position 4160: 0.0013461466817832905
Position 4988: 0.001291009594653965
Position 7181: 0.001218012641741439
Position 237: 0.0011518751871769052
Position 6262: 0.0011483172206795001
Position 7350: 0.001147604943824146
Position 6699: 0.0010329091163448925
Position 5395: 0.0009729294659895722
Position 6751: 0.0009570854618734931
Position 7231: 0.0009418717836181406
Position 5968: 0.0009265078472152641
Position 5054: 0.0009194849371182103
Position 4453: 0.0008949177263745556
Position 4158: 0.0008817179269760957
Position 6640: 0.0008556878723976908
Position 6664: 0.0008096447356690622
Position 5335: 0.0008067256260115309
Position 4921: 0.0008064182017503177
Position 3698: 0.0007869470443947887
Position 6028: 0.0007759402863427949
Position 3771: 0.0007743409741803445
Position 2021: 0.0007528472407387371
Position 1705: 0.0007309027883602197
Position 286: 0.0007183138556334706
Position 5562: 0.0007110091797289296
Position 5892: 0.0006631608449219961
Position 2128: 0.0006573427915716288
Position 3626: 0.0006515236505067897
Position 3748: 0.0006438909838055447
Position 3202: 0.0006360379770424076
Position 2817: 0.0006188960637213394
Position 6232: 0.0005872150155943627
Position 4708: 0.0005850165960072649
Position 4399: 0.0005790829828997578
Position 4849: 0.0005663128627063969
Position 6918: 0.0005471292589018636
Position 6825: 0.0005308956418474112
Position 4816: 0.0005263949640445293
Position 5628: 0.0005074035899331928
Position 2163: 0.0005058415941160382
Position 3921: 0.0004888401423592369
Position 3621: 0.00047444277020278647
Position 2987: 0.00045725184885666117
Position 6653: 0.0004439532275956011
Position 4684: 0.0004278708851341047
Position 1557: 0.0004272046764718238
Position 1779: 0.00040873045318729574
Position 6974: 0.00038532904664362186
Position 7473: 0.0003846064816987233
Position 5272: 0.00036952399871690607
Position 6864: 0.00036730347287734587
Position 6163: 0.00036604776564280896
Position 516: 0.00036486629823635915
Position 6303: 0.0003579892416542354
Position 6939: 0.00034443815764772227
Position 4894: 0.0003425628098881138
Position 1846: 0.00030076368537639556
Position 2482: 0.0002892645572247029
Position 3718: 0.0002707902034071464
Position 6800: 0.00025644349627859615
Position 6980: 0.000239081192860767
Position 2504: 0.000237935332135252
Position 7281: 0.0002376494527406461
Position 4237: 0.00023155844314172528
Position 2517: 0.0002289963456308922
Position 2760: 0.00022764097068058472
Position 5724: 0.00022084826430042068
Position 1532: 0.0002052443859581299
Position 5308: 0.0002010048629203598
Position 6593: 0.00019804250359167953
Position 2202: 0.00018862478084179327
Position 6989: 0.00018818146077248865
Position 6809: 0.00018798739279926452
Position 2476: 0.00018414539034669738
Position 2932: 0.00017482174667029544
Position 5806: 0.0001714390545899162
Position 6416: 0.0001689948962087269
Position 7285: 0.0001627562035892414
Position 240: 0.00015964445626668816
Position 2138: 0.0001537993198486299
Position 5249: 0.00015010730962882433
Position 3503: 0.00014828683348578893
Position 6821: 0.00014509449122926936
Position 6442: 0.00014403006991693687
Position 6097: 0.0001427349874003273
Position 191: 0.00014109482909076927
Position 1230: 0.00013471036159250842
Position 4610: 0.000130668215848229
Position 7409: 0.00013065949700486604
Position 2540: 0.0001285871074740123
Position 4693: 0.0001281283838761672
Position 3438: 0.00012288149845544056
Position 2183: 0.00011990527772982591
Position 6922: 0.00011774022272659199
Position 6068: 0.00011058515381547598
Position 2230: 0.00010939583814887361
Position 3587: 0.00010870867058249852
Position 3302: 0.00010667502004555455
Position 1931: 0.00010546090710059373
Position 4598: 0.00010364998817031879
Position 4829: 0.00010302120936596084
Position 1337: 0.00010027572665134875
Position 4634: 9.537434586270738e-05
Position 4837: 9.113969895762023e-05
Position 6370: 9.075469273073942e-05
Position 1585: 8.839043781338385e-05
Position 1758: 8.778305388622535e-05
Position 5172: 8.569378274827796e-05
Position 3463: 8.435317688461547e-05
Position 1982: 8.384409169735546e-05
Position 3524: 8.079671362241868e-05
Position 2257: 8.078811738911868e-05
Position 2462: 8.057751456462596e-05
Position 1189: 7.858751504399739e-05
Position 4576: 7.521256584693474e-05
Position 5447: 7.203108557387038e-05
Position 3060: 7.130063520467496e-05
Position 7159: 7.001999826936346e-05
Position 4263: 6.834962568424624e-05
Position 7491: 6.549120119889187e-05
Position 5651: 6.205868550633286e-05
Position 5781: 6.160875420811944e-05
Position 5494: 6.113124530962684e-05
Position 5685: 6.000897836865282e-05
Position 5229: 5.774158531358859e-05
Position 3851: 5.522864740627682e-05
Position 2867: 5.506523285082698e-05
Position 1550: 5.4385032069562624e-05
Position 2410: 5.2750287955275125e-05
Position 1266: 5.106643205717352e-05
Position 336: 4.906865548924614e-05
Position 6413: 4.656185620386847e-05
Position 2374: 4.6489980612222684e-05
Position 4437: 4.552644332271058e-05
Position 5569: 4.376855248693137e-05
Position 4929: 4.372127944975043e-05
Position 2173: 4.200247362543602e-05
Position 4567: 4.003939914083978e-05
Position 5876: 3.426803327075261e-05
Position 4173: 3.3271452866994265e-05
Position 4463: 3.1094991329583584e-05
Position 702: 3.10908967374041e-05
Position 5699: 3.098031943745197e-05
Position 6428: 2.8686462878326478e-05
Position 6643: 2.8243483027440542e-05
Position 1602: 2.775403422366765e-05
Position 521: 2.715777423755196e-05
Position 6831: 2.2824225519833392e-05
Position 6526: 2.0462328964257793e-05
Position 6999: 2.0038176800543295e-05
Position 7480: 1.8719797692460105e-05
Position 290: 1.7913707533327634e-05
Position 5162: 1.6208099119861192e-05
Position 6125: 1.3210324099607971e-05
Position 7533: 1.2676910739207741e-05
Position 7008: 1.1237988810570173e-05
Position 7539: 1.0610819494658661e-05
Position 5704: 1.0321088564448906e-05
Position 6155: 8.225209446403827e-06
Position 7536: 7.9342952791682e-06
Position 5087: 5.9817003687147445e-06
Position 5813: 5.6060724746126575e-06
Position 6670: 4.3970957789603816e-06
Position 6704: 3.1888700272277005e-06
Position 1088: 3.0255081569091146e-06
Position 1737: 1.857189326547369e-06
Position 1038: 1.755350852053154e-06
Position 707: 1.7482733546919412e-06
Position 1118: 1.3835691931352372e-06
Position 1762: 1.1349425051768567e-06
Position 4551: 1.095453600598732e-06
Position 313: 7.416555987926595e-07
Position 2254: 7.165359382462511e-07
Position 6706: 7.080538775076873e-07
Position 2439: 6.257474620269859e-07
Position 245: 5.730566675885905e-07
Position 6956: 5.504404020455714e-07
Position 155: 5.230030747056325e-07
Position 288: 4.807056871236223e-07
Position 428: 4.778398741747167e-07
Position 311: 4.7224132898418844e-07
Position 6032: 4.3574690798191783e-07
Position 317: 4.338220485918265e-07
Position 1829: 4.0368725979235315e-07
Position 2788: 3.7887953440420965e-07
Position 1311: 3.5647224424639204e-07
Position 980: 3.276721147031487e-07
Position 833: 3.0825961817458755e-07
Position 247: 2.706070968890967e-07
Position 361: 2.3689209914872346e-07
Position 5718: 2.3052877905127022e-07
Position 5670: 2.1967901305954773e-07
Position 6137: 1.9212947793072462e-07
Position 6140: 1.738062305578174e-07
Position 5585: 1.6632454848091913e-07
Position 1416: 1.6304690565157704e-07
Position 6814: 1.1493117848746616e-07
Position 5658: 9.066472129439855e-08
Position 658: 9.047321164979136e-08
Position 987: 3.988050084453883e-08
Position 582: 2.821545642675243e-08
Position 5989: 2.6630048478637255e-08
Position 5998: 2.4912245411653473e-08
Position 531: 2.2313108319528364e-08
Position 301: 2.052263906730417e-08
Position 136: 1.659648268091606e-08
Position 892: 1.6054252013792188e-08
Position 5929: 1.446418528656432e-08
Position 111: 8.096002734583402e-09
Position 129: 4.200314460248352e-09
Position 124: 3.932411178908356e-09
Position 5905: 3.853391320053455e-09
Position 607: 3.839176228200475e-09
Position 148: 3.309324437166089e-09
Position 365: 2.6474666445783224e-09
Position 5747: 2.092097061341034e-09
Position 341: 1.937975907446891e-09
Position 1723: 1.428667274838792e-09
Position 116: 1.3667291720155613e-09
Position 589: 5.008895377527309e-10
Position 576: 4.0350017515011566e-10
Position 612: 3.3416206522099294e-10
Position 144: 1.684950600094255e-10
Position 146: 1.3350805365843183e-10
Position 389: 1.2233378143400224e-10
Position 642: 7.316343794829408e-11
Position 119: 3.959185020328897e-11
Position 121: 1.670953238616078e-11
Position 368: 1.3152614772696857e-11
Position 105: 6.120404998268843e-13
Position 95: 5.424987641048807e-13
Position 107: 4.3727706887904417e-13
Position 374: 3.5629562425361344e-13
Position 784: 4.645495003347258e-14
Position 98: 4.850811683365655e-18
Position 100: 4.436089107572044e-18
Position 87: 3.127247633910379e-18
