Gene = Zranb1
Position 8680: 0.00023948675681108599
Position 128: 0.0002357896687616286
Position 8743: 0.00022456758834268003
Position 7712: 0.00021860278779318722
Position 4578: 0.00017242283897473795
Position 5408: 0.00017162887140150895
Position 4931: 0.00017074547496660558
Position 8615: 0.0001676754227782479
Position 2207: 0.000166855626733596
Position 8654: 0.00016280347605842875
Position 1696: 0.00016166850002475474
Position 8716: 0.00016024073863253648
Position 4984: 0.00015533312573284285
Position 3036: 0.00015397740963755046
Position 1380: 0.00014576752461269672
Position 1373: 0.00013538957136615963
Position 1255: 0.00013398017413268198
Position 3778: 0.00013067609598201182
Position 3976: 0.00011839867845677874
Position 893: 0.00010338372483279427
Position 5192: 0.00010318012088743438
Position 5957: 9.716617738125665e-05
Position 5467: 9.579619892318928e-05
Position 1928: 7.44377463053451e-05
Position 1022: 7.245778241447215e-05
Position 2737: 7.024798639056627e-05
Position 117: 6.804116887870503e-05
Position 3072: 6.748857046290927e-05
Position 4307: 5.97863612355689e-05
Position 1962: 5.755341644401245e-05
Position 151: 5.6440564120209565e-05
Position 1895: 5.210904646910809e-05
Position 6476: 5.0015058812348825e-05
Position 1947: 4.468588788978529e-05
Position 2362: 4.322739280820681e-05
Position 4843: 4.301141995490967e-05
Position 6829: 4.294257473051451e-05
Position 994: 4.156311317001188e-05
Position 6491: 3.948904138504254e-05
Position 6305: 3.212346778876218e-05
Position 508: 2.5883624118218437e-05
Position 245: 2.5162441336369465e-05
Position 4873: 2.2995855749743713e-05
Position 3824: 2.2954182729031942e-05
Position 3598: 2.256665442233171e-05
Position 294: 2.1536034192836203e-05
Position 5025: 1.915016278169813e-05
Position 605: 1.826893702990729e-05
Position 4214: 1.3328657478718975e-05
Position 4565: 1.3235595248974305e-05
Position 2525: 1.2852422668035135e-05
Position 4446: 1.2696534592058204e-05
Position 252: 1.2617938709557495e-05
Position 4014: 1.1628188278275707e-05
Position 1109: 1.0751415313651023e-05
Position 102: 1.0146779102052025e-05
Position 4114: 1.0106583918282607e-05
Position 485: 9.878050362860376e-06
Position 3196: 9.86287334768917e-06
Position 238: 8.503505660372901e-06
Position 288: 8.453811491535915e-06
Position 334: 8.107046808564844e-06
Position 3322: 7.997981031234855e-06
Position 3693: 7.839158547981044e-06
Position 531: 7.065817971906988e-06
Position 3405: 6.338111763879013e-06
Position 1081: 6.236212081906201e-06
Position 1747: 5.666653736083146e-06
Position 1635: 4.707201623013846e-06
Position 2705: 4.604565692037026e-06
Position 1392: 4.383829758639369e-06
Position 284: 2.9166301714278406e-06
Position 2394: 2.3242498775477026e-06
Position 262: 2.2847589323564165e-06
Position 201: 2.204121381553522e-06
Position 482: 2.184016738816259e-06
Position 1485: 1.9613513685020116e-06
Position 1659: 1.8158375313097023e-06
Position 2044: 1.5125000689050648e-06
Position 1157: 1.300434913364804e-06
Position 1853: 1.2746728312707963e-06
Position 869: 1.238180660858504e-06
Position 706: 1.1903068522450883e-06
Position 1171: 7.794110034949884e-07
Position 2806: 7.570782104515532e-07
Position 259: 6.958437284774616e-07
Position 593: 6.158742836115893e-07
Position 2901: 4.6171759262573514e-07
Position 1706: 3.8106932892729007e-07
Position 221: 2.298571392421575e-07
Position 1416: 2.275995630274436e-07
Position 1408: 2.1960998696310361e-07
Position 438: 1.512319737665e-07
Position 521: 1.41278358276335e-07
Position 1842: 1.3689369325170352e-07
Position 603: 1.3365754259079608e-07
Position 1528: 1.210348879546838e-07
Position 296: 1.0594261296484037e-07
Position 1858: 9.174865085396253e-08
Position 2137: 2.7629351047982085e-08
Position 387: 2.6322621118286538e-08
Position 712: 2.4853046711334867e-08
Position 1038: 2.4047324116650212e-08
Position 373: 1.6643864405574797e-08
Position 1450: 1.1740453931158733e-08
Position 1049: 1.03247657029285e-08
Position 1596: 6.761976623699927e-09
Position 1269: 6.54830240796015e-09
Position 1497: 6.155377991266791e-09
Position 1001: 5.549436644789814e-09
Position 1445: 5.0362385724249875e-09
Position 1032: 4.583046866004653e-09
Position 403: 2.8652393936028504e-09
Position 384: 1.702325614063355e-09
Position 1034: 9.157547330587731e-10
Position 494: 2.6493911008388726e-10
Position 381: 2.528141825927852e-10
