Gene = Htatip2
Position 4383: 0.0024741402195271856
Position 100: 0.0023586265114739296
Position 1297: 0.002278166937761992
Position 12115: 0.002256320623864967
Position 9922: 0.0021338450736563715
Position 14541: 0.0020489104301758343
Position 14088: 0.0015587190750212315
Position 5654: 0.0014618024403910623
Position 12467: 0.001363795864523675
Position 7175: 0.0012675416506740108
Position 725: 0.0012642499687560696
Position 13595: 0.001252571884132427
Position 903: 0.0012123751154124959
Position 354: 0.001206206506179267
Position 14258: 0.0011758278785871162
Position 12655: 0.0010863411013765853
Position 696: 0.0010789401770747052
Position 12378: 0.0009896195885710746
Position 14023: 0.0009485410375051882
Position 5721: 0.0009252960699402228
Position 2652: 0.0008686700581471467
Position 2545: 0.0007795025989041677
Position 10303: 0.0007234285915388636
Position 6166: 0.0006833396496121225
Position 1141: 0.0006819586143126206
Position 3133: 0.0006782244118819858
Position 14287: 0.0006184256354960777
Position 2425: 0.0005949550268346631
Position 5378: 0.0005640064653016461
Position 115: 0.000543667910238484
Position 127: 0.0003963758723876675
Position 14599: 0.00039462269137247345
Position 8970: 0.00035925745743872734
Position 2402: 0.0003483852429595919
Position 1180: 0.0003290337054468012
Position 414: 0.0002604411440040843
Position 2257: 0.0002557921915907441
Position 112: 0.00023026656746488378
Position 2742: 0.00021730432170639317
Position 598: 0.00021698503371622314
Position 14284: 0.00019177801545676782
Position 152: 0.00018354285049998676
Position 834: 0.00016661812994913543
Position 14114: 0.00016108835835168032
Position 333: 0.00013304661383354346
Position 92: 0.00010249505504085074
Position 1310: 6.570072946759307e-05
Position 1918: 6.494730425879641e-05
Position 365: 6.463485508663165e-05
Position 908: 6.249763871766289e-05
Position 244: 6.122005676333943e-05
Position 14278: 5.6787662947502386e-05
Position 530: 5.152547764057594e-05
Position 7526: 5.0381959867647636e-05
Position 144: 4.9980781242803243e-05
Position 2170: 4.6970995366803106e-05
Position 3723: 4.681964863900524e-05
Position 1523: 4.6542794779170946e-05
Position 1221: 4.611907523663858e-05
Position 1069: 4.530295959880232e-05
Position 391: 4.3502391070880124e-05
Position 324: 4.239048715968082e-05
Position 1248: 4.1051107285370214e-05
Position 1498: 3.99541684074434e-05
Position 1345: 3.803663008961404e-05
Position 1061: 3.699508118934237e-05
Position 374: 2.8859004870634796e-05
Position 1321: 1.9767888428799247e-05
Position 7: 1.5159512256037617e-05
Position 238: 7.56068881203177e-06
Position 1277: 7.1499775899827734e-06
Position 261: 6.479492771981845e-06
Position 363: 5.945367168066175e-06
Position 2390: 5.56828356376184e-06
Position 1275: 5.339055360799573e-06
Position 13843: 1.882230260914392e-06
Position 820: 1.4402413253887503e-06
Position 13690: 1.1515386032904712e-06
Position 459: 8.397309226744804e-07
Position 454: 5.690551861917082e-07
Position 971: 4.4224835279962826e-07
Position 1158: 3.5508573483876423e-07
Position 14383: 2.9530605082452933e-07
Position 404: 2.92750625897483e-07
Position 14394: 6.844090949037028e-08
Position 3354: 4.195132878152894e-08
Position 3276: 3.4799493360848914e-08
Position 456: 3.233717635000342e-08
Position 750: 1.6993647436746195e-08
Position 753: 7.90064136302092e-09
Position 421: 3.2811858776229447e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11680: 0.9837008950773053
Position 13446: 0.9317395458454775
Position 14171: 0.908963698543339
Position 7394: 0.7819931335054209
Position 468: 0.6884252708921852
Position 14505: 0.642285396805208
Position 2930: 0.5779957726797157
Position 9813: 0.48762720560039324
Position 5610: 0.3907145416215222
Position 9219: 0.3388416823510418
Position 13985: 0.2812481868518267
Position 6824: 0.21265309600367693
Position 2871: 0.19023865624571332
Position 2574: 0.18355867510135776
Position 1444: 0.18154796050000274
Position 2891: 0.16365893204626084
Position 8770: 0.13830981201271436
Position 11927: 0.13446898489695347
Position 2340: 0.12206001098990883
Position 6980: 0.1216474677260917
Position 4847: 0.11518347216634287
Position 1392: 0.10627137390186585
Position 7131: 0.1047936330547207
Position 5204: 0.10182873169050694
Position 412: 0.08966405866122475
Position 14626: 0.08225444293611385
Position 3256: 0.0812016222064607
Position 5028: 0.07742178520004646
Position 6064: 0.07469526619744381
Position 7171: 0.06783480745670442
Position 13954: 0.06396958674351794
Position 2985: 0.05872455873682029
Position 6793: 0.05526216124438027
Position 2312: 0.04649918705183742
Position 8575: 0.04561445189285173
Position 8816: 0.03636046212266235
Position 9151: 0.03139154110990207
Position 10253: 0.030484632040199754
Position 3224: 0.027848605326173975
Position 1752: 0.025918023954283567
Position 8839: 0.024617316855593617
Position 14245: 0.02412978821062969
Position 1544: 0.022544909002204204
Position 5506: 0.02184032058072625
Position 14807: 0.019365386337129514
Position 11892: 0.01904266779566449
Position 10917: 0.0179705000824326
Position 1180: 0.017787874831749394
Position 6983: 0.017586067711489604
Position 971: 0.017561463565091043
Position 1275: 0.01638973924324898
Position 3973: 0.016283627135380157
Position 5681: 0.015256842058173741
Position 5239: 0.015247654822859827
Position 5034: 0.015242172088321522
Position 10294: 0.014922115411639505
Position 7697: 0.014384826959481919
Position 13286: 0.013751997400163826
Position 4819: 0.013480492308916021
Position 6594: 0.01290075862073305
Position 2670: 0.012871536271005752
Position 8524: 0.0122184217132347
Position 3943: 0.011634635343390773
Position 12515: 0.010603530150092102
Position 8548: 0.009728964322256463
Position 10174: 0.008960626055659582
Position 2464: 0.008957705684521746
Position 4554: 0.008266554441509484
Position 9099: 0.007936932389376416
Position 13613: 0.007771352705868522
Position 1296: 0.007730878548800802
Position 6557: 0.007700089437679235
Position 14510: 0.007663348536681539
Position 5011: 0.007238184973449263
Position 14189: 0.006880729730377706
Position 13308: 0.006622140475137438
Position 4750: 0.006415332058741218
Position 14696: 0.006385139934497921
Position 4954: 0.006260325958441885
Position 1927: 0.005757944104863289
Position 549: 0.005690329535413845
Position 1026: 0.0056556911385770995
Position 7254: 0.005614442898591095
Position 14057: 0.0055443288386513145
Position 444: 0.005487998661017575
Position 1767: 0.005385906305911578
Position 13167: 0.005198630178738332
Position 1056: 0.0047897732518936845
Position 12709: 0.004680597751133237
Position 10840: 0.004614762030407352
Position 11684: 0.0045429502595274686
Position 150: 0.00444624412169656
Position 5617: 0.004383157428671967
Position 1416: 0.004268152744222691
Position 10036: 0.004216038010447616
Position 5648: 0.004206178789464758
Position 14672: 0.004115594594056528
Position 989: 0.003929901190563298
Position 1566: 0.003497895025430484
Position 4693: 0.003408402513048771
Position 12377: 0.003352220359829707
Position 4935: 0.003318686587821888
Position 2579: 0.0032572909879744413
Position 13289: 0.0032368536101699337
Position 14637: 0.003217738578807484
Position 14446: 0.0030364004085804757
Position 6338: 0.0030018397385980253
Position 5182: 0.0029663368485705003
Position 13835: 0.0028352243747753773
Position 14428: 0.00275220250309457
Position 4869: 0.0027203898913525206
Position 14580: 0.002696886586262881
Position 1517: 0.0026532521065320554
Position 14812: 0.002624412090219881
Position 857: 0.0025937329657065213
Position 290: 0.002569438363049498
Position 14545: 0.0024775773742626646
Position 14469: 0.0023448956213324864
Position 13583: 0.002188285343539067
Position 391: 0.0021730562144331345
Position 7301: 0.0021724875226597764
Position 12574: 0.0021635835128978463
Position 12163: 0.0021407498181980887
Position 14378: 0.0021158496178162386
Position 269: 0.0021003457111642607
Position 6364: 0.002062101787933265
Position 255: 0.0020219688582550155
Position 6830: 0.001990479197360908
Position 232: 0.001981700114860028
Position 14408: 0.001940034558277333
Position 1781: 0.0019045522295703392
Position 14374: 0.0019003013378800513
Position 1207: 0.0018360382098308258
Position 4912: 0.0017860852995132898
Position 14598: 0.0017199192185688244
Position 13888: 0.0016832439193483388
Position 4278: 0.0016772916395375586
Position 6494: 0.0016074259343750567
Position 1023: 0.0015829080097072706
Position 14774: 0.001571900365954057
Position 3174: 0.0015668249953932018
Position 14522: 0.0015592087885998413
Position 218: 0.0015526162980289747
Position 6801: 0.0015253541690995408
Position 14352: 0.0014752823495186535
Position 2318: 0.0013104113581473926
Position 13993: 0.0011447545994010997
Position 3109: 0.0010734096380298369
Position 2488: 0.0010244400771667764
Position 1099: 0.0010074332608245632
Position 13495: 0.0010024354983407683
Position 12261: 0.0009896256760766413
Position 3259: 0.0008619591344559437
Position 4353: 0.0007831490074164253
Position 4794: 0.0007679680330409054
Position 577: 0.0007504864987071809
Position 2283: 0.0007472560037398656
Position 7340: 0.0007277287574034789
Position 1579: 0.000707979262297956
Position 741: 0.0007004333454495882
Position 12915: 0.0006962685486579096
Position 2143: 0.0006676415523815851
Position 4886: 0.0006618574792836016
Position 1041: 0.0006615961504551869
Position 14173: 0.0006495301276004258
Position 1675: 0.0006326281343649292
Position 14100: 0.0006269939641578501
Position 14258: 0.0005734056307231498
Position 6645: 0.0005549124211533333
Position 14611: 0.0005383184821404464
Position 746: 0.0005227166980331857
Position 12317: 0.000515940035912722
Position 3184: 0.0005042945971902948
Position 1353: 0.0005038844321464138
Position 8625: 0.0005027935140437443
Position 4035: 0.0004983728317386353
Position 5274: 0.0004945948652841504
Position 12553: 0.0004867703858792466
Position 1372: 0.0004595260480139531
Position 3906: 0.00045670287014523583
Position 2545: 0.0004472941313148551
Position 1456: 0.0004433974756011604
Position 1490: 0.0004252502780234918
Position 182: 0.00040523894385991984
Position 4319: 0.0003898566464541216
Position 14087: 0.000376091210834465
Position 14710: 0.0003622959947133217
Position 4004: 0.00036209796079392687
Position 2353: 0.00035868432634727826
Position 12015: 0.00034931460411517806
Position 118: 0.00032844345026458905
Position 5063: 0.0003254357445806796
Position 1551: 0.00032153167982468885
Position 12191: 0.0003210261653790716
Position 608: 0.00030778199137129866
Position 12188: 0.0002815882870171966
Position 1219: 0.00027987715084289394
Position 14584: 0.00027521885531793256
Position 934: 0.0002542002744437202
Position 5565: 0.0002480464770943313
Position 481: 0.00024312198170063954
Position 271: 0.0002230772303593935
Position 2550: 0.00019768028329824862
Position 1245: 0.0001968544503887072
Position 11586: 0.00018842213135963532
Position 3228: 0.00017445791852824732
Position 14677: 0.00015801866661503902
Position 14125: 0.00014402137623048907
Position 14080: 0.0001379639484893352
Position 13261: 0.000137761640862342
Position 14721: 0.00012718866127421228
Position 431: 0.00011736871939350228
Position 724: 0.00011576660450499625
Position 419: 0.00011537934555232348
Position 305: 0.00010774389019629873
Position 1093: 0.00010317310626630288
Position 2937: 9.883409035087611e-05
Position 837: 9.573684008563015e-05
Position 1830: 8.676811222491126e-05
Position 14815: 8.039686375265666e-05
Position 884: 7.308971412920444e-05
Position 14729: 6.762253312026595e-05
Position 13527: 6.373567876166959e-05
Position 14291: 6.235022097476173e-05
Position 592: 6.067190489613424e-05
Position 496: 5.564315567404451e-05
Position 13009: 5.532739802056925e-05
Position 506: 4.921177143438171e-05
Position 352: 4.844871516013754e-05
Position 229: 4.821928282016251e-05
Position 1115: 4.3215138852705415e-05
Position 4452: 4.088536812820438e-05
Position 941: 3.907930053502679e-05
Position 13507: 3.8235133033055345e-05
Position 12466: 3.6599501340461936e-05
Position 4747: 3.17372879615052e-05
Position 1860: 3.162278202696672e-05
Position 872: 2.7222367259426126e-05
Position 196: 2.562693915848379e-05
Position 13091: 2.502013385850144e-05
Position 13247: 2.4727136775017208e-05
Position 1248: 2.4227139838380567e-05
Position 341: 2.3966456258146343e-05
Position 485: 2.0413217040087097e-05
Position 1141: 1.7498643523645685e-05
Position 11457: 1.6414473229657045e-05
Position 3415: 1.3490421037685302e-05
Position 10156: 1.335513481354628e-05
Position 891: 1.3137002805189422e-05
Position 3671: 1.2863949372091599e-05
Position 1712: 1.1113223589881536e-05
Position 440: 9.583974779028169e-06
Position 631: 8.875583797480694e-06
Position 3441: 8.632243786915283e-06
Position 368: 8.172124801131146e-06
Position 3633: 6.835677391050676e-06
Position 514: 6.643988840772822e-06
Position 330: 5.86132936240555e-06
Position 11934: 5.545449111382303e-06
Position 911: 5.431249476644439e-06
Position 2830: 4.325122655563904e-06
Position 1158: 4.223045635252526e-06
Position 152: 4.025496141431477e-06
Position 1814: 3.438281926221306e-06
Position 12166: 3.3078156739236423e-06
Position 12205: 2.910864074742186e-06
Position 205: 2.9054186614347003e-06
Position 2256: 2.677911932326809e-06
Position 3022: 2.3466622103523465e-06
Position 1878: 2.051536330221186e-06
Position 3682: 1.9689573315622317e-06
Position 3167: 1.9500203999124594e-06
Position 627: 1.9038020676955162e-06
Position 1591: 1.8862110962444311e-06
Position 3522: 1.4616505670353813e-06
Position 84: 1.272461034422511e-06
Position 4108: 1.0434224789929196e-06
Position 650: 1.0132126515821348e-06
Position 1224: 6.862824864500844e-07
Position 520: 5.528662505066078e-07
Position 162: 1.859351075535846e-07
Position 718: 1.7774908407452288e-07
Position 4130: 1.6497384238727314e-07
Position 566: 9.434135907814673e-08
Position 76: 5.633648816693237e-08
Position 795: 2.113847785457377e-08
Position 421: 5.286862681270301e-09
Position 699: 4.886119866125326e-09
Position 677: 4.666206021868032e-09
Position 764: 2.8658968687950143e-09
Position 646: 1.7248141557684032e-09
Position 374: 1.6373214601650219e-09
Position 3302: 8.171237158321363e-10
Position 370: 6.561475685701253e-10
Position 690: 1.0630440519923175e-10
