Gene = Coa5
Position 127: 3.192026934901311e-05
Position 1748: 3.1684979461344885e-05
Position 59: 3.162921385922619e-05
Position 2142: 2.494275787442957e-05
Position 3017: 2.3912352401470747e-05
Position 1814: 2.3376660930331753e-05
Position 2843: 2.333012075279735e-05
Position 8888: 2.2876144672630967e-05
Position 2405: 1.8440189332755297e-05
Position 1663: 1.3547137279974424e-05
Position 1970: 1.2149648366004835e-05
Position 2912: 1.0493131301139435e-05
Position 382: 8.150970958482627e-06
Position 184: 7.117263247014156e-06
Position 537: 5.327453298665297e-06
Position 109: 3.987240064401787e-06
Position 553: 2.7594890159300435e-06
Position 111: 2.178555684722227e-06
Position 61: 2.1668553648068775e-06
Position 540: 2.1416422555248623e-06
Position 1085: 2.0483663097900368e-06
Position 206: 2.0309520625391078e-06
Position 547: 2.0282277849231163e-06
Position 13: 1.6256521177586593e-06
Position 765: 1.4174540678320596e-06
Position 261: 1.339354305782281e-06
Position 16: 1.327640099508822e-06
Position 226: 1.1767900159574801e-06
Position 416: 7.821457913954707e-07
Position 216: 5.35308625289123e-07
Position 375: 5.200845172564813e-07
Position 598: 4.2185571964610723e-07
Position 248: 3.3020208542257883e-07
Position 456: 2.8251041195318445e-07
Position 377: 1.7747364053893507e-07
Position 590: 1.3896504263004764e-07
Position 365: 8.906186314100606e-08
Position 509: 4.2475497583258984e-08
Position 436: 2.4432945012649167e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8515: 0.8344911863062846
Position 1677: 0.5034645315454702
Position 5441: 0.3587658224313075
Position 12472: 0.2994286331977518
Position 9475: 0.27893983504912495
Position 1642: 0.16855257365128587
Position 3107: 0.16620882016174066
Position 9891: 0.1045175296361106
Position 1336: 0.08466807559530772
Position 8701: 0.08408339268511933
Position 8997: 0.07719481735144053
Position 4432: 0.07233227458008477
Position 1650: 0.06464467612924989
Position 1612: 0.06280022165445855
Position 1551: 0.0506247141799922
Position 3134: 0.047521593942133455
Position 1235: 0.04732064246660231
Position 9443: 0.04497862780405493
Position 6724: 0.041372728090938386
Position 3723: 0.03405826182904363
Position 4241: 0.03233437596497181
Position 11166: 0.032191123095354844
Position 9572: 0.02872974257750707
Position 4984: 0.027185766069253065
Position 12651: 0.023196018650013996
Position 4965: 0.022777706089749952
Position 4904: 0.020970557737482003
Position 5499: 0.019949797390439363
Position 234: 0.01911230460448444
Position 5420: 0.01638538976902587
Position 3660: 0.013244356735954626
Position 5668: 0.011424955378611736
Position 4464: 0.011016810680420194
Position 1918: 0.010068001520444615
Position 3284: 0.009131070293690008
Position 637: 0.008971588323115112
Position 6584: 0.008456182243052977
Position 3632: 0.008374734474809551
Position 8863: 0.007811600157693664
Position 9628: 0.007774822277506787
Position 11554: 0.007764210586196147
Position 1698: 0.006840391283016002
Position 7354: 0.006480445342142251
Position 4749: 0.006328874202337872
Position 1278: 0.00628493200843174
Position 1707: 0.006135214758285788
Position 11921: 0.005682208897042018
Position 4580: 0.0056763813837778
Position 11862: 0.005461607410111395
Position 6807: 0.005383901395918982
Position 3051: 0.0052492427151212655
Position 4706: 0.005228186624091007
Position 10315: 0.005135671828299309
Position 2842: 0.0050325765378943154
Position 698: 0.004740887707183114
Position 8651: 0.004585479570611074
Position 8902: 0.0044236665259891105
Position 1615: 0.00426535153475458
Position 3207: 0.004030045032332036
Position 3519: 0.003885487905850689
Position 11360: 0.003574901944796804
Position 10825: 0.003235402422861829
Position 4311: 0.003118251990542795
Position 216: 0.003022469480328313
Position 1880: 0.003022429252967815
Position 9363: 0.002998047470777391
Position 568: 0.002940768856448356
Position 4709: 0.0028141516797943545
Position 9344: 0.0027641778630083645
Position 3369: 0.002721222582192839
Position 8312: 0.0026878542483601605
Position 5426: 0.00260374110693648
Position 8807: 0.0025685998641704873
Position 3588: 0.002364696964046438
Position 6206: 0.002240004983651327
Position 3034: 0.002202961738854614
Position 427: 0.0019097170696509567
Position 1571: 0.0018838827943659065
Position 4779: 0.0018516469990322057
Position 7952: 0.0016923349009137802
Position 342: 0.0015604179015767457
Position 3228: 0.0015080828951615079
Position 1424: 0.001494384853040985
Position 8921: 0.0014564865651875048
Position 8056: 0.0012721884523516083
Position 9336: 0.0011945688258313116
Position 10619: 0.00116540662381679
Position 1583: 0.0010999979501981696
Position 10590: 0.0010217136995216134
Position 2073: 0.0010157261926799109
Position 9073: 0.0009868986335389203
Position 6667: 0.000974769038074995
Position 6700: 0.0009555157681206232
Position 5997: 0.0009482764846020267
Position 8281: 0.0009016804096030171
Position 4202: 0.0008976006104718814
Position 409: 0.0008947923097026471
Position 9423: 0.0008699440820037396
Position 4370: 0.0008434067794444291
Position 5767: 0.0008409795888195803
Position 3730: 0.0008397383357366684
Position 5010: 0.0008125921718537335
Position 8258: 0.0008086178473667265
Position 11301: 0.0007261420758118856
Position 8184: 0.0006599732827032948
Position 1620: 0.0006530247324022557
Position 8136: 0.0006424479147310938
Position 2747: 0.0006422016091903462
Position 1299: 0.0006213668931814709
Position 4447: 0.000558089788400477
Position 1462: 0.0005508194465290911
Position 1494: 0.0005354286598566188
Position 475: 0.0005224592079113296
Position 9403: 0.0005128882898786476
Position 10890: 0.0005034023024452722
Position 5162: 0.0004845584349194787
Position 3288: 0.00047001453515510284
Position 441: 0.00044208365581736115
Position 5226: 0.00044126516564281905
Position 1947: 0.00042482716661380003
Position 1393: 0.0004153027317736612
Position 1923: 0.0004033067821634898
Position 1563: 0.00038969097886897626
Position 1681: 0.00036106646264642546
Position 1754: 0.00032555968596953194
Position 2752: 0.0003207737160101851
Position 4170: 0.0003197803342083039
Position 2800: 0.0003189531479188998
Position 238: 0.00030732021448914826
Position 2004: 0.0002682161745659869
Position 431: 0.000262494569445842
Position 5194: 0.00025215288726229457
Position 6962: 0.0002480229985462534
Position 598: 0.00024743040445601385
Position 1892: 0.00024276966851803395
Position 6136: 0.00022409288642626234
Position 3842: 0.00020716573660611067
Position 5912: 0.00018543138435772152
Position 3750: 0.0001827657958568451
Position 5974: 0.00016060911810564831
Position 445: 0.00016017024170012777
Position 1239: 0.00015968942923726815
Position 1344: 0.00015487857981436712
Position 957: 0.00014117356936323435
Position 1360: 0.00014005542049161122
Position 1338: 0.0001383256678046826
Position 7842: 0.0001379662214162972
Position 858: 0.0001373266268066897
Position 3664: 0.00012314369254248607
Position 2485: 0.00012178635661160093
Position 1840: 0.00011518555167523447
Position 491: 0.00010699566481078481
Position 1846: 0.00010274791292997784
Position 365: 0.00010033734831625735
Position 2934: 9.724755226941551e-05
Position 4042: 9.495229165814778e-05
Position 496: 7.152110806040707e-05
Position 254: 6.457124336236137e-05
Position 983: 6.216063332499076e-05
Position 1171: 6.119215972497484e-05
Position 919: 5.7038865377673016e-05
Position 2781: 5.061658481362008e-05
Position 1072: 4.93954913979084e-05
Position 2338: 4.911206935149305e-05
Position 3217: 4.8873557778836456e-05
Position 3548: 4.435278422893343e-05
Position 3875: 4.170278253397374e-05
Position 5087: 4.064676522747733e-05
Position 6159: 3.882165274504886e-05
Position 824: 3.834208406013161e-05
Position 153: 3.5933503188630055e-05
Position 2877: 3.405504146016821e-05
Position 876: 3.084442619648844e-05
Position 189: 3.0324933546307356e-05
Position 1132: 3.0214504199629377e-05
Position 4008: 2.6779363498102595e-05
Position 2632: 2.5835354751214904e-05
Position 1920: 2.509302428290827e-05
Position 477: 2.3394014394423753e-05
Position 1357: 2.328022795186128e-05
Position 653: 2.3171217411698015e-05
Position 1491: 1.915365935677707e-05
Position 1711: 1.8479257669644702e-05
Position 3810: 1.7936014831004466e-05
Position 922: 1.7086174147210628e-05
Position 979: 1.203363634027642e-05
Position 1406: 1.1320733027436414e-05
Position 3498: 1.1143294017834622e-05
Position 3231: 1.0573227771880872e-05
Position 667: 1.044973782061563e-05
Position 192: 8.587063924301473e-06
Position 382: 7.835819556290473e-06
Position 2411: 6.817053678052035e-06
Position 3237: 6.679947897491226e-06
Position 159: 6.1159623310149605e-06
Position 2080: 6.00270818518935e-06
Position 109: 5.605107056152066e-06
Position 2189: 5.4352775956265964e-06
Position 3379: 5.240076295184028e-06
Position 2261: 3.4190684577632756e-06
Position 2108: 3.0443610992703264e-06
Position 765: 2.0133423231251383e-06
Position 1193: 1.0767830466085884e-06
Position 743: 1.0447331857191413e-06
Position 295: 5.524838102925715e-07
Position 313: 3.952390839039163e-07
Position 2805: 3.6682667572869844e-07
Position 1805: 3.3900365281711656e-07
Position 834: 3.0217069221398766e-07
Position 703: 1.4731121477101505e-07
Position 2179: 1.4692000985441394e-07
Position 2077: 1.4434325515548598e-07
Position 1008: 1.3949338518371614e-07
Position 863: 7.668433563195992e-08
Position 290: 7.216334832011642e-08
Position 256: 6.654800764452672e-09
Position 165: 4.956184740393121e-09
Position 261: 2.8145261358989245e-09
Position 504: 1.9627456872424417e-09
Position 388: 9.083107375651222e-10
Position 306: 7.554287321097837e-10
Position 118: 5.211777014510506e-10
Position 545: 5.14938512116149e-10
Position 456: 4.745513447680976e-10
Position 311: 3.1083460654516867e-10
Position 266: 3.026411376031043e-11
Position 96: 3.5575466621147513e-13
