Gene = Selenot
Position 544: 0.0013576366709108433
Position 7274: 0.0012286517265281919
Position 3738: 0.0012229219271254449
Position 11949: 0.0012156605000984435
Position 4976: 0.0011936243557844415
Position 5049: 0.0011445777262091754
Position 8652: 0.0011368488168487535
Position 746: 0.0011032862747097983
Position 143: 0.00106284804417978
Position 13339: 0.0010223577041228533
Position 10795: 0.0009853379823543409
Position 6493: 0.0009647274725665819
Position 10733: 0.0009393547974063402
Position 6440: 0.0009099169337750956
Position 2172: 0.0008962701007644713
Position 13620: 0.0008644383261668763
Position 2122: 0.0008227468299409777
Position 14162: 0.0008184073080506429
Position 5097: 0.0007657612861310487
Position 7963: 0.0006973114575335727
Position 12435: 0.0006734906043269707
Position 8900: 0.0006589067566565749
Position 10240: 0.0006562990702008276
Position 8725: 0.0006454826142637362
Position 12876: 0.0006360986157825815
Position 13352: 0.0006300138349287904
Position 8710: 0.0006248566876680775
Position 2263: 0.0006070016575562325
Position 664: 0.0005954096364451625
Position 5286: 0.0005943043589431667
Position 14130: 0.0005486245006608401
Position 12704: 0.0005274984003322385
Position 15955: 0.000510187565121937
Position 12814: 0.0004511441668820822
Position 8750: 0.00044889578991414634
Position 8965: 0.00040828431257257825
Position 11481: 0.0003959895256613467
Position 12909: 0.00036350443346625796
Position 13032: 0.00035247974599619835
Position 12747: 0.0003511053899947487
Position 15019: 0.0002818141397948582
Position 9804: 0.00026379897707290266
Position 13702: 0.00025139217635062824
Position 12823: 0.00022677596869519683
Position 12041: 0.00021451980697842946
Position 10928: 0.00016399689072811162
Position 13986: 0.00015626439509754009
Position 9955: 0.00015082574965840178
Position 14159: 0.00014239964521684821
Position 13705: 0.00014064540397400614
Position 8754: 0.00013760850921000936
Position 14249: 0.00013342349309183234
Position 14239: 0.00013214130479761104
Position 12919: 0.00011420176772444832
Position 12337: 0.00010761435926761547
Position 10324: 8.257577826081365e-05
Position 13497: 6.468665751853671e-05
Position 3211: 6.280717749769281e-05
Position 292: 5.9753568993382794e-05
Position 9456: 5.47588946162627e-05
Position 9831: 3.786053460161762e-05
Position 9902: 3.7251633684433715e-05
Position 140: 3.6348434305030936e-05
Position 12479: 3.544207512565633e-05
Position 1059: 3.425643789033321e-05
Position 1488: 3.345532664641528e-05
Position 226: 3.0838554863681414e-05
Position 35: 2.9333048185283473e-05
Position 278: 2.7897767580009896e-05
Position 582: 2.6315452758184196e-05
Position 4746: 2.5509094740419858e-05
Position 9957: 2.517602087071933e-05
Position 677: 1.9398119884878998e-05
Position 4644: 1.6768398521938207e-05
Position 176: 1.3517599564880541e-05
Position 15012: 8.697630330234475e-06
Position 2176: 7.5644471878227995e-06
Position 1291: 7.4765924519243725e-06
Position 1607: 7.361361167716905e-06
Position 9493: 7.262331958956128e-06
Position 9447: 7.1546473776285115e-06
Position 15036: 6.932551170359229e-06
Position 1069: 6.83795677200963e-06
Position 14371: 6.560397836828733e-06
Position 47: 6.159780649115531e-06
Position 264: 5.7368532552316e-06
Position 133: 5.276264225819705e-06
Position 9497: 3.737271880683609e-06
Position 14325: 3.6260092157236234e-06
Position 9495: 3.531156890898346e-06
Position 880: 3.3934500983747217e-06
Position 1244: 2.534654048612554e-06
Position 14182: 2.3642689511791162e-06
Position 14143: 2.2189785955639035e-06
Position 125: 2.0826408505807494e-06
Position 66: 1.9786481835449966e-06
Position 14303: 1.7590639006681825e-06
Position 13725: 1.2814752510775163e-06
Position 523: 1.0871935955614944e-06
Position 14192: 9.264010467102144e-07
Position 8786: 6.958838504704544e-07
Position 13929: 6.494227221037322e-07
Position 706: 6.23758361623823e-07
Position 13692: 4.036522647126939e-07
Position 927: 4.021351275914583e-07
Position 39: 3.599445807180335e-07
Position 1904: 3.501825848298376e-07
Position 695: 3.099910136817375e-07
Position 1482: 3.041969740427961e-07
Position 813: 2.980871024914103e-07
Position 1047: 2.525124055226818e-07
Position 1617: 2.3927596550712353e-07
Position 303: 2.3046110180029635e-07
Position 89: 2.1700119604703867e-07
Position 509: 2.035784956620524e-07
Position 374: 1.7751913567550637e-07
Position 14107: 8.411081388429618e-08
Position 668: 6.636047407091566e-08
Position 846: 5.93554483352146e-08
Position 635: 5.765955521917434e-08
Position 25: 4.2253396894803384e-08
Position 442: 3.901741403244963e-08
Position 450: 3.613173270666693e-08
Position 1232: 8.6969827831824e-09
Position 1309: 6.914818065841805e-09
Position 60: 5.574186911044998e-09
Position 622: 1.728307824036562e-10
Position 830: 1.6944773113578339e-10
Position 1094: 1.6666927379809652e-10
Position 685: 1.4780053187290946e-10
Position 848: 1.3555512368525214e-10
Position 1083: 1.1100632708427379e-10
Position 1209: 1.0407571678371652e-10
Position 936: 7.636053490425634e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9897924162865841
Position 11809: 0.9680829521228667
Position 13530: 0.923496085544835
Position 14058: 0.6911105361996908
Position 10027: 0.6821046121042839
Position 9315: 0.6809092395049202
Position 6358: 0.24800382218548433
Position 9590: 0.2157564636370192
Position 6380: 0.15681179372627185
Position 14892: 0.07362572330740824
Position 6299: 0.06633357448158672
Position 15132: 0.06225632766147804
Position 5203: 0.05856124027811556
Position 9636: 0.056067954897876485
Position 9659: 0.054748855779030124
Position 9338: 0.05402139604408439
Position 4823: 0.034139345580738195
Position 9359: 0.026705233427807385
Position 2346: 0.026688864820847168
Position 12974: 0.024523474984447305
Position 1926: 0.021923896021745368
Position 10042: 0.02050556389938542
Position 9267: 0.019450838402232502
Position 5268: 0.01843317107223571
Position 9380: 0.01777260849939129
Position 15345: 0.017398791447993077
Position 16168: 0.015851271741072794
Position 7038: 0.014656225890414014
Position 16052: 0.014094988457287811
Position 10023: 0.01402308462678422
Position 11122: 0.013022292722202376
Position 16401: 0.012498751020553958
Position 9722: 0.011729183739006745
Position 14154: 0.00995928187694408
Position 1817: 0.009801383093080169
Position 15742: 0.009771963694535937
Position 14423: 0.008558521133904316
Position 1141: 0.00842949444879859
Position 11285: 0.007740856270417293
Position 2253: 0.007734555876196922
Position 6802: 0.007561170487585071
Position 12516: 0.007507453532338415
Position 10768: 0.007406581775851347
Position 5666: 0.0067642004657769705
Position 8884: 0.006599561664080483
Position 13986: 0.006566985873445891
Position 14956: 0.006410590750451781
Position 9350: 0.006268601485119458
Position 2059: 0.0061480074148075065
Position 1766: 0.0060983860415426
Position 13031: 0.00600543869078295
Position 16105: 0.005959289669175692
Position 15794: 0.005691679639430191
Position 3050: 0.005584719102588331
Position 2249: 0.005281666295508478
Position 13249: 0.005148544143386611
Position 12309: 0.004622158388517752
Position 11224: 0.004468093942052282
Position 4371: 0.004375136770192987
Position 16023: 0.004020599642585358
Position 613: 0.0038369697011833392
Position 7166: 0.003777283633782318
Position 15680: 0.003777219307359806
Position 13852: 0.003776828826425356
Position 11375: 0.0037600666133335847
Position 4683: 0.003539763283554421
Position 12875: 0.00347045243546832
Position 7855: 0.003449317538082695
Position 13808: 0.003389288386661623
Position 1993: 0.003221109399101454
Position 10591: 0.0032009010372035726
Position 2418: 0.0031869939536848793
Position 6340: 0.0029070467894918737
Position 11689: 0.002896730210144719
Position 12887: 0.0027961535987453866
Position 14534: 0.0027707635444650823
Position 1090: 0.002691408799311239
Position 16428: 0.002683861511640015
Position 6423: 0.0026677666261929463
Position 10874: 0.0023104172504376714
Position 9857: 0.0021722288093533795
Position 8546: 0.002143869932054288
Position 5540: 0.002137955310200218
Position 9978: 0.0021140211180269903
Position 5183: 0.002004597769401376
Position 3102: 0.0019692748308112436
Position 14724: 0.0018932861815102635
Position 9323: 0.0018601473778088176
Position 9880: 0.001788848517682175
Position 16055: 0.0017673655302081598
Position 1887: 0.0017550421454334687
Position 3072: 0.0017449219447609686
Position 16176: 0.0016870396056409128
Position 15569: 0.0016703796500457833
Position 15407: 0.00166815202917981
Position 15608: 0.0016411220542422748
Position 6440: 0.0016259729413876374
Position 13923: 0.0016155708481332778
Position 6129: 0.0016142018304108217
Position 2294: 0.0015917778746607255
Position 6894: 0.0015812575752180362
Position 7477: 0.0015729688691768697
Position 416: 0.0015629388473272217
Position 13155: 0.001553998293403657
Position 8551: 0.0015176430356088194
Position 2268: 0.00141210310673267
Position 11057: 0.0013930853923351855
Position 14291: 0.0013624055846032286
Position 3092: 0.0013458325907719638
Position 2389: 0.001261411421076566
Position 5508: 0.0012564662255820853
Position 15091: 0.001209482564449256
Position 13550: 0.0011925286712166933
Position 9183: 0.001191629216790408
Position 2319: 0.001166200104096567
Position 13791: 0.001162215361771577
Position 16239: 0.0011546389205031235
Position 1748: 0.0010450619502179513
Position 5722: 0.001032955141642133
Position 13387: 0.001031013538294392
Position 10807: 0.000988165427123067
Position 311: 0.0009709577778749075
Position 13100: 0.0009645927410277858
Position 3110: 0.0009608474549801204
Position 2360: 0.0009583896051241085
Position 12374: 0.0009052739671769509
Position 9105: 0.0009022927177478077
Position 9407: 0.000894901294747073
Position 980: 0.0008841140748020922
Position 629: 0.000874935742692422
Position 3586: 0.000848736717033113
Position 10630: 0.0008123502517564824
Position 1366: 0.0008100254269246207
Position 5750: 0.000805733202875642
Position 1690: 0.0007546169929902559
Position 14843: 0.000750824652342847
Position 487: 0.0007359723037952442
Position 1020: 0.0007271576110787617
Position 8528: 0.0007062184551910912
Position 6273: 0.0006901054402396643
Position 4856: 0.0006868482493224092
Position 14102: 0.0006642329457382089
Position 4414: 0.0006485451970474012
Position 13179: 0.0006408512969284022
Position 1391: 0.0006358027286418636
Position 4271: 0.0006270512984284643
Position 646: 0.0006016334923475762
Position 6997: 0.0005896496656119055
Position 13309: 0.0005717583930668905
Position 14002: 0.0005706967910234901
Position 14800: 0.0005631109664415878
Position 4256: 0.0005515163162127752
Position 2923: 0.0005203395628462317
Position 15210: 0.0005086000169553136
Position 11441: 0.0005011930117678255
Position 10058: 0.0004828515751501148
Position 16199: 0.0004740925146561344
Position 13539: 0.0004677322566431884
Position 11075: 0.0004602476102787891
Position 15870: 0.0004514948234881737
Position 4696: 0.00044868976151661783
Position 14476: 0.0004486155663569692
Position 4296: 0.0004294546182582529
Position 12411: 0.00042718447415981774
Position 5118: 0.00042676356868782674
Position 2161: 0.0004179454518947663
Position 5161: 0.0003850562660367401
Position 3024: 0.00037989158228058333
Position 6148: 0.0003679615772878601
Position 3563: 0.0003629957637907719
Position 15184: 0.0003565327290309673
Position 6445: 0.00035523177440565187
Position 9228: 0.00035174915115250354
Position 6232: 0.0003330733542098005
Position 1094: 0.0003324343465819771
Position 16142: 0.0003315525502438384
Position 15436: 0.0003315346117804869
Position 16301: 0.0003255622425804059
Position 3161: 0.00032487264435234565
Position 1768: 0.0003233546534194101
Position 6261: 0.00031659621846435776
Position 13221: 0.00029523675029179857
Position 13143: 0.0002888830721387779
Position 9873: 0.00028883700385525565
Position 1259: 0.0002865668942431106
Position 1308: 0.0002854214754639741
Position 11165: 0.00028410771360694683
Position 12337: 0.00028041314421290353
Position 12862: 0.00027977701972286157
Position 14083: 0.0002772944617499705
Position 15233: 0.0002754034836700001
Position 12814: 0.00026990631113598627
Position 16425: 0.00026699936175581435
Position 442: 0.00026504540399791335
Position 10095: 0.00026303937174355083
Position 2212: 0.0002611063836596296
Position 1248: 0.00025769750554569215
Position 2316: 0.0002572853058286265
Position 1295: 0.0002466260647854496
Position 14380: 0.00024547287412854445
Position 16368: 0.0002406806599219366
Position 11873: 0.00023839597416086802
Position 12145: 0.00023751503661584747
Position 12553: 0.0002353251954810976
Position 15996: 0.00023198545023189382
Position 14182: 0.00022955125603462187
Position 1346: 0.00022895572963718116
Position 11592: 0.0002199215033862443
Position 1902: 0.00021988992376711987
Position 13823: 0.0002153848370224664
Position 13740: 0.00021400178526412959
Position 2299: 0.000213461738270609
Position 15886: 0.00020565511460213964
Position 3124: 0.00020418580580634516
Position 336: 0.00019409615588068544
Position 517: 0.00019073128180123366
Position 2064: 0.00017189679188034563
Position 9690: 0.0001556916678394647
Position 15542: 0.00015320389803447838
Position 5698: 0.00015292344834961382
Position 492: 0.0001506879805729768
Position 15207: 0.00014899082554116884
Position 13928: 0.00014660754732009364
Position 14517: 0.00014521072642670685
Position 14918: 0.00013776239107948028
Position 14066: 0.00013587220631343464
Position 14831: 0.0001265824327232823
Position 9009: 0.00012647991201117066
Position 14871: 0.00012573530139670732
Position 13892: 0.00012448138414569823
Position 10508: 0.00012406543755930712
Position 880: 0.00011703716606696488
Position 1269: 0.00011604257440545973
Position 472: 0.00011141776007278101
Position 15026: 0.00010694507737700861
Position 8924: 0.00010570810800466683
Position 1795: 0.00010352582593417063
Position 1934: 0.00010264833258197141
Position 2477: 9.680850306857173e-05
Position 14478: 9.58650687436778e-05
Position 13339: 9.444327189892066e-05
Position 16432: 8.486554623801837e-05
Position 8946: 7.834683233656492e-05
Position 9207: 7.795389970186939e-05
Position 936: 7.395249821808242e-05
Position 2009: 6.867555084299874e-05
Position 1196: 6.717882958218016e-05
Position 946: 6.281765662172976e-05
Position 8904: 5.914976464296659e-05
Position 572: 5.8488118125197395e-05
Position 9812: 5.507901268234018e-05
Position 13275: 5.298855618027011e-05
Position 8933: 5.295400583335734e-05
Position 9517: 5.283725121885915e-05
Position 12047: 4.4836694414298527e-05
Position 13071: 4.3674601447874945e-05
Position 1952: 4.328334068466585e-05
Position 9668: 4.221472388487024e-05
Position 4979: 3.6229040889483214e-05
Position 11663: 3.464024213141252e-05
Position 1028: 3.003638017649239e-05
Position 11708: 2.9865944958636984e-05
Position 14078: 2.73311519370512e-05
Position 8310: 2.6486436355843545e-05
Position 1173: 2.463118232291299e-05
Position 9533: 2.4254159139503586e-05
Position 13764: 2.3094756470700296e-05
Position 13826: 2.2801052526508917e-05
Position 4442: 1.3347751358603864e-05
Position 543: 1.2422298456619627e-05
Position 9166: 1.0226269900647496e-05
Position 3680: 9.354477963507029e-06
Position 12040: 8.785608917948376e-06
Position 11971: 8.702742468649207e-06
Position 2877: 6.78519520874427e-06
Position 1782: 5.894463176272893e-06
Position 4539: 5.877149702765233e-06
Position 2188: 5.650252172262024e-06
Position 1625: 5.5795543471829485e-06
Position 1218: 5.4050726478126795e-06
Position 9911: 4.167654871013825e-06
Position 839: 3.9702010380518396e-06
Position 563: 3.905036803570824e-06
Position 2014: 3.672712599772139e-06
Position 1022: 2.6042761768968395e-06
Position 10062: 1.971007781679694e-06
Position 3633: 1.7230445253071317e-06
Position 1063: 1.6855195671138731e-06
Position 10081: 1.544422377464198e-06
Position 1145: 1.5298788038763916e-06
Position 1674: 1.2558017959284218e-06
Position 1631: 1.2534069837787826e-06
Position 2432: 1.2373256015819976e-06
Position 3163: 1.1985701114224e-06
Position 374: 1.1616008782817522e-06
Position 2192: 1.1488620461107558e-06
Position 553: 9.592757077780054e-07
Position 1036: 9.05154692033238e-07
Position 802: 7.521020657777949e-07
Position 1199: 7.483088494963837e-07
Position 1462: 6.722539930133537e-07
Position 986: 6.188680372271249e-07
Position 12940: 5.750931458271657e-07
Position 1833: 5.450108849328082e-07
Position 1845: 5.159589120816162e-07
Position 338: 4.3677146666170265e-07
Position 150: 2.5726446461532635e-07
Position 706: 2.061722342793276e-07
Position 2176: 1.7205964126054166e-07
Position 549: 1.5515830112937422e-07
Position 1787: 1.3176231088429438e-07
Position 1610: 1.281550699498696e-07
Position 1607: 1.252936904377373e-07
Position 3350: 1.1192381274555527e-07
Position 1410: 6.635070430195795e-08
Position 1059: 6.124274990361236e-08
Position 652: 5.343844821539571e-08
Position 10072: 4.4200948792519836e-08
Position 13405: 3.445111796831781e-08
Position 154: 2.2176106056018074e-08
Position 1588: 2.196056057053112e-08
Position 183: 8.65031493503342e-09
Position 1232: 7.164584839304094e-09
Position 2437: 2.358310352189967e-10
Position 232: 5.942226656136782e-11
