Gene = Thap4
Position 5059: 0.002108566070686081
Position 1333: 0.0020351498647182063
Position 4821: 0.002023062407360521
Position 4752: 0.0017037035753741953
Position 2641: 0.001658706481429415
Position 6196: 0.0015837760391906525
Position 4842: 0.001227184554027631
Position 4928: 0.0011570977422259783
Position 4329: 0.001056058682494718
Position 534: 0.0010004092899843935
Position 661: 0.0009596533963599961
Position 8550: 0.000947682960411111
Position 12898: 0.000891323944260807
Position 2703: 0.0008844910640618452
Position 6389: 0.000836026316021056
Position 5062: 0.0006814669096810665
Position 4256: 0.0005065638458258123
Position 239: 0.0004740708201477441
Position 606: 0.0004723575015233281
Position 2557: 0.00044067582831531035
Position 5735: 0.00042934468096902386
Position 10194: 0.00039443940756469066
Position 1178: 0.0003549333331158644
Position 1379: 0.00034195483184162103
Position 3711: 0.0003312755076936831
Position 3927: 0.00032545048352633325
Position 11669: 0.00032228265561146037
Position 3908: 0.00031555668872206255
Position 3920: 0.0003006988665114417
Position 754: 0.00028057867637306327
Position 5276: 0.00025967611122580236
Position 6080: 0.00024037493092478722
Position 5359: 0.00021009525779608283
Position 4578: 0.00016791557677980847
Position 7753: 0.00016586819875433006
Position 906: 0.0001487922028712457
Position 194: 0.00013313831620058884
Position 2804: 0.00010964781634430162
Position 3122: 0.00010275500222381728
Position 1400: 0.00010059814993828417
Position 7750: 9.65511014361556e-05
Position 1305: 8.965144135080345e-05
Position 6246: 8.887667283489584e-05
Position 7074: 7.943270908345066e-05
Position 1205: 7.363384520141015e-05
Position 2244: 6.773997052070858e-05
Position 5895: 6.244970292917041e-05
Position 8410: 5.954652415122037e-05
Position 6817: 5.7237427405849734e-05
Position 633: 5.518159650890497e-05
Position 288: 5.386643174690943e-05
Position 8364: 4.9873799922107484e-05
Position 1829: 4.136767677736808e-05
Position 5175: 3.440938042775012e-05
Position 5192: 3.2317701593128465e-05
Position 5421: 3.0689714257840465e-05
Position 6609: 2.5136061044146942e-05
Position 1571: 2.1117993284029525e-05
Position 3333: 1.8327659581156273e-05
Position 3807: 1.647889061166248e-05
Position 2994: 1.6294331478107512e-05
Position 3211: 1.4188836518086702e-05
Position 2012: 1.4118738362412779e-05
Position 3313: 1.3824439521693167e-05
Position 1737: 1.349221784242464e-05
Position 1721: 7.5285494865483574e-06
Position 3246: 6.246856530220503e-06
Position 733: 5.971162616205508e-06
Position 1647: 5.062461597056175e-06
Position 2404: 4.655474093257771e-06
Position 1760: 4.575014340141255e-06
Position 689: 4.339702749918745e-06
Position 830: 3.2478452138942458e-06
Position 2288: 3.237694560664694e-06
Position 1967: 2.6422596727663e-06
Position 3068: 2.5541216644624004e-06
Position 2074: 2.2566034859980004e-06
Position 2336: 2.063433880914385e-06
Position 2493: 1.844195937050426e-06
Position 2526: 1.7707929737026484e-06
Position 1397: 1.622984764461177e-06
Position 2591: 1.605464747596988e-06
Position 711: 1.2967461168101786e-06
Position 1939: 1.2740453238753677e-06
Position 1144: 1.1289274810776924e-06
Position 1122: 7.751017403028293e-07
Position 209: 7.415622111545504e-07
Position 5874: 6.569563862795574e-07
Position 5856: 6.279449676059707e-07
Position 543: 3.158113512942339e-07
Position 789: 1.4613575012883959e-07
Position 455: 1.4044457996446228e-07
Position 700: 6.966509037576417e-08
Position 472: 5.147779758912192e-08
Position 405: 4.68783396387893e-08
Position 387: 2.607111431115178e-08
Position 110: 2.225740721447551e-08
Position 294: 1.9988033407641902e-08
Position 157: 1.594679682515829e-08
Position 2469: 1.5106984051612982e-08
Position 421: 1.4958368875619676e-08
Position 925: 1.2091203266564469e-08
Position 865: 1.0233367670927015e-08
Position 620: 8.794457433150768e-09
Position 217: 8.329050898011522e-09
Position 441: 8.220967428300708e-09
Position 832: 6.507961352558932e-09
Position 609: 5.78478383624479e-09
Position 117: 3.1717409212351076e-09
Position 93: 3.1328333347292244e-09
Position 955: 2.7968555103580615e-09
Position 1016: 2.2871844200791014e-09
Position 82: 8.707226249834588e-12
Position 300: 6.2186438077539325e-12
Position 88: 5.609679462011891e-14
