Gene = Mrap2
Position 3729: 0.00012705619077553123
Position 206: 0.00012104929508826985
Position 6295: 0.00012068102775204142
Position 748: 0.00011461692965185803
Position 7625: 0.00010063088171536857
Position 150: 8.193866017958518e-05
Position 6985: 7.129693653582417e-05
Position 419: 6.397273399126874e-05
Position 5884: 6.313290562359618e-05
Position 3797: 6.281276234156778e-05
Position 4406: 5.45244366199217e-05
Position 499: 5.1522195406649865e-05
Position 1265: 5.113986801018545e-05
Position 6548: 5.089195806050323e-05
Position 4710: 4.8768080892692594e-05
Position 285: 4.408065732042068e-05
Position 3691: 4.194794763285913e-05
Position 315: 4.1367103514551306e-05
Position 1139: 4.00792540642603e-05
Position 4489: 3.924259678257818e-05
Position 159: 3.4215561625717866e-05
Position 750: 3.2071248633778115e-05
Position 1170: 2.758519608743219e-05
Position 636: 2.221827608737207e-05
Position 856: 2.0071473947711424e-05
Position 756: 1.8987796629906382e-05
Position 1346: 1.8696995667283327e-05
Position 832: 1.7042001248264056e-05
Position 1098: 1.6164253196274544e-05
Position 351: 1.4671954970506223e-05
Position 770: 1.4225842053134599e-05
Position 1184: 1.1656684504668858e-05
Position 759: 1.1052150194202909e-05
Position 374: 1.0642218937979738e-05
Position 509: 9.887375896685922e-06
Position 4817: 9.734102407544384e-06
Position 563: 8.842075807798613e-06
Position 179: 8.36582813524774e-06
Position 624: 8.133046443641532e-06
Position 1217: 7.991495278237654e-06
Position 1047: 7.669149264020305e-06
Position 2024: 7.374512561792244e-06
Position 622: 6.532258209835567e-06
Position 164: 6.047583648948754e-06
Position 425: 4.858163844272025e-06
Position 327: 4.638867590673674e-06
Position 1178: 4.271802852145752e-06
Position 177: 3.5271191831893795e-06
Position 1181: 2.67560151762846e-06
Position 5912: 2.210671961945548e-06
Position 167: 2.2044729357818516e-06
Position 2237: 2.1318529239393624e-06
Position 522: 2.131007549173868e-06
Position 320: 1.5562539168328906e-06
Position 793: 8.506644906791706e-07
Position 895: 6.836569262739805e-07
Position 1078: 6.527875625256783e-07
Position 516: 6.305234444102628e-07
Position 1120: 4.0726936896196177e-07
Position 859: 3.338471388153657e-07
Position 871: 3.273197721116998e-07
Position 1032: 2.5008099655400316e-07
Position 888: 2.328398509664673e-07
Position 1159: 1.85951736420235e-07
Position 1161: 1.707254669713998e-07
Position 1191: 9.715377215125881e-08
Position 3306: 4.673558565794856e-08
Position 103: 3.557512535740314e-08
Position 96: 8.706376502905196e-12
