Gene = Odam
Position 7231: 0.03193142036084053
Position 7653: 0.03177200834505228
Position 7788: 0.02993407943011852
Position 4258: 0.029627554373757036
Position 2416: 0.026909506800990392
Position 5000: 0.02345363380549206
Position 1239: 0.015261303483600906
Position 2766: 0.014658372632911199
Position 2434: 0.012232983981980175
Position 8363: 0.011850789041150313
Position 642: 0.011457194268831261
Position 468: 0.009820961335232343
Position 4952: 0.009464125476204496
Position 4689: 0.008793728043961994
Position 4870: 0.00751155598780634
Position 2338: 0.007488286063265532
Position 6368: 0.007410420819808423
Position 6901: 0.007363334831035262
Position 7413: 0.007278054819152683
Position 623: 0.007055114546629841
Position 4824: 0.006909118571664272
Position 2705: 0.00688891752709522
Position 3145: 0.0063344140085419545
Position 5186: 0.006179193044656827
Position 1568: 0.005562486392784916
Position 4933: 0.005327786287343118
Position 4381: 0.004864648737708165
Position 6928: 0.00480543700435902
Position 7320: 0.004189793814833794
Position 2748: 0.003994652696552199
Position 596: 0.003546213015635631
Position 7251: 0.003380643171146915
Position 4551: 0.0030249405758587134
Position 8693: 0.0030248238561107364
Position 6922: 0.003010705374536768
Position 8584: 0.0027811324625297527
Position 4895: 0.0027580054858235385
Position 2256: 0.0024724316221607545
Position 6154: 0.0024069657156188845
Position 5029: 0.002325114497356481
Position 5291: 0.002279186296543751
Position 8214: 0.0022035593344287025
Position 3039: 0.0021725610382347924
Position 521: 0.0021477098917139785
Position 3247: 0.0020948814098279297
Position 982: 0.0020257025313790223
Position 3771: 0.001807821560639923
Position 4408: 0.0017742403526551155
Position 6036: 0.0017700144697335746
Position 5986: 0.0015447297299372104
Position 4093: 0.0015186789089285844
Position 4108: 0.0014658318443236248
Position 3572: 0.0014490725315509819
Position 836: 0.0014394004636124798
Position 292: 0.0014140039302913123
Position 6608: 0.0013889576438686436
Position 4971: 0.0012803893549255623
Position 1483: 0.0012342521661671527
Position 1192: 0.001187860279617097
Position 6162: 0.0011279834759162289
Position 2826: 0.0010858353197420068
Position 8021: 0.0010710788480220337
Position 7941: 0.001021882361527412
Position 853: 0.0009581214172169868
Position 7822: 0.0009574449434811108
Position 6360: 0.0009569322260958293
Position 756: 0.0009370323121289155
Position 4378: 0.000920564694379066
Position 4355: 0.0008785987629057019
Position 1329: 0.0008335613531702961
Position 7350: 0.0007903453391686483
Position 8767: 0.000775700028314702
Position 4231: 0.0007428164561538754
Position 2430: 0.0006695752289222598
Position 6131: 0.0006526767359511001
Position 6565: 0.0005870389565602092
Position 4478: 0.0005626028026794715
Position 1433: 0.0005331093686617915
Position 2450: 0.000517783024017908
Position 4167: 0.0004973806496975522
Position 3597: 0.0004957154161492943
Position 320: 0.0004922999730077163
Position 6930: 0.0004648256158238404
Position 3510: 0.0004644123832875709
Position 2822: 0.0004161552866869131
Position 3819: 0.00041054571271981053
Position 2368: 0.0004032892310243296
Position 1475: 0.0004031484440616609
Position 4210: 0.00038035717112935196
Position 535: 0.0003700501452794655
Position 1737: 0.00036236738867314504
Position 3554: 0.000360431880971376
Position 7137: 0.0003493666727241288
Position 793: 0.0002941632861072487
Position 8225: 0.00029270633405584017
Position 2341: 0.00028789058314241317
Position 7141: 0.00028463242719973505
Position 4791: 0.0002830811639205893
Position 402: 0.0002806194007638699
Position 1354: 0.00026396705007898495
Position 2485: 0.00026195966703298763
Position 231: 0.00026183444789123437
Position 7925: 0.00025252301570863133
Position 2453: 0.00025081510651926036
Position 4144: 0.0002471922397802279
Position 5218: 0.0002442172183716556
Position 1332: 0.00024237701336921302
Position 444: 0.00023021543974307364
Position 2661: 0.00022994318088222435
Position 6332: 0.00021722677255925756
Position 3461: 0.00021250142147429777
Position 6421: 0.00020882473367747894
Position 2935: 0.00020062130396332999
Position 2599: 0.00019523526913153304
Position 7755: 0.00017833347012621408
Position 4187: 0.00016984792480473723
Position 4752: 0.00016645855518467622
Position 2555: 0.00015540452608747815
Position 2775: 0.00014567657181156323
Position 630: 0.00014501680953935968
Position 2832: 0.00014366008864443298
Position 1574: 0.00014062254635335
Position 6007: 0.00013678534290517306
Position 1701: 0.0001213646555857268
Position 2712: 0.00011859587610342226
Position 162: 0.00011853288725541436
Position 2344: 0.0001175616463740799
Position 2458: 0.00011439891773447019
Position 2863: 0.00010997115261480271
Position 6937: 9.757155587416868e-05
Position 3968: 9.433108966715913e-05
Position 132: 9.102564416838796e-05
Position 1278: 9.081971328286086e-05
Position 384: 8.971255455340985e-05
Position 1447: 8.638191249324158e-05
Position 259: 8.619029219336244e-05
Position 1435: 8.565974967202834e-05
Position 135: 8.538574057632209e-05
Position 1596: 8.527032831362018e-05
Position 6216: 7.971463727103275e-05
Position 4643: 7.424835348909123e-05
Position 451: 6.806849202951846e-05
Position 245: 6.47070658129099e-05
Position 4276: 5.766174124098619e-05
Position 2847: 5.641732644070015e-05
Position 859: 5.588168481582179e-05
Position 3641: 5.312837617511104e-05
Position 2723: 5.098802516728882e-05
Position 505: 5.0168272057370824e-05
Position 3935: 5.000791647470553e-05
Position 368: 4.901033855068656e-05
Position 3920: 4.7930224770894954e-05
Position 3447: 4.750764555728767e-05
Position 3166: 4.706647690103736e-05
Position 2944: 3.801099557280371e-05
Position 2868: 3.656517626870346e-05
Position 353: 3.603437379564941e-05
Position 716: 3.571864987516079e-05
Position 728: 3.1541885243843305e-05
Position 4838: 3.1191749005784736e-05
Position 137: 2.966859691488067e-05
Position 4609: 2.9637977994428163e-05
Position 3081: 2.801825554819902e-05
Position 4499: 2.6846145942804103e-05
Position 242: 2.539574029442481e-05
Position 144: 2.5107017193851637e-05
Position 2258: 2.0970470296921826e-05
Position 543: 1.9939211272987034e-05
Position 141: 1.9647321778771624e-05
Position 346: 1.8596451678354874e-05
Position 404: 1.67675803865713e-05
Position 329: 1.6541173493234695e-05
Position 5822: 1.6469311693935254e-05
Position 488: 1.3799605849213907e-05
Position 2646: 1.3668227897216496e-05
Position 1500: 1.1235861565843318e-05
Position 4415: 9.270804586801558e-06
Position 2488: 8.105268253911164e-06
Position 251: 7.995919276241735e-06
Position 1021: 7.912552851925613e-06
Position 1158: 5.797211047282912e-06
Position 372: 4.26093522536586e-06
Position 478: 1.5513399913079433e-06
Position 990: 1.4070210077190042e-06
Position 912: 1.3756742821147206e-06
Position 1194: 5.192207939911745e-07
Position 2612: 4.352830932639174e-07
Position 357: 4.1631579283573495e-07
Position 4040: 3.9089087508773416e-07
Position 5100: 3.3799173968920697e-07
Position 480: 3.313441737422582e-07
Position 149: 2.127203945521497e-07
Position 953: 1.9868528361969142e-07
Position 3253: 1.228818361050953e-07
Position 152: 7.581669155670742e-08
Position 738: 1.1764025590491278e-08
Position 877: 7.14085977497831e-09
Position 3149: 7.011957945074949e-09
Position 2559: 5.788317998546952e-09
Position 945: 4.062413453889015e-10
Position 866: 2.256811751819782e-12
Position 871: 2.160469402089323e-12
