Gene = 9630041A04Rik
Position 346: 2.734754270058124e-09
Position 372: 1.7842750636835696e-09
Position 367: 6.829559764800807e-10
Position 671: 4.2727507975722073e-10
Position 74: 3.169010532136253e-10
Position 683: 2.4392474126294995e-10
Position 356: 1.8416878257631349e-10
Position 424: 1.46214340174897e-10
Position 678: 4.780425854174711e-12
Position 81: 3.1067761606063235e-12
Position 99: 1.0319939956841038e-12
Position 104: 6.799071107347022e-13
Position 88: 3.0098865900681435e-13
Position 108: 9.51956101659397e-16
