Gene = Cspg5
Position 774: 0.0005019464719581338
Position 8686: 0.0003488937491322802
Position 222: 0.00034830285731797663
Position 2126: 0.00034645929560438225
Position 10188: 0.000337758988394824
Position 94: 0.00031933917077729365
Position 1438: 0.00029627050338998747
Position 1993: 0.0002709493074906476
Position 8354: 0.00024071663981152058
Position 9331: 0.0002105752082800779
Position 944: 0.00020472788100589872
Position 863: 0.00016366829297887877
Position 8654: 0.00016289198935316376
Position 201: 0.00014786592294422466
Position 9099: 0.0001396466473142019
Position 138: 0.00013824273885084849
Position 10693: 0.0001307048815143428
Position 2158: 0.0001260814686448468
Position 1048: 0.00011774858199193518
Position 8051: 0.00011690819931531932
Position 838: 0.00011668787686704102
Position 2282: 0.00010798627439884451
Position 57: 0.00010048866286701088
Position 8864: 8.865434845452336e-05
Position 8179: 7.788121046027549e-05
Position 6673: 6.818218412313481e-05
Position 1334: 6.39107836978458e-05
Position 2088: 6.134588448985528e-05
Position 953: 6.018265915503553e-05
Position 2295: 5.992701272795537e-05
Position 8301: 5.630773510593614e-05
Position 7930: 5.6003611164530875e-05
Position 1987: 5.4588653542676783e-05
Position 9018: 5.3919710895504495e-05
Position 959: 5.2966841099739534e-05
Position 897: 4.955783273223955e-05
Position 909: 4.280047926515777e-05
Position 61: 2.3192379819370628e-05
Position 294: 1.9460646690245963e-05
Position 1004: 1.7565094147798602e-05
Position 676: 1.3356409036604867e-05
Position 262: 1.289936116017138e-05
Position 1317: 1.0817123398627188e-05
Position 653: 9.38687461117131e-06
Position 142: 9.111156638884804e-06
Position 2573: 8.134180392881216e-06
Position 264: 7.6220168812378746e-06
Position 4189: 3.4846344613955314e-06
Position 926: 2.89296558315411e-06
Position 601: 2.891195640858599e-06
Position 336: 1.2031584156945048e-06
Position 2578: 7.667109591998274e-07
Position 665: 5.022365958253804e-07
Position 338: 4.862307148366751e-07
Position 2955: 4.762276524254295e-07
Position 485: 3.2043027732031325e-07
Position 548: 3.1812459611307936e-07
Position 468: 2.9334881753286426e-07
Position 1077: 1.6879924521534247e-07
Position 599: 1.4947333986689716e-07
Position 463: 8.968198944615346e-08
Position 814: 1.6356016623929447e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12361: 0.9786162197347793
Position 7175: 0.8935582762288428
Position 18276: 0.7977827173816484
Position 2511: 0.6234955668480705
Position 18575: 0.5385027914540097
Position 3392: 0.5100378938791897
Position 11070: 0.38378362819235723
Position 8523: 0.37161680057991603
Position 8948: 0.2861539319720387
Position 3607: 0.20840300048698346
Position 3433: 0.2034065566548868
Position 12602: 0.1951773760886658
Position 3886: 0.09298785340545904
Position 7242: 0.09043244595675039
Position 6752: 0.07793818651244942
Position 15416: 0.07725648900579475
Position 10777: 0.0710238590198016
Position 482: 0.07027844624290693
Position 15182: 0.06119949017897858
Position 6775: 0.060355043996283574
Position 6535: 0.048461956850552323
Position 837: 0.048141678772685506
Position 1136: 0.04199397198459871
Position 8859: 0.039976443556831616
Position 1171: 0.03699260540020633
Position 8773: 0.036573504592236426
Position 10807: 0.03629717552624878
Position 3453: 0.03252822137692324
Position 17148: 0.03151694686275771
Position 7317: 0.02752549393189881
Position 14881: 0.025857059566093462
Position 1168: 0.02583383976957417
Position 15322: 0.025072809293299286
Position 8493: 0.02461102402673744
Position 18502: 0.024029322565679464
Position 7320: 0.02313057650378097
Position 18667: 0.02152027835168279
Position 11040: 0.0206547199089092
Position 6538: 0.020176336827762664
Position 9746: 0.020098657045648716
Position 10792: 0.018764997735028197
Position 1796: 0.01874804996001404
Position 3332: 0.01847197986270577
Position 15040: 0.01771617406248973
Position 15673: 0.015130737962290934
Position 308: 0.01165811354036765
Position 3005: 0.0108139385788782
Position 1969: 0.010280675209199383
Position 12824: 0.009540312145740715
Position 4058: 0.008485520087349567
Position 14040: 0.007707745256316219
Position 9641: 0.007268621482661295
Position 15238: 0.007192803267217191
Position 6992: 0.0067902057166022425
Position 9609: 0.006685108163098745
Position 3060: 0.006604327422011732
Position 12696: 0.006209618943909788
Position 12781: 0.006124900932678221
Position 14708: 0.005473348180240933
Position 2042: 0.005295895805083874
Position 4702: 0.005265273010653364
Position 3508: 0.005034363856828041
Position 3251: 0.004851737894450506
Position 8561: 0.004822363974836693
Position 519: 0.004706185839797127
Position 8540: 0.004695704767758617
Position 3246: 0.004612443522750215
Position 3114: 0.004506688343834532
Position 1986: 0.004285127975095844
Position 6154: 0.004281327873567977
Position 3998: 0.004051387186586932
Position 2523: 0.00396872813165784
Position 13031: 0.003909616235277649
Position 6179: 0.003827735216331148
Position 14152: 0.0038123764804441074
Position 686: 0.003471196557208975
Position 13239: 0.003203596571302535
Position 6086: 0.003152588250919929
Position 493: 0.0031522135127030494
Position 7335: 0.0031060037640107895
Position 3255: 0.00310598456149507
Position 9670: 0.002624391970943496
Position 18530: 0.0025204002867118924
Position 2436: 0.0023738607660465033
Position 935: 0.002339795675067175
Position 12684: 0.002292037987912635
Position 8543: 0.0022689447684061848
Position 344: 0.0019056363707665126
Position 2456: 0.0018830897851504049
Position 13691: 0.0018760443375769262
Position 4698: 0.0018458534068624681
Position 3924: 0.0016847120090304618
Position 552: 0.0016680361159118428
Position 2425: 0.0016630048459819473
Position 1742: 0.001607467903097301
Position 1518: 0.0015256807490721706
Position 13154: 0.0014952022408892792
Position 8276: 0.00126772268916242
Position 237: 0.0011246514201112385
Position 2206: 0.0010985873562282201
Position 14549: 0.0010300412815836934
Position 15214: 0.000964855408555111
Position 1802: 0.0009303344086930461
Position 3272: 0.0009282330645558074
Position 8721: 0.0008947156062058911
Position 2303: 0.0008096955734197083
Position 8218: 0.0007888988806395296
Position 1830: 0.0007574132607294475
Position 689: 0.0007390113016069305
Position 1673: 0.0007327110332336466
Position 18504: 0.0007199659689497445
Position 14650: 0.0005960927690270499
Position 1547: 0.0005929467262666825
Position 3938: 0.0005730631126581214
Position 16355: 0.0005633634260238988
Position 14395: 0.0004841117900976168
Position 13360: 0.0004791735230127677
Position 9989: 0.0004685384916552497
Position 1992: 0.00045676416498211306
Position 2405: 0.00044356073352665946
Position 1748: 0.00044335660565456383
Position 1618: 0.00043995295989310057
Position 2224: 0.0004350417662502385
Position 4022: 0.0004294938668254005
Position 1460: 0.0004249079090535599
Position 15575: 0.00041375033997892343
Position 13192: 0.00041025973221512306
Position 201: 0.0004003516378042399
Position 279: 0.000397851032674949
Position 3612: 0.0003938779890308151
Position 453: 0.00038101052260997476
Position 1084: 0.00034649573636757114
Position 327: 0.0003362154697918342
Position 8569: 0.0003250735078935855
Position 10601: 0.00031817446601354856
Position 13526: 0.0003138185546130777
Position 12518: 0.0002770066228579855
Position 14837: 0.0002751491759712543
Position 1378: 0.0002709590450995522
Position 2444: 0.00026035051734168404
Position 12607: 0.00023801670020856774
Position 262: 0.0002295508091340535
Position 1104: 0.00020753794091324574
Position 504: 0.0002063308432192588
Position 1860: 0.00020307562820232443
Position 9304: 0.00017177162694644724
Position 12162: 0.00017123062946131502
Position 3248: 0.0001686453598555901
Position 13195: 0.00016485020945441765
Position 1229: 0.00015052249460648808
Position 9183: 0.00014590882170216875
Position 3258: 0.00014495021795186448
Position 8460: 0.00011870624146873913
Position 1915: 0.00011598158493963461
Position 988: 0.00011593575049239384
Position 1543: 0.00011285605939929515
Position 7793: 0.00010768888356024945
Position 1625: 0.00010541673827599152
Position 3642: 0.00010343385790498374
Position 777: 0.00010160807513219081
Position 9260: 9.848694551098702e-05
Position 8103: 9.034927234071268e-05
Position 751: 8.730289876513655e-05
Position 316: 8.711855979642177e-05
Position 384: 8.21268380780898e-05
Position 1089: 7.742929244581798e-05
Position 909: 7.730720299831942e-05
Position 7879: 6.522292691960054e-05
Position 11300: 6.214241886244126e-05
Position 515: 6.0083751728317216e-05
Position 13889: 5.855135901753045e-05
Position 972: 5.49418232684588e-05
Position 953: 5.372393338342622e-05
Position 1177: 5.027301194271427e-05
Position 2251: 4.4445333751876605e-05
Position 703: 3.864804881114057e-05
Position 2414: 3.737534314301568e-05
Position 1594: 3.401391944117584e-05
Position 10030: 2.8127364767194243e-05
Position 1111: 2.4058294917956412e-05
Position 570: 2.2799935706692298e-05
Position 276: 1.895775811008654e-05
Position 3693: 1.851205106612192e-05
Position 3655: 1.7369444706325254e-05
Position 527: 1.7213610721894066e-05
Position 641: 1.5296256400335243e-05
Position 623: 3.6994350163900765e-06
Position 596: 2.910619172786017e-06
Position 242: 2.8192163632009956e-06
Position 559: 2.638683371902667e-06
Position 2560: 2.291106074522087e-06
Position 917: 2.0221871231793883e-06
Position 867: 1.8820083432588694e-06
Position 998: 1.8786371149245194e-06
Position 626: 1.786952476330839e-06
Position 611: 1.6655920256328083e-06
Position 207: 1.4947817214341151e-06
Position 846: 1.065555100633159e-06
Position 4158: 8.551066387605497e-07
Position 4110: 8.533360039987517e-07
Position 589: 7.727540058170596e-07
Position 591: 6.784285341153439e-07
Position 630: 6.051258550151788e-07
Position 1297: 4.599835668664913e-07
Position 285: 4.4439337825653875e-07
Position 1645: 4.0003360125656083e-07
Position 873: 3.055068066516272e-07
Position 534: 2.8729374719730533e-07
Position 733: 2.805241368414222e-07
Position 222: 2.711562507992071e-07
Position 853: 2.3772055879124373e-07
Position 1309: 2.142999036726281e-07
Position 2805: 1.7019017469974264e-07
Position 2816: 1.4571738106027167e-07
Position 148: 1.1984903121721309e-07
Position 181: 1.1698518450798403e-07
Position 850: 1.0747213281161043e-07
Position 637: 9.685858353387864e-08
Position 421: 9.082872820647032e-08
Position 2772: 6.919725843433666e-08
Position 425: 5.6191899962674645e-08
Position 393: 5.398454918034571e-08
Position 403: 2.9578948550699837e-08
Position 138: 2.4775444749065766e-08
Position 529: 2.286225987056685e-08
Position 599: 2.0362528048042362e-08
Position 152: 6.5556450411505996e-09
Position 161: 6.343122390695665e-09
Position 111: 3.749719494581625e-09
Position 168: 2.5949121037364484e-09
Position 788: 1.4191112154605357e-09
Position 798: 6.877744945356532e-10
Position 116: 2.457992646100916e-10
Position 397: 2.128309689323555e-10
Position 395: 1.373071913976273e-10
Position 89: 5.611082198361833e-11
Position 94: 4.5136409149716434e-11
Position 120: 4.739768031888426e-12
Position 123: 3.9390757540501366e-12
