Gene = Bag2
Position 549: 1.9499622189443536e-06
Position 472: 1.3889871098752467e-06
Position 539: 1.1681178784459158e-06
Position 537: 6.732009008492116e-07
Position 2737: 6.187203078310041e-07
Position 387: 6.126747400402493e-07
Position 118: 4.413986142018672e-07
Position 100: 4.337626091016157e-07
Position 4067: 3.980310003807119e-07
Position 390: 2.8374044302503945e-07
Position 476: 8.827052638644989e-08
Position 1963: 6.904877840221648e-08
Position 180: 2.0423830921359662e-08
Position 123: 2.0163285593589342e-08
Position 240: 1.806282573698168e-08
Position 139: 2.370616078219219e-09
Position 130: 9.461885040061324e-10
Position 247: 5.757177942771565e-10
Position 216: 2.1773628299747083e-11
Position 193: 1.603869947802127e-11
Position 205: 1.270314936298719e-11
Position 195: 8.38237342038443e-12
Position 211: 6.088890000152585e-12
Position 221: 3.1007845100606278e-15
