Gene = Mllt11
Position 1182: 0.00018648956664556445
Position 990: 0.00016913404844401422
Position 3453: 0.00014088027944026554
Position 3177: 0.00012943197151236082
Position 2851: 0.00012119840148297207
Position 720: 9.17877910007923e-05
Position 301: 8.019331794836495e-05
Position 1859: 8.011583231093747e-05
Position 173: 5.3933625389537737e-05
Position 1699: 5.317632031985607e-05
Position 1195: 4.0912478687398e-05
Position 473: 3.4331364842091794e-05
Position 1402: 3.068860215844582e-05
Position 904: 2.6127205485639994e-05
Position 261: 2.3327758317464912e-05
Position 108: 2.2530392037539367e-05
Position 486: 1.5118472198182162e-05
Position 164: 1.2938448063133e-05
Position 985: 1.2341649170877214e-05
Position 889: 1.1827912110830157e-05
Position 555: 1.0679298910510497e-05
Position 1637: 9.338296006114613e-06
Position 1270: 8.607363908106422e-06
Position 853: 7.256082872447888e-06
Position 274: 6.967927461760324e-06
Position 1298: 4.210290132871576e-06
Position 1312: 4.125552534429441e-06
Position 533: 3.999239842825938e-06
Position 166: 3.5630585870124777e-06
Position 495: 3.4342789526291407e-06
Position 285: 2.836477016878841e-06
Position 308: 2.7550420702644287e-06
Position 401: 1.9789055126271405e-06
Position 346: 1.9448764019862607e-06
Position 404: 1.9375161653007684e-06
Position 582: 1.9205707879195935e-06
Position 265: 1.5362400998096217e-06
Position 350: 4.4246058978422834e-07
Position 970: 4.3962903687823994e-07
Position 1284: 2.862090091657824e-07
Position 334: 1.3573686582413027e-07
Position 759: 1.2048188806315464e-07
Position 1745: 1.0412981346483288e-07
Position 1446: 1.0202755907913863e-07
Position 357: 5.348288264107272e-08
Position 564: 3.962550297839658e-08
Position 336: 3.935076386688368e-08
Position 604: 3.869457322238582e-08
Position 587: 1.8375562678057092e-08
Position 611: 1.7037458228749674e-08
Position 908: 1.5377628972859865e-08
