Gene = Csf1
Position 3399: 0.006495289290551646
Position 16107: 0.0063273193927088234
Position 4609: 0.006285194145229886
Position 18386: 0.006172614299481263
Position 4543: 0.006125987636834173
Position 1773: 0.005906735988262177
Position 188: 0.00575202704377293
Position 10034: 0.0057165884789228604
Position 4769: 0.005146865349924346
Position 4351: 0.0049396829889831175
Position 337: 0.004877356926674513
Position 13920: 0.004806249653540677
Position 10382: 0.00470800079361909
Position 605: 0.004602087363388941
Position 7085: 0.004525764009930888
Position 3545: 0.004184189320940324
Position 4389: 0.003951887981778461
Position 2972: 0.003936319269986808
Position 16078: 0.00387647470857963
Position 18355: 0.0038491484244910588
Position 17896: 0.0038167730417540463
Position 18909: 0.0037098288217690995
Position 13697: 0.003443548363422126
Position 3349: 0.0034113045807424563
Position 5107: 0.0031766867564080536
Position 15779: 0.003067457231827557
Position 15454: 0.0030478305118017425
Position 2534: 0.0030266092587797415
Position 9382: 0.0030239910755098594
Position 14236: 0.002975415409926972
Position 16139: 0.0028700545858236044
Position 7983: 0.0028452361201346853
Position 13814: 0.00283957162951562
Position 3773: 0.0026817353793700776
Position 2945: 0.0026102666014891775
Position 4437: 0.0026060038861117365
Position 4940: 0.0023706925073879717
Position 17267: 0.0023387529824818
Position 8368: 0.002337662060264424
Position 6680: 0.002161102109530559
Position 6703: 0.0021187372132982205
Position 9379: 0.0020605794046835864
Position 10058: 0.0020106431824214524
Position 2352: 0.001997885203912823
Position 2707: 0.001984132653464669
Position 6510: 0.0019626795380235694
Position 4119: 0.001957866551480136
Position 10085: 0.0019440212750784446
Position 17835: 0.0019304220325373545
Position 653: 0.0019270650826955945
Position 4324: 0.0018937794654099106
Position 4296: 0.0018558104768518619
Position 12414: 0.001824059228180852
Position 14134: 0.001814768473013973
Position 11809: 0.0017323874656224932
Position 14890: 0.0017102983490481754
Position 6883: 0.0016546049095689807
Position 15750: 0.0016279150101232319
Position 9305: 0.0015826339333505771
Position 1567: 0.0015673141391805768
Position 564: 0.0014762188944945228
Position 8209: 0.0014528701298666665
Position 19368: 0.0014413779644411357
Position 6300: 0.0014137982858600216
Position 16872: 0.0013614450624156629
Position 13465: 0.0013562020675478947
Position 4747: 0.0013551960926168273
Position 14784: 0.0013179715600199061
Position 9110: 0.001277693367569198
Position 4726: 0.001205259923047958
Position 17084: 0.0010949472960850287
Position 15549: 0.0009784005796811715
Position 16823: 0.00097807592099211
Position 9885: 0.0009687313810454814
Position 13428: 0.0009331631912462088
Position 6353: 0.0009280999910064984
Position 16466: 0.0009123698800789976
Position 7485: 0.0008964212114261153
Position 14583: 0.0008816340285797221
Position 4803: 0.0008553517023772526
Position 14860: 0.0008479258124134704
Position 7859: 0.0008236439063226328
Position 542: 0.0008203941518253183
Position 6537: 0.0007751665559162948
Position 7201: 0.0007751334254780319
Position 2334: 0.0007687802562219999
Position 1245: 0.0007319704871784869
Position 2724: 0.0007132540373223002
Position 7020: 0.0007056395732534797
Position 2307: 0.0007021192483972449
Position 397: 0.0006616035385112573
Position 2432: 0.0006316279285335211
Position 4166: 0.0006237014490977536
Position 13927: 0.0006004704153191585
Position 4234: 0.0005984614890328883
Position 15482: 0.0005939543017766777
Position 14688: 0.0005671287158372564
Position 6330: 0.0005640427892233377
Position 15849: 0.0005487960349545626
Position 535: 0.0005381256904536134
Position 1807: 0.000532353396021489
Position 6429: 0.0005202370788031998
Position 2603: 0.0005128546028204685
Position 12268: 0.0004995136968308337
Position 14470: 0.00048035692972991765
Position 13901: 0.00047986182611034245
Position 12029: 0.00043533701843805663
Position 14161: 0.00042507044213338356
Position 14090: 0.0004222397132906043
Position 13795: 0.0003736573249049982
Position 1644: 0.00032329483115455665
Position 4393: 0.00032176016887393424
Position 14700: 0.00031866645866560767
Position 14108: 0.00029960293695906236
Position 14060: 0.00029235498662548404
Position 14887: 0.0002839036225082862
Position 6457: 0.0002819000231190582
Position 4699: 0.0002455078126667971
Position 449: 0.00022678147472430718
Position 14048: 0.00022540021887957462
Position 2046: 0.0002196330692241672
Position 1605: 0.00021545836452143883
Position 344: 0.00021348391724526294
Position 775: 0.00020955272941321294
Position 225: 0.0002078847308146746
Position 14021: 0.00019700617261421928
Position 16327: 0.00019431636009033137
Position 13876: 0.00019043176327182033
Position 215: 0.00018570019961242933
Position 239: 0.0001764485959213011
Position 7311: 0.00016014151043311617
Position 1046: 0.0001566897814571072
Position 2540: 0.0001517783736857563
Position 791: 0.0001481098234262914
Position 10933: 0.0001479515034844491
Position 11074: 0.00013673595375434053
Position 2269: 0.00013625277006475343
Position 1114: 0.00012144788720947607
Position 1147: 0.00011882480060185881
Position 3779: 0.00011641793448198544
Position 1631: 0.00010395675645132113
Position 2901: 0.00010103323963626003
Position 1710: 0.00010055843842075758
Position 11709: 9.838465408361058e-05
Position 10539: 9.476511973942193e-05
Position 9349: 9.462103085537576e-05
Position 156: 9.320470687776467e-05
Position 10484: 9.246240389390715e-05
Position 1291: 9.07000206109576e-05
Position 490: 8.731925260304152e-05
Position 11159: 8.261829460890928e-05
Position 11197: 7.689071443393583e-05
Position 14765: 7.399519902346513e-05
Position 246: 6.96286117716528e-05
Position 1354: 6.871999341420798e-05
Position 11485: 6.577228232611945e-05
Position 888: 5.5360580093311736e-05
Position 1199: 5.4655930104278384e-05
Position 230: 5.0487058613805534e-05
Position 11382: 4.048207593733789e-05
Position 10729: 3.6999760000311784e-05
Position 511: 3.2556861123812554e-05
Position 10553: 2.73209445662554e-05
Position 812: 2.6711923573752418e-05
Position 15500: 2.6457617298299155e-05
Position 2093: 2.3908286113971862e-05
Position 1212: 2.0348764267896168e-05
Position 763: 1.774408455113514e-05
Position 1221: 1.758522721397226e-05
Position 1811: 1.7497572198104042e-05
Position 1344: 1.5974829203238076e-05
Position 1077: 1.2807099020784591e-05
Position 508: 1.1836295320044982e-05
Position 1224: 1.099358157683397e-05
Position 1779: 9.707736156897516e-06
Position 1277: 9.57706652873599e-06
Position 368: 7.946631197543346e-06
Position 1677: 7.41509899749359e-06
Position 501: 7.345123369100567e-06
Position 1152: 6.179140074720825e-06
Position 3548: 5.970038877819221e-06
Position 950: 5.800605760627623e-06
Position 1156: 5.506363149551058e-06
Position 10575: 5.277139257412368e-06
Position 3585: 4.7062591799089515e-06
Position 10624: 4.304792714060146e-06
Position 720: 4.155310094981538e-06
Position 1704: 3.2859096788712533e-06
Position 804: 3.153705030316517e-06
Position 1814: 2.999222934872594e-06
Position 1294: 2.871514725339437e-06
Position 1202: 2.788963502675024e-06
Position 1082: 2.7210680961453597e-06
Position 252: 2.6241927142791264e-06
Position 616: 2.3317926387788896e-06
Position 1855: 1.7868606504091592e-06
Position 1624: 1.6669498876950963e-06
Position 1612: 1.6396102767272247e-06
Position 977: 8.487941733018989e-07
Position 3362: 4.408522555372281e-07
Position 152: 3.903148615399766e-07
Position 1172: 3.388125174043255e-07
Position 348: 3.2500696703152633e-07
Position 352: 2.686237977203123e-07
Position 493: 2.6107512273058206e-07
Position 360: 2.035704386074704e-07
Position 356: 1.583691942279842e-07
Position 505: 1.0579167729161219e-07
Position 856: 4.793656239388567e-08
Position 150: 4.410010482998221e-08
Position 1056: 7.659643890141307e-09
Position 1648: 3.1289710342873198e-09
Position 1162: 3.716166233847807e-10
Position 670: 1.0230717839576783e-11
Position 701: 4.72889633935655e-12
Position 698: 4.65300638688342e-12
