Gene = Medag
Position 15511: 0.0525269074297314
Position 14676: 0.04987271430459269
Position 18916: 0.0492886125610924
Position 6503: 0.038193145019222836
Position 1065: 0.023339638262130816
Position 197: 0.019449534099812975
Position 1075: 0.01629246993763667
Position 619: 0.013966579913656196
Position 291: 0.01116048222322602
Position 187: 0.010722853057062848
Position 13218: 0.010511817101909456
Position 758: 0.010426150984182446
Position 12391: 0.009715088483331757
Position 260: 0.009271974150750904
Position 1115: 0.008994256132027317
Position 469: 0.008636948978439245
Position 532: 0.006801457660378115
Position 18077: 0.0060853694793793905
Position 640: 0.005527017292053721
Position 2282: 0.005114921154001467
Position 494: 0.004917456956068491
Position 1552: 0.004793483253738468
Position 1359: 0.004584391949997587
Position 3465: 0.004204825607973739
Position 299: 0.004048730205800771
Position 3524: 0.0032133758780032995
Position 1627: 0.0030929547815545322
Position 390: 0.0030906080959178257
Position 1178: 0.0028663188980735887
Position 2213: 0.0027123852566403907
Position 1768: 0.0024851847628275647
Position 16176: 0.002403341367679718
Position 266: 0.0020428012888046966
Position 1230: 0.0018285584132801637
Position 1264: 0.001445104707199355
Position 387: 0.0013009815777934206
Position 920: 0.0012695692682770227
Position 1222: 0.0012323223536361515
Position 1237: 0.0011101897995926112
Position 1598: 0.0007757429983067158
Position 2249: 0.0007621982711600914
Position 5104: 0.0007304156354308552
Position 887: 0.0006240115010642331
Position 987: 0.000541197612114988
Position 12229: 0.0005335343875687724
Position 10786: 0.0005019297084264437
Position 472: 0.0004749970256833583
Position 491: 0.0004505494754403491
Position 3438: 0.0004401188372380186
Position 1157: 0.00038227306381568264
Position 10807: 0.00033161032327786485
Position 2162: 0.0003085750883721292
Position 2217: 0.00025727060208240247
Position 1007: 0.00021614677597354238
Position 321: 0.0002144787219247338
Position 3298: 0.0002104495025439589
Position 2944: 0.00020779504779962126
Position 8843: 0.00019433258544622651
Position 3591: 0.00015098829510117853
Position 539: 0.00014096276426621662
Position 10942: 0.00013532627741232695
Position 1307: 0.00013146547662766213
Position 825: 0.000125621275269955
Position 2865: 0.00012289648602649953
Position 12743: 0.0001221238225840859
Position 1038: 0.00012197468736962457
Position 5522: 0.00012153838271399857
Position 1184: 0.00011630099834601254
Position 929: 0.00010097511798946099
Position 952: 0.0001000431455272486
Position 477: 9.940504485398046e-05
Position 793: 8.661683518773639e-05
Position 596: 7.970576850008315e-05
Position 1092: 6.567224993007732e-05
Position 213: 6.04130872878197e-05
Position 202: 5.867243943114063e-05
Position 1078: 4.455351917946063e-05
Position 10765: 4.2722703109728346e-05
Position 221: 3.724537018395069e-05
Position 943: 3.709415133915911e-05
Position 249: 3.5345395469353447e-05
Position 648: 3.2107986525779446e-05
Position 1123: 2.9385176643459426e-05
Position 168: 2.632211307378639e-05
Position 2899: 2.42380634050252e-05
Position 5328: 1.8831973391312614e-05
Position 991: 1.8075730554894695e-05
Position 960: 1.7101112965036208e-05
Position 1776: 1.611081181804225e-05
Position 857: 1.5010429290405741e-05
Position 1101: 1.4870875462394375e-05
Position 3683: 1.4840356376660797e-05
Position 721: 1.3859358704296254e-05
Position 1094: 1.340911423823434e-05
Position 2509: 1.336965699111697e-05
Position 2561: 1.1826654969703539e-05
Position 590: 1.0330013100822687e-05
Position 870: 1.0194937157309405e-05
Position 3870: 8.054914612173338e-06
Position 4573: 8.004108846322761e-06
Position 1492: 7.111802908336009e-06
Position 2057: 6.612887890724634e-06
Position 5579: 5.8986755897993105e-06
Position 651: 5.412016728226919e-06
Position 206: 5.409065837925681e-06
Position 3157: 4.51823810024859e-06
Position 4194: 4.150416079961442e-06
Position 1000: 4.041894373633227e-06
Position 504: 3.505316904398437e-06
Position 831: 3.4133343707974827e-06
Position 147: 3.247103502296239e-06
Position 780: 2.0077643486107865e-06
Position 215: 1.9288935278151966e-06
Position 889: 1.879355700168023e-06
Position 1659: 1.690635947694235e-06
Position 934: 1.6601965031079619e-06
Position 2812: 1.1042695977834543e-06
Position 227: 1.0100519124944105e-06
Position 510: 6.312187508549341e-07
Position 506: 4.2800369187269764e-07
Position 863: 3.0389784068268755e-07
Position 161: 2.764814248812718e-07
Position 141: 2.2003523405610508e-07
Position 680: 1.7256360424011425e-07
Position 72: 1.2032897449542042e-07
Position 732: 5.057164214973999e-08
Position 151: 4.178622837802799e-08
Position 100: 2.7328879258036898e-08
Position 2977: 2.0983478966375026e-08
Position 83: 9.124976042031816e-09
Position 659: 1.3590336909349419e-09
Position 108: 1.5902532156792227e-11
Position 120: 5.039832727562222e-12
Position 110: 4.710298778072565e-12
