Gene = Pomp
Position 11889: 0.0013944921876655858
Position 559: 0.001305065293310244
Position 602: 0.001240192735303127
Position 604: 0.001164762706962431
Position 12621: 0.0011638684145889684
Position 317: 0.0011389200913217898
Position 842: 0.001073419437030408
Position 593: 0.0009656685773773095
Position 12485: 0.0007495570516266018
Position 11486: 0.0007085105379182907
Position 10889: 0.0006999926486269579
Position 1289: 0.0006545165594640102
Position 14214: 0.0006458260514063706
Position 14386: 0.0005942887595696869
Position 10344: 0.000542374666763726
Position 834: 0.0004414891557187883
Position 2016: 0.00040583837539207604
Position 308: 0.00039500718411669125
Position 14634: 0.0003564335022356132
Position 493: 0.00035553456040029807
Position 2277: 0.00028361027960572676
Position 347: 0.00027616817816234114
Position 3769: 0.00026504696692808107
Position 622: 0.00026370162304825787
Position 10278: 0.0002391190276335262
Position 1286: 0.0002308132953604368
Position 613: 0.00018577013802466936
Position 3704: 0.00015931443276496153
Position 3791: 0.00015020425015249635
Position 631: 0.0001485956063613326
Position 10831: 0.00014188925529718226
Position 861: 0.000132555696931205
Position 3150: 0.00012985169705625492
Position 2690: 0.00012377444118189996
Position 3237: 0.00012271769743601085
Position 2746: 0.00011433570418495669
Position 147: 0.00010412687164618853
Position 3389: 8.8993442358721e-05
Position 2213: 7.584964692408052e-05
Position 595: 7.192833427007648e-05
Position 9244: 6.991929998266076e-05
Position 3773: 6.883032284294064e-05
Position 2027: 5.772550088646501e-05
Position 1250: 5.574380871774023e-05
Position 3723: 4.073636769977978e-05
Position 1083: 3.082681082644148e-05
Position 14503: 2.336157283410741e-05
Position 350: 1.49028115521657e-05
Position 254: 1.37865135635808e-05
Position 12455: 1.3606123328826831e-05
Position 12709: 9.323067070304369e-06
Position 380: 5.756021826575572e-06
Position 3817: 5.556232177719734e-06
Position 47: 5.492307395485029e-06
Position 12376: 4.576115463536133e-06
Position 9184: 3.929506020197391e-06
Position 470: 3.64461757127397e-06
Position 270: 3.591324069754479e-06
Position 13375: 3.2861042405282346e-06
Position 12472: 3.219841506271178e-06
Position 762: 2.784004676002633e-06
Position 478: 2.678707352814678e-06
Position 3793: 2.4607113972796566e-06
Position 219: 1.7807405095137425e-06
Position 3739: 1.443971136554059e-06
Position 310: 1.223413437592279e-06
Position 12293: 9.946770948880506e-07
Position 420: 7.275775194387066e-07
Position 926: 3.619712665843256e-07
Position 12339: 3.40737189881871e-07
Position 891: 1.9278984127009538e-07
Position 476: 1.660928206325321e-07
Position 1119: 1.5518128945237841e-07
Position 1508: 1.3890436792455477e-07
Position 943: 1.1541431382691465e-07
Position 965: 1.0805421306896901e-07
Position 550: 5.5272546072646154e-08
Position 702: 3.6230418529762873e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12104: 0.9982885816110708
Position 2091: 0.9056206802803834
Position 8950: 0.8933679921287887
Position 15002: 0.642576263536564
Position 8261: 0.49002641435379146
Position 13932: 0.40451769836090834
Position 11328: 0.3556691932667025
Position 14722: 0.3498295076997159
Position 11758: 0.33712245861658763
Position 1238: 0.26360704929280754
Position 3314: 0.22437748520995707
Position 6152: 0.12382085060437624
Position 3317: 0.09995284248463611
Position 5676: 0.09075267708220947
Position 11535: 0.08802969515716419
Position 7903: 0.07916544682402218
Position 8956: 0.0757083658173159
Position 508: 0.06981789059490316
Position 14382: 0.06635610077734598
Position 2070: 0.06510870730963443
Position 1701: 0.05754100182894351
Position 11702: 0.05096366602952505
Position 11842: 0.04741909236177343
Position 11571: 0.04589071711856008
Position 1314: 0.03547147617930106
Position 14461: 0.03421180635070686
Position 6088: 0.031793314064519664
Position 14340: 0.030806412246833243
Position 1612: 0.030026466123625885
Position 5688: 0.02791737447586358
Position 14218: 0.02716195841114183
Position 9798: 0.02604286086012429
Position 7615: 0.02413725135874081
Position 14859: 0.02349890546678229
Position 14013: 0.022764445726914138
Position 1633: 0.021805617756258007
Position 11660: 0.021268414343340262
Position 995: 0.021018490686568633
Position 13939: 0.01990302797442793
Position 714: 0.019822494940014593
Position 12272: 0.01872002946526051
Position 12471: 0.018022793514466263
Position 1210: 0.01718482441097383
Position 10196: 0.014873736947322223
Position 11710: 0.013961104431594833
Position 1929: 0.01376609000400531
Position 7818: 0.013109550851869519
Position 11347: 0.01296614626851563
Position 4458: 0.012865355879161468
Position 1285: 0.011029691208403717
Position 8865: 0.010550291700262308
Position 3884: 0.010301120319532862
Position 4398: 0.010197854556673217
Position 5616: 0.00987174567839736
Position 14306: 0.009580397701583811
Position 13894: 0.009367668298038385
Position 10846: 0.008638177322671305
Position 11143: 0.008587329696728627
Position 719: 0.008296718809903928
Position 5765: 0.007454933301928257
Position 9264: 0.007405190859767066
Position 11217: 0.007275190919203668
Position 9387: 0.006767190288772076
Position 6053: 0.006722837156941133
Position 12617: 0.006654849778022447
Position 12699: 0.00622563006711775
Position 12854: 0.006045323941880529
Position 5762: 0.005850156672349844
Position 3846: 0.005832229156955937
Position 5921: 0.005465984288342994
Position 7931: 0.005232569228405719
Position 14241: 0.005044089153424001
Position 11517: 0.004980073449442475
Position 12687: 0.004823165172842954
Position 8160: 0.004495109765547111
Position 968: 0.0041896229544583505
Position 8749: 0.004170953664038621
Position 8673: 0.0035343061626520057
Position 9871: 0.003507494411841067
Position 1010: 0.00339308801292027
Position 14163: 0.0033622905769417157
Position 15738: 0.0033476560739314327
Position 1172: 0.0032981407793355264
Position 13782: 0.003163522863442314
Position 627: 0.0030877047958477945
Position 420: 0.0030687283593244107
Position 13950: 0.0029203947887324003
Position 9141: 0.002906051038074552
Position 10774: 0.0028503159172523877
Position 3160: 0.002837056266959993
Position 397: 0.002810338214581783
Position 12648: 0.002739875986696241
Position 6013: 0.002652453629457957
Position 13954: 0.0026394139608528423
Position 15901: 0.0026159923942354955
Position 3703: 0.0023057115354453684
Position 11041: 0.0023027759281286256
Position 10003: 0.0021603413649356838
Position 2019: 0.002139111202068361
Position 1101: 0.002111545002575051
Position 3295: 0.0019219025070668638
Position 1585: 0.0017993615070934406
Position 12376: 0.0017749991043888849
Position 3126: 0.0016778457162275268
Position 10806: 0.0016774636599578322
Position 1563: 0.0016363043769658198
Position 11605: 0.0015984954684982197
Position 12614: 0.0015902928613907995
Position 15855: 0.0015624782735859225
Position 9645: 0.001515960420346397
Position 6200: 0.001507079641409453
Position 10242: 0.0014990250078965321
Position 8146: 0.001408330107745527
Position 767: 0.0013757863484098567
Position 12819: 0.001311340035414337
Position 9894: 0.0012560669176571251
Position 1728: 0.0012356506614962166
Position 12782: 0.001216984337570096
Position 2312: 0.0011939777345583887
Position 2257: 0.0011533486178999257
Position 4506: 0.0011015717738382003
Position 14491: 0.0010874323357850332
Position 12082: 0.0010778689431244436
Position 15652: 0.0010599569437761969
Position 4367: 0.0010523044404247641
Position 14623: 0.001044847891897065
Position 15726: 0.0010104871840887436
Position 3344: 0.0009394251347980679
Position 3670: 0.0009189993297553766
Position 4522: 0.0008566980675933994
Position 10341: 0.0008242926048353372
Position 14415: 0.0008236563954492617
Position 4490: 0.0007981285135614522
Position 5778: 0.0007401856540791273
Position 2532: 0.00067781314919005
Position 3354: 0.0006507177583440307
Position 12772: 0.0006504309337296234
Position 2562: 0.000605262547827472
Position 12758: 0.0005960704250050646
Position 4238: 0.0005956712535027538
Position 1189: 0.0005658835174554677
Position 9706: 0.000537700432421829
Position 9977: 0.0005320858300822322
Position 1871: 0.0004772973249708551
Position 5621: 0.00045351106397712956
Position 13053: 0.0004277314146046769
Position 564: 0.0004179021753087624
Position 10147: 0.0004115849170030837
Position 2099: 0.00038654841663686554
Position 2121: 0.0003844576049887097
Position 417: 0.0003790164541696908
Position 9450: 0.0003657840991722249
Position 14254: 0.00033804699897385605
Position 12904: 0.0003263927801275655
Position 1124: 0.00031068697324296865
Position 2391: 0.00029525995634278244
Position 1750: 0.0002887700516709459
Position 14081: 0.00028862014903527225
Position 9170: 0.0002882319054211738
Position 13676: 0.0002727108336059349
Position 1500: 0.00027112095705250085
Position 910: 0.0002704883180144645
Position 12763: 0.00025566687487750886
Position 404: 0.00024701324466939605
Position 12427: 0.00022641078601989248
Position 13056: 0.00022574044228656733
Position 2050: 0.00021730138511139233
Position 1998: 0.00020968127089566923
Position 1112: 0.0002073079796005405
Position 2355: 0.00018373762119189123
Position 1388: 0.00017988649741493466
Position 535: 0.00017777380569347154
Position 13007: 0.00017015863607821962
Position 1129: 0.00015337197253919782
Position 13509: 0.00014057374722730202
Position 9338: 0.00013978572408993915
Position 13338: 0.00013824316919345696
Position 13306: 0.00013613923338799414
Position 13070: 0.00012895800503487316
Position 12566: 0.0001242979642916592
Position 1255: 0.00011792569027619743
Position 1013: 0.00011237580045632113
Position 12732: 0.00010927425798283068
Position 12808: 0.00010723990497185157
Position 1588: 0.00010669923497944118
Position 12479: 0.00010653396019546298
Position 3287: 0.0001058063638269833
Position 1261: 0.00010146632324707357
Position 2188: 9.587109814109097e-05
Position 13856: 9.534355390698004e-05
Position 1249: 9.157858936552934e-05
Position 2036: 8.631972267434234e-05
Position 9770: 8.464771714526276e-05
Position 12447: 8.243936814923839e-05
Position 9599: 7.610801274297644e-05
Position 2273: 7.488003586318025e-05
Position 1450: 7.431668870251629e-05
Position 12283: 6.766272480991683e-05
Position 2115: 6.609701446903705e-05
Position 9408: 6.566200206599974e-05
Position 1028: 6.465865781958035e-05
Position 1340: 6.143478105654097e-05
Position 2101: 5.996603058201561e-05
Position 3755: 5.9865947548992994e-05
Position 4518: 5.879490357488133e-05
Position 1932: 5.4372941778885767e-05
Position 1064: 4.759253145912926e-05
Position 2134: 4.503030657337521e-05
Position 1381: 4.402983045818558e-05
Position 879: 4.402124655921693e-05
Position 1344: 4.1779763289094644e-05
Position 1174: 3.9458812611484145e-05
Position 2652: 3.924278295420431e-05
Position 1401: 3.758484905299732e-05
Position 841: 3.67371108204759e-05
Position 2488: 3.2974915488256316e-05
Position 1487: 3.200306884202761e-05
Position 13815: 3.007289564194729e-05
Position 2332: 2.9588119524345247e-05
Position 3592: 2.4474574505689816e-05
Position 12739: 2.3403775369782438e-05
Position 3140: 2.219899237955207e-05
Position 2442: 2.0809234836886303e-05
Position 4481: 1.901182202223262e-05
Position 12834: 1.8560855132632424e-05
Position 4315: 1.7939247264380383e-05
Position 3562: 1.543996266692513e-05
Position 9394: 1.3562464677819963e-05
Position 2657: 1.3292369547125847e-05
Position 1037: 1.2138365273782446e-05
Position 1851: 1.1425318597010913e-05
Position 4276: 1.1417404148527906e-05
Position 2480: 1.1217714894739399e-05
Position 631: 1.1182935908972445e-05
Position 9985: 1.1163381945328234e-05
Position 771: 1.0933730703605279e-05
Position 380: 9.734634584923453e-06
Position 1068: 5.870244916830919e-06
Position 3598: 4.919962330935577e-06
Position 5594: 4.49154739036894e-06
Position 1212: 3.7029126506513985e-06
Position 726: 3.6370624092994988e-06
Position 784: 3.568748263021641e-06
Position 10856: 3.459271390613152e-06
Position 12306: 3.365836361320893e-06
Position 3546: 3.0933799719695683e-06
Position 888: 3.0356164475739307e-06
Position 12317: 2.873927710611159e-06
Position 3564: 2.8052616888383936e-06
Position 227: 2.701293727100454e-06
Position 3941: 2.649416357056149e-06
Position 1195: 2.431389489337968e-06
Position 3361: 2.4142115964430218e-06
Position 3958: 2.119771651618185e-06
Position 12296: 1.9878996557765113e-06
Position 851: 1.8557617879093823e-06
Position 569: 1.7016738068913573e-06
Position 3438: 1.5474051223555221e-06
Position 941: 1.2804644664563321e-06
Position 3897: 1.0116516283376697e-06
Position 460: 8.430157175051632e-07
Position 425: 8.015348080972525e-07
Position 111: 5.71887661974997e-07
Position 3267: 4.264349032597898e-07
Position 246: 3.352400144455534e-07
Position 12380: 1.1961485520421166e-07
Position 214: 1.0988423548144764e-07
Position 239: 1.0633937255478891e-07
Position 465: 8.298799602964581e-08
Position 2318: 6.89389622573362e-08
Position 205: 6.362311709599467e-08
Position 805: 3.091856141889124e-08
Position 2233: 2.64407989637065e-08
Position 2372: 2.1235006913065637e-08
Position 235: 2.0255639136354884e-08
Position 138: 2.9399172915990183e-09
Position 216: 1.9590314152619476e-09
Position 197: 6.233219048746605e-10
Position 168: 5.749873606417404e-10
Position 172: 7.698419110420927e-11
Position 194: 1.0421655335602188e-12
Position 798: 1.0216232403433353e-12
