Gene = Pgam5
Position 902: 0.0006290081625213488
Position 6983: 0.0006272743750063525
Position 675: 0.0006202647210705327
Position 2575: 0.0006058960055956508
Position 4853: 0.0005992133941035335
Position 920: 0.0005952821664334919
Position 6605: 0.0005781063077912057
Position 391: 0.0005053935503121562
Position 1799: 0.0005023316225030486
Position 2986: 0.0004995561037349032
Position 4145: 0.0004745893094539606
Position 4004: 0.0004527797651503845
Position 3769: 0.0003918287086933644
Position 10174: 0.0003469974514957863
Position 710: 0.0003263884610388207
Position 1854: 0.0002992961213789074
Position 2512: 0.0002976668575509245
Position 1310: 0.0002793071178655633
Position 4166: 0.00021266305104547571
Position 2758: 0.00018014030615462923
Position 4121: 0.000162794984147356
Position 2125: 0.00012758102123558955
Position 2476: 0.00012155873453953861
Position 3176: 0.00011532144694397437
Position 1620: 9.116589996811247e-05
Position 1777: 8.521145798693033e-05
Position 3987: 5.15675403784225e-05
Position 2591: 5.055832942243939e-05
Position 3981: 3.233051223006365e-05
Position 85: 2.8731086569976966e-05
Position 94: 2.8478790054716043e-05
Position 4424: 2.1614072362141364e-05
Position 510: 1.1629317720613541e-05
Position 5245: 1.145934150249046e-05
Position 123: 1.007129499009537e-05
Position 351: 9.20777494054516e-06
Position 463: 8.371620099855638e-06
Position 328: 7.740481256579422e-06
Position 345: 7.656774699881249e-06
Position 536: 4.108387970407764e-06
Position 4070: 4.022915070691779e-06
Position 338: 3.918377093960099e-06
Position 474: 3.800555796209824e-06
Position 457: 3.6707202281058905e-06
Position 3812: 3.304445318118372e-06
Position 26: 3.059044509705208e-06
Position 953: 2.6523251297964257e-06
Position 658: 2.4901190685271516e-06
Position 359: 2.340157551372863e-06
Position 680: 1.578914576731481e-06
Position 548: 1.2922294882849331e-06
Position 82: 1.2506326642820855e-06
Position 1091: 1.1906576679215127e-06
Position 18: 1.1147437813646813e-06
Position 412: 7.508420839335684e-07
Position 907: 6.846779775875267e-07
Position 213: 6.051459679174853e-07
Position 4894: 5.997591549352322e-07
Position 915: 5.544551525434786e-07
Position 750: 4.3085093387980975e-07
Position 554: 4.056693018171721e-07
Position 365: 3.6730009701221373e-07
Position 489: 2.7015495518736024e-07
Position 108: 2.560506530544358e-07
Position 1341: 2.4089510298782196e-07
Position 719: 2.183348657099421e-07
Position 703: 2.1263223558500352e-07
Position 349: 2.0784596531710105e-07
Position 1334: 2.0652420823080022e-07
Position 5: 1.959728626407737e-07
Position 4549: 1.5824438228022998e-07
Position 4469: 1.5297939665767473e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4058: 0.77966995024451
Position 9449: 0.7768408252890919
Position 4241: 0.6478999172173624
Position 3850: 0.5408963431313936
Position 2621: 0.49216573433604266
Position 2892: 0.4729182721567868
Position 3728: 0.35913310827479356
Position 4244: 0.3144692016775764
Position 9669: 0.0975278975636434
Position 3834: 0.07740354773011547
Position 599: 0.07285129055684966
Position 2652: 0.06423425150351277
Position 8674: 0.056041564986541365
Position 6494: 0.0531968256682173
Position 7614: 0.048341708784264026
Position 6764: 0.044990372227470425
Position 1019: 0.037852194727337585
Position 2657: 0.03607801850267489
Position 7775: 0.03483995941315568
Position 7796: 0.03399126676572159
Position 2552: 0.03159882912791551
Position 9285: 0.028046056882533754
Position 2677: 0.018971313953110934
Position 5493: 0.016468536470021174
Position 4068: 0.01306822191855894
Position 6430: 0.01254423281081495
Position 2693: 0.01242118641357636
Position 8737: 0.012326648188182358
Position 2431: 0.012095170071861804
Position 1238: 0.011545954653381476
Position 4040: 0.01019698449348806
Position 3801: 0.00975793020535231
Position 6221: 0.00927729918605739
Position 1195: 0.009211405930844865
Position 3890: 0.009211325554781739
Position 8808: 0.009075893020383826
Position 9459: 0.008388774904389034
Position 8508: 0.008350686201365117
Position 4763: 0.00819090547939671
Position 10492: 0.008015603316536394
Position 6256: 0.007755451313890095
Position 8768: 0.0070541562092412535
Position 7988: 0.006587737049257434
Position 2417: 0.0060196022155184215
Position 6393: 0.0060064324435413026
Position 3079: 0.005978056650379796
Position 9042: 0.0058368095127479406
Position 3940: 0.005743022252808345
Position 10394: 0.0052443999171224625
Position 6241: 0.004977829658559038
Position 10049: 0.004923565951946343
Position 3746: 0.004733796560826895
Position 2751: 0.0046736403321285805
Position 390: 0.0045559383634190724
Position 7829: 0.00443560533004205
Position 4981: 0.0044174836675807405
Position 1160: 0.004348976919261961
Position 4844: 0.004263700015332925
Position 8991: 0.004103661592509042
Position 2709: 0.004000247957652956
Position 10009: 0.003914056224170163
Position 3008: 0.003824029508682043
Position 9503: 0.003708175829506033
Position 7713: 0.0035630228596711007
Position 6450: 0.003471583404729645
Position 1764: 0.0033417809351914502
Position 9472: 0.003255624678948739
Position 7110: 0.0031298749843920184
Position 7030: 0.0028176067809384947
Position 2364: 0.002796238258792609
Position 4282: 0.002782360080625195
Position 4698: 0.0026432762646759257
Position 5655: 0.002621979427508555
Position 5593: 0.0024866625002862917
Position 10263: 0.0024069983145465594
Position 5676: 0.002396343525118564
Position 1280: 0.0023268401395698315
Position 365: 0.00228616381506464
Position 7226: 0.00216110669873685
Position 8316: 0.002150936798468956
Position 4684: 0.002142660055615348
Position 1045: 0.002126292780400698
Position 7816: 0.002079565043793203
Position 2628: 0.002045065541164287
Position 919: 0.001963915934901825
Position 3700: 0.0019559917833486666
Position 5523: 0.0019424601314495255
Position 9428: 0.0019115669218824518
Position 6382: 0.0017611214914100917
Position 4375: 0.0017520678524787837
Position 2715: 0.001666670383705255
Position 4948: 0.0015268127139071463
Position 6543: 0.001414562810415707
Position 5015: 0.0013974405954126896
Position 7395: 0.0013455014469717888
Position 6540: 0.0013245750553499383
Position 8541: 0.0013062367388418088
Position 9354: 0.0012965269789937239
Position 3903: 0.001268136897412989
Position 5476: 0.0012213213206100993
Position 8704: 0.0011532625110344033
Position 7852: 0.0010909197570665278
Position 4562: 0.001073332235329501
Position 1244: 0.0010526686504656055
Position 1112: 0.001016955876933822
Position 7143: 0.000988596132812838
Position 2464: 0.0009751301833704001
Position 3092: 0.0009611459645280079
Position 9371: 0.0009320485263518985
Position 3513: 0.0009282595927696307
Position 3095: 0.000902923702029205
Position 4070: 0.0008876053465547763
Position 2800: 0.0008500362982980747
Position 5948: 0.0008235501643925441
Position 10118: 0.0007580009108804652
Position 6742: 0.0007548090054977
Position 7644: 0.0007509890765354221
Position 7342: 0.0007327050304052127
Position 639: 0.0007185977599637595
Position 907: 0.0007175000806337896
Position 6710: 0.0006450259600989158
Position 1065: 0.0006382471339330262
Position 5087: 0.0006372310755532212
Position 10511: 0.00063575195901642
Position 2216: 0.0006268567912939329
Position 9469: 0.0005999174685946225
Position 4011: 0.0005912786818034182
Position 2927: 0.0005824957777905538
Position 6094: 0.0005552898645182894
Position 8426: 0.0005505945323467157
Position 4733: 0.0005493426266473492
Position 2965: 0.0005461568291770192
Position 2565: 0.0005369908699903705
Position 1071: 0.0005049379948948215
Position 4906: 0.0005040483198463882
Position 3019: 0.0004963210006521375
Position 9451: 0.00047972830877667574
Position 3943: 0.00046441297119315084
Position 2574: 0.0004609989565626589
Position 4094: 0.00045975630182470116
Position 4254: 0.00043130662058059755
Position 6091: 0.000424096385934676
Position 2626: 0.00040715905474754714
Position 3604: 0.00037343008173830824
Position 7279: 0.0003568872796067427
Position 4601: 0.00035612492194637626
Position 8032: 0.000349189479284522
Position 5526: 0.00034639556324565877
Position 7286: 0.0003455871918028884
Position 10348: 0.00034045775045019706
Position 495: 0.00033659742905415104
Position 7232: 0.0003309535006117498
Position 1634: 0.00029663363675200185
Position 4180: 0.00029337125848432797
Position 2590: 0.0002763380259590252
Position 2674: 0.00027255242582322663
Position 6796: 0.00026631017626685513
Position 1629: 0.00026373255816666114
Position 455: 0.00026151800824557276
Position 2826: 0.00025286997367549333
Position 422: 0.00024658726654208966
Position 5772: 0.00024295929281079986
Position 6638: 0.00023830519778268142
Position 4994: 0.00023485336683424558
Position 6359: 0.00021216789597002894
Position 312: 0.0002071609748475004
Position 2385: 0.0002022294530623683
Position 5125: 0.000193714072015649
Position 4079: 0.00017540604502424566
Position 5204: 0.0001674798892092825
Position 5435: 0.0001582075511476448
Position 2588: 0.0001559666273771207
Position 334: 0.00015262224444862482
Position 4272: 0.0001524668688974412
Position 1526: 0.00014978651376488817
Position 317: 0.0001345622219061007
Position 5709: 0.00012881470306859744
Position 3054: 0.0001263846397380968
Position 6978: 0.000119426983063082
Position 2962: 0.0001032521597893037
Position 5952: 0.00010294743337440178
Position 1773: 0.00010053954448600329
Position 6372: 0.00010014294130978536
Position 1957: 9.359416553531148e-05
Position 2908: 9.179866883832792e-05
Position 2339: 8.62451619425323e-05
Position 2281: 8.153997930325895e-05
Position 4074: 7.93492428917403e-05
Position 5315: 7.813580518858656e-05
Position 3805: 7.075911518535873e-05
Position 5929: 6.922601522101144e-05
Position 5274: 6.888112026194815e-05
Position 825: 6.836133918125546e-05
Position 940: 6.52264042975165e-05
Position 6870: 6.368469301947905e-05
Position 4807: 6.254800549354052e-05
Position 2486: 5.682408119518424e-05
Position 4260: 4.607301169479367e-05
Position 1389: 4.578388279721609e-05
Position 567: 4.32101170131219e-05
Position 563: 3.845914096515643e-05
Position 474: 3.664517609681636e-05
Position 1954: 3.393321144436421e-05
Position 546: 3.309842199888282e-05
Position 3547: 3.2996879914391025e-05
Position 3618: 3.2792225223727784e-05
Position 529: 3.278234522584698e-05
Position 1235: 2.9348346020226392e-05
Position 4548: 2.552181853107765e-05
Position 1310: 2.442485485768595e-05
Position 1126: 2.419562524061811e-05
Position 552: 2.3684326536876252e-05
Position 2304: 2.3072182848469037e-05
Position 571: 2.2609160160044227e-05
Position 468: 2.18639519140959e-05
Position 788: 1.99428843363118e-05
Position 3945: 1.9374960616371233e-05
Position 2512: 1.740463220245088e-05
Position 536: 1.4393501386449156e-05
Position 641: 1.3613440389051931e-05
Position 3114: 1.3197398991096665e-05
Position 4135: 1.2282046977731081e-05
Position 1476: 1.0685797189945179e-05
Position 1682: 7.916538969720977e-06
Position 4309: 7.68254979468081e-06
Position 1619: 7.2772794937900715e-06
Position 609: 6.760206673351145e-06
Position 4467: 6.337836631646878e-06
Position 132: 6.118801626650467e-06
Position 3651: 5.886247318857979e-06
Position 4313: 2.0434298021665382e-06
Position 829: 1.7144264184346481e-06
Position 4380: 1.3033194128528993e-06
Position 144: 1.1483424852887215e-06
Position 192: 1.123196909408373e-06
Position 3532: 1.005260250516315e-06
Position 345: 8.400927436368676e-07
Position 4603: 7.751912787621218e-07
Position 741: 6.94315357419504e-07
Position 457: 6.494657554020373e-07
Position 470: 6.440951786805943e-07
Position 4186: 5.56040783199086e-07
Position 693: 4.986701109992165e-07
Position 4319: 4.750327837043086e-07
Position 833: 4.491493540256488e-07
Position 648: 3.8124413367632087e-07
Position 4484: 3.788781969478447e-07
Position 5415: 3.344405120500293e-07
Position 953: 3.1622518483555985e-07
Position 646: 2.8464594878104645e-07
Position 235: 2.505093892956095e-07
Position 4438: 2.477512273571709e-07
Position 715: 2.437760481095567e-07
Position 4449: 1.9646383880648304e-07
Position 703: 1.8083591168759455e-07
Position 137: 1.7963341283620243e-07
Position 4711: 1.7697935156009192e-07
Position 1117: 1.731311860866724e-07
Position 159: 1.6727733198442106e-07
Position 928: 1.6161254425368808e-07
Position 972: 1.4471973535382825e-07
Position 482: 1.325200293885934e-07
Position 729: 1.2229906340439385e-07
Position 548: 9.4214515989727e-08
Position 195: 9.090707464577677e-08
Position 666: 8.838993217025335e-08
Position 4443: 8.16908454538589e-08
Position 1585: 7.93843392910911e-08
Position 962: 7.463149921328419e-08
Position 201: 6.22266100375813e-08
Position 4316: 4.761518881100668e-08
Position 623: 3.7378607083042055e-08
Position 1075: 2.824926336863117e-08
Position 754: 2.795304498073981e-08
Position 176: 2.4120327511754525e-08
Position 3175: 1.380238219466483e-08
Position 1918: 1.1355381576137068e-08
Position 1849: 9.803945051358237e-09
Position 756: 8.500613275284267e-09
Position 668: 7.079614050651237e-09
Position 663: 5.991940160675562e-09
Position 250: 3.1403977431905087e-09
Position 297: 2.0257052749268315e-09
Position 840: 1.3667789540002376e-09
Position 1138: 3.194504940799905e-10
Position 71: 2.8828334938947406e-10
Position 4141: 6.45312776229284e-11
Position 4139: 2.061123415296505e-11
Position 673: 4.68155206534765e-15
