Gene = Mei4
Position 708: 0.00082677860241092
Position 4873: 0.0007892822154811986
Position 5022: 0.0007722546866809262
Position 440: 0.0007097918371427814
Position 1528: 0.0005371438271437254
Position 1240: 0.0005309309500878562
Position 4463: 0.0005275545394378216
Position 5885: 0.0004816792485406986
Position 7360: 0.0004701484862960708
Position 8970: 0.0004680211816799855
Position 1622: 0.0004145244876979992
Position 3362: 0.00041136785596422056
Position 4427: 0.00036714238926146056
Position 5522: 0.0002493062543059635
Position 8362: 0.00011084848662921295
Position 1352: 5.839596044362168e-05
Position 7888: 4.135256517024209e-05
Position 6220: 3.409534897892775e-05
Position 252: 2.2919161307868788e-05
Position 823: 1.9519217247812243e-05
Position 3576: 1.837639277616093e-05
Position 64: 1.7396259827388392e-05
Position 407: 1.7276061638463863e-05
Position 335: 1.680484373790306e-05
Position 6052: 1.5037928530888729e-05
Position 732: 1.4218267509259653e-05
Position 475: 1.3463947944941357e-05
Position 6234: 1.2650032174117028e-05
Position 718: 1.1155670362119748e-05
Position 297: 1.1087286693274749e-05
Position 230: 8.980594555850867e-06
Position 701: 8.768404479801603e-06
Position 7180: 7.1428728845674334e-06
Position 114: 6.374846427846296e-06
Position 264: 5.541480987470498e-06
Position 366: 5.3301294382204415e-06
Position 519: 5.109474184325684e-06
Position 181: 4.8989601226685944e-06
Position 223: 3.645252845219196e-06
Position 144: 3.512780065813853e-06
Position 940: 1.587403865297065e-06
Position 1159: 1.5770750945138627e-06
Position 164: 1.5350879953503075e-06
Position 652: 1.4679588267878655e-06
Position 2342: 8.668010250497415e-07
Position 604: 8.640327559489008e-07
Position 1383: 8.57427628990675e-07
Position 1253: 8.47946360598465e-07
Position 2225: 7.780978213765695e-07
Position 1177: 7.322499949978674e-07
Position 1040: 7.23333024040445e-07
Position 510: 6.2093474975262e-07
Position 557: 5.990052423250099e-07
Position 533: 5.62770177979539e-07
Position 501: 5.568097309400854e-07
Position 351: 5.263836719013784e-07
Position 424: 4.891611574570416e-07
Position 1893: 4.723297026229673e-07
Position 1028: 4.659692825916425e-07
Position 993: 4.509618411789889e-07
Position 450: 3.809415044574419e-07
Position 1758: 3.708491556601071e-07
Position 1344: 3.505016776137924e-07
Position 827: 2.547055660745256e-07
Position 344: 1.9804518086810995e-07
Position 337: 8.776083327415056e-08
Position 339: 8.749647585366371e-08
Position 213: 7.051554747501755e-08
Position 142: 6.1443843665107e-08
Position 503: 6.140549839921262e-08
Position 370: 5.993206452916706e-08
Position 512: 4.5683972147023656e-08
Position 427: 2.2056944124336194e-08
Position 915: 2.060159355808088e-08
Position 349: 1.8514311052185342e-08
Position 15: 1.4070576907450968e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5842: 0.8089901097607916
Position 9608: 0.5601343999109756
Position 12909: 0.3068378784484263
Position 6121: 0.3015041671351247
Position 11719: 0.160053599256152
Position 12220: 0.1299313069971033
Position 8296: 0.12664798461987636
Position 8505: 0.12050510165230906
Position 1668: 0.11842404928325358
Position 1794: 0.10206046103315267
Position 6079: 0.09288528594846868
Position 6365: 0.07907569018023064
Position 14711: 0.060219963852027096
Position 9158: 0.0600807592105041
Position 13794: 0.055833306433213034
Position 4072: 0.04795520449415223
Position 9322: 0.03603313670053775
Position 13650: 0.035196845852569866
Position 10514: 0.029073211306421508
Position 4134: 0.02697035721868327
Position 11339: 0.02203107620972964
Position 1527: 0.01753899676938135
Position 12516: 0.017116327529541224
Position 6047: 0.01671802167155808
Position 1591: 0.015113734797699835
Position 953: 0.01429248599408746
Position 13281: 0.013762118237677857
Position 6091: 0.013700627975209233
Position 17111: 0.012326189039947125
Position 9356: 0.011565385769556687
Position 6411: 0.010910107582777304
Position 5784: 0.00973117818390349
Position 6126: 0.009407226765130321
Position 10423: 0.00866374794745554
Position 2142: 0.008268018729516277
Position 14110: 0.007813134054199481
Position 11655: 0.0074843772674764554
Position 1676: 0.007415163206632727
Position 3241: 0.006770351889061033
Position 1765: 0.006754394167439832
Position 1747: 0.005622120498487862
Position 5418: 0.005314552923484138
Position 9925: 0.004962864687089027
Position 8239: 0.004691439472804265
Position 3076: 0.004347524788366136
Position 1789: 0.0040500172508431105
Position 443: 0.0037663534546722235
Position 364: 0.0037326424578833033
Position 7270: 0.003224196139968904
Position 13023: 0.002881605549101498
Position 14474: 0.0027973315113299932
Position 9964: 0.0027657857140125164
Position 4731: 0.002699707441598542
Position 14378: 0.0025491480824497
Position 597: 0.0025260417393809845
Position 6997: 0.002501810505575288
Position 1502: 0.0024008540488889294
Position 9798: 0.0023510490880637737
Position 6971: 0.0022908448791076562
Position 5247: 0.002289404884542507
Position 9294: 0.0021455405251711887
Position 1616: 0.0020077642557708914
Position 1800: 0.0018512375235277215
Position 7671: 0.0015900280491962908
Position 7306: 0.0015659776854169576
Position 6490: 0.001496381641131452
Position 2884: 0.0014779449004918078
Position 978: 0.0014711540442841136
Position 11556: 0.001429311305366656
Position 8006: 0.0014238324052363326
Position 625: 0.0013390533483029657
Position 8377: 0.0011988635104635801
Position 3148: 0.0011794717452576588
Position 6648: 0.0010427645853285305
Position 1564: 0.0010090901320131194
Position 8353: 0.0009743775039673013
Position 8545: 0.0009679079923302042
Position 1770: 0.0009640924736973823
Position 5158: 0.0009522971882396711
Position 4604: 0.0009012847426735831
Position 1142: 0.0008137043550500896
Position 7428: 0.0007437304946403307
Position 2037: 0.0007248040112666003
Position 4138: 0.0007048644545049569
Position 1735: 0.0006871139068398426
Position 6312: 0.0006851704339349007
Position 475: 0.0006609073829482985
Position 5212: 0.0006313315307380919
Position 6598: 0.0005950880678743576
Position 1227: 0.0005156728169808988
Position 2320: 0.0004901854035463297
Position 1830: 0.0004855108792965385
Position 1682: 0.00048257507355858973
Position 8929: 0.0004778966468434388
Position 3247: 0.00047115710773122524
Position 6523: 0.00045796891766604233
Position 1732: 0.00044894120467559506
Position 1706: 0.000420374015992656
Position 1726: 0.0004014588777615598
Position 1692: 0.00037220631437633934
Position 1539: 0.0003688893504266521
Position 8057: 0.000368294919117867
Position 603: 0.00036810259083946967
Position 934: 0.00036393142783067053
Position 1814: 0.0003597721467254717
Position 1281: 0.00033757813256430177
Position 4891: 0.00033372246837889204
Position 1847: 0.00031816450989727166
Position 471: 0.0003051175531791428
Position 939: 0.00030298217396907784
Position 1444: 0.00028361348733149015
Position 4878: 0.00027564125713094113
Position 8624: 0.00026443412509893357
Position 5959: 0.00025988487856884104
Position 5642: 0.0002486663230703514
Position 3325: 0.0002439756909036621
Position 5281: 0.00023492246869166717
Position 1252: 0.00022736011612410167
Position 1709: 0.00021889193504009546
Position 6694: 0.00017105001776194736
Position 4557: 0.00016866795408959246
Position 392: 0.0001672555582454388
Position 553: 0.00016165019807441136
Position 3255: 0.00015860192351232357
Position 1305: 0.00015843255607005534
Position 4525: 0.00015227119268327363
Position 2093: 0.0001522385168342966
Position 7542: 0.000147525668057486
Position 1477: 0.0001473183803859807
Position 3276: 0.00014661162405396117
Position 4140: 0.00014479008291085182
Position 3031: 0.00014208783507485483
Position 840: 0.00013776780139036345
Position 571: 0.00013623026576724216
Position 5696: 0.00013444394986133064
Position 3346: 0.00013171288043705136
Position 4609: 0.00012945169727789037
Position 422: 0.00011229870881560395
Position 783: 0.00010164077217273337
Position 1386: 9.993614915985607e-05
Position 6439: 9.981522227937436e-05
Position 1003: 9.054979426865057e-05
Position 575: 8.78788778092968e-05
Position 2395: 8.460511899207534e-05
Position 7726: 7.370240453415381e-05
Position 8088: 7.208897945681733e-05
Position 577: 6.247399714763394e-05
Position 6296: 6.093464729484958e-05
Position 599: 5.731015848772278e-05
Position 6051: 5.134222238639734e-05
Position 1872: 4.956653404599246e-05
Position 519: 4.923980947271844e-05
Position 7127: 4.449351098387764e-05
Position 394: 4.030520652504951e-05
Position 5548: 2.8168947187476963e-05
Position 3716: 2.546994326267601e-05
Position 2041: 2.4654595767670096e-05
Position 2019: 2.3880742281511557e-05
Position 3615: 2.3774711997239307e-05
Position 5501: 1.8689036224474267e-05
Position 1177: 1.5077436209688225e-05
Position 6068: 1.2299305317720066e-05
Position 1383: 1.1110689899304387e-05
Position 497: 1.0150918355531065e-05
Position 366: 9.185292609376862e-06
Position 811: 7.31024292159012e-06
Position 417: 7.185399463306105e-06
Position 2506: 5.983058410901605e-06
Position 296: 5.711084144126213e-06
Position 3002: 5.2508798284816366e-06
Position 1402: 5.1638194299282105e-06
Position 3092: 5.030449485115854e-06
Position 2098: 3.661315092030321e-06
Position 1571: 3.649228895750067e-06
Position 3462: 2.6885303968403807e-06
Position 1934: 2.5634389254187984e-06
Position 3272: 2.306977338000538e-06
Position 5790: 2.2666791919992603e-06
Position 315: 1.6731352983954446e-06
Position 863: 1.5463691375635298e-06
Position 670: 1.4462709812109613e-06
Position 802: 1.3748287370398399e-06
Position 673: 1.3625918067815006e-06
Position 630: 1.2758104626995552e-06
Position 1484: 1.1384136154195068e-06
Position 1326: 9.499318176675185e-07
Position 785: 9.094451306532993e-07
Position 823: 8.689395834752218e-07
Position 486: 8.052524676985608e-07
Position 1040: 4.5296643230970805e-07
Position 632: 4.034357362417278e-07
Position 4122: 2.970576247907669e-07
Position 1577: 2.586339072096491e-07
Position 6372: 1.761525937837778e-07
Position 406: 9.472518721142428e-08
Position 2178: 9.191609660297489e-08
Position 638: 8.483407026997817e-08
Position 128: 8.264086821701773e-08
Position 333: 3.9376321351486077e-08
Position 635: 3.2800228234536576e-08
Position 764: 2.405364848473802e-08
Position 137: 1.9458524972269273e-08
Position 2206: 1.890104724870627e-08
Position 644: 1.699829911071679e-08
Position 207: 1.6541385949251043e-08
Position 293: 1.3472540274087803e-08
Position 756: 1.2864977467535456e-08
Position 194: 7.610393529901275e-09
Position 488: 3.207665557509189e-09
Position 191: 2.432221544742108e-09
Position 1054: 4.687071176553985e-12
Position 1069: 3.882093352057248e-12
