Gene = Rab3gap1
Position 2696: 0.00045974720266501285
Position 542: 0.0004461670969815289
Position 1652: 0.0004063184309293386
Position 4216: 0.0003370179594805754
Position 4488: 0.0003242877000315659
Position 264: 0.000245420478428588
Position 3445: 0.00018897690887132042
Position 579: 0.00016132089693568356
Position 2651: 0.00015772295084858653
Position 157: 0.0001221649193412562
Position 75: 0.00010853770947749954
Position 212: 0.00010232008187067302
Position 486: 8.752698069612399e-05
Position 554: 7.773535281714337e-05
Position 587: 7.359604576153831e-05
Position 61: 7.281371340786337e-05
Position 215: 6.1110241710458e-05
Position 2304: 5.916564585542495e-05
Position 9194: 5.841689720614371e-05
Position 442: 4.9553019100896244e-05
Position 562: 4.8611537117088896e-05
Position 434: 2.5751208925265846e-05
Position 224: 2.4839684530248312e-05
Position 289: 1.8620888408321818e-05
Position 164: 1.662622120685608e-05
Position 7781: 1.6595336745831374e-05
Position 457: 1.4333897777288954e-05
Position 506: 1.1442422429508469e-05
Position 471: 1.0879960222102786e-05
Position 386: 8.280735664294843e-06
Position 166: 6.422924607607359e-06
Position 109: 5.311311398930192e-06
Position 126: 5.073028867084348e-06
Position 199: 4.887488798372672e-06
Position 142: 3.591073037758794e-06
Position 776: 2.969049462430285e-06
Position 9364: 2.102701738273227e-06
Position 217: 2.004870366072181e-06
Position 219: 1.3590954157942897e-06
Position 504: 1.3456099256354394e-06
Position 229: 1.0503991053385023e-06
Position 91: 1.0212380041151567e-06
Position 130: 9.696006159261342e-07
Position 519: 8.975804549709776e-07
Position 517: 8.34106240916559e-07
Position 758: 4.4740672650087334e-07
Position 474: 2.8808089831169505e-07
Position 83: 1.9922688461767357e-07
Position 642: 1.32537778466824e-07
Position 384: 1.423918211747239e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5306: 0.9855498647307688
Position 17583: 0.8348529128038477
Position 151: 0.8096068396812354
Position 676: 0.5915253445105
Position 20382: 0.58976167448069
Position 22244: 0.5263222414875494
Position 8580: 0.3124555939527183
Position 23298: 0.3025738876922381
Position 10835: 0.19972920753438983
Position 10448: 0.16484629839659035
Position 8519: 0.1572059968218884
Position 8544: 0.13177694833361664
Position 2422: 0.1094147737932323
Position 18301: 0.10737976089879382
Position 1816: 0.10301291287141986
Position 23242: 0.09463904725180808
Position 10358: 0.060566056548222245
Position 19012: 0.05797295189869602
Position 4401: 0.051172040758274986
Position 275: 0.043439467631592774
Position 707: 0.04280114205212732
Position 17878: 0.03882770850052883
Position 3615: 0.03475957480685746
Position 1571: 0.034246857001108175
Position 7511: 0.03058788156737282
Position 10865: 0.03025603172034158
Position 254: 0.027134314040368816
Position 3288: 0.02704934440624362
Position 7538: 0.026947077999091823
Position 10907: 0.025356127583507082
Position 3205: 0.019807970825781136
Position 12582: 0.01750516499403352
Position 4458: 0.015675464840229376
Position 10216: 0.014428073677987804
Position 4096: 0.013826372124173859
Position 12909: 0.013384012687364645
Position 3253: 0.012636129506987103
Position 12988: 0.012321035797548148
Position 10522: 0.012171285987389658
Position 2256: 0.011871963841492158
Position 1526: 0.011257180274802584
Position 7593: 0.011136184589488613
Position 9095: 0.010443259703211165
Position 10577: 0.009968186558672484
Position 119: 0.009478826954188368
Position 12850: 0.009276821821029294
Position 1140: 0.009214757018112044
Position 10949: 0.00903336980431764
Position 3884: 0.008848807322104043
Position 2883: 0.008763359660008758
Position 12420: 0.008298417949905086
Position 4371: 0.008103582759387705
Position 7589: 0.007497549388773219
Position 4829: 0.007475572528127849
Position 2054: 0.007337632403809954
Position 471: 0.006799311563075651
Position 3747: 0.0067312132481638625
Position 3652: 0.006036685959470994
Position 13227: 0.005915905366706209
Position 9267: 0.0055540845965941915
Position 731: 0.005010743515520818
Position 1217: 0.004678296052827816
Position 5285: 0.004565327290370962
Position 9578: 0.00402543305672048
Position 7419: 0.0037655134906489397
Position 7571: 0.00373972825547414
Position 867: 0.0035490182789381392
Position 530: 0.0034287833199705023
Position 540: 0.0034072678285837817
Position 9559: 0.003340586823111267
Position 9123: 0.0030558416635172265
Position 638: 0.0029539357927071065
Position 7615: 0.0029106533362133692
Position 8408: 0.0028981860183793498
Position 3832: 0.0027889548075963957
Position 3533: 0.0027667548888670535
Position 4008: 0.0027284568926158547
Position 12433: 0.002555366842295502
Position 12457: 0.002505860255055434
Position 8451: 0.002499215453620918
Position 4784: 0.002363176971766091
Position 2538: 0.0023315972785919255
Position 10025: 0.002249388400640322
Position 9098: 0.0020989582957891906
Position 11401: 0.002019474872955147
Position 13152: 0.0019745863210654468
Position 8995: 0.0019183515020834599
Position 7909: 0.0017244401577751628
Position 8089: 0.0017068213423998405
Position 7446: 0.001527093187330995
Position 3611: 0.0014841826110631577
Position 1892: 0.001445947404792259
Position 397: 0.0013947689070104834
Position 1989: 0.0013781288620701802
Position 3777: 0.0013286684342257542
Position 3772: 0.001145039867534999
Position 6272: 0.0011170119284675411
Position 2057: 0.0010542142382596407
Position 157: 0.0010316790994635261
Position 5320: 0.0009926868947677304
Position 7881: 0.0009685209201273231
Position 1407: 0.0009358442489016916
Position 9642: 0.0009310776765671881
Position 341: 0.0009296176898475398
Position 15081: 0.0009044178398702953
Position 12261: 0.000861736273096725
Position 1836: 0.0008487458468521808
Position 6470: 0.0008271625329748043
Position 1580: 0.0007689957492191835
Position 7097: 0.0007262854008180233
Position 9915: 0.000712962947996984
Position 1533: 0.0006594172977925581
Position 11296: 0.000636608769137217
Position 2076: 0.0005813909512199065
Position 271: 0.000574811833165006
Position 12725: 0.000556400902719526
Position 6905: 0.0005019033979363395
Position 838: 0.0004954247400850751
Position 6316: 0.000489583503526446
Position 8647: 0.0004856233038957282
Position 6395: 0.0004740930337008357
Position 1513: 0.00041810771837164334
Position 2399: 0.0004154987406317048
Position 8093: 0.0004059627227806302
Position 5550: 0.00039510221455367543
Position 5707: 0.0003724761575847292
Position 9030: 0.000356486171762508
Position 3220: 0.00033818511036134253
Position 5612: 0.0003230450084026608
Position 2517: 0.0003089564222696187
Position 2865: 0.0003083584682151851
Position 905: 0.0003077708034191551
Position 12951: 0.00029883642384402907
Position 4057: 0.0002908711890224825
Position 1231: 0.00026193718169169306
Position 6867: 0.00026000544493280935
Position 7968: 0.0002352265888785226
Position 595: 0.00022968788390215924
Position 6338: 0.00022458050231466374
Position 7192: 0.00022056722941215273
Position 2849: 0.00020722039128151886
Position 9214: 0.00020259992313830557
Position 2765: 0.0001962520307773602
Position 532: 0.00019566729124843936
Position 483: 0.00017148515839021157
Position 2473: 0.00016940166242934989
Position 6286: 0.00016097110818402027
Position 2469: 0.00015484994055540226
Position 1763: 0.00015338709228839213
Position 9425: 0.000152762781553133
Position 6450: 0.00014579733641850674
Position 5680: 0.00012317677388530828
Position 191: 0.00011196197258109585
Position 6497: 0.00010863037012844891
Position 1051: 0.00010524950629225779
Position 7242: 9.955454364519274e-05
Position 6246: 8.97399704290205e-05
Position 7102: 8.964355839600792e-05
Position 5644: 8.453682950082804e-05
Position 415: 8.32911211497805e-05
Position 5490: 7.249091225487924e-05
Position 164: 6.650558194227014e-05
Position 6889: 6.245327145762211e-05
Position 381: 6.0913184280563e-05
Position 6590: 5.378083994875963e-05
Position 9745: 4.7416543433856625e-05
Position 1490: 4.6916430091218e-05
Position 2187: 4.6846444147441595e-05
Position 5814: 4.616583358036964e-05
Position 6872: 4.3969330655958043e-05
Position 829: 4.1031139367086143e-05
Position 1724: 3.7496932587024066e-05
Position 3343: 3.43924489579356e-05
Position 1436: 3.395235919231497e-05
Position 1674: 3.3766575970836605e-05
Position 5879: 3.061211578240704e-05
Position 2113: 2.757433282180948e-05
Position 2090: 2.741909655143463e-05
Position 1628: 2.5608105145621132e-05
Position 6008: 2.1932430479527468e-05
Position 1009: 2.1546085183236092e-05
Position 8186: 2.0921374859220428e-05
Position 8256: 2.0809993849342765e-05
Position 179: 2.0255000668924587e-05
Position 430: 1.9436740896359127e-05
Position 1796: 1.669230750657203e-05
Position 490: 1.4923077215177934e-05
Position 908: 1.4761014458194517e-05
Position 2026: 1.4727174480484607e-05
Position 1590: 1.4463510721954342e-05
Position 2141: 1.4318448685377903e-05
Position 7236: 1.3835689718450634e-05
Position 3158: 1.2829743092622456e-05
Position 1147: 1.2238286739963195e-05
Position 1430: 1.0448894106979005e-05
Position 345: 1.0065002932501106e-05
Position 1237: 9.009318204106557e-06
Position 965: 8.63550999993424e-06
Position 1303: 8.262315044755108e-06
Position 6570: 7.997592080933169e-06
Position 947: 7.405517094562918e-06
Position 943: 6.699773039617575e-06
Position 5953: 6.467529606472885e-06
Position 5627: 6.045830917507575e-06
Position 205: 5.808037450008029e-06
Position 207: 5.807782206030555e-06
Position 362: 5.117180214882498e-06
Position 172: 4.644288731563296e-06
Position 879: 4.1587549403165145e-06
Position 5519: 4.005220834253917e-06
Position 1177: 3.851769074177197e-06
Position 2493: 3.5364364427414655e-06
Position 717: 3.226270158378591e-06
Position 1151: 2.6878991161236277e-06
Position 212: 2.412665947761082e-06
Position 1299: 2.411343243675278e-06
Position 1256: 2.3727134148233066e-06
Position 199: 2.1927469394011704e-06
Position 804: 2.1900289487418986e-06
Position 1425: 2.0480642128529166e-06
Position 1188: 2.012213960651558e-06
Position 1085: 1.426155022433564e-06
Position 2488: 1.3589539402469146e-06
Position 1343: 1.2473645124174732e-06
Position 749: 1.173079548328265e-06
Position 1128: 1.1507397338907924e-06
Position 2918: 1.1238831443358215e-06
Position 1739: 1.1230101175766393e-06
Position 1416: 9.595497043543545e-07
Position 969: 4.887821856614608e-07
Position 215: 4.826501835568877e-07
Position 2005: 4.5569820344392275e-07
Position 2119: 3.9203265650923086e-07
Position 498: 2.846302082743441e-07
Position 1658: 2.722837758991572e-07
Position 1091: 2.541585872786119e-07
Position 5071: 1.7521280713157202e-07
Position 1609: 1.5397246846885648e-07
Position 2800: 1.498785294819623e-07
Position 495: 9.564380363638748e-08
Position 951: 5.234987068914845e-08
Position 1878: 3.900238294451095e-08
Position 350: 3.1920634225762386e-08
Position 772: 2.6019195307312995e-08
Position 983: 2.4940799597247762e-08
Position 808: 2.4323922412572965e-08
Position 1067: 5.3966909567085905e-09
Position 1322: 2.505789146717344e-09
Position 883: 1.835133131290617e-09
Position 1284: 2.644708658722591e-13
