Gene = Cxcl17
Position 6476: 0.0017002318694197545
Position 604: 0.0016897153116043864
Position 11525: 0.0016865752463838097
Position 6349: 0.0015934470872894192
Position 300: 0.0015681008947701653
Position 404: 0.0015257532381261613
Position 10494: 0.0015245299731689687
Position 8768: 0.0014661632264951231
Position 9988: 0.0014545695494378058
Position 686: 0.0014199545026625895
Position 5967: 0.0013821994869115028
Position 1115: 0.0012709761698210462
Position 11883: 0.0009838701289625865
Position 11866: 0.0009836056207977073
Position 12460: 0.0009570604298483814
Position 6084: 0.0009176760604643861
Position 1892: 0.0008785474152228635
Position 717: 0.0008386419403616123
Position 1320: 0.0008332676647328748
Position 12561: 0.0007551726164922419
Position 503: 0.000661902988402484
Position 663: 0.0006357025471889217
Position 11393: 0.0005965871911426542
Position 1416: 0.0005599274317452175
Position 4009: 0.0005344513130788881
Position 1857: 0.0005332670367180027
Position 4774: 0.000487051750895056
Position 3479: 0.00048546231056469645
Position 711: 0.00047088087315475517
Position 640: 0.00045370952028802827
Position 10929: 0.000449486524047034
Position 3980: 0.00042861994562893045
Position 1926: 0.000400155373517491
Position 1370: 0.0003978191468311819
Position 727: 0.0003797838510709649
Position 11128: 0.0003654976636950683
Position 12746: 0.00035216915005524877
Position 964: 0.00032561355368872333
Position 3315: 0.0003160955234664203
Position 384: 0.00028820654255902933
Position 4996: 0.00028019034964992965
Position 7329: 0.00023771814228152322
Position 826: 0.00023683189811656754
Position 791: 0.00019393540036635588
Position 3107: 0.00019073272020663726
Position 10932: 0.0001726977704033691
Position 304: 0.0001661096644929185
Position 10148: 0.0001655342256908682
Position 12672: 0.00015965265916711332
Position 4041: 0.0001563576585815011
Position 4224: 0.00015378478402105954
Position 5220: 0.0001472445720159044
Position 556: 0.00013907162967369548
Position 2055: 0.00013877323521364773
Position 4318: 0.00013837323011132578
Position 1667: 0.00013723166586099088
Position 1276: 0.00013440532830817127
Position 954: 0.0001314769688693165
Position 360: 0.00012877308309880022
Position 3215: 0.00012442435516456777
Position 10284: 0.00011730939043405372
Position 7027: 0.0001074078717806638
Position 1869: 0.00010488855746489455
Position 10183: 9.946587487298306e-05
Position 2340: 9.805640632919984e-05
Position 352: 9.536987218361186e-05
Position 1302: 9.413439183458407e-05
Position 5700: 9.271555360900319e-05
Position 1793: 8.887371505125917e-05
Position 1732: 8.254229637662096e-05
Position 1575: 7.48885976868125e-05
Position 2099: 7.321256206241857e-05
Position 5565: 6.793780746461814e-05
Position 5664: 6.648217017578067e-05
Position 5637: 6.594591691431222e-05
Position 5805: 5.380748828804338e-05
Position 9309: 5.125624727521559e-05
Position 8329: 4.858918912515576e-05
Position 5392: 3.5745401324165975e-05
Position 8464: 3.518728236134859e-05
Position 8209: 3.5159358026138765e-05
Position 9518: 3.394976920533532e-05
Position 2239: 3.337745407204761e-05
Position 145: 2.6917083775680213e-05
Position 5312: 2.3479118942729394e-05
Position 7071: 1.815528427979604e-05
Position 524: 1.7064112737196512e-05
Position 5264: 1.5870841367077756e-05
Position 6972: 1.3840458597118266e-05
Position 544: 1.2701031895983241e-05
Position 6580: 1.1291704580720632e-05
Position 7373: 1.0145786361274936e-05
Position 538: 9.907497944065735e-06
Position 4293: 9.485301298010379e-06
Position 4060: 8.731016483796328e-06
Position 3828: 8.361063538764143e-06
Position 4971: 8.17885912149545e-06
Position 1943: 7.631305495690335e-06
Position 1200: 7.624668493437038e-06
Position 5235: 7.547716746503733e-06
Position 747: 7.069441664297336e-06
Position 761: 6.496849188947904e-06
Position 3797: 6.002026631342663e-06
Position 5449: 5.83569371738069e-06
Position 1073: 5.713884564893153e-06
Position 767: 5.70843164599105e-06
Position 482: 5.228569728939923e-06
Position 5944: 4.901567140526578e-06
Position 423: 4.706906640904357e-06
Position 918: 4.637576219487767e-06
Position 1253: 4.405327987917924e-06
Position 2702: 4.329579054164505e-06
Position 652: 4.282592010031285e-06
Position 446: 4.135605666292159e-06
Position 510: 3.821328812671105e-06
Position 867: 3.7563338847689365e-06
Position 673: 3.71152703631491e-06
Position 3153: 3.629658859535836e-06
Position 3111: 3.434444396997492e-06
Position 668: 3.390115188080714e-06
Position 1228: 3.3883500481284408e-06
Position 563: 3.1050696235391506e-06
Position 2483: 3.0641545452560394e-06
Position 2544: 2.951797521363737e-06
Position 840: 2.85846439653403e-06
Position 10439: 2.625578884161037e-06
Position 2432: 2.543753403126394e-06
Position 2252: 2.520508297438765e-06
Position 3765: 2.4818443819404425e-06
Position 528: 2.278847777414715e-06
Position 3841: 2.135034784757365e-06
Position 2653: 2.0381912556075708e-06
Position 4085: 1.9385325724154368e-06
Position 2375: 1.8797084973036117e-06
Position 843: 1.850355388685086e-06
Position 3858: 1.5852850341023286e-06
Position 987: 1.5576026767150922e-06
Position 2111: 1.538492917947693e-06
Position 1971: 1.514177352815714e-06
Position 2131: 1.489585471229067e-06
Position 2201: 1.4746255187730112e-06
Position 3700: 1.31428922261468e-06
Position 2451: 1.2032317933577823e-06
Position 2244: 1.152959935295821e-06
Position 1768: 1.114911054711445e-06
Position 1985: 1.0463842809380235e-06
Position 3068: 9.186750774597763e-07
Position 1714: 9.101650378788039e-07
Position 2507: 8.087459871256217e-07
Position 2913: 8.024232459477801e-07
Position 2527: 7.150394962054348e-07
Position 1153: 6.949276299298593e-07
Position 1051: 6.721109398101851e-07
Position 2229: 6.419593475521058e-07
Position 2500: 6.316399802189419e-07
Position 793: 4.860564959757664e-07
Position 1031: 4.636052858215907e-07
Position 567: 4.3926750397691643e-07
Position 1121: 3.107521376360468e-07
Position 774: 3.0564663789919744e-07
Position 990: 2.6343850338766427e-07
Position 1580: 1.6129579750264478e-07
Position 170: 7.567783192122849e-08
Position 173: 4.322517224958278e-08
Position 920: 2.9454488422378717e-08
Position 976: 2.774184166142163e-08
Position 806: 1.3644870582262264e-08
Position 1791: 1.079864782607737e-08
Position 831: 7.88612686582174e-09
Position 994: 6.4419114944298e-09
Position 79: 4.941339846700073e-09
Position 457: 9.158850257565346e-10
Position 96: 2.4279738283056764e-10
Position 184: 1.4776493600366187e-10
Position 111: 8.411538138362164e-11
Position 118: 8.270973957268523e-11
Position 87: 4.6347410069592254e-11
Position 100: 5.267302247369926e-12
