Gene = Prim2
Position 8924: 1.7360588564643396e-05
Position 215: 1.6624143020745565e-05
Position 3414: 1.4512862223467062e-05
Position 7697: 1.3990628968424914e-05
Position 483: 1.1271822460411838e-05
Position 7827: 1.058263317111708e-05
Position 423: 8.177703843345042e-06
Position 2910: 7.72949938898562e-06
Position 2574: 7.424026419736052e-06
Position 6254: 7.150616638506052e-06
Position 255: 6.904526911463547e-06
Position 171: 6.626185067861002e-06
Position 7267: 6.460504141773467e-06
Position 10489: 5.762837677334358e-06
Position 1120: 5.645633133813825e-06
Position 2872: 4.586858301157198e-06
Position 1234: 3.945682755082598e-06
Position 6305: 3.5086468722329954e-06
Position 1180: 3.444479829891966e-06
Position 931: 2.592370879122018e-06
Position 1211: 2.174864402005568e-06
Position 673: 2.045137648860656e-06
Position 1309: 2.021121799653647e-06
Position 7934: 1.9969610921819287e-06
Position 3217: 1.7999371581786073e-06
Position 2891: 1.763948579086858e-06
Position 3047: 1.6267496822445653e-06
Position 942: 1.4003225538114793e-06
Position 1371: 1.1921340738838e-06
Position 1255: 1.1645867452438662e-06
Position 324: 1.1566097536385788e-06
Position 192: 1.0083423318304502e-06
Position 8221: 9.427860657594294e-07
Position 8514: 9.410863680647168e-07
Position 118: 9.351684525006615e-07
Position 1348: 9.155105537595567e-07
Position 11120: 8.693092109834988e-07
Position 328: 8.19221267388129e-07
Position 8061: 7.808712391740985e-07
Position 8265: 7.532097442627732e-07
Position 2924: 7.453383045231441e-07
Position 577: 6.966387418787051e-07
Position 123: 6.422411686861968e-07
Position 2914: 5.737554875856279e-07
Position 1717: 5.726476861475831e-07
Position 2677: 5.105622492416348e-07
Position 1921: 4.785056432152105e-07
Position 415: 3.945108783411232e-07
Position 2929: 3.756722811304287e-07
Position 437: 3.675937752529067e-07
Position 427: 3.618683446511092e-07
Position 3147: 3.0152445282340154e-07
Position 165: 2.6157445709966343e-07
Position 906: 1.957429225931073e-07
Position 2749: 1.6877614498854467e-07
Position 2490: 1.6492885291920862e-07
Position 2895: 1.5211954918327127e-07
Position 2876: 1.455948872254589e-07
Position 299: 1.3521985467561353e-07
Position 296: 1.257129005533844e-07
Position 7943: 9.997229296748274e-08
Position 138: 8.959797100350163e-08
Position 538: 7.84593881423555e-08
Position 1618: 7.658163777248882e-08
Position 1566: 7.207790251342498e-08
Position 188: 7.047309474525215e-08
Position 120: 6.87762379146098e-08
Position 489: 6.708637998653571e-08
Position 557: 5.964534354016979e-08
Position 2477: 4.462983027448912e-08
Position 292: 3.654127803033379e-08
Position 550: 3.588374629689454e-08
Position 529: 1.9776242258891384e-08
Position 1099: 1.7805010462725373e-08
Position 1192: 9.169242338540052e-09
Position 1428: 7.296196256837759e-09
Position 1873: 7.13375419823491e-09
Position 547: 6.510518052995284e-09
Position 9709: 5.5737881616922015e-09
Position 1351: 4.736568290876833e-09
Position 9725: 4.049513678390784e-09
Position 2336: 3.919730658289702e-09
Position 312: 2.4747866873482825e-09
Position 8245: 1.6487081256901594e-09
Position 8274: 1.6237885368813349e-09
Position 146: 1.1858333870525768e-09
Position 131: 8.311419634112539e-10
Position 305: 5.178510872191229e-10
Position 1276: 2.927692621256344e-10
Position 308: 1.290409494272478e-15
