Gene = Nrgn
Position 860: 0.0006208500032717329
Position 1235: 0.0006161074531083982
Position 5062: 0.0005967378348446047
Position 3872: 0.0005891460694984921
Position 2928: 0.0005813579450467145
Position 6751: 0.0005794582158492846
Position 5059: 0.000576826268043825
Position 267: 0.0005726544398941447
Position 3980: 0.000522856526030969
Position 4088: 0.0005053616712853477
Position 6982: 0.0004767993801042354
Position 683: 0.0004757513770305832
Position 2576: 0.0004521869972386221
Position 3061: 0.0004481881665497909
Position 821: 0.00044615911679591117
Position 1292: 0.00044247309906181065
Position 4158: 0.0004375792183983161
Position 5466: 0.00042352659862125117
Position 7521: 0.0004158175667130931
Position 286: 0.000406059951665431
Position 7201: 0.00040273615064839204
Position 2042: 0.00039723216356176214
Position 1952: 0.0003788531020592189
Position 7474: 0.00037512365613598684
Position 634: 0.00037225822454709304
Position 1486: 0.0003651479008712859
Position 1400: 0.00035514279381923996
Position 1155: 0.00034115099527346534
Position 2642: 0.0003223315997495634
Position 2106: 0.0003221487562970704
Position 4107: 0.0003214782902353399
Position 2683: 0.0003059916368366267
Position 4406: 0.0002925102232854913
Position 3869: 0.0002903790982100332
Position 2436: 0.00028807187576392984
Position 4247: 0.000281296178609134
Position 1698: 0.00027410267567623976
Position 3663: 0.00026228343747505974
Position 559: 0.0002539447625693165
Position 1306: 0.0002461485801077982
Position 3181: 0.00024059008900904295
Position 1343: 0.00023683282023565633
Position 1337: 0.00023674145369696758
Position 5249: 0.00019578822735201993
Position 6734: 0.00019497165545139997
Position 3141: 0.00019141824115380632
Position 2571: 0.00016332679274096517
Position 155: 0.00015963566754608074
Position 1862: 0.00015176493581939152
Position 2047: 0.000135983571678055
Position 1713: 0.0001356629695719848
Position 1274: 0.00011400640400205614
Position 222: 0.00011347914632912398
Position 2030: 0.00011341098314365748
Position 2850: 0.00011068309095307942
Position 4618: 0.00010985895872416134
Position 6380: 0.00010652682628140237
Position 1232: 0.00010283141088350243
Position 2368: 9.867507599108204e-05
Position 6019: 9.209776927441782e-05
Position 894: 8.937830539365359e-05
Position 257: 8.59346423265118e-05
Position 4038: 8.409311941976089e-05
Position 162: 8.230166346673227e-05
Position 600: 7.81288985781046e-05
Position 330: 7.421156468065897e-05
Position 3322: 7.038628347454558e-05
Position 5794: 6.451957817055593e-05
Position 1032: 6.390492032153747e-05
Position 5961: 6.0192101246363455e-05
Position 2522: 5.763438830265851e-05
Position 514: 5.677250745862253e-05
Position 2442: 5.290744113363229e-05
Position 1215: 5.042258115289306e-05
Position 1993: 4.5935511373852226e-05
Position 1527: 4.474327823993312e-05
Position 703: 4.120599593875408e-05
Position 1907: 3.888508133017951e-05
Position 1286: 3.804170257329008e-05
Position 3074: 3.779548940091244e-05
Position 1902: 3.646759050290831e-05
Position 3245: 3.480140263493518e-05
Position 1162: 3.082125199588992e-05
Position 2221: 2.9613139324559833e-05
Position 2649: 2.185349568324303e-05
Position 805: 2.054848824796122e-05
Position 2687: 2.0347134631322523e-05
Position 591: 1.937377448332212e-05
Position 3117: 1.889788005566095e-05
Position 4344: 1.742573392612248e-05
Position 903: 1.7117259962236005e-05
Position 2056: 1.604403159717657e-05
Position 1738: 1.4626253141718428e-05
Position 2453: 1.4320666222685094e-05
Position 2538: 1.3792440626171478e-05
Position 464: 1.3430195735388865e-05
Position 2501: 1.3049383191839709e-05
Position 2474: 1.2935442368799453e-05
Position 2051: 1.2247204445704486e-05
Position 986: 1.1928044719495063e-05
Position 2515: 1.075917712724581e-05
Position 1058: 8.348848601318703e-06
Position 677: 8.013930108118772e-06
Position 1552: 6.899683637731842e-06
Position 335: 6.680832249298606e-06
Position 1463: 6.509865129607335e-06
Position 1425: 6.5011090222484324e-06
Position 657: 6.17970402896995e-06
Position 220: 6.141690223831208e-06
Position 2103: 5.627031711345528e-06
Position 169: 5.112984359353394e-06
Position 236: 4.961062195593688e-06
Position 537: 4.399480759121566e-06
Position 134: 4.0470328801887065e-06
Position 865: 3.836877982531987e-06
Position 2924: 3.727527553996939e-06
Position 976: 3.6705539201169733e-06
Position 967: 3.566233334373493e-06
Position 1967: 3.551740096732297e-06
Position 3011: 3.4627137711784482e-06
Position 1725: 3.3218667940809598e-06
Position 109: 3.3191922836697815e-06
Position 275: 3.2417690904473794e-06
Position 213: 2.722470909411524e-06
Position 2027: 2.6228709950388426e-06
Position 2134: 2.6055032730423e-06
Position 639: 2.2963519587782257e-06
Position 1767: 2.2936418599187934e-06
Position 618: 2.269420957991172e-06
Position 1160: 2.073512566922585e-06
Position 1874: 2.050390942238445e-06
Position 1282: 1.622269314097663e-06
Position 3298: 1.3286667954997874e-06
Position 183: 1.0749544745357641e-06
Position 650: 8.838706499105782e-07
Position 623: 8.761025971109478e-07
Position 2278: 8.633896014174149e-07
Position 872: 8.220562446864369e-07
Position 1354: 6.953488200578407e-07
Position 532: 6.466479982457505e-07
Position 480: 5.796773979096209e-07
Position 458: 5.412032312305381e-07
Position 950: 5.152362092235408e-07
Position 2246: 4.798186073409046e-07
Position 1095: 4.27275138936414e-07
Position 215: 4.0985536311765685e-07
Position 577: 3.7998954018756325e-07
Position 1880: 3.3915958852112343e-07
Position 1043: 3.3134152388244265e-07
Position 218: 3.210657548395418e-07
Position 2084: 3.161687662043675e-07
Position 972: 2.9713580823767735e-07
Position 1921: 2.9667004044492826e-07
Position 1361: 2.8745185259680194e-07
Position 1742: 2.824255207144475e-07
Position 1014: 2.1354615213801258e-07
Position 433: 2.105782244719411e-07
Position 952: 1.5245097982086053e-07
Position 688: 1.4805988977913744e-07
Position 1066: 1.309210094151892e-07
Position 185: 1.0270365875838434e-07
Position 81: 1.0126333552218537e-07
Position 201: 9.199773265765598e-08
Position 437: 7.444498935402871e-08
Position 940: 6.40330488449098e-08
Position 1029: 5.843089607726806e-08
Position 876: 4.8470781788493955e-08
Position 1217: 3.550026769648595e-08
Position 1938: 2.028791526257218e-08
Position 77: 1.9130229712868653e-08
Position 1429: 1.1691760952639522e-08
Position 446: 8.540970871782935e-09
Position 1444: 8.132908485488477e-09
Position 405: 4.476109324645582e-09
Position 389: 4.445071570728768e-09
Position 655: 2.762873083856263e-09
Position 372: 2.4301001722018165e-09
Position 193: 1.1420854352070034e-09
Position 86: 3.452559070088805e-10
Position 91: 1.4080163877549526e-10
Position 94: 1.1560629936803075e-10
Position 79: 3.477843302899445e-12
Position 88: 1.2407174520466639e-12
Position 416: 5.964063226534937e-14
