Gene = Glmp
Position 267: 2.1854430653556235e-06
Position 167: 2.1136989398148985e-06
Position 1046: 1.6108075341758511e-06
Position 205: 1.3669915326485248e-06
Position 1033: 1.3327412987663436e-06
Position 1011: 1.1925107058709828e-06
Position 991: 1.170288728935999e-06
Position 1054: 1.1149043599895947e-06
Position 1260: 8.541423317702457e-07
Position 1481: 7.706066155307552e-07
Position 974: 7.337501585201806e-07
Position 317: 5.571019955143233e-07
Position 986: 5.372276701200791e-07
Position 298: 4.97561779625336e-07
Position 169: 3.247762909361442e-07
Position 199: 2.7910961439143425e-07
Position 178: 2.736020839501499e-07
Position 1466: 2.500597382773001e-07
Position 1892: 2.259234097159283e-07
Position 1965: 1.1288015031784229e-07
Position 280: 4.798631883947609e-08
Position 296: 2.8470079357745177e-08
Position 337: 2.6815903524330397e-08
Position 278: 2.308584329200947e-08
Position 1350: 2.220766307565695e-08
Position 183: 8.186035410442215e-09
Position 282: 7.733348612345822e-09
Position 310: 7.358395450824206e-09
Position 456: 5.2568361476288126e-09
Position 415: 4.488813367906874e-09
Position 1289: 9.120862284255259e-10
