Gene = Ambn
Position 719: 6.798280525870516e-05
Position 3232: 6.550236532391184e-05
Position 3490: 6.439239346114961e-05
Position 1523: 6.319453267593626e-05
Position 9443: 6.142055541946272e-05
Position 337: 6.042239960354305e-05
Position 404: 5.770424130343605e-05
Position 1314: 5.4726290892856235e-05
Position 7618: 5.453552698613035e-05
Position 9346: 4.674839610053462e-05
Position 3839: 4.489476755390886e-05
Position 722: 3.943272290579422e-05
Position 670: 3.8015176001059546e-05
Position 226: 3.632616423699906e-05
Position 332: 3.590953455192336e-05
Position 542: 3.463504041999587e-05
Position 423: 3.0123835708301727e-05
Position 2133: 2.942155015050633e-05
Position 1379: 2.865205973924872e-05
Position 7954: 2.7679968244654813e-05
Position 1085: 2.6367545712891895e-05
Position 1071: 2.5395377876636594e-05
Position 1415: 2.4693122828600537e-05
Position 9525: 2.455864762786817e-05
Position 531: 2.3469274200257784e-05
Position 7717: 2.208348705907172e-05
Position 443: 2.1716184235743418e-05
Position 586: 2.1124434896689766e-05
Position 380: 2.017469647019429e-05
Position 7570: 1.9708574208985127e-05
Position 339: 1.4859004798812065e-05
Position 7422: 1.2602396325250939e-05
Position 9600: 1.2409558473974983e-05
Position 9728: 1.0754525254074124e-05
Position 618: 1.0455417204977103e-05
Position 9312: 9.769436896133067e-06
Position 7967: 9.717482478378988e-06
Position 9229: 9.62093514431933e-06
Position 209: 9.331546665972163e-06
Position 316: 8.458539777703711e-06
Position 11864: 6.10397362268903e-06
Position 345: 5.640659036908806e-06
Position 378: 5.145283839097985e-06
Position 663: 4.88775838097111e-06
Position 1730: 4.650326732484201e-06
Position 470: 4.457879166986449e-06
Position 236: 3.30584847888011e-06
Position 1235: 3.273809267991052e-06
Position 2719: 3.2554537314894508e-06
Position 8770: 2.973264180704e-06
Position 2499: 2.4710736230578766e-06
Position 1336: 2.391670551679323e-06
Position 678: 1.8313339613959746e-06
Position 604: 1.6129369122153949e-06
Position 440: 1.2611361491226275e-06
Position 260: 1.1675964777772127e-06
Position 7660: 8.731377632022523e-07
Position 1000: 5.152646163384862e-07
Position 1478: 4.173720806466803e-07
Position 1100: 3.102357771751142e-07
Position 2220: 2.74945929779209e-07
Position 596: 2.0295071219132694e-07
Position 1054: 1.6886452099960394e-07
Position 1193: 7.749047483882026e-08
Position 1585: 5.314205649782095e-08
Position 2223: 4.462396097479791e-08
Position 476: 3.692839174781174e-08
Position 1770: 2.6236359718069507e-08
Position 1288: 1.8664646950475498e-08
Position 1196: 1.4804897573188642e-08
Position 1058: 1.4487377406039648e-12
Position 77: 6.82185255234561e-14
Position 87: 2.7281305807608494e-14
Position 95: 2.6394780857815306e-14
Position 72: 1.6862392166700764e-15
